time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,102.2018,90.0818,103.5140,633.541992,-3591.030573,-2957.488581,126.814148,-3719.340231,1.495049,0.000000,0.000000
2.000000,100.0000,109.0979,77.7906,99.5526,675.459106,-3634.515723,-2959.056617,109.511076,-3745.767600,1.739946,0.000000,0.000000
3.000000,100.0000,99.9826,79.8658,101.7816,624.537842,-3618.307210,-2993.769369,112.432479,-3730.841054,0.101548,0.000000,0.000000
4.000000,100.0000,92.0510,92.8525,104.1124,572.434021,-3584.341569,-3011.907548,130.714758,-3715.388005,0.331096,-0.000000,0.000000
5.000000,100.0000,93.5390,81.8669,107.2510,578.868286,-3579.178838,-3000.310552,115.249563,-3694.818026,0.389166,-0.000000,0.000000
6.000000,100.0000,96.1024,80.2704,107.6182,600.485229,-3578.297395,-2977.812165,113.002038,-3692.429303,1.130270,0.000000,0.000000
7.000000,100.0000,98.9757,95.2920,103.9328,616.219238,-3580.680324,-2964.461086,134.149002,-3716.573186,1.744317,0.000000,0.000000
8.000000,100.0000,100.5829,89.6782,107.7393,620.879822,-3563.368774,-2942.488952,126.246081,-3691.642108,2.027300,0.000000,0.000000
9.000000,100.0000,104.8033,81.3351,106.1528,650.233459,-3585.533997,-2935.300538,114.500836,-3701.984681,1.949598,0.000000,0.000000
10.000000,100.0000,94.5759,88.7087,110.6991,590.316833,-3546.464238,-2956.147405,124.881210,-3672.526357,1.180831,0.000000,0.000000
11.000000,100.0000,96.8257,90.9958,106.6036,603.199341,-3570.465932,-2967.266591,128.100875,-3699.039109,0.471720,-0.000000,0.000000
12.000000,100.0000,97.2724,88.4346,103.9472,603.055908,-3591.651691,-2988.595783,124.495362,-3716.478112,0.330005,-0.000000,0.000000
13.000000,100.0000,100.2883,84.2412,102.4050,622.668701,-3607.377437,-2984.708736,118.592005,-3726.692951,0.722747,0.000000,0.000000
14.000000,100.0000,94.7852,86.6252,108.7336,590.422241,-3562.964887,-2972.542646,121.948169,-3685.194629,0.282433,0.000000,0.000000
15.000000,100.0000,102.6348,89.9883,106.5993,637.444397,-3572.123014,-2934.678617,126.682524,-3699.067334,0.260991,0.000000,0.000000
16.000000,100.0000,105.2910,86.0071,106.9371,653.981262,-3573.735556,-2919.754294,121.077916,-3696.863238,2.049671,-0.000000,0.000000
17.000000,100.0000,103.1215,87.0785,105.8861,639.650146,-3580.877061,-2941.226915,122.586210,-3703.730166,0.267106,0.000000,0.000000
18.000000,100.0000,107.1762,84.3861,105.4368,667.476685,-3587.496442,-2920.019757,118.796039,-3706.675044,0.381986,-0.000000,0.000000
19.000000,100.0000,101.7009,92.0637,106.8473,636.142700,-3565.922952,-2929.780252,129.604200,-3697.449222,1.921409,-0.000000,0.000000
20.000000,100.0000,92.6848,93.1667,109.2865,576.159302,-3548.485715,-2972.326413,131.156994,-3681.621247,1.978148,-0.000000,0.000000
21.000000,100.0000,103.2431,81.6545,98.7661,636.721436,-3634.157606,-2997.436171,114.950507,-3751.069224,1.960500,-0.000000,0.000000
22.000000,100.0000,104.5936,75.6678,100.6600,654.108643,-3628.538232,-2974.429590,106.522648,-3738.333474,3.271703,-0.000000,0.000000
23.000000,100.0000,92.8002,90.7476,106.2952,582.018127,-3572.606628,-2990.588501,127.751459,-3701.053893,0.694548,0.000000,0.000000
24.000000,100.0000,97.0675,91.2033,109.3412,600.922974,-3552.776230,-2951.853257,128.393038,-3681.267764,0.097912,0.000000,0.000000
25.000000,100.0000,101.5777,78.7427,102.6004,631.635803,-3613.833701,-2982.197898,110.851339,-3725.395023,0.710173,0.000000,0.000000
26.000000,100.0000,98.8189,88.0274,99.4277,618.410400,-3621.841774,-3003.431374,123.922054,-3746.607837,0.844527,-0.000000,0.000000
27.000000,100.0000,102.9034,94.7058,100.8568,638.466248,-3603.161633,-2964.695385,133.323757,-3737.016438,0.530793,-0.000000,0.000000
28.000000,100.0000,101.9239,80.4706,107.0960,629.540222,-3580.687350,-2951.147128,113.283885,-3695.827721,1.855453,-0.000000,0.000000
29.000000,100.0000,101.2416,77.6258,99.1632,632.766235,-3637.507206,-3004.740971,109.279021,-3748.390078,1.603014,-0.000000,0.000000
30.000000,100.0000,96.4393,93.1974,99.9648,601.074341,-3609.759438,-3008.685098,131.200234,-3742.995875,2.036192,-0.000000,0.000000
31.000000,100.0000,97.6480,83.2998,99.9619,602.576416,-3623.898976,-3021.322560,117.266717,-3743.015678,1.850216,0.000000,0.000000
32.000000,100.0000,95.4543,73.8312,103.7239,593.757568,-3611.753781,-3017.996213,103.937084,-3717.952476,2.262377,-0.000000,0.000000
33.000000,100.0000,93.9086,86.6623,101.7008,585.750977,-3608.238389,-3022.487412,122.000399,-3731.380097,1.141342,-0.000000,0.000000
34.000000,100.0000,99.2541,87.8086,103.7771,616.995361,-3593.706616,-2976.711255,123.614038,-3717.601311,0.280618,-0.000000,0.000000
35.000000,100.0000,102.8029,83.1466,103.3664,639.148254,-3601.988331,-2962.840077,117.051058,-3720.316897,1.277458,0.000000,0.000000
36.000000,100.0000,95.7395,85.8354,103.7132,598.334900,-3596.082416,-2997.747516,120.836318,-3718.023744,1.104239,0.000000,0.000000
37.000000,100.0000,100.1013,83.7248,102.5748,620.452393,-3607.116977,-2986.664584,117.864997,-3725.564658,0.582237,-0.000000,0.000000
38.000000,100.0000,96.9398,83.1489,107.0571,602.670471,-3578.139733,-2975.469261,117.054264,-3696.081481,0.887528,0.000000,0.000000
39.000000,100.0000,99.1418,84.3020,99.8103,616.584595,-3623.410513,-3006.825918,118.677631,-3744.034429,1.946974,0.000000,0.000000
40.000000,100.0000,102.1234,83.4566,101.2418,631.423218,-3615.188257,-2983.765039,117.487513,-3734.442533,1.766374,0.000000,0.000000
41.000000,100.0000,102.9888,76.5123,98.1534,641.881714,-3646.009913,-3004.128199,107.711507,-3755.212294,1.491668,0.000000,0.000000
42.000000,100.0000,97.5819,91.1511,100.1081,609.240723,-3613.080977,-3003.840254,128.319533,-3742.033529,0.633131,0.000000,0.000000
43.000000,100.0000,91.7254,83.8649,107.7630,568.167908,-3573.342645,-3005.174737,118.062225,-3691.488574,0.083665,-0.000000,0.000000
44.000000,100.0000,98.6811,80.6616,100.7212,612.709290,-3624.239228,-3011.529939,113.552770,-3737.924068,0.132570,-0.000000,0.000000
45.000000,100.0000,92.3819,83.5423,106.2533,574.140503,-3582.570180,-3008.429677,117.608157,-3701.327453,1.148832,-0.000000,0.000000
46.000000,100.0000,98.2431,82.8947,103.8961,608.763184,-3599.467213,-2990.704029,116.696380,-3716.815136,0.650765,0.000000,0.000000
47.000000,100.0000,94.6537,81.8977,100.4115,590.069336,-3623.585308,-3033.515972,115.292894,-3739.998554,1.120444,-0.000000,0.000000
48.000000,100.0000,100.6538,96.2611,103.1180,625.210938,-3585.243175,-2960.032238,135.513207,-3721.961776,1.204600,-0.000000,0.000000
49.000000,100.0000,97.3559,82.8272,103.8155,601.380493,-3600.021182,-2998.640689,116.601401,-3717.347701,0.725647,0.000000,0.000000
50.000000,100.0000,100.2526,74.6168,104.1183,624.211670,-3610.146330,-2985.934660,105.043032,-3715.348645,0.159014,-0.000000,0.000000
51.000000,100.0000,102.8388,88.2122,100.3303,642.908997,-3616.205035,-2973.296038,124.182223,-3740.542781,0.155495,0.000000,0.000000
52.000000,100.0000,97.1619,93.7300,104.5652,600.463379,-3580.057657,-2979.594278,131.950016,-3712.403345,0.395600,0.000000,0.000000
53.000000,100.0000,106.4968,79.0271,97.0589,659.765625,-3651.010062,-2991.244437,111.251812,-3762.641910,0.380338,0.000000,0.000000
54.000000,100.0000,95.7194,81.3456,101.2542,599.692078,-3619.328320,-3019.636243,114.515618,-3734.359843,0.515108,0.000000,0.000000
55.000000,100.0000,102.4966,90.2065,99.4984,634.364990,-3619.020812,-2984.655821,126.989746,-3746.132004,0.121132,0.000000,0.000000
56.000000,100.0000,102.1461,76.3628,101.2836,634.011475,-3626.312054,-2992.300579,107.501085,-3734.163141,0.350772,0.000000,0.000000
57.000000,100.0000,95.6497,85.2568,103.1794,600.318298,-3601.217005,-3000.898706,120.021659,-3721.554785,0.316335,0.000000,0.000000
58.000000,100.0000,104.6139,96.1263,104.4644,648.947632,-3576.468137,-2927.520505,135.323394,-3713.067524,1.274755,-0.000000,0.000000
59.000000,100.0000,100.3803,79.8244,103.7605,621.900024,-3602.136599,-2980.236575,112.374234,-3717.711284,3.201019,-0.000000,0.000000
60.000000,100.0000,103.4733,81.1260,102.8661,646.089722,-3606.774653,-2960.684931,114.206496,-3723.631643,2.649132,-0.000000,0.000000
61.000000,100.0000,99.2100,92.9237,106.0182,617.329895,-3571.799396,-2954.469501,130.814930,-3702.865550,0.250945,-0.000000,0.000000
62.000000,100.0000,98.8109,92.6385,109.3025,611.058228,-3549.615523,-2938.557296,130.413392,-3681.517424,1.487679,0.000000,0.000000
63.000000,100.0000,95.4369,81.3577,108.3889,591.541138,-3571.797284,-2980.256146,114.532676,-3687.426892,1.096701,-0.000000,0.000000
64.000000,100.0000,96.0494,84.6459,107.1118,599.563354,-3575.188391,-2975.625036,119.161738,-3695.725028,1.374745,-0.000000,0.000000
65.000000,100.0000,98.0345,90.5502,103.4124,607.450806,-3591.410524,-2983.959718,127.473576,-3720.012533,1.127900,-0.000000,0.000000
66.000000,100.0000,96.9572,83.1290,107.5045,600.218018,-3572.380639,-2972.162621,117.026311,-3693.168913,3.762011,0.000000,0.000000
67.000000,100.0000,105.5365,87.0121,107.4872,660.581787,-3569.649584,-2909.067797,122.492820,-3693.280938,1.139506,0.000000,0.000000
68.000000,100.0000,99.2143,95.6006,109.9632,618.010010,-3542.628889,-2924.618880,134.583344,-3677.257502,0.045654,-0.000000,0.000000
69.000000,100.0000,103.6766,81.9258,102.3521,644.467407,-3610.802864,-2966.335457,115.332425,-3727.044174,0.909554,-0.000000,0.000000
70.000000,100.0000,96.7782,82.5573,103.1761,607.200806,-3605.290490,-2998.089684,116.221491,-3721.576898,0.064182,0.000000,0.000000
71.000000,100.0000,101.2060,95.7085,105.4543,632.128784,-3570.979778,-2938.850994,134.735330,-3706.560378,0.843934,0.000000,0.000000
72.000000,100.0000,99.9925,78.5960,104.5518,618.597168,-3600.234009,-2981.636841,110.644860,-3712.491755,1.612339,0.000000,0.000000
73.000000,100.0000,98.6073,84.4847,109.9349,616.029541,-3557.812598,-2941.783056,118.934766,-3677.439988,0.693539,0.000000,0.000000
74.000000,100.0000,97.5084,96.4283,105.0001,604.423950,-3572.380720,-2967.956770,135.748544,-3709.542325,1.414268,0.000000,0.000000
75.000000,100.0000,97.0037,77.2767,105.1738,599.378662,-3598.322886,-2998.944224,108.787663,-3708.400968,1.289718,0.000000,0.000000
76.000000,100.0000,94.1392,76.5903,100.3791,588.253540,-3629.349282,-3041.095742,107.821287,-3740.215795,3.043705,0.000000,0.000000
77.000000,100.0000,96.7844,92.1353,104.4561,601.912415,-3580.400527,-2978.488113,129.705107,-3713.121589,3.015686,0.000000,0.000000
78.000000,100.0000,94.4292,84.9387,110.1109,583.536804,-3553.618681,-2970.081877,119.573857,-3676.307140,3.114876,0.000000,0.000000
79.000000,100.0000,95.2451,79.3633,101.5440,593.193848,-3619.116187,-3025.922339,111.725052,-3732.425766,1.583362,0.000000,0.000000
80.000000,100.0000,95.1402,89.2546,112.1398,591.634277,-3536.592993,-2944.958715,125.649680,-3663.304064,1.061075,0.000000,0.000000
81.000000,100.0000,94.5693,82.0237,108.4279,587.017151,-3570.811667,-2983.794516,115.470202,-3687.174663,0.892214,-0.000000,0.000000
82.000000,100.0000,93.0544,87.7399,111.1679,579.711365,-3545.084399,-2965.373035,123.517356,-3669.519498,0.920123,-0.000000,0.000000
83.000000,100.0000,99.2248,95.0842,108.1781,616.934082,-3553.594680,-2936.660598,133.856434,-3688.793671,1.341788,-0.000000,0.000000
84.000000,100.0000,94.5940,79.9496,104.8029,584.572510,-3596.167425,-3011.594915,112.550352,-3710.839209,2.121584,0.000000,0.000000
