# F(k,t) correlation function
# Reference time: 803.001 ps
# lag_time_ps	F(k,t)
0.000000	478.22017153
2.000000	2.77397546
4.000000	60.31734063
6.000000	-0.42582514
8.000000	92.00781121
10.000000	11.92148260
12.000000	97.17382059
14.000000	39.81658254
16.000000	30.39009217
18.000000	17.61851686
20.000000	25.54342252
22.000000	105.80968561
24.000000	31.75778745
26.000000	-7.05821031
28.000000	12.07829522
30.000000	-14.21225765
32.000000	102.22332517
34.000000	-12.63045775
36.000000	-6.81976301
38.000000	-126.60353068
40.000000	-3.88253045
42.000000	72.76695020
44.000000	-45.74517602
46.000000	-14.42893992
48.000000	56.54596939
50.000000	-68.88972007
52.000000	80.34671319
54.000000	-31.09595904
56.000000	8.36141904
58.000000	-13.88577309
60.000000	-89.58567436
62.000000	76.11875687
64.000000	24.64428894
66.000000	55.90254277
68.000000	56.73423640
70.000000	-49.55903770
72.000000	-8.72431195
74.000000	22.21693650
76.000000	12.59503105
78.000000	13.35720840
80.000000	-73.08102184
82.000000	38.09621317
84.000000	-3.67209124
86.000000	30.41616551
88.000000	-21.17391090
90.000000	-70.46881987
92.000000	-29.72237996
94.000000	112.54281843
96.000000	-65.50638191
98.000000	57.49141065
100.000000	39.54387604
102.000000	-39.58285211
104.000000	40.53391668
106.000000	-51.37444529
108.000000	21.75943954
110.000000	-16.02448373
112.000000	50.71387516
114.000000	67.95496530
116.000000	-50.16299545
118.000000	-85.24676086
120.000000	-62.66237326
122.000000	65.16318843
124.000000	18.86354222
126.000000	-41.74474503
128.000000	-12.59309612
130.000000	92.64634348
132.000000	-5.73410981
134.000000	7.28928167
136.000000	-14.62545042
138.000000	-4.93224970
140.000000	-24.33512356
142.000000	47.30145776
144.000000	-28.66124608
146.000000	-8.51995973
148.000000	-26.35303297
150.000000	41.60258924
152.000000	-4.28493954
154.000000	-50.21910903
156.000000	-20.98241648
158.000000	51.56796556
160.000000	56.36404454
162.000000	78.19197825
164.000000	1.34013902
166.000000	-66.74171897
168.000000	6.48139853
170.000000	-75.07012573
172.000000	33.80826412
174.000000	6.64997855
176.000000	-32.64196046
178.000000	58.97224059
180.000000	-43.93924833
182.000000	-78.43358074
184.000000	-55.66900122
186.000000	-62.97957517
188.000000	37.19712187
190.000000	-44.19733304
192.000000	58.41554214
194.000000	-26.52404001
196.000000	-24.43321124
198.000000	90.87173399
