# F(k,t) correlation function
# Reference time: 200.001 ps
# lag_time_ps	F(k,t)
0.000000	845.93783641
1.000000	623.50411116
3.000000	590.35070450
5.000000	339.71977752
7.000000	56.70373450
9.000000	-90.75204387
11.000000	-109.61756271
13.000000	16.03625635
15.000000	21.23715195
17.000000	-31.45052264
19.000000	-35.01745886
21.000000	-73.32987204
23.000000	-122.05684989
25.000000	-61.02364112
27.000000	-45.63531123
29.000000	25.42329996
31.000000	45.12849659
33.000000	150.84290082
35.000000	127.17013100
37.000000	142.07362404
39.000000	224.34457963
41.000000	156.60559928
43.000000	124.59446038
45.000000	-8.83617097
47.000000	-25.15201184
49.000000	33.78061818
51.000000	19.81662444
53.000000	19.87037927
55.000000	-8.55096083
57.000000	70.93460083
59.000000	8.00160052
61.000000	-72.46168488
63.000000	-27.73539295
65.000000	-74.49772491
67.000000	-93.95224052
69.000000	-38.92382941
71.000000	97.70879144
73.000000	13.93092671
75.000000	-18.29035478
77.000000	-34.31813374
79.000000	66.79555868
81.000000	20.08092439
83.000000	30.29194015
85.000000	93.99220235
87.000000	-62.44770212
89.000000	-66.00345386
91.000000	-30.72979354
93.000000	-97.31747730
95.000000	-38.26798513
97.000000	-54.70725665
99.000000	24.04460538
101.000000	67.42086033
103.000000	21.82037423
105.000000	62.77996266
107.000000	228.41570050
109.000000	34.63329843
111.000000	-21.13894085
113.000000	18.38194032
115.000000	9.11098909
117.000000	-17.10965951
119.000000	-27.88849750
121.000000	-23.89991794
123.000000	10.32347255
125.000000	30.28126130
127.000000	9.50993111
129.000000	48.25493206
131.000000	-43.98148276
133.000000	-69.10417689
135.000000	-114.81043806
137.000000	-184.95216779
139.000000	-57.22018675
141.000000	-10.28897449
143.000000	106.31937784
145.000000	115.67782946
147.000000	-18.22068358
149.000000	-108.63271106
151.000000	-111.72078531
153.000000	-123.71247725
155.000000	-68.64824084
157.000000	114.26786687
159.000000	72.51211372
161.000000	66.09738295
163.000000	2.05083268
165.000000	-52.34098555
167.000000	-26.70741267
169.000000	21.77343392
171.000000	-92.65987132
173.000000	84.10010382
175.000000	61.77995042
177.000000	26.41419584
179.000000	-25.07208154
181.000000	-116.42760745
183.000000	-113.72818115
185.000000	-137.07713049
187.000000	-190.74449154
189.000000	-149.17648893
191.000000	-84.21341319
193.000000	89.36261837
195.000000	105.67795572
197.000000	111.53830621
199.000000	63.72948793
201.000000	41.42593648
203.000000	16.43693932
205.000000	-115.86955165
207.000000	-115.18569643
209.000000	26.19548719
211.000000	130.14635602
213.000000	126.54032365
215.000000	84.24191592
217.000000	56.56451310
219.000000	-67.57736196
221.000000	-76.75558451
223.000000	-46.40658321
225.000000	-11.53701940
227.000000	-49.17024684
229.000000	24.58301958
231.000000	204.37229489
233.000000	94.12970258
235.000000	222.27504285
237.000000	139.57078491
239.000000	34.80103975
241.000000	-153.14426695
243.000000	-220.25049339
245.000000	-138.56178936
247.000000	-48.28438729
249.000000	-84.12254704
251.000000	-51.27851746
253.000000	-70.34363242
255.000000	23.19214654
257.000000	31.48736854
259.000000	129.00915761
261.000000	127.11501428
263.000000	105.08273586
265.000000	81.30199552
267.000000	13.88560142
269.000000	-3.94194254
271.000000	-14.24877628
273.000000	7.96032992
275.000000	-43.94612185
277.000000	4.97669813
279.000000	-80.03957299
281.000000	-52.74049175
283.000000	-100.75358488
285.000000	15.25308187
287.000000	-6.38046201
289.000000	0.68920172
291.000000	-68.55638827
293.000000	-115.08021470
295.000000	57.14375162
297.000000	80.84600168
299.000000	99.89538004
301.000000	134.83633834
303.000000	148.27530180
305.000000	-14.70010300
307.000000	-11.65984680
309.000000	58.83140240
311.000000	-34.30864674
313.000000	101.66593622
315.000000	135.17272262
317.000000	116.05536188
319.000000	171.07223719
321.000000	72.21193272
323.000000	112.44886636
325.000000	146.98178698
327.000000	77.25175851
329.000000	81.08498213
331.000000	156.11985199
333.000000	198.27413941
335.000000	148.40016446
337.000000	129.26655774
339.000000	-12.30212484
341.000000	22.91833891
343.000000	-46.73330192
345.000000	-125.37700909
347.000000	-109.93463840
349.000000	-53.80334015
351.000000	10.64641505
353.000000	100.81124630
355.000000	168.42409328
357.000000	95.58491762
359.000000	32.99168043
361.000000	-95.35056204
363.000000	-90.02598232
365.000000	-145.29702149
367.000000	-47.27018467
369.000000	78.71042311
371.000000	27.72822764
373.000000	79.82046100
375.000000	124.06334113
377.000000	30.23412878
379.000000	-123.13798017
381.000000	-159.35497501
383.000000	-259.74658520
385.000000	-88.77067115
387.000000	-94.60810231
389.000000	-23.83881068
391.000000	-28.71961968
393.000000	-49.58712011
395.000000	-52.38620639
397.000000	-91.26248462
399.000000	-98.18187187
401.000000	-12.30106557
403.000000	6.56400970
405.000000	20.31525914
407.000000	43.12994285
409.000000	70.16109074
411.000000	78.90198427
413.000000	47.27394825
415.000000	-173.45596522
417.000000	-183.31324482
419.000000	-45.22907731
421.000000	-111.19049331
423.000000	-91.06141576
425.000000	-98.63446736
427.000000	-43.68705444
429.000000	-71.23510694
431.000000	15.97012936
433.000000	-8.74375993
435.000000	49.60581282
437.000000	44.50748421
439.000000	159.39574214
441.000000	34.50092933
443.000000	20.61145641
445.000000	101.54490428
447.000000	91.30632184
449.000000	79.82808384
451.000000	28.17468170
453.000000	-76.77130932
455.000000	-122.31967419
