# F(k,t) correlation function
# Reference time: 2008.001 ps
# lag_time_ps	F(k,t)
0.000000	961.23712138
1.000000	730.20999369
2.000000	668.76707780
3.000000	668.72906367
4.000000	324.63768634
5.000000	196.92260675
6.000000	95.06184315
7.000000	-49.99764347
8.000000	23.03998155
9.000000	34.13285898
10.000000	-84.41815907
11.000000	66.96076988
12.000000	147.20881691
13.000000	335.15983948
14.000000	316.11702764
15.000000	231.52864241
16.000000	195.49861248
17.000000	366.43926375
18.000000	265.11013012
19.000000	286.78250278
20.000000	133.57006440
21.000000	93.56437690
22.000000	68.15328480
23.000000	-108.16520262
24.000000	-66.95439096
25.000000	-99.64945715
26.000000	-185.64967095
27.000000	-170.79392659
28.000000	-190.54122097
29.000000	-193.21753424
30.000000	-229.58025775
31.000000	-193.06882702
32.000000	-217.54114251
33.000000	-190.30117812
34.000000	-156.40624137
35.000000	29.97488046
36.000000	30.31440562
37.000000	96.47746129
38.000000	132.26081816
39.999000	167.38758677
40.999000	75.12105076
41.999000	20.12534734
42.999000	97.58617232
43.999000	-72.61438504
44.999000	-102.60246374
45.999000	-2.67760562
46.999000	11.97729352
47.999000	19.52381080
48.999000	-0.84971742
49.999000	-19.15007289
50.999000	96.93565072
51.999000	7.73962241
52.999000	-0.78312297
53.999000	-54.45015813
54.999000	31.06089051
55.999000	-56.97042426
56.999000	-70.48112944
57.999000	-13.10814032
58.999000	-86.71939175
59.999000	-29.53971815
60.999000	26.14463914
61.999000	-60.11685312
62.999000	13.41352872
63.999000	-132.65957431
64.999000	-113.41452779
65.999000	-73.56902331
66.999000	-42.00679292
67.999000	77.81674603
68.999000	-8.48842056
69.999000	39.82594389
70.999000	101.79721177
71.999000	109.83808434
72.999000	-67.50120841
73.999000	79.25472093
74.999000	59.77807862
75.999000	98.82992175
76.999000	167.92743668
77.999000	114.73095478
78.999000	180.29800120
79.999000	129.12385770
80.999000	49.16514290
81.999000	115.42725874
82.999000	60.86732357
83.999000	16.17992120
84.999000	-15.35784578
85.999000	-12.81460834
86.999000	-74.09377658
87.999000	24.47587070
88.999000	-53.64263536
89.999000	29.76327337
90.999000	59.95627035
91.999000	220.77988343
92.999000	65.60815106
93.999000	14.87221767
94.999000	133.51061796
95.999000	128.16571412
96.999000	188.73428514
97.999000	59.12428694
98.999000	49.84061598
99.999000	98.34687835
100.999000	-107.26212083
101.999000	31.04860456
102.999000	-125.52256548
103.999000	-231.55094056
104.999000	-81.04316905
105.999000	-76.00072518
106.999000	-64.41680162
107.999000	28.90811839
108.999000	-8.08920925
109.999000	142.65205141
110.999000	110.05201213
111.999000	77.75521051
112.999000	139.73686691
113.999000	201.77729004
114.999000	142.71735082
115.999000	150.48158174
116.999000	118.65514574
117.999000	85.79468779
118.999000	-12.54005139
119.999000	-61.48328056
120.999000	71.44855470
121.999000	33.56931057
122.999000	5.23513368
123.999000	-24.67228507
124.999000	-27.61824525
125.999000	97.56083723
126.999000	92.20505869
127.999000	44.66402079
128.999000	33.41519366
129.999000	25.10727736
130.999000	62.85768051
131.999000	0.27336942
132.999000	41.84362518
133.999000	55.82151759
134.999000	137.40329703
135.999000	62.23945654
136.999000	-32.90488765
137.999000	-118.30817635
138.999000	-83.94527426
139.999000	-17.84236720
140.999000	-62.63026375
141.999000	-31.50491256
142.999000	-25.17582556
143.999000	-89.43266021
144.999000	-104.35054158
145.999000	-123.25288882
146.999000	-50.58671134
147.999000	-148.34891276
148.999000	-89.91971625
149.999000	-7.83553723
150.999000	19.50102403
151.999000	36.85986808
152.999000	16.58582196
153.999000	127.37839627
154.999000	142.15496470
155.999000	168.92780354
156.999000	123.07724918
157.999000	202.53764522
158.999000	250.51540853
159.999000	161.09199521
160.999000	169.34217692
161.999000	10.17981741
162.999000	-35.63860888
163.999000	-64.79755398
164.999000	-114.01711077
165.999000	-181.25687508
166.999000	-81.70458266
167.999000	-26.06850588
168.999000	5.85634728
169.999000	-62.49929830
170.999000	63.60071285
171.999000	123.30811496
172.999000	133.24596521
173.999000	87.82839053
174.999000	-18.53761067
175.999000	-125.02081900
176.999000	-207.52384271
177.999000	-75.80932416
178.999000	-114.51675336
179.999000	-129.70160044
