time_ps,T_bath_K,T_bath_K_std,T_kinetic_K,T_kinetic_K_std,T_v_fictive_K,T_v_fictive_K_std,T_s_fictive_K,T_s_fictive_K_std,E_bond_kjmol,E_bond_kjmol_std,E_nonbonded_kjmol,E_nonbonded_kjmol_std,E_cav_harmonic_kjmol,E_cav_harmonic_kjmol_std,E_cav_coupling_kjmol,E_cav_coupling_kjmol_std,E_cav_dse_kjmol,E_cav_dse_kjmol_std
1.600000,100.0000,0.0000,99.9212,3.0114,86.5643,4.2643,109.2743,4.3757,121.8624,6.0031,-3681.9494,28.1759,1.1386,0.5909,0.0000,0.0000,0.0000,0.0000
1.700000,100.0000,0.0000,101.7400,4.8263,82.9567,6.3644,108.6399,2.7592,116.7837,8.9596,-3685.9017,17.8481,1.6607,1.2208,0.0000,0.0000,0.0000,0.0000
1.800000,100.0000,0.0000,101.9910,4.4678,81.1384,4.6372,109.4471,2.5603,114.2240,6.5281,-3680.6698,16.4933,1.6229,0.8136,0.0000,0.0000,0.0000,0.0000
1.900000,100.0000,0.0000,101.1441,4.0784,88.2022,4.8647,108.0570,3.7475,124.1681,6.8483,-3689.7688,24.4532,1.0967,0.6301,0.0000,0.0000,0.0000,0.0000
2.000000,100.0000,0.0000,101.5890,4.2809,80.4657,7.0214,109.0181,2.3644,113.2770,9.8845,-3683.4283,15.2735,1.8264,1.1048,0.0000,0.0000,0.0000,0.0000
2.100000,100.0000,0.0000,102.4939,2.4954,84.6128,5.2815,108.2464,3.6196,119.1151,7.4352,-3688.5243,23.4208,1.1096,0.8043,0.0000,0.0000,0.0000,0.0000
2.200000,100.0000,0.0000,100.7449,3.7087,86.6851,7.2369,108.9346,2.1814,122.0325,10.1880,-3683.9576,14.1359,1.2476,1.0224,0.0000,0.0000,0.0000,0.0000
2.300000,100.0000,0.0000,101.0827,3.0572,80.1547,6.1447,109.6295,2.9435,112.8392,8.6502,-3679.5208,18.9807,1.8458,1.1084,0.0000,0.0000,0.0000,0.0000
2.400000,100.0000,0.0000,100.4544,2.3728,85.8809,5.9230,109.3651,2.8701,120.9003,8.3382,-3681.2211,18.4795,0.9046,0.5081,0.0000,0.0000,0.0000,0.0000
2.500000,100.0000,0.0000,100.6921,2.8522,83.6924,6.9428,109.3817,2.7934,117.8194,9.7738,-3681.1070,17.8663,1.6305,1.2745,0.0000,0.0000,0.0000,0.0000
2.600000,100.0000,0.0000,101.7925,2.8473,82.0350,5.6575,108.5579,2.9358,115.4862,7.9644,-3686.4457,18.9175,1.3021,1.1130,0.0000,0.0000,0.0000,0.0000
2.700000,100.0000,0.0000,99.1605,2.0090,85.5811,5.0213,109.7248,3.4342,120.4783,7.0688,-3678.9466,22.0555,1.2213,0.7978,0.0000,0.0000,0.0000,0.0000
2.800000,100.0000,0.0000,99.4128,1.8445,81.7308,7.0692,109.6727,2.9702,115.0579,9.9518,-3679.2448,19.1470,1.5208,0.7357,0.0000,0.0000,0.0000,0.0000
2.900000,100.0000,0.0000,99.2558,2.0228,82.4412,4.8283,108.4288,4.1452,116.0581,6.7971,-3687.3941,26.7231,1.2199,0.8535,0.0000,0.0000,0.0000,0.0000
3.000000,100.0000,0.0000,99.4090,2.9617,83.9182,4.8949,107.5841,4.0060,118.1373,6.8908,-3692.8657,26.0308,1.2082,0.7588,0.0000,0.0000,0.0000,0.0000
3.100000,100.0000,0.0000,99.1376,3.2715,80.1255,6.4789,107.7970,2.6263,112.7980,9.1208,-3691.3588,16.9799,1.4379,0.9292,0.0000,0.0000,0.0000,0.0000
3.200000,100.0000,0.0000,99.5891,3.8075,83.7188,3.2251,106.7951,3.3006,117.8565,4.5403,-3697.9365,21.5029,1.2258,0.9098,0.0000,0.0000,0.0000,0.0000
3.300000,100.0000,0.0000,99.5192,3.4117,83.3121,6.9037,107.0737,3.4384,117.2840,9.7188,-3696.1349,22.5266,1.1952,0.6690,0.0000,0.0000,0.0000,0.0000
3.400000,100.0000,0.0000,100.4404,3.5830,82.0705,5.5456,107.6404,3.0386,115.5361,7.8069,-3692.4091,19.7629,1.1723,0.6617,0.0000,0.0000,0.0000,0.0000
3.500000,100.0000,0.0000,98.8312,3.2040,85.9060,4.7020,108.2791,4.4849,120.9356,6.6193,-3688.4042,28.9695,0.8232,0.4376,0.0000,0.0000,0.0000,0.0000
3.600000,100.0000,0.0000,100.1884,4.0564,82.6785,7.9242,107.7867,2.7600,116.3920,11.1555,-3691.4361,17.9178,1.1967,0.7166,0.0000,0.0000,0.0000,0.0000
3.700000,100.0000,0.0000,100.2589,3.9202,82.6144,6.0533,107.7136,3.1929,116.3018,8.5217,-3691.9458,20.7639,0.8428,0.3659,0.0000,0.0000,0.0000,0.0000
3.800000,100.0000,0.0000,98.9189,2.3686,85.7282,6.3090,108.4516,4.2581,120.6854,8.8816,-3687.2590,27.4663,0.8556,0.3847,0.0000,0.0000,0.0000,0.0000
3.900000,100.0000,0.0000,100.8044,3.6750,82.0010,8.2813,107.8599,3.0653,115.4384,11.6582,-3690.9851,19.9660,1.1474,0.8403,0.0000,0.0000,0.0000,0.0000
4.000000,100.0000,0.0000,98.9479,3.5834,82.9897,6.8752,108.6947,4.6283,116.8302,9.6787,-3685.7297,29.9357,0.7585,0.2516,0.0000,0.0000,0.0000,0.0000
4.100000,100.0000,0.0000,99.1574,4.2129,83.5229,7.7562,107.6817,4.0216,117.5809,10.9189,-3692.2308,25.9764,1.3395,1.0294,0.0000,0.0000,0.0000,0.0000
4.200000,100.0000,0.0000,100.4124,3.7727,80.2096,6.2572,107.5648,4.3057,112.9165,8.8088,-3693.0219,27.8011,1.0076,0.8656,0.0000,0.0000,0.0000,0.0000
4.300000,100.0000,0.0000,99.3403,3.7683,82.2992,4.6600,108.0728,4.0007,115.8582,6.5602,-3689.6907,25.9965,0.9871,0.6814,0.0000,0.0000,0.0000,0.0000
4.400000,100.0000,0.0000,99.0352,4.1439,82.0857,8.6104,108.2882,3.6216,115.5575,12.1214,-3688.2532,23.4200,1.3716,0.9873,0.0000,0.0000,0.0000,0.0000
4.500000,100.0000,0.0000,101.5322,3.2588,80.3433,4.5409,107.3941,3.5668,113.1046,6.3925,-3694.0588,23.2700,0.7947,0.5794,0.0000,0.0000,0.0000,0.0000
4.600000,100.0000,0.0000,100.3267,2.5657,83.0945,5.3124,107.6145,3.4958,116.9777,7.4785,-3692.6159,22.6223,1.2300,1.0061,0.0000,0.0000,0.0000,0.0000
4.700000,100.0000,0.0000,99.9012,1.6492,81.6778,8.9575,108.3837,3.7111,114.9833,12.6101,-3687.6402,23.8294,1.1048,0.7306,0.0000,0.0000,0.0000,0.0000
4.800000,100.0000,0.0000,100.0616,5.1954,81.3989,4.8468,108.7927,1.9604,114.5907,6.8232,-3684.8633,12.6688,0.8388,0.6203,0.0000,0.0000,0.0000,0.0000
4.900000,100.0000,0.0000,100.1968,2.8317,84.6835,8.1997,107.5676,3.2011,119.2147,11.5432,-3692.8954,20.7646,1.2712,1.0279,0.0000,0.0000,0.0000,0.0000
5.000000,100.0000,0.0000,100.4233,2.4804,81.3882,8.3863,107.7903,2.8328,114.5756,11.8060,-3691.4180,18.3642,0.8379,0.5293,0.0000,0.0000,0.0000,0.0000
5.100000,100.0000,0.0000,100.3933,3.7925,83.4809,5.1434,107.7123,2.8280,117.5217,7.2408,-3691.9243,18.3495,1.2690,0.7402,0.0000,0.0000,0.0000,0.0000
5.200000,100.0000,0.0000,99.9602,3.0192,84.8268,9.6472,107.3245,2.9608,119.4163,13.5810,-3694.4576,19.2391,1.1602,0.8176,0.0000,0.0000,0.0000,0.0000
5.300000,100.0000,0.0000,101.6517,3.4706,81.3767,7.1522,107.4926,1.8979,114.5594,10.0686,-3693.2948,12.3427,0.8964,0.5208,0.0000,0.0000,0.0000,0.0000
5.400000,100.0000,0.0000,100.3133,4.6745,85.3679,5.7334,107.6864,3.1380,120.1782,8.0712,-3692.1169,20.3192,1.2207,0.7450,0.0000,0.0000,0.0000,0.0000
5.500000,100.0000,0.0000,100.3574,3.5168,83.6521,8.2961,107.6530,3.4826,117.7627,11.6789,-3692.3679,22.7780,0.9438,0.7451,0.0000,0.0000,0.0000,0.0000
5.600000,100.0000,0.0000,101.6406,3.0989,80.6993,6.6658,108.0151,3.1607,113.6059,9.3838,-3689.9839,20.4375,0.9216,0.7476,0.0000,0.0000,0.0000,0.0000
5.700000,100.0000,0.0000,100.8383,3.8169,85.7458,5.5170,107.1023,3.5195,120.7102,7.7667,-3695.9538,22.9031,1.1434,0.9485,0.0000,0.0000,0.0000,0.0000
5.800000,100.0000,0.0000,100.8377,3.0743,80.7032,6.3041,108.3595,2.2271,113.6113,8.8748,-3687.6830,14.3971,0.8554,0.8871,0.0000,0.0000,0.0000,0.0000
5.900000,100.0000,0.0000,100.3327,3.7839,81.7833,4.4447,108.7633,4.0300,115.1318,6.2571,-3685.2188,26.1481,0.9132,0.6403,0.0000,0.0000,0.0000,0.0000
6.000000,100.0000,0.0000,100.7004,2.9717,86.2853,7.4847,107.3738,3.6706,121.4696,10.5366,-3694.2008,23.9153,0.7684,0.4929,0.0000,0.0000,0.0000,0.0000
6.100000,100.0000,0.0000,101.4375,2.1107,79.6012,5.7992,107.9287,3.5375,112.0599,8.1639,-3690.5774,22.8413,0.8064,0.8622,0.0000,0.0000,0.0000,0.0000
6.200000,100.0000,0.0000,102.2935,4.6834,84.7354,4.4049,106.2524,2.3821,119.2878,6.2010,-3701.4111,15.5907,0.7270,0.5291,0.0000,0.0000,0.0000,0.0000
6.300000,100.0000,0.0000,99.4264,4.0933,84.8286,10.2267,108.4124,3.1591,119.4189,14.3968,-3687.4076,20.4890,0.6499,0.6330,0.0000,0.0000,0.0000,0.0000
6.400000,100.0000,0.0000,101.5333,2.1722,80.6480,5.9640,106.8385,3.6666,113.5336,8.3960,-3697.6877,23.8849,0.7609,0.7065,0.0000,0.0000,0.0000,0.0000
6.500000,100.0000,0.0000,99.3972,4.5106,86.8807,5.9014,107.8285,2.6277,122.3078,8.3077,-3691.1543,17.0214,0.7057,0.7599,0.0000,0.0000,0.0000,0.0000
6.600000,100.0000,0.0000,100.1125,4.1256,83.1870,8.6312,107.2860,3.5294,117.1079,12.1508,-3694.7561,22.8303,0.6360,0.8836,0.0000,0.0000,0.0000,0.0000
6.700000,100.0000,0.0000,100.4706,4.2415,82.2509,6.7171,107.4515,3.7724,115.7902,9.4561,-3693.7048,24.5496,0.9805,0.9542,0.0000,0.0000,0.0000,0.0000
6.800000,100.0000,0.0000,99.2195,4.3226,86.4179,6.7620,107.2942,3.9377,121.6563,9.5193,-3694.7389,25.2072,0.7337,0.5495,0.0000,0.0000,0.0000,0.0000
6.900000,100.0000,0.0000,100.9266,3.5804,80.3311,6.6955,106.7190,3.3261,113.0874,9.4257,-3698.4367,21.7619,0.6639,0.5265,0.0000,0.0000,0.0000,0.0000
7.000000,100.0000,0.0000,100.8267,5.3304,83.1038,4.8563,106.4922,3.1976,116.9908,6.8366,-3699.9051,20.8287,0.7809,0.9195,0.0000,0.0000,0.0000,0.0000
7.100000,100.0000,0.0000,98.5904,3.9921,83.2977,7.3924,108.1674,2.6307,117.2638,10.4068,-3688.9555,17.0722,0.9058,0.6314,0.0000,0.0000,0.0000,0.0000
7.200000,100.0000,0.0000,99.7786,3.7464,78.0930,4.7382,107.7664,2.6460,109.9368,6.6703,-3691.5605,17.2254,0.6590,0.6303,0.0000,0.0000,0.0000,0.0000
7.300000,100.0000,0.0000,99.4985,3.7058,83.5832,3.2905,107.1045,4.2130,117.6656,4.6323,-3696.0122,27.4417,0.9189,0.7578,0.0000,0.0000,0.0000,0.0000
7.400000,100.0000,0.0000,100.2005,4.1640,79.7694,7.6106,106.2675,2.5514,112.2967,10.7139,-3701.3237,16.6494,0.8032,0.4675,0.0000,0.0000,0.0000,0.0000
7.500000,100.0000,0.0000,100.7262,3.4804,79.0576,5.4534,106.4413,3.4609,111.2947,7.6771,-3700.2615,22.5725,0.7090,0.7783,0.0000,0.0000,0.0000,0.0000
7.600000,100.0000,0.0000,99.2584,4.5719,84.6333,5.2815,107.2361,3.3917,119.1440,7.4352,-3695.0704,22.0578,0.8671,0.3859,0.0000,0.0000,0.0000,0.0000
7.700000,100.0000,0.0000,101.0855,3.0457,79.0303,7.7340,106.4086,3.9538,111.2563,10.8877,-3700.5241,25.7599,0.6628,0.4957,0.0000,0.0000,0.0000,0.0000
7.800000,100.0000,0.0000,99.5828,5.6401,82.5614,5.7493,107.0025,2.8228,116.2272,8.0937,-3696.5452,18.4135,0.5926,0.3896,0.0000,0.0000,0.0000,0.0000
7.900000,100.0000,0.0000,98.6756,4.7853,84.3591,8.8097,107.4375,3.2846,118.7579,12.4020,-3693.7507,21.4385,0.9808,0.3545,0.0000,0.0000,0.0000,0.0000
8.000000,100.0000,0.0000,100.5785,4.4072,80.2355,6.8923,107.0733,2.8951,112.9529,9.7028,-3696.0891,18.8533,0.8058,0.6421,0.0000,0.0000,0.0000,0.0000
8.100000,100.0000,0.0000,100.4316,3.8207,85.7105,6.6592,106.5256,3.0847,120.6604,9.3746,-3699.6778,20.1561,0.6914,0.3057,0.0000,0.0000,0.0000,0.0000
8.200000,100.0000,0.0000,100.2649,2.9954,82.7921,8.5938,107.3479,3.5133,116.5520,12.0981,-3694.3529,22.8102,1.0681,0.5640,0.0000,0.0000,0.0000,0.0000
8.300000,100.0000,0.0000,100.8290,3.5744,82.1812,7.1825,107.8527,2.3577,115.6920,10.1113,-3690.9803,15.3354,0.5898,0.5690,0.0000,0.0000,0.0000,0.0000
8.400000,100.0000,0.0000,99.0134,3.9258,85.3244,5.7393,108.6281,4.5457,120.1169,8.0796,-3686.1530,29.5149,0.9832,0.4956,0.0000,0.0000,0.0000,0.0000
8.500000,100.0000,0.0000,102.2849,2.4050,80.2384,5.3740,106.3177,3.3885,112.9570,7.5654,-3701.0646,22.2214,0.9957,0.6883,0.0000,0.0000,0.0000,0.0000
8.600000,100.0000,0.0000,101.1710,4.3071,82.9763,6.6628,107.4636,2.9541,116.8113,9.3797,-3693.5530,19.2798,0.7289,0.3028,0.0000,0.0000,0.0000,0.0000
8.700000,100.0000,0.0000,100.0969,2.5610,84.1886,5.6984,108.1550,4.5375,118.5179,8.0220,-3689.2151,29.3067,1.2694,0.6572,0.0000,0.0000,0.0000,0.0000
8.800000,100.0000,0.0000,102.6797,3.9686,79.4164,4.6830,106.9208,2.7465,111.7998,6.5926,-3697.0713,17.8783,0.9651,0.7490,0.0000,0.0000,0.0000,0.0000
8.900000,100.0000,0.0000,101.5153,3.4486,85.7037,6.6352,106.9894,2.9440,120.6509,9.3409,-3696.6394,19.1525,1.0423,0.7431,0.0000,0.0000,0.0000,0.0000
9.000000,100.0000,0.0000,101.3361,3.6750,82.6522,7.4015,107.5815,3.1007,116.3550,10.4195,-3692.7972,20.1581,1.2284,0.8376,0.0000,0.0000,0.0000,0.0000
9.100000,100.0000,0.0000,101.4690,3.8477,82.0756,6.1278,107.5531,4.0696,115.5433,8.6266,-3693.0726,26.3362,0.9634,0.5981,0.0000,0.0000,0.0000,0.0000
9.200000,100.0000,0.0000,99.8973,2.3738,87.0768,7.3976,107.0660,4.2638,122.5838,10.4142,-3696.2674,27.7071,1.3393,0.9845,0.0000,0.0000,0.0000,0.0000
9.300000,100.0000,0.0000,101.1877,3.4949,81.9236,7.9573,106.9694,3.5022,115.3293,11.2020,-3696.8190,22.8605,1.1624,0.9421,0.0000,0.0000,0.0000,0.0000
9.400000,100.0000,0.0000,100.3007,2.9944,83.5586,7.1554,108.0179,2.5035,117.6310,10.0731,-3689.9166,16.2329,1.0881,0.9279,0.0000,0.0000,0.0000,0.0000
9.500000,100.0000,0.0000,100.0370,3.4725,87.3375,7.3502,107.3979,2.3183,122.9508,10.3474,-3693.9341,15.0677,1.3972,0.7986,0.0000,0.0000,0.0000,0.0000
9.600000,100.0000,0.0000,101.1315,3.2389,80.8246,6.7065,107.7686,3.3722,113.7822,9.4412,-3691.6039,21.8786,1.1083,1.0809,0.0000,0.0000,0.0000,0.0000
9.700000,100.0000,0.0000,100.8169,2.6743,84.6988,7.3020,107.6500,3.3668,119.2362,10.2795,-3692.3762,21.9901,1.2249,0.7031,0.0000,0.0000,0.0000,0.0000
9.800000,100.0000,0.0000,101.0559,2.4005,84.6873,6.3490,107.2332,3.0337,119.2200,8.9380,-3695.0572,19.6764,1.4113,1.0309,0.0000,0.0000,0.0000,0.0000
9.900000,100.0000,0.0000,101.9154,3.4000,79.7357,5.5667,107.4191,3.3912,112.2494,7.8365,-3693.8775,21.9453,1.2233,1.1500,0.0000,0.0000,0.0000,0.0000
10.000000,100.0000,0.0000,99.6548,3.9307,84.7738,5.8005,107.7744,2.7555,119.3417,8.1657,-3691.5159,17.8749,1.1969,0.4932,48.1914,82.0932,6473.4026,4926.4244
10.100000,100.0000,0.0000,277.0206,137.4254,1895.2315,1955.5001,111.4399,5.6722,2668.0447,2752.8888,-3668.1805,35.9610,2111.7414,1772.8412,-7222.2835,5894.9730,6273.3589,4994.6553
10.200000,100.0000,0.0000,522.3661,395.7754,1342.5069,1111.2418,111.4870,7.9386,1889.9370,1564.3696,-3668.2545,49.9982,5492.4054,4105.8410,-14483.2722,12329.1165,10011.6120,9402.1913
10.300000,100.0000,0.0000,477.1637,416.2907,1238.3926,971.5564,109.6578,8.4293,1743.3683,1367.7252,-3680.1004,52.8129,7212.9138,7413.6668,-14470.7502,12441.0817,8271.6470,6572.1247
10.400000,100.0000,0.0000,405.2059,352.9714,1580.1438,1329.6777,110.0998,11.4684,2224.4745,1871.8766,-3677.9955,71.8484,6071.1332,5363.9418,-10936.0724,9718.9726,5617.2510,5122.5365
10.500000,100.0000,0.0000,357.2878,225.9927,1384.3821,1172.7149,112.1194,16.0516,1948.8876,1650.9095,-3666.4983,99.3164,5524.1060,4707.4042,-9724.7670,8705.3868,5503.0518,5244.5087
10.600000,100.0000,0.0000,363.9551,252.5640,1173.7898,564.9948,110.1482,16.9234,1652.4228,795.3811,-3679.6002,106.1622,5788.2938,5625.7942,-10205.5949,8418.2952,5447.4447,4281.7446
10.700000,100.0000,0.0000,448.2139,318.4528,835.3743,476.2359,107.9987,15.4217,1176.0124,670.4292,-3692.9443,97.1479,5649.4094,5015.7019,-10914.9653,9722.6735,5831.2963,4931.3785
10.800000,100.0000,0.0000,316.9499,130.0344,925.6736,827.1042,106.9055,16.5846,1303.1328,1164.3701,-3700.5955,105.2731,6260.5765,4788.8156,-10857.0150,8559.5799,5699.4479,4652.8227
10.900000,100.0000,0.0000,379.4820,235.6681,838.5987,811.9584,104.0773,13.5061,1180.5517,1143.0484,-3718.0517,86.8753,6376.1364,3816.1603,-12240.3573,7725.6533,6377.1825,4217.7189
11.000000,100.0000,0.0000,285.7362,186.1254,1056.5483,866.9746,103.1627,14.0262,1487.3740,1220.4984,-3724.3000,90.2185,5783.2610,3858.0084,-11375.2768,7682.5529,6477.3305,4842.8380
11.100000,100.0000,0.0000,311.2947,255.0243,1006.4508,695.0959,100.0996,12.2257,1416.8484,978.5331,-3744.2302,80.6580,5929.0221,4055.5006,-10915.4711,8128.9435,5717.1825,4556.0021
11.200000,100.0000,0.0000,262.1854,152.5907,951.2916,555.7930,99.5318,13.1261,1339.1970,782.4270,-3748.3657,86.3559,6934.5538,3502.8409,-11564.2630,7632.5274,5884.2468,5250.4470
11.300000,100.0000,0.0000,263.6570,109.3994,796.9958,529.4422,97.2612,11.2017,1121.9845,745.3313,-3763.1269,74.7000,5947.5885,3142.3025,-10982.0608,7391.0918,6171.8004,4380.5384
11.400000,100.0000,0.0000,298.8899,158.1425,797.5245,676.5285,96.6824,10.9308,1122.7287,952.3945,-3766.9950,73.1195,6030.8603,3771.0567,-11485.9780,7839.4933,5913.7767,4522.1158
11.500000,100.0000,0.0000,304.6611,185.2596,802.1911,653.0471,94.0596,9.5302,1129.2982,919.3383,-3784.6121,64.6751,5551.2211,3275.4734,-11377.1058,7390.1217,6289.3586,4820.4143
11.600000,100.0000,0.0000,236.8408,82.1212,974.4278,872.1258,93.1865,10.6013,1371.7674,1227.7500,-3790.9960,71.9922,5059.2965,3866.2278,-11300.3264,9035.3267,6989.2735,5621.1345
11.700000,100.0000,0.0000,281.3341,160.6409,759.0531,700.6606,91.0227,9.2527,1068.5699,986.3670,-3805.6870,63.4556,6148.1129,4882.1128,-12825.9313,10331.6440,7074.1130,5762.0535
11.800000,100.0000,0.0000,247.0861,127.0555,776.8365,516.8156,89.9059,7.8257,1093.6048,727.5560,-3813.1600,54.2604,6494.1924,5572.0696,-12356.1263,10707.7811,6377.5564,5483.5155
11.900000,100.0000,0.0000,272.6320,168.3460,544.9974,229.4457,88.7212,7.1051,767.2295,323.0062,-3821.3744,49.9828,6574.0418,6198.6295,-13047.7896,12058.7320,6903.6981,6080.7535
12.000000,100.0000,0.0000,199.1901,89.5292,692.3487,415.5022,87.0832,6.7608,974.6658,584.9303,-3832.9470,47.6884,7046.8696,6750.9088,-13138.9319,12374.1114,6957.5881,5867.4695
12.100000,100.0000,0.0000,231.0671,153.0980,565.6343,242.7978,86.1013,6.6267,796.2813,341.8027,-3839.9550,47.0117,7914.5751,7267.2121,-14170.0908,13269.5946,6863.7310,6238.6637
12.200000,100.0000,0.0000,243.6887,140.8026,615.9132,331.9023,84.9218,5.7859,867.0623,467.2412,-3848.2686,41.3570,8270.2027,8425.9024,-15083.7392,14760.3903,7270.8229,6686.6640
12.300000,100.0000,0.0000,204.0999,78.4746,697.7939,503.2086,83.7051,6.3008,982.3314,708.4005,-3857.2066,45.3531,8259.6606,8726.5612,-15227.0819,15255.2656,7482.4370,6704.0712
12.400000,100.0000,0.0000,211.1434,117.0339,547.4414,243.6124,82.5055,5.1846,770.6700,342.9496,-3865.7234,37.7661,8567.0799,8283.4033,-15945.5486,15097.1001,7649.3686,6974.8450
12.500000,100.0000,0.0000,160.9687,62.9054,721.9101,461.6236,81.9463,5.4650,1016.2813,649.8586,-3869.8755,39.7917,8741.1645,8258.4081,-15872.3104,15409.7449,7753.3469,7339.0959
12.600000,100.0000,0.0000,170.1553,87.1156,651.6234,377.4552,80.5537,5.0800,917.3340,531.3691,-3880.0592,37.3824,8052.9844,8487.3087,-15284.2830,15637.0522,7730.8693,7244.7891
12.700000,100.0000,0.0000,184.5195,115.8809,591.7874,277.6490,78.8659,5.4258,833.0988,390.8651,-3892.6710,40.2670,8438.4487,9197.4468,-15726.5204,16830.4494,7867.7974,8087.6840
12.800000,100.0000,0.0000,168.1516,74.2146,579.1715,347.1129,78.7941,4.9742,815.3386,488.6541,-3893.1099,36.9017,9047.9348,9398.0192,-16858.3419,18405.2523,8390.9246,9120.1609
12.900000,100.0000,0.0000,194.8291,90.7866,484.7500,301.3237,78.1108,4.8057,682.4151,424.1936,-3898.1910,35.9229,9212.8531,9630.7888,-17746.8918,18310.9753,8800.8606,8919.5597
13.000000,100.0000,0.0000,186.8160,61.8463,555.6178,458.9579,76.5017,4.2695,782.1804,646.1058,-3910.2004,32.1781,9617.9374,9072.0579,-18649.1608,17231.7542,9358.0944,8330.2007
13.100000,100.0000,0.0000,185.7949,60.6242,452.5486,379.7328,76.0649,3.9190,637.0831,534.5754,-3913.4440,29.5712,9432.9202,8230.5499,-17748.5646,15698.5677,8503.4286,7503.0973
13.200000,100.0000,0.0000,173.1598,63.0435,427.4653,255.5308,75.5878,4.5033,601.7716,359.7279,-3917.1742,34.1624,9045.8303,7366.4282,-16276.4822,13385.4003,7604.3261,6351.9748
13.300000,100.0000,0.0000,163.9318,58.1072,444.6869,290.3230,74.6190,4.7602,626.0156,408.7071,-3924.6110,36.2647,8441.6234,6788.4276,-15940.7617,12393.3051,7857.6886,5855.3794
13.400000,100.0000,0.0000,168.8146,74.6126,441.7238,219.5645,73.5703,4.1519,621.8443,309.0957,-3932.5311,31.8147,8096.6775,6466.6371,-15944.9016,12128.0968,8093.0714,5738.7131
13.500000,100.0000,0.0000,130.4051,35.7119,513.1271,264.3983,73.8548,4.6614,722.3634,372.2111,-3930.4448,35.6113,8801.1686,7142.4657,-16375.1062,12799.8651,8005.5124,6002.9277
13.600000,100.0000,0.0000,150.4739,69.5932,467.8915,209.7044,73.0479,4.2909,658.6822,295.2150,-3936.5740,32.6981,8907.3787,7976.5521,-16569.0289,14591.3644,7981.6813,6878.0875
