time_ps,T_bath_K,T_bath_K_std,T_kinetic_K,T_kinetic_K_std,T_v_fictive_K,T_v_fictive_K_std,T_s_fictive_K,T_s_fictive_K_std,E_bond_kjmol,E_bond_kjmol_std,E_nonbonded_kjmol,E_nonbonded_kjmol_std,E_cav_harmonic_kjmol,E_cav_harmonic_kjmol_std,E_cav_coupling_kjmol,E_cav_coupling_kjmol_std,E_cav_dse_kjmol,E_cav_dse_kjmol_std
2.000000,100.0000,0.0000,101.4916,2.0668,74.4183,4.4381,110.0434,3.4214,104.7636,6.2479,-3676.8932,21.9986,1.4882,0.5940,0.0000,0.0000,0.0000,0.0000
2.100000,100.0000,0.0000,102.7550,3.3803,82.6883,4.9162,107.3035,3.1465,116.4059,6.9209,-3694.6102,20.5053,1.3836,0.8948,0.0000,0.0000,0.0000,0.0000
2.200000,100.0000,0.0000,101.5633,3.6608,82.4120,6.7437,107.4652,1.8730,116.0168,9.4936,-3693.4710,12.1542,1.1023,0.6777,0.0000,0.0000,0.0000,0.0000
2.300000,100.0000,0.0000,101.1001,4.0451,77.1847,4.5314,109.5009,2.3843,108.6580,6.3792,-3680.3107,15.3230,1.6918,0.9379,0.0000,0.0000,0.0000,0.0000
2.400000,100.0000,0.0000,99.3852,2.9089,86.8239,4.0944,108.3834,2.9874,122.2278,5.7640,-3687.5817,19.4245,1.2091,0.6629,0.0000,0.0000,0.0000,0.0000
2.500000,100.0000,0.0000,100.0002,2.7099,80.4642,7.0516,108.2070,3.3593,113.2749,9.9271,-3688.7551,21.6771,1.3089,0.9810,0.0000,0.0000,0.0000,0.0000
2.600000,100.0000,0.0000,100.2739,3.8887,80.6993,4.7941,107.6567,2.7323,113.6058,6.7489,-3692.2793,17.7665,1.5119,1.1390,0.0000,0.0000,0.0000,0.0000
2.700000,100.0000,0.0000,98.2755,4.4322,86.7652,4.2914,108.1536,3.1497,122.1451,6.0412,-3689.0843,20.3833,1.2069,0.7742,0.0000,0.0000,0.0000,0.0000
2.800000,100.0000,0.0000,101.5956,3.2009,77.9277,5.3580,106.7611,3.3984,109.7041,7.5429,-3698.1687,22.2525,1.3438,0.7575,0.0000,0.0000,0.0000,0.0000
2.900000,100.0000,0.0000,100.0752,4.4898,82.9107,5.9199,107.1302,3.8400,116.7190,8.3339,-3695.8042,25.0147,1.4593,0.8497,0.0000,0.0000,0.0000,0.0000
3.000000,100.0000,0.0000,98.9121,2.7680,82.0997,3.6367,107.5775,2.2904,115.5772,5.1196,-3692.7647,14.9420,0.9808,0.8470,0.0000,0.0000,0.0000,0.0000
3.100000,100.0000,0.0000,100.4932,3.8657,75.0058,5.5681,107.0822,2.2550,105.5908,7.8386,-3695.9866,14.7084,1.5086,0.9331,0.0000,0.0000,0.0000,0.0000
3.200000,100.0000,0.0000,99.2001,1.9459,82.5548,4.8647,107.1339,2.6418,116.2179,6.8484,-3695.6746,17.1694,1.2246,0.4717,0.0000,0.0000,0.0000,0.0000
3.300000,100.0000,0.0000,99.6064,4.3607,77.6279,4.3552,106.9287,2.2809,109.2820,6.1312,-3696.9892,14.9159,1.0148,0.7861,0.0000,0.0000,0.0000,0.0000
3.400000,100.0000,0.0000,99.5406,2.6001,75.8004,5.4947,107.4706,2.7903,106.7093,7.7352,-3693.4937,18.1173,1.2911,0.6787,0.0000,0.0000,0.0000,0.0000
3.500000,100.0000,0.0000,98.6446,2.6956,82.3972,4.9441,106.4883,3.5372,115.9961,6.9602,-3699.9609,23.0346,0.6231,0.4642,0.0000,0.0000,0.0000,0.0000
3.600000,100.0000,0.0000,100.5145,4.1879,75.4792,3.7802,105.7363,3.0835,106.2572,5.3216,-3704.8408,20.1236,1.1907,0.7150,0.0000,0.0000,0.0000,0.0000
3.700000,100.0000,0.0000,99.4837,3.3305,79.5901,3.5988,106.6053,2.5062,112.0442,5.0663,-3699.1132,16.3430,0.7788,0.4108,0.0000,0.0000,0.0000,0.0000
3.800000,100.0000,0.0000,98.0986,3.8734,82.5771,5.7046,107.1344,2.9214,116.2494,8.0308,-3695.6935,19.0916,0.6217,0.3659,0.0000,0.0000,0.0000,0.0000
3.900000,100.0000,0.0000,99.4601,5.6855,76.3495,3.0117,106.7937,1.9072,107.4823,4.2398,-3697.8479,12.4550,1.2767,0.8698,0.0000,0.0000,0.0000,0.0000
4.000000,100.0000,0.0000,97.8967,3.4184,82.8706,4.3441,106.8487,2.8353,116.6625,6.1154,-3697.5486,18.4743,0.5927,0.3233,0.0000,0.0000,0.0000,0.0000
4.100000,100.0000,0.0000,98.3807,4.1647,80.1087,4.5254,106.5518,4.0043,112.7744,6.3707,-3699.5943,26.0887,1.2711,0.9240,0.0000,0.0000,0.0000,0.0000
4.200000,100.0000,0.0000,99.0307,3.9935,78.2870,3.7882,106.8860,3.2182,110.2099,5.3329,-3697.3363,20.9526,1.0333,0.7552,0.0000,0.0000,0.0000,0.0000
4.300000,100.0000,0.0000,98.6127,3.2266,82.8067,3.9217,106.4338,4.9208,116.5726,5.5209,-3700.4816,32.3107,0.7466,0.4732,0.0000,0.0000,0.0000,0.0000
4.400000,100.0000,0.0000,99.9695,4.5627,77.2100,4.0599,106.5209,2.9088,108.6938,5.7154,-3699.6951,19.0636,1.4437,1.0609,0.0000,0.0000,0.0000,0.0000
4.500000,100.0000,0.0000,100.2669,3.1859,77.6792,5.9784,105.9530,3.5859,109.3543,8.4163,-3703.4704,23.5892,0.5908,0.4004,0.0000,0.0000,0.0000,0.0000
4.600000,100.0000,0.0000,98.6114,2.4388,80.0693,4.7272,106.2322,3.9903,112.7190,6.6547,-3701.6838,26.1185,1.1211,0.7904,0.0000,0.0000,0.0000,0.0000
4.700000,100.0000,0.0000,100.0002,4.4971,73.9854,4.1821,106.4331,3.2147,104.1542,5.8874,-3700.2953,21.1465,1.0941,0.6274,0.0000,0.0000,0.0000,0.0000
4.800000,100.0000,0.0000,99.5944,3.1628,78.9833,5.5228,106.8877,4.3771,111.1901,7.7748,-3697.4486,28.7226,0.6055,0.2955,0.0000,0.0000,0.0000,0.0000
4.900000,100.0000,0.0000,100.1105,4.6702,79.1036,4.3939,106.4272,4.1853,111.3595,6.1856,-3700.4288,27.2969,1.2956,1.0551,0.0000,0.0000,0.0000,0.0000
5.000000,100.0000,0.0000,99.5608,3.0320,76.0737,3.2924,107.4863,3.6603,107.0940,4.6349,-3693.4643,23.6191,0.7371,0.4799,0.0000,0.0000,0.0000,0.0000
5.100000,100.0000,0.0000,98.2501,2.3789,81.6401,4.2527,107.8296,4.7587,114.9303,5.9868,-3691.3606,31.0024,1.1617,0.6053,0.0000,0.0000,0.0000,0.0000
5.200000,100.0000,0.0000,99.0057,3.6989,78.9294,3.9979,106.5808,2.5363,111.1142,5.6281,-3699.2752,16.5239,1.1535,0.7524,0.0000,0.0000,0.0000,0.0000
5.300000,100.0000,0.0000,99.7077,2.6939,78.3975,1.9658,105.1814,2.3060,110.3654,2.7674,-3708.4248,15.1391,0.6825,0.4434,0.0000,0.0000,0.0000,0.0000
5.400000,100.0000,0.0000,99.0303,3.9016,83.4679,4.6261,105.1962,2.4203,117.5034,6.5125,-3708.3360,15.9405,1.2154,0.7406,0.0000,0.0000,0.0000,0.0000
5.500000,100.0000,0.0000,98.9115,2.9120,80.2887,4.1918,106.3938,3.7160,113.0278,5.9011,-3700.5962,24.1826,0.8600,0.6395,0.0000,0.0000,0.0000,0.0000
5.600000,100.0000,0.0000,99.6473,3.2605,81.0186,2.4129,105.6166,3.0693,114.0553,3.3968,-3705.6235,19.9690,0.8424,0.5979,0.0000,0.0000,0.0000,0.0000
5.700000,100.0000,0.0000,98.0310,3.6809,81.8709,3.5971,106.2529,2.9589,115.2551,5.0638,-3701.4502,19.3811,1.1605,0.9554,0.0000,0.0000,0.0000,0.0000
5.800000,100.0000,0.0000,99.7429,3.4583,78.4222,4.3304,105.4890,4.5586,110.4002,6.0962,-3706.6116,29.5135,0.8007,0.7207,0.0000,0.0000,0.0000,0.0000
5.900000,100.0000,0.0000,99.1739,2.2763,80.5772,3.4290,105.8209,3.8154,113.4340,4.8272,-3704.3557,24.9107,0.8832,0.6162,0.0000,0.0000,0.0000,0.0000
6.000000,100.0000,0.0000,98.4931,2.6653,79.5592,4.3889,107.1456,2.2692,112.0009,6.1786,-3695.5737,14.7381,0.8789,0.4702,0.0000,0.0000,0.0000,0.0000
6.100000,100.0000,0.0000,99.9407,1.2989,76.4536,5.1112,106.9194,3.5917,107.6289,7.1954,-3697.1514,23.2925,0.8078,0.7073,0.0000,0.0000,0.0000,0.0000
6.200000,100.0000,0.0000,99.9376,2.2075,79.6962,3.4832,105.9772,2.1600,112.1937,4.9035,-3703.1981,14.1386,0.7720,0.5985,0.0000,0.0000,0.0000,0.0000
6.300000,100.0000,0.0000,99.9801,2.5708,77.8773,4.6027,106.5706,2.8491,109.6332,6.4796,-3699.3656,18.6385,0.7771,0.5019,0.0000,0.0000,0.0000,0.0000
6.400000,100.0000,0.0000,99.2936,2.1472,76.5189,3.0751,107.4825,3.4885,107.7208,4.3290,-3693.4776,22.8271,0.7354,0.6180,0.0000,0.0000,0.0000,0.0000
6.500000,100.0000,0.0000,98.5099,2.3518,81.0550,3.0083,108.2222,2.0453,114.1066,4.2350,-3688.5639,13.2836,0.8670,0.8261,0.0000,0.0000,0.0000,0.0000
6.600000,100.0000,0.0000,101.1277,3.8489,78.2108,3.6316,106.6846,3.1288,110.1026,5.1125,-3698.6433,20.4162,0.7412,0.7757,0.0000,0.0000,0.0000,0.0000
6.700000,100.0000,0.0000,100.7253,2.6488,80.3031,3.4025,106.5594,4.0359,113.0480,4.7899,-3699.5484,26.3207,0.9992,0.9906,0.0000,0.0000,0.0000,0.0000
6.800000,100.0000,0.0000,99.1881,1.8437,82.4522,3.9536,106.9493,2.0884,116.0735,5.5658,-3696.8432,13.6396,1.0052,0.7173,0.0000,0.0000,0.0000,0.0000
6.900000,100.0000,0.0000,100.2852,3.4785,78.9550,3.5648,106.5223,2.3246,111.1503,5.0184,-3699.6449,15.2842,0.6756,0.4851,0.0000,0.0000,0.0000,0.0000
7.000000,100.0000,0.0000,97.9786,4.3344,81.8996,3.3401,106.9457,3.3337,115.2955,4.7021,-3696.9583,21.7799,0.9050,0.9859,0.0000,0.0000,0.0000,0.0000
7.100000,100.0000,0.0000,99.2300,2.8898,80.7681,4.5713,105.6929,2.9710,113.7027,6.4353,-3705.1170,19.4628,1.0658,0.7574,0.0000,0.0000,0.0000,0.0000
7.200000,100.0000,0.0000,99.3795,3.2501,78.2246,2.3249,106.5002,3.7167,110.1221,3.2730,-3699.9025,24.2923,0.6548,0.6243,0.0000,0.0000,0.0000,0.0000
7.300000,100.0000,0.0000,99.3633,4.0473,81.6319,3.1842,105.9617,2.9722,114.9187,4.4826,-3703.3558,19.4333,1.0946,0.8744,0.0000,0.0000,0.0000,0.0000
7.400000,100.0000,0.0000,101.1061,5.2165,77.7482,6.8258,105.4323,3.1582,109.4514,9.6091,-3706.8431,20.8019,0.8331,0.4525,0.0000,0.0000,0.0000,0.0000
7.500000,100.0000,0.0000,98.8266,2.3765,77.3059,3.5834,107.9947,2.7760,108.8287,5.0447,-3690.0862,17.9967,0.7803,0.7883,0.0000,0.0000,0.0000,0.0000
7.600000,100.0000,0.0000,101.1073,2.8234,80.3783,4.7020,105.2099,2.6233,113.1540,6.6193,-3708.2595,17.2532,1.0403,0.6447,0.0000,0.0000,0.0000,0.0000
7.700000,100.0000,0.0000,100.7423,3.1643,75.2346,6.5259,106.9504,2.6561,105.9128,9.1870,-3696.8720,17.2817,0.6554,0.4588,0.0000,0.0000,0.0000,0.0000
7.800000,100.0000,0.0000,99.8418,4.0076,79.6256,4.5236,106.8350,2.8461,112.0943,6.3681,-3697.6394,18.6278,0.7518,0.4567,0.0000,0.0000,0.0000,0.0000
7.900000,100.0000,0.0000,100.0773,2.6248,79.4702,5.5428,106.0610,3.1296,111.8755,7.8030,-3702.7197,20.4941,1.0921,0.4448,0.0000,0.0000,0.0000,0.0000
8.000000,100.0000,0.0000,100.6736,4.2174,76.8678,2.9287,105.7669,2.6138,108.2120,4.1229,-3704.6036,17.0549,0.8334,0.6805,0.0000,0.0000,0.0000,0.0000
8.100000,100.0000,0.0000,99.8062,3.0169,82.2561,4.9032,105.4862,2.5721,115.7974,6.9025,-3706.4410,16.7840,0.8433,0.4604,0.0000,0.0000,0.0000,0.0000
8.200000,100.0000,0.0000,99.8823,4.5723,80.5262,4.7208,105.6853,3.0884,113.3622,6.6458,-3705.1775,20.2993,1.0851,0.6148,0.0000,0.0000,0.0000,0.0000
8.300000,100.0000,0.0000,99.5732,4.0935,80.1307,3.1675,106.2002,2.7877,112.8053,4.4591,-3701.7815,18.2670,0.6676,0.6251,0.0000,0.0000,0.0000,0.0000
8.400000,100.0000,0.0000,99.3671,3.5312,84.5477,4.7564,105.6027,3.2615,119.0235,6.6959,-3705.7340,21.4249,1.0782,0.6625,0.0000,0.0000,0.0000,0.0000
8.500000,100.0000,0.0000,99.7002,3.7262,79.3930,3.6860,105.6869,3.1772,111.7668,5.1890,-3705.1745,20.8749,0.9984,0.6982,0.0000,0.0000,0.0000,0.0000
8.600000,100.0000,0.0000,98.1061,2.9684,81.3808,4.1456,106.6549,4.7898,114.5651,5.8360,-3699.0197,31.4602,0.8657,0.5050,0.0000,0.0000,0.0000,0.0000
8.700000,100.0000,0.0000,99.6195,4.6156,81.5123,3.5224,105.5530,5.0702,114.7503,4.9587,-3706.2652,33.1610,1.3209,0.7694,0.0000,0.0000,0.0000,0.0000
8.800000,100.0000,0.0000,101.1795,2.9365,76.8690,4.9587,105.2455,4.5902,108.2137,6.9807,-3708.2245,30.2773,1.0069,0.8033,0.0000,0.0000,0.0000,0.0000
8.900000,100.0000,0.0000,99.2365,3.6801,80.9423,6.2816,105.9652,3.0757,113.9479,8.8430,-3703.3420,20.1468,1.1956,1.0235,0.0000,0.0000,0.0000,0.0000
9.000000,100.0000,0.0000,100.4276,4.1049,77.4696,5.6938,105.4080,2.9704,109.0591,8.0156,-3706.9864,19.5491,1.2306,0.8407,0.0000,0.0000,0.0000,0.0000
9.100000,100.0000,0.0000,101.6082,4.3959,75.7553,4.4539,104.7247,2.9154,106.6458,6.2701,-3711.4714,19.1433,1.0736,0.6238,0.0000,0.0000,0.0000,0.0000
9.200000,100.0000,0.0000,99.4768,3.9515,80.1027,6.4244,105.2714,2.7937,112.7660,9.0440,-3707.8674,18.2951,1.4402,1.1607,0.0000,0.0000,0.0000,0.0000
9.300000,100.0000,0.0000,100.7206,4.9031,75.0605,5.1081,104.6658,3.2299,105.6677,7.1911,-3711.8883,21.3647,1.1681,0.9398,0.0000,0.0000,0.0000,0.0000
9.400000,100.0000,0.0000,98.5236,2.9985,77.3711,4.3683,105.6161,4.0119,108.9205,6.1495,-3705.7214,26.3329,1.1881,0.9650,0.0000,0.0000,0.0000,0.0000
9.500000,100.0000,0.0000,98.5389,3.6856,80.9828,5.1569,105.3171,3.9271,114.0049,7.2597,-3707.6757,25.8907,1.4147,0.8265,0.0000,0.0000,0.0000,0.0000
9.600000,100.0000,0.0000,99.8654,3.7092,76.5015,2.9119,104.5505,4.4197,107.6963,4.0992,-3712.7701,28.9686,1.1394,1.0870,0.0000,0.0000,0.0000,0.0000
9.700000,100.0000,0.0000,98.1699,3.4507,82.5738,5.2989,105.5689,3.7793,116.2446,7.4596,-3706.0045,24.7419,1.2750,0.6652,0.0000,0.0000,0.0000,0.0000
9.800000,100.0000,0.0000,98.8714,4.7891,81.1846,3.0827,105.4946,3.9695,114.2890,4.3398,-3706.5133,26.0462,1.4086,1.0283,0.0000,0.0000,0.0000,0.0000
9.900000,100.0000,0.0000,100.1920,4.1636,79.3331,3.3351,105.5414,4.5864,111.6825,4.6950,-3706.2740,29.8428,1.2654,1.1183,0.0000,0.0000,0.0000,0.0000
10.000000,100.0000,0.0000,98.1276,3.9691,83.9339,5.5586,106.7569,5.2701,118.1594,7.8252,-3698.4096,34.1401,1.2071,0.5192,1.9053,8.1749,36.0218,31.4375
10.100000,100.0000,0.0000,100.1295,4.6772,82.2601,7.9115,105.5849,4.4605,115.8031,11.1376,-3705.9724,28.9614,52.6375,53.0960,-85.2491,84.4982,35.6233,33.7049
10.200000,100.0000,0.0000,100.6835,4.3588,82.2504,6.9744,106.7848,4.0331,115.7893,9.8183,-3698.0755,26.2231,83.9758,65.3799,-103.5614,81.7449,32.7513,25.6712
10.300000,100.0000,0.0000,102.6555,5.2187,87.8780,7.5418,106.5317,4.5085,123.7118,10.6171,-3699.7769,29.0356,25.5237,16.0956,-58.0269,41.3259,35.0162,26.3938
10.400000,100.0000,0.0000,100.9996,4.2992,97.0048,25.4203,106.2818,4.0529,136.5601,35.7858,-3701.3572,26.0316,33.2579,32.9515,-66.8298,64.0597,34.8812,31.1803
10.500000,100.0000,0.0000,102.0705,3.3472,79.7768,6.9663,108.0677,4.3010,112.3072,9.8069,-3689.7517,27.6498,11.9054,9.1727,-36.3766,34.6823,31.8831,31.2180
10.600000,100.0000,0.0000,101.9057,3.8229,85.6806,8.8355,105.3128,3.9620,120.6183,12.4384,-3707.7015,25.7520,55.2396,55.6721,-83.6134,83.7372,32.5002,31.4532
10.700000,100.0000,0.0000,102.2169,5.2656,80.4472,8.2336,105.2488,4.1191,113.2509,11.5910,-3708.1402,26.8777,81.4844,73.7476,-99.9712,92.5722,31.6548,29.1716
10.800000,100.0000,0.0000,102.1480,3.9826,82.3657,5.5122,105.0731,4.8920,115.9518,7.7599,-3709.3875,31.8046,7.5256,4.5970,-19.7377,11.1366,31.4552,24.2168
10.900000,100.0000,0.0000,99.5883,3.9605,88.5507,11.6800,106.4153,3.5028,124.6587,16.4427,-3700.4348,22.8078,27.2430,23.4430,-56.2685,46.5755,30.7123,23.6321
11.000000,100.0000,0.0000,102.4222,3.3876,82.2782,3.7966,105.2517,4.3019,115.8285,5.3448,-3708.1450,28.2094,63.0148,51.5056,-84.7483,65.0800,29.6708,20.2052
11.100000,100.0000,0.0000,99.3315,4.8222,95.5074,8.4429,106.3861,3.5132,134.4522,11.8856,-3700.6255,22.8297,25.2684,11.9927,-51.4245,25.9177,27.8079,15.5700
11.200000,100.0000,0.0000,101.0377,4.6330,95.3214,18.7299,103.4158,3.1503,134.1904,26.3673,-3720.1292,20.7377,34.1787,22.4665,-63.5062,39.6271,30.5546,17.7824
11.300000,100.0000,0.0000,102.2348,4.2740,83.9953,5.0122,104.1739,4.7766,118.2458,7.0560,-3715.2927,31.0727,16.2332,10.6245,-39.0066,25.0457,27.8831,20.5580
11.400000,100.0000,0.0000,99.8928,4.7286,93.9657,8.6731,103.6644,2.4322,132.2819,12.2097,-3718.4291,16.0294,28.0127,21.7796,-50.5761,37.9050,23.7952,16.3529
11.500000,100.0000,0.0000,98.9235,4.2039,83.8615,9.9995,104.7326,3.6093,118.0575,14.0770,-3711.4836,23.7768,66.6412,58.3833,-82.4857,68.6740,27.7590,20.7448
11.600000,100.0000,0.0000,100.4310,3.8458,83.2177,5.6362,103.1217,4.4141,117.1511,7.9345,-3722.2116,29.0785,18.7788,14.1136,-45.1738,31.5228,32.9211,25.4242
11.700000,100.0000,0.0000,99.1865,3.2719,89.2451,13.7427,102.8790,3.1305,125.6363,19.3465,-3723.6864,20.7895,20.4466,17.7496,-48.0804,43.0800,30.7847,26.5788
11.800000,100.0000,0.0000,101.3562,3.3320,78.3384,7.3790,103.3045,3.1258,110.2822,10.3879,-3720.8648,20.6555,47.8549,46.3218,-71.5948,69.2956,28.4382,26.5846
11.900000,100.0000,0.0000,99.8587,5.1707,90.1299,10.6144,103.6872,3.0381,126.8820,14.9426,-3718.3260,20.1197,30.3990,25.1532,-56.8995,49.5706,28.4213,25.1589
12.000000,100.0000,0.0000,99.1089,3.5441,85.9617,17.0545,104.0727,2.7699,121.0140,24.0087,-3715.7573,18.2759,37.0489,30.8372,-63.9975,52.7486,29.0241,23.2051
12.100000,100.0000,0.0000,99.8457,4.8441,79.5009,5.5191,104.7627,2.3468,111.9187,7.7696,-3711.1804,15.4452,24.1699,21.5540,-53.0292,40.7828,32.6434,22.2679
12.200000,100.0000,0.0000,100.4807,4.1184,88.9711,11.2744,102.2416,3.3247,125.2506,15.8718,-3727.9386,22.1403,33.2926,17.6332,-66.2054,35.8757,34.3889,19.1563
12.300000,100.0000,0.0000,98.7198,3.1550,82.7229,10.4512,104.6493,4.5587,116.4546,14.7128,-3712.1388,29.9731,60.0712,47.6274,-85.4948,59.9108,33.2526,22.1945
12.400000,100.0000,0.0000,100.5658,3.7354,84.4711,4.7694,103.0448,3.5722,118.9157,6.7142,-3722.6272,23.5837,24.3621,22.4384,-53.3850,46.8686,31.7639,26.3208
12.500000,100.0000,0.0000,96.5298,2.9941,90.6368,12.5942,104.7568,3.4258,127.5955,17.7297,-3711.3049,22.4973,28.5247,24.8180,-58.7846,51.8790,32.8405,28.1178
12.600000,100.0000,0.0000,99.6961,3.4193,82.6330,6.0025,103.8347,4.0404,116.3280,8.4500,-3717.4453,26.3561,40.1791,29.2486,-66.8615,47.9062,29.5379,20.8341
12.700000,100.0000,0.0000,99.3756,3.0796,91.5124,6.9525,102.3912,4.5444,128.8281,9.7875,-3727.0762,29.9542,23.5948,13.9050,-44.3099,26.4940,22.1927,13.0661
12.800000,100.0000,0.0000,98.1220,3.7014,88.4139,11.9245,104.0641,3.6770,124.4662,16.7870,-3715.8925,24.0176,30.1195,17.5671,-51.3089,27.1151,23.6627,11.8097
12.900000,100.0000,0.0000,100.0745,3.4040,82.5194,4.9958,103.3637,4.1325,116.1681,7.0329,-3720.5773,27.3706,22.1181,13.1096,-47.1805,27.0864,26.8757,15.4384
13.000000,100.0000,0.0000,98.7418,4.0039,89.4782,8.7302,103.2177,4.2511,125.9645,12.2901,-3721.5606,28.2903,23.1684,15.3495,-48.8866,29.6899,27.3969,17.2061
13.100000,100.0000,0.0000,99.5326,4.1926,82.9429,10.1438,104.3822,4.1838,116.7643,14.2801,-3713.8490,27.3251,50.5009,38.5923,-75.9933,52.3386,30.7288,19.9408
13.200000,100.0000,0.0000,101.3992,2.7621,82.1893,5.0553,102.6919,4.3260,115.7034,7.1166,-3725.0465,28.2418,20.9209,17.5787,-43.2050,34.4088,23.8372,17.6114
13.300000,100.0000,0.0000,99.7651,4.1218,86.4116,12.7921,103.6028,3.4625,121.6474,18.0084,-3718.9201,22.7051,18.4205,11.8465,-37.0657,22.1255,21.4204,12.3541
13.400000,100.0000,0.0000,100.5942,3.0538,80.4201,9.3229,104.4571,4.3487,113.2128,13.1245,-3713.3831,28.8212,30.7431,15.8079,-54.3958,28.0831,25.4788,13.4976
13.500000,100.0000,0.0000,98.9822,2.6679,85.9456,8.5844,104.6769,3.5469,120.9914,12.0848,-3711.8437,23.3634,27.4936,16.1030,-53.7879,31.8471,27.4951,15.9379
13.600000,100.0000,0.0000,100.5679,3.3482,85.5516,12.9121,103.3796,4.8634,120.4368,18.1773,-3720.5571,31.8103,38.0673,20.9776,-64.2930,34.2073,28.3484,14.2236
13.700000,100.0000,0.0000,100.7265,4.5130,82.5983,5.3451,103.1104,3.4482,116.2791,7.5246,-3722.1824,22.8858,20.9269,12.0182,-44.7871,22.9367,24.9925,11.4790
13.800000,100.0000,0.0000,98.9751,3.4569,88.4072,8.2414,103.4522,2.7558,124.4568,11.6020,-3719.8578,18.3288,19.5754,11.5937,-38.5446,20.3349,21.1488,10.7707
