time_ps,T_bath_K,T_bath_K_std,T_kinetic_K,T_kinetic_K_std,T_v_fictive_K,T_v_fictive_K_std,T_s_fictive_K,T_s_fictive_K_std,E_bond_kjmol,E_bond_kjmol_std,E_nonbonded_kjmol,E_nonbonded_kjmol_std,E_cav_harmonic_kjmol,E_cav_harmonic_kjmol_std,E_cav_coupling_kjmol,E_cav_coupling_kjmol_std,E_cav_dse_kjmol,E_cav_dse_kjmol_std
1.900000,100.0000,0.0000,98.8571,3.7921,86.8805,4.3121,107.0710,1.8563,122.3075,6.0704,-3696.0372,12.0967,1.0445,0.6615,0.0000,0.0000,0.0000,0.0000
2.000000,100.0000,0.0000,100.5511,1.1718,81.1421,8.5081,106.3408,1.9337,114.2291,11.9774,-3700.8065,12.6365,1.2376,0.7502,0.0000,0.0000,0.0000,0.0000
2.100000,100.0000,0.0000,100.0694,3.5052,79.5261,5.5499,107.7394,2.5134,111.9542,7.8130,-3691.7270,16.3864,1.4176,0.9607,0.0000,0.0000,0.0000,0.0000
2.200000,100.0000,0.0000,98.3710,4.3512,86.8193,3.9484,107.3534,2.1197,122.2214,5.5585,-3694.2125,13.8128,0.9808,0.7801,0.0000,0.0000,0.0000,0.0000
2.300000,100.0000,0.0000,101.0009,2.9283,77.9429,9.1357,107.0043,2.0277,109.7253,12.8610,-3696.4813,13.2334,1.6765,1.0779,0.0000,0.0000,0.0000,0.0000
2.400000,100.0000,0.0000,101.7938,2.5020,81.7626,5.9012,106.0093,2.5521,115.1027,8.3075,-3703.0126,16.6869,1.1552,0.8292,0.0000,0.0000,0.0000,0.0000
2.500000,100.0000,0.0000,98.3300,2.3419,85.3650,7.9818,107.8365,1.8481,120.1741,11.2366,-3691.0563,11.9800,1.1475,0.9748,0.0000,0.0000,0.0000,0.0000
2.600000,100.0000,0.0000,101.0328,2.7770,77.2576,6.8273,107.2886,2.3084,108.7607,9.6113,-3694.6452,15.0406,1.5041,1.1419,0.0000,0.0000,0.0000,0.0000
2.700000,100.0000,0.0000,98.8861,3.9539,86.0949,4.6790,108.2082,3.3923,121.2016,6.5869,-3688.7518,21.9934,1.0332,0.7852,0.0000,0.0000,0.0000,0.0000
2.800000,100.0000,0.0000,101.0577,3.6860,84.3819,10.1849,106.9897,2.9246,118.7901,14.3380,-3696.6370,19.1058,1.2992,0.7106,0.0000,0.0000,0.0000,0.0000
2.900000,100.0000,0.0000,102.1727,3.6367,80.8439,4.5246,106.9501,2.4528,113.8093,6.3696,-3696.8610,16.0530,1.4455,1.2150,0.0000,0.0000,0.0000,0.0000
3.000000,100.0000,0.0000,98.9972,4.0911,88.7999,3.6336,108.4340,3.1925,125.0096,5.1153,-3687.2715,20.7823,0.9536,0.6788,0.0000,0.0000,0.0000,0.0000
3.100000,100.0000,0.0000,100.3971,4.1953,81.8947,9.4312,107.7447,3.3959,115.2887,13.2769,-3691.7612,22.0167,1.5089,1.0100,0.0000,0.0000,0.0000,0.0000
3.200000,100.0000,0.0000,101.2441,3.3088,84.1632,6.2043,107.8251,2.4404,118.4822,8.7341,-3691.1649,15.8602,1.2118,0.9202,0.0000,0.0000,0.0000,0.0000
3.300000,100.0000,0.0000,99.1407,2.5801,87.4337,6.2436,108.3312,2.9826,123.0862,8.7895,-3687.9193,19.3250,0.9823,0.7168,0.0000,0.0000,0.0000,0.0000
3.400000,100.0000,0.0000,100.7243,2.7380,79.5295,7.2788,108.5310,3.8071,111.9590,10.2468,-3686.6982,24.6478,1.3168,1.1800,0.0000,0.0000,0.0000,0.0000
3.500000,100.0000,0.0000,100.9605,5.3611,85.7192,5.9270,106.9128,3.3485,120.6727,8.3439,-3697.1736,21.8418,0.6388,0.4509,0.0000,0.0000,0.0000,0.0000
3.600000,100.0000,0.0000,99.2949,4.0248,82.7104,9.8551,108.5600,2.4354,116.4370,13.8737,-3686.3974,15.7816,1.1905,0.7132,0.0000,0.0000,0.0000,0.0000
3.700000,100.0000,0.0000,100.0284,3.7316,79.3422,6.0520,109.2782,1.7369,111.6953,8.5197,-3681.7143,11.2141,0.8409,0.8725,0.0000,0.0000,0.0000,0.0000
3.800000,100.0000,0.0000,99.7339,3.3075,86.4536,5.5557,107.9280,2.6909,121.7065,7.8212,-3690.5132,17.4658,0.6165,0.4638,0.0000,0.0000,0.0000,0.0000
3.900000,100.0000,0.0000,100.5739,4.1162,80.7269,10.0246,108.4036,4.0376,113.6447,14.1122,-3687.5478,26.1291,1.2308,1.0210,0.0000,0.0000,0.0000,0.0000
4.000000,100.0000,0.0000,101.1564,2.7624,81.6817,6.7438,107.7803,3.1119,114.9888,9.4936,-3691.5046,20.1211,0.6784,0.5023,0.0000,0.0000,0.0000,0.0000
4.100000,100.0000,0.0000,101.0419,3.9758,86.9504,7.2609,106.6284,1.9086,122.4059,10.2216,-3698.9268,12.4631,1.2811,1.1176,0.0000,0.0000,0.0000,0.0000
4.200000,100.0000,0.0000,99.9489,2.6932,79.7993,8.1546,108.4609,2.6084,112.3388,11.4798,-3687.0501,16.8255,1.1217,0.9586,0.0000,0.0000,0.0000,0.0000
4.300000,100.0000,0.0000,100.0489,3.9167,84.2288,6.0888,107.2731,2.5863,118.5746,8.5716,-3694.7633,16.7384,0.8757,1.0023,0.0000,0.0000,0.0000,0.0000
4.400000,100.0000,0.0000,98.7452,3.8798,84.6858,9.3799,107.3395,3.2719,119.2178,13.2048,-3694.3862,21.2711,1.4501,0.9601,0.0000,0.0000,0.0000,0.0000
4.500000,100.0000,0.0000,101.4924,4.1551,78.6159,5.7321,105.5007,3.3293,110.6728,8.0694,-3706.4099,21.9062,0.7851,0.3859,0.0000,0.0000,0.0000,0.0000
4.600000,100.0000,0.0000,99.5345,4.1747,84.4847,4.3544,106.1188,2.6982,118.9347,6.1300,-3702.3045,17.4663,1.1458,1.1174,0.0000,0.0000,0.0000,0.0000
4.700000,100.0000,0.0000,99.3435,3.4140,81.5449,10.3265,106.7878,2.6806,114.7962,14.5374,-3697.9346,17.5257,1.3504,0.9476,0.0000,0.0000,0.0000,0.0000
4.800000,100.0000,0.0000,100.2592,4.6898,80.0760,6.3073,106.9839,2.6852,112.7284,8.8792,-3696.6561,17.5435,0.7998,0.6688,0.0000,0.0000,0.0000,0.0000
4.900000,100.0000,0.0000,99.6265,3.1587,84.5478,5.2121,106.3807,2.7585,119.0236,7.3374,-3700.5983,18.0292,1.3086,1.0048,0.0000,0.0000,0.0000,0.0000
5.000000,100.0000,0.0000,101.0442,4.3949,79.2372,8.2338,106.4217,1.9923,111.5476,11.5914,-3700.2810,13.0304,1.0443,0.7263,0.0000,0.0000,0.0000,0.0000
5.100000,100.0000,0.0000,99.2998,3.0544,82.3392,8.1434,107.9607,2.9450,115.9144,11.4641,-3690.3182,18.9715,1.1638,0.8124,0.0000,0.0000,0.0000,0.0000
5.200000,100.0000,0.0000,99.6172,4.8295,83.2084,7.9351,107.4908,2.1904,117.1380,11.1708,-3693.3216,14.1958,1.3097,0.8482,0.0000,0.0000,0.0000,0.0000
5.300000,100.0000,0.0000,101.1757,2.8221,79.4905,7.3793,106.8921,2.8726,111.9041,10.3884,-3697.2685,18.7209,0.8846,0.4793,0.0000,0.0000,0.0000,0.0000
5.400000,100.0000,0.0000,101.0876,4.4669,85.1214,7.1398,105.9934,2.9286,119.8311,10.0511,-3703.1438,19.0825,1.2096,0.7318,0.0000,0.0000,0.0000,0.0000
5.500000,100.0000,0.0000,100.7656,4.1821,82.3176,9.3930,107.0718,2.5162,115.8841,13.2232,-3696.0713,16.4155,1.1322,0.7527,0.0000,0.0000,0.0000,0.0000
5.600000,100.0000,0.0000,101.6316,2.5111,81.7944,6.9283,107.0407,2.3945,115.1475,9.7534,-3696.2653,15.5723,0.8157,0.6301,0.0000,0.0000,0.0000,0.0000
5.700000,100.0000,0.0000,100.4250,3.8396,86.9609,5.0925,107.6306,3.9182,122.4207,7.1690,-3692.5506,25.2347,1.3014,1.0622,0.0000,0.0000,0.0000,0.0000
5.800000,100.0000,0.0000,101.5580,3.9274,81.8378,8.6643,107.3894,2.2380,115.2086,12.1973,-3693.9857,14.6291,0.9823,0.8835,0.0000,0.0000,0.0000,0.0000
5.900000,100.0000,0.0000,101.1485,4.1026,84.3860,6.4867,107.0573,1.1479,118.7959,9.1318,-3696.0977,7.4970,0.8652,0.5815,0.0000,0.0000,0.0000,0.0000
6.000000,100.0000,0.0000,100.2702,5.3809,86.6639,6.7736,107.6752,1.6988,122.0026,9.5357,-3692.0975,11.0186,0.9968,0.6469,0.0000,0.0000,0.0000,0.0000
6.100000,100.0000,0.0000,100.0159,3.7174,81.0093,7.2888,108.8626,2.5806,114.0423,10.2610,-3684.4481,16.6634,0.7788,0.8276,0.0000,0.0000,0.0000,0.0000
6.200000,100.0000,0.0000,101.8928,3.6596,86.1783,6.6812,106.4234,2.8373,121.3189,9.4055,-3700.3248,18.4897,0.8267,0.6470,0.0000,0.0000,0.0000,0.0000
6.300000,100.0000,0.0000,101.2413,4.2235,83.7503,8.5901,107.1984,2.7335,117.9010,12.0928,-3695.2609,17.7649,0.8097,0.5378,0.0000,0.0000,0.0000,0.0000
6.400000,100.0000,0.0000,102.0008,5.0169,80.4790,6.7615,106.6044,2.2028,113.2957,9.5186,-3699.1004,14.4227,0.7090,0.6450,0.0000,0.0000,0.0000,0.0000
6.500000,100.0000,0.0000,99.2386,3.2380,85.1941,5.7385,107.6759,2.8835,119.9335,8.0784,-3692.1659,18.7734,0.9133,0.9110,0.0000,0.0000,0.0000,0.0000
6.600000,100.0000,0.0000,98.4845,3.3554,80.4526,8.2337,108.4219,2.3014,113.2586,11.5911,-3687.2829,14.8798,0.6409,0.8353,0.0000,0.0000,0.0000,0.0000
6.700000,100.0000,0.0000,100.0557,2.6301,81.5549,7.5004,107.1728,2.2965,114.8103,10.5589,-3695.3983,14.9476,1.0184,0.9970,0.0000,0.0000,0.0000,0.0000
6.800000,100.0000,0.0000,99.8801,2.9353,84.4608,6.9828,108.2342,2.9801,118.9011,9.8302,-3688.5475,19.2721,0.9762,0.7273,0.0000,0.0000,0.0000,0.0000
6.900000,100.0000,0.0000,102.0649,2.9164,80.1957,7.1500,106.8055,2.8852,112.8969,10.0656,-3697.8332,18.7329,0.6195,0.4696,0.0000,0.0000,0.0000,0.0000
7.000000,100.0000,0.0000,100.4577,2.8803,84.5430,7.5566,107.4099,1.3961,119.0168,10.6379,-3693.8105,9.0758,0.9435,1.0379,0.0000,0.0000,0.0000,0.0000
7.100000,100.0000,0.0000,100.3374,2.8008,83.7228,7.6737,108.2613,2.4469,117.8623,10.8028,-3688.3323,15.7281,1.0626,0.7422,0.0000,0.0000,0.0000,0.0000
7.200000,100.0000,0.0000,102.5243,3.0305,81.5743,4.8517,107.2897,4.3925,114.8377,6.8300,-3694.8227,28.3909,0.6525,0.6202,0.0000,0.0000,0.0000,0.0000
7.300000,100.0000,0.0000,100.9139,3.6614,86.5052,6.1692,106.9589,2.0983,121.7791,8.6849,-3696.7802,13.6393,1.1788,0.9529,0.0000,0.0000,0.0000,0.0000
7.400000,100.0000,0.0000,101.0479,4.9284,81.6947,7.5530,107.6384,2.6235,115.0071,10.6328,-3692.3899,17.0117,0.8135,0.4136,0.0000,0.0000,0.0000,0.0000
7.500000,100.0000,0.0000,100.6059,2.3073,82.1774,6.3664,107.6621,3.5599,115.6867,8.9624,-3692.3118,23.0072,0.7995,0.8727,0.0000,0.0000,0.0000,0.0000
7.600000,100.0000,0.0000,100.9367,2.4324,86.1770,5.7018,107.0865,3.5466,121.3171,8.0268,-3696.0593,23.0896,0.9720,0.6121,0.0000,0.0000,0.0000,0.0000
7.700000,100.0000,0.0000,101.4342,2.8921,79.8236,6.9792,107.6899,3.7196,112.3731,9.8251,-3692.1504,24.2930,0.6369,0.4504,0.0000,0.0000,0.0000,0.0000
7.800000,100.0000,0.0000,99.5154,2.0256,83.1072,6.0769,108.1858,3.6064,116.9957,8.5549,-3688.9182,23.4459,0.7288,0.5335,0.0000,0.0000,0.0000,0.0000
7.900000,100.0000,0.0000,99.8533,3.2653,83.6893,6.3336,108.0811,4.1422,117.8150,8.9162,-3689.6527,26.9419,0.9356,0.3502,0.0000,0.0000,0.0000,0.0000
8.000000,100.0000,0.0000,100.5455,2.9894,79.9458,6.3080,108.7651,2.4645,112.5451,8.8803,-3685.0719,15.9824,0.8516,0.7015,0.0000,0.0000,0.0000,0.0000
8.100000,100.0000,0.0000,100.1540,1.5980,85.2550,5.5808,107.9851,3.3365,120.0193,7.8564,-3690.1936,21.6134,0.7070,0.3558,0.0000,0.0000,0.0000,0.0000
8.200000,100.0000,0.0000,101.6575,3.2159,81.8001,6.3632,106.9650,4.0135,115.1556,8.9578,-3696.9000,26.1909,1.0194,0.5774,0.0000,0.0000,0.0000,0.0000
8.300000,100.0000,0.0000,100.4251,3.3181,80.8660,5.6132,107.9366,3.8291,113.8405,7.9021,-3690.5550,24.7689,0.6791,0.6934,0.0000,0.0000,0.0000,0.0000
8.400000,100.0000,0.0000,99.9537,4.5923,85.9546,6.6875,107.2195,3.7135,121.0041,9.4144,-3695.2083,24.1236,0.9530,0.5402,0.0000,0.0000,0.0000,0.0000
8.500000,100.0000,0.0000,102.2719,3.3957,80.3826,5.6255,105.4758,3.3029,113.1600,7.9194,-3706.5685,21.5898,1.0123,0.7068,0.0000,0.0000,0.0000,0.0000
8.600000,100.0000,0.0000,99.9939,4.8094,83.9537,6.3565,107.4725,3.9210,118.1874,8.9486,-3693.5790,25.2239,0.7944,0.4224,0.0000,0.0000,0.0000,0.0000
8.700000,100.0000,0.0000,98.7291,1.5291,84.3524,8.2128,106.9542,3.7142,118.7486,11.5616,-3696.9375,24.1453,1.2205,0.6908,0.0000,0.0000,0.0000,0.0000
8.800000,100.0000,0.0000,100.7271,3.4116,79.4418,5.9306,106.0295,3.1527,111.8356,8.3488,-3702.9274,20.6354,1.0618,0.8671,0.0000,0.0000,0.0000,0.0000
8.900000,100.0000,0.0000,98.8087,3.2696,85.2101,6.0248,106.8129,3.3715,119.9560,8.4815,-3697.8258,21.8866,1.0493,0.8749,0.0000,0.0000,0.0000,0.0000
9.000000,100.0000,0.0000,98.1977,2.3623,82.1132,7.7057,107.4301,2.9623,115.5963,10.8479,-3693.7694,19.1820,1.2223,0.8330,0.0000,0.0000,0.0000,0.0000
9.100000,100.0000,0.0000,100.4453,4.0038,79.7635,6.1323,106.3793,2.3956,112.2884,8.6329,-3700.5821,15.6261,1.0695,0.6951,0.0000,0.0000,0.0000,0.0000
9.200000,100.0000,0.0000,98.1355,3.6918,86.1721,6.0957,107.3303,3.5954,121.3103,8.5813,-3694.4766,23.4261,1.3126,1.0513,0.0000,0.0000,0.0000,0.0000
9.300000,100.0000,0.0000,100.0169,3.1122,78.8570,7.4190,106.9413,3.2284,111.0123,10.4443,-3696.9758,20.9658,1.2163,1.0057,0.0000,0.0000,0.0000,0.0000
9.400000,100.0000,0.0000,101.1097,4.3736,81.7700,5.4048,105.4800,3.9781,115.1131,7.6087,-3706.6078,25.9626,1.1241,0.9536,0.0000,0.0000,0.0000,0.0000
9.500000,100.0000,0.0000,99.5473,2.4160,85.1834,5.8708,105.9444,4.2094,119.9184,8.2647,-3703.5901,27.4754,1.3756,0.8020,0.0000,0.0000,0.0000,0.0000
9.600000,100.0000,0.0000,102.2173,3.7356,78.3767,5.7804,105.8153,4.4090,110.3361,8.1374,-3704.4572,28.7068,1.1887,1.1436,0.0000,0.0000,0.0000,0.0000
9.700000,100.0000,0.0000,99.6385,2.7806,83.9810,5.7012,107.1579,5.4796,118.2256,8.0259,-3695.8315,35.7752,1.1772,0.7023,0.0000,0.0000,0.0000,0.0000
9.800000,100.0000,0.0000,99.5979,2.9676,83.2549,6.4181,106.5848,2.8411,117.2036,9.0352,-3699.2718,18.5632,1.4417,1.0611,0.0000,0.0000,0.0000,0.0000
9.900000,100.0000,0.0000,100.4383,2.2882,79.2467,6.1425,106.7980,4.0404,111.5609,8.6471,-3697.9919,26.3536,1.2258,1.1333,0.0000,0.0000,0.0000,0.0000
10.000000,100.0000,0.0000,98.5248,2.2561,84.1190,6.7651,107.1470,3.6525,118.4200,9.5236,-3695.6768,23.8652,1.1615,0.5066,3.0805,48.7974,2073.6555,1258.8827
10.100000,100.0000,0.0000,161.9161,44.2494,368.2060,168.3373,105.6206,3.1309,518.3483,236.9797,-3705.6048,20.5366,4459.4212,2653.3925,-4673.0778,2826.7987,1239.8732,754.0538
10.200000,100.0000,0.0000,132.3482,19.1438,958.0727,573.8275,104.6503,4.1203,1348.7433,807.8154,-3712.0805,27.1567,1178.2662,894.8512,-3520.2168,2515.0319,2684.0185,1772.2833
10.300000,100.0000,0.0000,146.4470,36.6277,758.2955,377.5676,103.3423,2.7635,1067.5035,531.5272,-3720.5842,18.2383,2951.3696,1847.7164,-3584.4749,2298.7927,1114.0315,728.2824
10.400000,100.0000,0.0000,156.1809,51.7710,404.1460,186.3569,100.7618,2.6420,568.9435,262.3471,-3737.7546,17.6715,509.8087,354.7171,-1945.3083,1326.1761,2313.7340,1234.5347
10.500000,100.0000,0.0000,150.3183,53.0050,172.3579,65.8385,99.9844,4.5949,242.6398,92.6853,-3743.1709,30.5281,5108.0062,2415.0116,-5494.2583,2540.4415,1586.1165,758.2489
10.600000,100.0000,0.0000,134.9734,28.6914,376.0790,173.6596,99.6487,5.4100,529.4316,244.4723,-3745.5431,35.8020,1141.5556,754.0017,-3160.6323,1806.9020,2700.3138,1400.5033
10.700000,100.0000,0.0000,147.7721,44.0307,614.1770,364.8666,97.9198,4.9195,864.6181,513.6471,-3757.1579,33.0468,2748.5747,1717.9810,-3958.2443,2459.0124,1470.8843,908.8130
10.800000,100.0000,0.0000,191.2158,78.4430,544.3411,257.7596,95.5152,4.5797,766.3055,362.8655,-3773.5112,31.1625,1112.1882,578.9144,-2991.1922,1587.7839,2122.4939,1181.9013
10.900000,100.0000,0.0000,205.0645,86.2664,309.6822,117.1605,95.7633,5.6643,435.9604,164.9347,-3771.9759,38.2317,2414.1111,1521.7506,-3395.0307,1773.3666,1340.7386,555.2873
11.000000,100.0000,0.0000,167.7474,58.3971,227.9874,109.3675,94.2236,7.1187,320.9532,153.9640,-3782.8277,47.5620,1032.4177,904.5511,-2073.0604,1371.8031,1553.1276,653.5475
11.100000,100.0000,0.0000,137.8412,27.3841,324.4766,190.1799,93.1152,5.5824,456.7875,267.7290,-3790.2276,38.4007,2009.4822,1037.3081,-3138.6525,1638.3077,1413.1810,871.2949
11.200000,100.0000,0.0000,142.4566,36.5452,379.5273,164.1534,93.1585,6.9932,534.2860,231.0898,-3790.2008,47.7332,1772.1997,1491.7662,-3123.8319,1917.2663,1567.7175,732.3119
11.300000,100.0000,0.0000,158.8268,52.6543,346.1085,135.1194,91.8700,6.4638,487.2402,190.2167,-3799.0677,44.7413,1424.2131,775.4997,-2813.6676,1435.1117,1677.8488,1148.1318
11.400000,100.0000,0.0000,158.0043,46.5401,285.7055,115.8016,90.6286,6.6093,402.2068,163.0217,-3807.7859,45.8138,2363.0757,2623.4105,-3707.6949,3277.4942,1722.4482,1076.5177
11.500000,100.0000,0.0000,142.5497,38.3817,322.9339,216.4586,89.4749,7.3639,454.6158,304.7233,-3816.0917,51.3229,1965.5584,1240.6873,-3581.3123,2471.1031,1979.5896,1850.0286
11.600000,100.0000,0.0000,128.8290,21.9849,383.7907,240.1527,89.3097,7.3021,540.2879,338.0791,-3817.2372,50.7425,2147.7181,2045.5915,-3649.6450,3007.0904,1753.3534,1237.3237
11.700000,100.0000,0.0000,128.4996,32.0915,346.9945,189.3389,87.9258,9.0479,488.4874,266.5451,-3827.5561,63.4400,1788.9607,1403.1138,-3753.4575,2703.8959,2283.1584,1632.1782
11.800000,100.0000,0.0000,138.8301,30.6237,283.2974,106.0396,88.4363,8.3984,398.8168,149.2791,-3823.7209,58.5847,3052.6970,2443.6550,-4852.5030,3359.1161,2135.9562,1240.9437
11.900000,100.0000,0.0000,136.3235,35.3174,288.5870,140.9687,86.0394,9.2532,406.2632,198.4511,-3841.1219,65.1695,2079.7643,941.2721,-4232.5029,2496.5330,2514.6446,1887.4480
12.000000,100.0000,0.0000,129.3723,30.0631,271.0958,148.2649,85.8921,8.1143,381.6397,208.7225,-3841.8426,57.4077,2714.1275,2464.3135,-4535.5314,3766.1763,2138.6415,1371.1945
12.100000,100.0000,0.0000,127.9895,28.7176,322.3078,174.3634,84.9908,8.9443,453.7344,245.4630,-3848.5894,63.2876,2093.7323,1605.0941,-4350.9858,3675.2744,2475.7729,2120.6811
12.200000,100.0000,0.0000,132.3225,39.4606,291.0568,141.5923,85.3476,10.5450,409.7402,199.3290,-3846.5063,73.4260,3124.3684,2504.9703,-5307.1187,4131.2626,2382.1994,1721.1793
12.300000,100.0000,0.0000,134.1844,31.1736,259.0834,112.7927,84.8257,10.0670,364.7291,158.7859,-3850.1719,71.3670,2374.1464,1567.9719,-5016.2618,3516.4852,2846.6482,2035.5752
12.400000,100.0000,0.0000,135.5740,28.6141,223.3234,85.3324,83.8978,10.0451,314.3873,120.1281,-3856.8752,70.9463,2969.6371,2262.0322,-5261.0418,4295.0921,2483.3909,2029.7356
12.500000,100.0000,0.0000,123.2189,25.0764,236.4865,93.3005,83.4016,9.4517,332.9179,131.3454,-3860.3022,67.2617,2595.9501,2514.1181,-5018.7236,4856.2046,2607.5883,2344.2181
12.600000,100.0000,0.0000,125.5542,27.9633,242.3122,92.6889,83.3102,9.8607,341.1191,130.4845,-3861.1076,70.0807,2992.6223,2795.1396,-5626.4266,5508.4268,2770.9166,2744.4353
12.700000,100.0000,0.0000,123.2867,29.2952,277.4652,111.4050,83.7610,10.8182,390.6063,156.8322,-3858.1759,76.7063,2787.6197,2756.6481,-5405.3787,5341.3974,2741.0332,2639.2276
12.800000,100.0000,0.0000,121.5768,20.8609,241.9659,95.1969,82.9616,11.4502,340.6316,134.0151,-3864.2784,81.5120,2277.7358,1965.5145,-4464.5619,4022.7977,2341.5304,2163.1983
12.900000,100.0000,0.0000,116.9679,14.1372,219.3150,90.7920,83.3680,11.1853,308.7445,127.8140,-3861.1788,79.2210,2295.9512,2439.8528,-4160.9989,4160.4672,2065.9796,1840.0018
13.000000,100.0000,0.0000,112.5478,8.2549,240.7121,98.6599,81.4322,10.9820,338.8666,138.8901,-3875.3121,78.3644,2243.9757,1904.2493,-4381.9733,3988.6829,2308.6456,2232.3525
13.100000,100.0000,0.0000,113.5210,12.4950,226.8386,88.7434,81.6407,10.1000,319.3359,124.9301,-3873.4545,72.4637,2774.4025,2736.1756,-4877.9779,4485.7273,2277.8788,1909.7626
13.200000,100.0000,0.0000,109.7587,13.3333,248.9571,105.8257,81.7419,10.6711,350.4737,148.9779,-3872.9445,76.7563,2127.1140,1428.5274,-4591.6326,3542.4673,2629.8110,2332.2101
13.300000,100.0000,0.0000,111.9109,14.2689,247.4241,103.4688,81.7570,11.2732,348.3155,145.6600,-3873.0783,81.0213,3018.2058,2951.9561,-5291.1541,4689.8953,2423.5197,1849.9414
13.400000,100.0000,0.0000,112.7180,22.2516,231.2867,107.7548,80.4965,11.0278,325.5977,151.6937,-3882.2694,79.1937,2239.6055,1783.0086,-4705.2494,4166.1335,2659.4759,2517.2872
13.500000,100.0000,0.0000,111.5648,15.8646,217.2770,84.2128,80.5469,10.0817,305.8755,118.5520,-3881.5218,72.4610,2960.0112,2887.7182,-4956.0515,4843.4120,2177.8519,2081.3875
13.600000,100.0000,0.0000,106.8209,11.5222,230.7461,106.1629,80.8749,11.6338,324.8368,149.4527,-3879.6965,83.0091,1958.2606,2083.2345,-4419.7186,4534.8419,2635.9960,2583.6866
