time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,102.5442,80.5149,108.9545,635.595215,-3568.795206,-2933.199992,113.346177,-3683.765973,1.623943,0.000000,0.000000
2.000000,100.0000,104.1986,71.6747,111.3471,651.032104,-3566.353539,-2915.321434,100.901265,-3668.371764,1.116896,-0.000000,0.000000
3.000000,100.0000,90.4565,78.8537,113.9201,568.053833,-3539.580571,-2971.526738,111.007600,-3651.979975,1.391151,-0.000000,0.000000
4.000000,100.0000,98.1309,86.7570,110.9407,607.876221,-3546.686866,-2938.810645,122.133695,-3670.975889,2.155632,-0.000000,0.000000
5.000000,100.0000,97.7456,78.6622,112.1453,605.395996,-3550.893841,-2945.497845,110.738070,-3663.268705,1.636770,-0.000000,0.000000
6.000000,100.0000,100.4681,78.2782,108.4596,625.328613,-3576.041438,-2950.712825,110.197525,-3686.969055,0.730451,-0.000000,0.000000
7.000000,100.0000,102.8978,81.7114,108.3210,638.454468,-3572.439751,-2933.985284,115.030595,-3687.866860,0.396620,-0.000000,0.000000
8.000000,100.0000,99.6337,76.3042,110.3158,619.103699,-3567.373444,-2948.269745,107.418495,-3674.988736,0.197833,-0.000000,0.000000
9.000000,100.0000,95.4630,79.9794,110.7624,594.966187,-3558.114106,-2963.147919,112.592308,-3672.119841,1.413316,-0.000000,0.000000
10.000000,100.0000,97.2071,79.2146,110.0303,602.771729,-3564.695791,-2961.924062,111.515730,-3676.825889,0.615697,0.000000,0.000000
11.000000,100.0000,95.6253,78.0573,109.5213,594.405762,-3568.691557,-2974.285795,109.886500,-3680.105954,1.527667,0.000000,0.000000
12.000000,100.0000,101.7587,79.0622,107.0895,633.055908,-3583.557932,-2950.502024,111.301113,-3695.870075,1.010935,0.000000,0.000000
13.000000,100.0000,99.7349,76.9254,110.0081,623.786499,-3568.349179,-2944.562680,108.293021,-3676.968634,0.326277,0.000000,0.000000
14.000000,100.0000,98.6365,83.9181,115.0018,617.037231,-3526.667859,-2909.630628,118.137118,-3645.137958,0.333243,0.000000,0.000000
15.000000,100.0000,98.4920,81.0130,116.9356,613.918457,-3515.121877,-2901.203419,114.047387,-3632.977387,3.807766,-0.000000,0.000000
16.000000,100.0000,100.6348,83.4227,116.6080,625.941467,-3515.845398,-2889.903931,117.439710,-3635.030912,1.744596,0.000000,0.000000
17.000000,100.0000,104.1129,87.6903,111.7820,645.775146,-3537.747160,-2891.972014,123.447478,-3665.589254,4.394810,0.000000,0.000000
18.000000,100.0000,102.1115,79.1583,107.6163,634.670776,-3577.859661,-2943.188885,111.436477,-3692.441689,3.146378,-0.000000,0.000000
19.000000,100.0000,102.2633,79.7033,110.3073,638.684570,-3561.627933,-2922.943363,112.203662,-3675.043627,1.210937,0.000000,0.000000
20.000000,100.0000,101.8854,85.6738,110.9106,634.407471,-3549.424484,-2915.017013,120.608817,-3671.168910,1.135062,-0.000000,0.000000
21.000000,100.0000,98.4356,75.8434,116.1576,611.811279,-3530.393621,-2918.582341,106.769898,-3637.859247,0.694991,0.000000,0.000000
22.000000,100.0000,102.2585,82.7722,107.7614,639.527344,-3574.826516,-2935.299172,116.523937,-3691.498888,0.148863,0.000000,0.000000
23.000000,100.0000,95.7145,92.7637,109.5778,592.250000,-3548.832011,-2956.582011,130.589677,-3679.741319,0.319028,0.000000,0.000000
24.000000,100.0000,100.9565,75.0207,107.7704,620.186890,-3584.334595,-2964.147705,105.611626,-3691.440008,1.494681,0.000000,0.000000
25.000000,100.0000,102.1502,66.9967,108.5124,638.849365,-3591.066460,-2952.217095,94.315689,-3686.627024,1.243781,0.000000,0.000000
26.000000,100.0000,99.7574,85.1164,107.3602,627.878418,-3573.798768,-2945.920350,119.824006,-3694.107310,0.484492,0.000000,0.000000
27.000000,100.0000,92.7637,87.9434,107.8516,573.941650,-3565.844857,-2991.903206,123.803876,-3690.912570,1.264156,-0.000000,0.000000
28.000000,100.0000,103.6343,70.0749,104.8376,641.932800,-3611.010625,-2969.077824,98.649155,-3710.610846,0.950890,-0.000000,0.000000
29.000000,100.0000,100.1707,73.0143,108.1278,628.447388,-3583.892258,-2955.444871,102.787186,-3689.119829,2.439442,-0.000000,0.000000
30.000000,100.0000,91.6781,91.1692,112.3952,568.605347,-3531.565817,-2962.960470,128.345008,-3661.674295,1.763285,-0.000000,0.000000
31.000000,100.0000,99.9388,79.1530,107.6300,614.836914,-3577.250614,-2962.413700,111.428989,-3692.352943,3.673640,-0.000000,0.000000
32.000000,100.0000,93.3877,67.6138,110.0077,582.345947,-3578.262170,-2995.916223,95.184448,-3676.971352,3.526404,0.000000,0.000000
33.000000,100.0000,99.7533,83.6806,104.6403,623.063538,-3593.113905,-2970.050367,117.802747,-3711.908836,0.992108,-0.000000,0.000000
34.000000,100.0000,94.7791,81.2870,107.7068,584.312012,-3576.804013,-2992.492001,114.433136,-3691.853708,0.617785,0.000000,0.000000
35.000000,100.0000,100.8766,71.7517,107.2206,629.233276,-3593.078241,-2963.844965,101.009715,-3695.016536,0.928787,0.000000,0.000000
36.000000,100.0000,100.1990,85.2813,110.3799,622.660278,-3553.742657,-2931.082379,120.056247,-3674.577036,0.778678,0.000000,0.000000
37.000000,100.0000,102.4745,77.8509,109.6228,634.462524,-3568.296931,-2933.834407,109.595904,-3679.451279,1.557954,0.000000,0.000000
38.000000,100.0000,97.4096,75.1411,109.6763,606.876465,-3570.758099,-2963.881634,105.781195,-3679.105984,2.567126,0.000000,0.000000
