time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,107.7863,84.0160,112.5795,669.116882,-3539.862640,-2870.745758,118.274960,-3660.499818,2.361836,0.000000,0.000000
2.000000,100.0000,103.1724,88.7768,114.9613,642.263794,-3518.815814,-2876.552020,124.977108,-3645.393706,1.601320,0.000000,0.000000
3.000000,100.0000,101.2898,83.7602,112.4774,629.148071,-3542.124118,-2912.976047,117.914885,-3661.150131,1.109822,0.000000,0.000000
4.000000,100.0000,92.5238,79.7540,109.4574,574.583435,-3566.353192,-2991.769757,112.275104,-3680.517943,1.890588,-0.000000,0.000000
5.000000,100.0000,100.3896,84.8297,104.9920,621.699097,-3588.685514,-2966.986417,119.420464,-3709.595534,1.488498,-0.000000,0.000000
6.000000,100.0000,99.0119,79.5247,107.2869,616.374268,-3580.692133,-2964.317866,111.952204,-3694.584421,1.939528,0.000000,0.000000
7.000000,100.0000,101.2048,81.9399,103.8314,631.656677,-3598.930276,-2967.273599,115.352313,-3717.242620,2.959352,0.000000,0.000000
8.000000,100.0000,100.3003,87.5764,106.4546,624.317383,-3575.188057,-2950.870674,123.287227,-3700.012121,1.536969,0.000000,0.000000
9.000000,100.0000,101.0430,84.3621,109.4528,626.705505,-3561.593148,-2934.887643,118.762124,-3680.547520,0.191181,0.000000,0.000000
10.000000,100.0000,100.5914,76.1357,105.0798,627.292725,-3601.400190,-2974.107466,107.181314,-3709.018730,0.436070,0.000000,0.000000
11.000000,100.0000,97.8639,85.2714,111.6509,608.392456,-3545.782984,-2937.390528,120.042326,-3666.427769,0.602851,-0.000000,0.000000
12.000000,100.0000,105.9558,83.7124,105.6580,657.061218,-3587.012736,-2929.951517,117.847526,-3705.224206,0.366305,-0.000000,0.000000
13.000000,100.0000,99.9683,81.4802,105.7618,622.473511,-3589.187955,-2966.714444,114.705206,-3704.544427,0.649731,-0.000000,0.000000
14.000000,100.0000,99.8903,84.7383,110.6007,620.311707,-3553.525241,-2933.213534,119.291802,-3673.158331,0.339937,-0.000000,0.000000
15.000000,100.0000,102.1599,79.5505,107.0451,635.204041,-3582.547102,-2947.343061,111.988586,-3696.159157,1.623937,0.000000,0.000000
16.000000,100.0000,106.1158,81.6903,105.1378,660.826172,-3592.866238,-2932.040066,115.000980,-3708.637874,0.769486,0.000000,0.000000
17.000000,100.0000,102.1288,84.5272,102.6406,637.772827,-3605.921671,-2968.148844,118.994623,-3725.127819,0.210649,-0.000000,0.000000
18.000000,100.0000,100.2133,87.0555,112.5806,620.384766,-3536.971131,-2916.586365,122.553912,-3660.492827,0.969467,-0.000000,0.000000
19.000000,100.0000,107.0080,81.4129,109.0023,665.212402,-3568.432581,-2903.220179,114.610453,-3683.456708,0.413542,0.000000,0.000000
20.000000,100.0000,99.4678,81.6609,111.7313,617.335205,-3549.614662,-2932.279457,114.959503,-3665.913673,1.339981,-0.000000,0.000000
21.000000,100.0000,102.1269,85.3318,109.4902,633.419922,-3558.491152,-2925.071230,120.127348,-3680.306321,1.688504,-0.000000,0.000000
22.000000,100.0000,98.3022,84.1823,112.8196,611.525024,-3539.221382,-2927.696358,118.509015,-3658.970362,1.240633,-0.000000,0.000000
23.000000,100.0000,99.5872,80.7339,108.9817,620.113770,-3569.126484,-2949.012715,113.654478,-3683.589888,0.808688,0.000000,0.000000
24.000000,100.0000,96.6608,78.3498,105.5534,601.573730,-3594.259647,-2992.685916,110.298220,-3705.910128,1.352633,-0.000000,0.000000
25.000000,100.0000,99.5760,80.8347,108.6544,620.835999,-3570.981917,-2950.145918,113.796435,-3685.707132,0.929013,0.000000,0.000000
26.000000,100.0000,97.7744,79.6951,107.0746,613.279968,-3583.546818,-2970.266850,112.192107,-3695.967110,0.229344,0.000000,0.000000
27.000000,100.0000,98.3458,84.3564,103.3937,612.985657,-3601.192864,-2988.207207,118.754109,-3720.136437,0.188398,0.000000,0.000000
28.000000,100.0000,99.8350,84.2949,110.9242,619.719360,-3551.614226,-2931.894866,118.667624,-3671.081658,0.798654,0.000000,0.000000
29.000000,100.0000,98.4382,76.4762,106.0583,613.021973,-3592.772263,-2979.750290,107.660700,-3702.602797,2.171185,0.000000,0.000000
30.000000,100.0000,97.3315,77.5041,108.2586,604.781982,-3578.510024,-2973.728042,109.107731,-3688.271561,0.653646,0.000000,0.000000
31.000000,100.0000,96.6449,81.5187,111.2112,603.154907,-3550.160288,-2947.005381,114.759406,-3669.242250,4.322760,-0.000000,0.000000
32.000000,100.0000,96.8257,87.5148,112.1362,604.801270,-3534.776211,-2929.974941,123.200425,-3663.326432,5.350298,-0.000000,0.000000
33.000000,100.0000,101.1325,86.0279,110.6563,628.132812,-3549.494142,-2921.361330,121.107299,-3672.800898,2.200025,-0.000000,0.000000
34.000000,100.0000,101.2296,80.7509,111.2281,627.837280,-3552.478437,-2924.641156,113.678465,-3669.133782,2.977742,-0.000000,0.000000
35.000000,100.0000,99.3696,82.6699,109.0492,619.717529,-3564.959182,-2945.241653,116.380018,-3683.153742,1.814326,-0.000000,0.000000
36.000000,100.0000,96.1963,81.9971,109.2529,601.715515,-3565.118779,-2963.403264,115.432779,-3681.837729,1.284719,0.000000,0.000000
37.000000,100.0000,98.2421,84.8897,103.1676,612.313904,-3599.578296,-2987.264392,119.504868,-3721.633553,2.551767,0.000000,0.000000
38.000000,100.0000,105.8726,74.8575,101.6692,655.391113,-3624.355517,-2968.964404,105.381873,-3731.590547,1.852869,0.000000,0.000000
39.000000,100.0000,96.9685,74.8467,104.3657,606.413452,-3607.198545,-3000.785093,105.366743,-3713.717295,1.153061,0.000000,0.000000
40.000000,100.0000,95.5708,89.9915,111.0564,596.054504,-3542.706337,-2946.651833,126.687038,-3670.234095,0.840735,0.000000,0.000000
