time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
0.100000,100.0000,102.1857,77.3246,107.5388,108.854989,-3692.945729,0.987120,-0.000000,0.000000
0.200000,100.0000,104.8276,82.3324,108.8238,115.904787,-3684.611003,0.995903,-0.000000,0.000000
0.300000,100.0000,105.2934,88.8393,107.3599,125.065017,-3694.109222,1.443594,0.000000,0.000000
0.400000,100.0000,103.8988,76.0135,110.0879,107.009251,-3676.455097,0.306457,0.000000,0.000000
0.500000,100.0000,101.2724,86.5899,106.3887,121.898432,-3700.442921,1.621139,-0.000000,0.000000
0.600000,100.0000,96.8598,80.8664,109.0089,113.841066,-3683.414306,0.940210,0.000000,0.000000
0.700000,100.0000,102.2675,75.2146,105.2677,105.884575,-3707.784959,0.377234,0.000000,0.000000
0.800000,100.0000,97.5943,88.5683,108.4252,124.683520,-3687.191577,1.057046,0.000000,0.000000
0.900000,100.0000,103.0008,77.8861,108.6311,109.645450,-3685.858605,1.120349,-0.000000,0.000000
1.000000,100.0000,101.8760,81.7025,107.7487,115.018053,-3691.581264,0.708037,-0.000000,0.000000
1.100000,100.0000,98.3114,87.7857,107.7818,123.581759,-3691.366355,1.419812,0.000000,0.000000
1.200000,100.0000,101.4569,71.5960,105.3142,100.790425,-3707.479729,0.629868,-0.000000,0.000000
1.300000,100.0000,98.2551,83.8086,104.3160,117.983006,-3714.045063,1.833372,0.000000,0.000000
1.400000,100.0000,93.5278,78.8231,107.4782,110.964569,-3693.339660,1.038443,0.000000,0.000000
1.500000,100.0000,99.5775,73.4910,104.6903,103.458222,-3711.579666,0.807740,-0.000000,0.000000
1.600000,100.0000,96.0790,87.1225,105.5004,122.648244,-3706.257633,2.621414,-0.000000,0.000000
1.700000,100.0000,93.5411,73.6401,111.2674,103.668152,-3668.882273,0.394119,0.000000,0.000000
1.800000,100.0000,100.6038,82.2976,106.7647,115.855889,-3697.987640,3.321190,0.000000,0.000000
1.900000,100.0000,101.9697,89.0963,104.8203,125.426793,-3710.724792,1.444881,-0.000000,0.000000
2.000000,100.0000,100.1529,72.9043,108.9404,102.632219,-3683.856852,1.087725,0.000000,0.000000
2.100000,100.0000,95.7987,87.3497,110.3848,122.968090,-3674.545336,3.491811,0.000000,0.000000
2.200000,100.0000,99.8719,83.0943,106.0615,116.977442,-3702.581804,0.294720,-0.000000,0.000000
2.300000,100.0000,103.6410,72.6975,107.4307,102.341088,-3693.648975,3.217471,-0.000000,0.000000
2.400000,100.0000,102.2276,91.3925,104.1753,128.659403,-3714.972993,1.354436,0.000000,0.000000
2.500000,100.0000,99.1241,75.9806,106.5108,106.962988,-3699.645314,0.494205,-0.000000,0.000000
2.600000,100.0000,98.7338,76.6656,107.5185,107.927317,-3693.077479,4.451735,0.000000,0.000000
2.700000,100.0000,97.2086,91.6073,104.9608,128.961728,-3709.801032,0.769313,0.000000,0.000000
2.800000,100.0000,98.3892,71.5171,106.1410,100.679364,-3702.062218,2.398215,-0.000000,0.000000
2.900000,100.0000,99.1513,86.4416,104.5683,121.689695,-3712.383218,2.695195,0.000000,0.000000
3.000000,100.0000,95.3756,86.8100,107.7789,122.208203,-3691.384835,0.617245,0.000000,0.000000
3.100000,100.0000,103.5542,73.2147,105.3394,103.069193,-3707.313700,3.588128,-0.000000,0.000000
3.200000,100.0000,98.1662,95.6986,109.1822,134.721354,-3682.294457,0.404267,0.000000,0.000000
3.300000,100.0000,96.7615,77.5786,111.6382,109.212671,-3666.508776,1.671226,0.000000,0.000000
3.400000,100.0000,99.8251,77.7025,110.2087,109.387091,-3675.678020,2.328627,0.000000,0.000000
3.500000,100.0000,96.3540,94.9934,110.3496,133.728555,-3674.771729,0.151514,0.000000,0.000000
3.600000,100.0000,105.6466,67.2532,106.2281,94.676905,-3701.492111,2.051450,-0.000000,0.000000
3.700000,100.0000,99.3903,87.3961,108.9149,123.033351,-3684.022361,0.734143,0.000000,0.000000
3.800000,100.0000,96.1621,85.0823,108.8358,119.776006,-3684.533768,0.484527,0.000000,0.000000
3.900000,100.0000,106.4599,67.8725,106.1970,95.548617,-3701.695509,2.032685,-0.000000,0.000000
4.000000,100.0000,97.5120,96.1387,108.2545,135.340951,-3688.298483,0.416880,0.000000,0.000000
4.100000,100.0000,103.9562,77.0872,106.9968,108.520774,-3696.474261,0.616710,0.000000,0.000000
4.200000,100.0000,96.8304,77.6669,113.0581,109.336907,-3657.452684,1.215713,-0.000000,0.000000
4.300000,100.0000,94.3356,95.9077,106.6588,135.015731,-3698.678856,0.258238,-0.000000,0.000000
4.400000,100.0000,102.0754,69.6147,102.3760,98.001257,-3726.885704,2.048237,0.000000,0.000000
4.500000,100.0000,98.1782,84.2135,102.2805,118.553008,-3727.520170,0.740298,-0.000000,0.000000
4.600000,100.0000,93.3228,85.2182,105.4124,119.967317,-3706.834677,0.830482,-0.000000,0.000000
4.700000,100.0000,100.8312,67.0655,102.1064,94.412609,-3728.678341,1.931254,0.000000,0.000000
4.800000,100.0000,93.9612,93.0756,104.9486,131.028835,-3709.881164,0.397759,0.000000,0.000000
4.900000,100.0000,101.3816,76.9493,102.0022,108.326704,-3729.372257,1.558515,-0.000000,0.000000
5.000000,100.0000,105.5084,71.1890,103.4603,100.217505,-3719.695401,1.109879,0.000000,0.000000
5.100000,100.0000,95.9708,97.0451,108.1674,136.616890,-3688.862790,0.456838,-0.000000,0.000000
5.200000,100.0000,101.4546,67.3097,107.3700,94.756417,-3694.044040,2.159125,-0.000000,0.000000
5.300000,100.0000,102.7124,82.9910,104.2885,116.831988,-3714.226323,0.839053,0.000000,0.000000
5.400000,100.0000,92.2064,91.8662,111.6100,129.326272,-3666.689182,1.162039,0.000000,0.000000
5.500000,100.0000,104.8571,68.8104,107.8673,96.868962,-3690.811155,1.191019,-0.000000,0.000000
5.600000,100.0000,102.1799,95.7579,104.4321,134.804864,-3713.279861,0.517707,-0.000000,0.000000
5.700000,100.0000,103.3052,84.6411,106.0044,119.154983,-3702.955500,1.749233,0.000000,0.000000
5.800000,100.0000,104.4784,75.3943,108.1425,106.137663,-3689.024407,0.661825,-0.000000,0.000000
5.900000,100.0000,101.8713,99.5134,107.2636,140.091737,-3694.736391,0.746485,-0.000000,0.000000
