time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
0.100000,100.0000,102.9627,77.7575,105.9364,109.464448,-3703.401082,1.417687,0.000000,0.000000
0.200000,100.0000,102.0523,80.0881,108.2472,112.745427,-3688.345272,2.108661,-0.000000,0.000000
0.300000,100.0000,101.9792,90.0485,107.4092,126.767310,-3693.788484,1.444968,-0.000000,0.000000
0.400000,100.0000,101.4788,73.3212,110.7412,103.219187,-3672.255955,1.352224,0.000000,0.000000
0.500000,100.0000,100.9790,83.2072,108.8892,117.136304,-3684.188261,1.558336,-0.000000,0.000000
0.600000,100.0000,107.2566,81.3130,103.3719,114.469805,-3720.280603,0.882136,-0.000000,0.000000
0.700000,100.0000,103.7354,70.6677,108.8634,99.483646,-3684.355231,1.596975,0.000000,0.000000
0.800000,100.0000,99.5334,85.6204,110.3741,120.533542,-3674.614191,0.350148,0.000000,0.000000
0.900000,100.0000,102.9847,73.4883,108.6562,103.454448,-3685.695572,1.735926,-0.000000,0.000000
1.000000,100.0000,104.6661,74.6966,107.7552,105.155427,-3691.539058,0.783355,0.000000,0.000000
1.100000,100.0000,100.4285,86.7408,108.2593,122.110817,-3688.267037,0.738068,0.000000,0.000000
1.200000,100.0000,108.3173,71.4147,105.7252,100.535221,-3704.784270,1.774673,-0.000000,0.000000
1.300000,100.0000,103.1773,84.0598,109.1648,118.336631,-3682.407103,0.400658,0.000000,0.000000
1.400000,100.0000,97.6466,83.0358,112.2652,116.895032,-3662.503603,1.669713,0.000000,0.000000
1.500000,100.0000,101.9128,75.0917,112.8221,105.711589,-3658.954303,1.860423,-0.000000,0.000000
1.600000,100.0000,101.5632,86.9546,109.2375,122.411762,-3681.937655,0.549390,-0.000000,0.000000
1.700000,100.0000,101.7060,78.4163,110.5128,110.391847,-3673.722555,3.096631,0.000000,0.000000
1.800000,100.0000,98.3302,77.3748,114.7333,108.925712,-3646.833278,1.005189,-0.000000,0.000000
