time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
0.100000,100.0000,102.1000,83.8233,111.8322,118.003691,-3665.268346,0.511894,0.000000,0.000000
0.200000,100.0000,104.1664,88.6389,107.8880,124.782897,-3690.676392,0.818538,-0.000000,0.000000
0.300000,100.0000,102.2871,86.2736,108.8635,121.453165,-3684.354545,1.640365,0.000000,0.000000
0.400000,100.0000,104.6424,84.6738,108.6700,119.201001,-3685.606670,0.062188,0.000000,0.000000
0.500000,100.0000,103.1769,90.4756,110.0905,127.368552,-3676.438543,1.336928,-0.000000,0.000000
0.600000,100.0000,101.7218,86.9648,113.1999,122.426230,-3656.551136,0.397325,0.000000,0.000000
0.700000,100.0000,107.5127,85.0809,106.6739,119.774116,-3698.580469,0.451856,0.000000,0.000000
0.800000,100.0000,107.7438,88.6222,105.4971,124.759386,-3706.279177,0.331216,-0.000000,0.000000
0.900000,100.0000,107.2612,81.9769,106.5625,115.404322,-3699.307662,0.256135,-0.000000,0.000000
1.000000,100.0000,105.9086,85.5450,107.0430,120.427412,-3696.172877,0.461729,0.000000,0.000000
1.100000,100.0000,102.9993,84.9821,108.1764,119.635001,-3688.804881,0.103640,0.000000,0.000000
1.200000,100.0000,105.7037,79.9060,107.1187,112.488984,-3695.679745,0.470294,-0.000000,0.000000
1.300000,100.0000,105.3557,87.6093,107.2388,123.333472,-3694.897932,0.456556,0.000000,0.000000
1.400000,100.0000,99.7425,85.8146,112.1507,120.807035,-3663.234247,0.344237,0.000000,0.000000
1.500000,100.0000,101.8494,80.8426,107.7911,113.807587,-3691.305786,1.119826,-0.000000,0.000000
1.600000,100.0000,100.5097,87.7525,107.3238,123.535069,-3694.344477,0.312647,0.000000,0.000000
1.700000,100.0000,101.0463,82.3988,108.6991,115.998332,-3685.418041,1.344796,0.000000,0.000000
1.800000,100.0000,103.1450,84.0489,108.0362,118.321215,-3689.714095,0.993467,-0.000000,0.000000
1.900000,100.0000,104.0511,83.3728,105.1575,117.369484,-3708.508349,0.115753,0.000000,0.000000
2.000000,100.0000,97.5685,79.5171,108.6623,111.941524,-3685.656553,0.604885,0.000000,0.000000
2.100000,100.0000,98.7459,83.3474,107.5057,117.333685,-3693.161019,0.318873,-0.000000,0.000000
2.200000,100.0000,100.8598,79.9694,107.9591,112.578296,-3690.214861,0.259015,-0.000000,0.000000
2.300000,100.0000,101.6352,81.5699,105.7735,114.831454,-3704.467924,0.474586,0.000000,0.000000
2.400000,100.0000,100.8216,82.1609,105.4624,115.663388,-3706.507081,0.164792,0.000000,0.000000
2.500000,100.0000,98.9146,79.3416,108.0066,111.694547,-3689.906364,0.166649,-0.000000,0.000000
2.600000,100.0000,97.3151,81.5888,106.9166,114.858048,-3696.997361,0.063557,-0.000000,0.000000
2.700000,100.0000,96.5445,81.9652,106.1760,115.387884,-3701.833058,0.245926,0.000000,0.000000
2.800000,100.0000,99.1746,80.3586,106.1917,113.126232,-3701.730345,0.036553,0.000000,0.000000
2.900000,100.0000,94.7855,85.2085,107.9511,119.953766,-3690.267024,0.463149,-0.000000,0.000000
3.000000,100.0000,102.2513,80.0341,103.6768,112.669309,-3718.263896,0.191927,0.000000,0.000000
3.100000,100.0000,98.8446,83.9561,106.2531,118.190567,-3701.328734,0.052085,0.000000,0.000000
3.200000,100.0000,96.2039,84.2383,107.8763,118.587945,-3690.752166,0.375298,-0.000000,0.000000
3.300000,100.0000,99.9230,79.1906,105.0440,111.481875,-3709.253960,0.092453,0.000000,0.000000
3.400000,100.0000,99.0764,84.2221,105.2170,118.565143,-3708.117804,0.220194,0.000000,0.000000
3.500000,100.0000,95.5281,82.1862,105.4590,115.699037,-3706.529243,0.111596,-0.000000,0.000000
3.600000,100.0000,100.6364,77.7358,101.2619,109.433923,-3734.308457,0.291288,-0.000000,0.000000
3.700000,100.0000,100.5316,82.9391,102.6334,116.758985,-3725.175774,0.520643,0.000000,0.000000
3.800000,100.0000,105.4942,79.4610,99.6918,111.862614,-3744.830583,0.166378,-0.000000,0.000000
3.900000,100.0000,97.2482,79.4060,104.6794,111.785215,-3711.651700,0.430661,-0.000000,0.000000
4.000000,100.0000,100.3751,82.9692,100.0126,116.801366,-3742.675111,0.816778,0.000000,0.000000
4.100000,100.0000,97.4252,74.7129,102.3011,105.178321,-3727.383575,0.040457,-0.000000,0.000000
4.200000,100.0000,98.4522,80.3787,101.9756,113.154521,-3729.549276,1.945907,-0.000000,0.000000
4.300000,100.0000,98.8593,83.6624,99.6259,117.777214,-3745.274409,0.543175,0.000000,0.000000
4.400000,100.0000,91.2398,73.8779,110.4037,104.002843,-3674.423792,0.689862,0.000000,0.000000
4.500000,100.0000,99.3384,84.9640,101.5015,119.609514,-3732.708979,1.962840,-0.000000,0.000000
4.600000,100.0000,97.2625,80.8605,104.8455,113.832751,-3710.558585,0.257542,-0.000000,0.000000
4.700000,100.0000,103.5810,76.4089,100.1930,107.565956,-3741.464010,1.179048,0.000000,0.000000
4.800000,100.0000,98.0961,87.9041,104.9005,123.748527,-3710.197286,1.615300,-0.000000,0.000000
4.900000,100.0000,100.4993,76.3484,105.4623,107.480736,-3706.507488,0.053171,0.000000,0.000000
5.000000,100.0000,100.2106,82.3198,104.9669,115.887087,-3709.760416,1.744472,0.000000,0.000000
5.100000,100.0000,97.7880,83.2225,103.3797,117.157894,-3720.229205,1.397603,-0.000000,0.000000
5.200000,100.0000,100.7980,72.4040,101.6135,101.927941,-3731.961711,0.721121,-0.000000,0.000000
5.300000,100.0000,100.8755,86.5279,100.3220,121.811115,-3740.598672,2.172946,0.000000,0.000000
5.400000,100.0000,98.8979,77.4666,102.7089,109.054915,-3724.674817,0.280677,0.000000,0.000000
5.500000,100.0000,97.8093,76.2284,104.3550,107.311884,-3713.787923,2.212737,-0.000000,0.000000
5.600000,100.0000,93.5372,86.3152,101.4345,121.511687,-3733.155814,1.977801,0.000000,0.000000
5.700000,100.0000,95.5004,71.1656,104.9264,100.184587,-3710.026912,0.253823,-0.000000,0.000000
5.800000,100.0000,104.2316,84.0012,97.3021,118.254120,-3760.987658,3.396063,-0.000000,0.000000
5.900000,100.0000,96.6679,84.4438,104.1761,118.877259,-3714.967415,0.897804,0.000000,0.000000
6.000000,100.0000,104.5788,73.9500,100.1476,104.104434,-3741.768855,1.534534,-0.000000,0.000000
6.100000,100.0000,97.9646,88.5220,105.3141,124.618306,-3707.480288,3.243920,-0.000000,0.000000
6.200000,100.0000,99.9803,80.9042,106.1708,113.894204,-3701.866791,0.453120,0.000000,0.000000
6.300000,100.0000,100.6012,78.5352,105.3791,110.559253,-3707.053637,2.276800,0.000000,0.000000
6.400000,100.0000,98.8268,86.5605,104.2743,121.857056,-3714.320073,2.459459,-0.000000,0.000000
6.500000,100.0000,96.1181,75.4240,106.2725,106.179407,-3701.202324,0.085157,0.000000,0.000000
6.600000,100.0000,105.6524,84.6779,99.0913,119.206819,-3748.874430,3.243485,0.000000,0.000000
6.700000,100.0000,96.1287,85.0492,109.1554,119.729444,-3682.467683,1.213281,-0.000000,0.000000
6.800000,100.0000,104.5358,78.8279,105.5038,110.971300,-3706.235253,0.686515,0.000000,0.000000
6.900000,100.0000,98.8250,86.6755,109.1264,122.018890,-3682.654995,1.906624,0.000000,0.000000
7.000000,100.0000,98.1137,82.7326,110.7773,116.468242,-3672.024126,0.059324,-0.000000,0.000000
7.100000,100.0000,103.5543,80.8555,106.3141,113.825664,-3700.930255,2.110060,-0.000000,0.000000
7.200000,100.0000,93.8743,89.8497,110.5647,126.487458,-3673.389404,1.016941,0.000000,0.000000
7.300000,100.0000,102.4590,74.6223,103.8669,105.050840,-3717.008446,0.544154,-0.000000,0.000000
