time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,100.2716,74.6312,109.5159,622.773132,-3574.202578,-2951.429445,105.063286,-3680.140277,0.873738,0.000000,0.000000
2.000000,100.0000,99.7324,80.2147,105.8696,621.010010,-3589.787480,-2968.777471,112.923597,-3703.838491,1.127489,0.000000,0.000000
3.000000,100.0000,102.7453,86.9408,100.6936,639.081055,-3615.293638,-2976.212583,122.392468,-3738.108754,0.423503,-0.000000,0.000000
4.000000,100.0000,104.0056,83.0818,103.3670,644.410034,-3602.326552,-2957.916518,116.959886,-3720.313292,1.026935,-0.000000,0.000000
5.000000,100.0000,105.6109,82.9092,103.2720,654.220337,-3602.378473,-2948.158137,116.716902,-3720.942051,1.846217,0.000000,0.000000
6.000000,100.0000,95.4244,80.4249,104.1374,592.341553,-3600.614133,-3008.272580,113.219544,-3715.223051,1.388319,-0.000000,0.000000
7.000000,100.0000,95.0795,76.0053,104.9069,591.187805,-3603.048977,-3011.861171,106.997797,-3710.155121,0.108479,-0.000000,0.000000
8.000000,100.0000,97.8796,72.7829,99.2310,609.176270,-3644.000531,-3034.824262,102.461335,-3747.932666,1.471822,-0.000000,0.000000
9.000000,100.0000,92.6089,81.8783,105.0576,576.579590,-3593.702424,-3017.122834,115.265590,-3709.164362,0.196627,-0.000000,0.000000
10.000000,100.0000,95.5326,85.6585,106.8198,592.741455,-3575.705663,-2982.964208,120.587285,-3697.628467,1.335315,-0.000000,0.000000
11.000000,100.0000,102.6667,78.3218,105.1505,634.621887,-3596.819434,-2962.197547,110.258895,-3708.554221,1.475322,-0.000000,0.000000
12.000000,100.0000,103.4089,75.0097,105.6122,642.084595,-3597.393773,-2955.309178,105.596239,-3705.524358,2.534876,-0.000000,0.000000
13.000000,100.0000,100.4077,82.9916,105.1023,628.649780,-3590.951471,-2962.301690,116.832904,-3708.870563,1.087070,-0.000000,0.000000
14.000000,100.0000,100.6485,91.2791,106.6680,624.341431,-3568.282432,-2943.941002,128.499779,-3698.618936,1.836892,-0.000000,0.000000
15.000000,100.0000,108.7909,80.3839,103.8413,671.859436,-3599.938093,-2928.078657,113.161837,-3717.177158,4.078156,0.000000,0.000000
16.000000,100.0000,105.1574,74.6669,105.3080,657.306030,-3600.941648,-2943.635618,105.113628,-3707.520100,1.464616,0.000000,0.000000
17.000000,100.0000,98.9819,91.2023,109.3640,617.669373,-3551.609064,-2933.939692,128.391663,-3681.120755,1.119689,0.000000,0.000000
18.000000,100.0000,105.3021,79.7208,102.5754,650.971252,-3613.250682,-2962.279429,112.228259,-3725.560815,0.080404,0.000000,0.000000
19.000000,100.0000,96.3657,71.5008,105.5321,599.825867,-3603.518169,-3003.692303,100.656467,-3706.049926,1.875530,-0.000000,0.000000
20.000000,100.0000,100.4430,87.3263,102.7993,625.290771,-3599.815384,-2974.524613,122.935113,-3724.074653,1.324347,-0.000000,0.000000
21.000000,100.0000,96.2003,84.3187,110.0968,594.519287,-3556.226754,-2961.707467,118.701091,-3676.397909,1.470258,-0.000000,0.000000
22.000000,100.0000,102.1884,76.3331,107.8423,635.395264,-3583.121906,-2947.726642,107.459266,-3690.972963,0.391297,-0.000000,0.000000
23.000000,100.0000,99.5225,86.1002,114.5284,621.057617,-3526.364606,-2905.306988,121.208998,-3648.128496,0.555080,-0.000000,0.000000
24.000000,100.0000,103.1590,87.7699,108.2111,639.243530,-3564.547359,-2925.303829,123.559521,-3688.579510,0.473536,-0.000000,0.000000
25.000000,100.0000,102.3438,82.6126,107.7934,633.837646,-3573.616782,-2939.779136,116.299301,-3691.291139,1.374271,-0.000000,0.000000
26.000000,100.0000,99.9510,79.0195,104.5803,620.269104,-3600.940894,-2980.671790,111.241054,-3712.303705,0.122184,-0.000000,0.000000
27.000000,100.0000,97.7832,75.2335,106.3453,607.988342,-3594.585350,-2986.597008,105.911183,-3700.726487,0.228294,0.000000,0.000000
