time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,99.6135,81.3870,106.6047,615.898438,-3582.602568,-2966.704131,114.573883,-3699.031749,1.855377,0.000000,0.000000
2.000000,100.0000,96.2254,68.5116,108.3735,598.995850,-3589.803308,-2990.807458,96.448343,-3687.526951,1.274705,-0.000000,0.000000
3.000000,100.0000,97.7279,78.3356,103.8338,608.683289,-3606.656337,-2997.973048,110.278303,-3717.226487,0.290334,0.000000,0.000000
4.000000,100.0000,96.1317,76.9573,108.5391,597.977173,-3577.191575,-2979.214402,108.337965,-3686.454173,0.923124,-0.000000,0.000000
5.000000,100.0000,101.8925,80.4151,107.1154,633.074402,-3581.675391,-2948.600989,113.205772,-3695.701503,0.820910,-0.000000,0.000000
6.000000,100.0000,107.1621,79.3455,104.6576,665.529175,-3598.551525,-2933.022350,111.699992,-3711.794928,1.543295,0.000000,0.000000
7.000000,100.0000,103.9432,76.3250,103.3364,647.721191,-3610.423409,-2962.702218,107.447831,-3720.515387,2.644949,0.000000,0.000000
8.000000,100.0000,98.4536,79.8829,111.1312,613.757874,-3555.799059,-2942.041185,112.456520,-3669.754887,1.499320,-0.000000,0.000000
9.000000,100.0000,106.0252,79.1841,101.8904,660.171326,-3618.446515,-2958.275190,111.472803,-3730.116704,0.197622,-0.000000,0.000000
10.000000,100.0000,103.3772,81.7564,105.5767,643.634277,-3590.279381,-2946.645103,115.094021,-3705.757413,0.383057,0.000000,0.000000
11.000000,100.0000,96.8419,81.3033,108.7929,600.201233,-3569.817242,-2969.616009,114.456146,-3684.810954,0.536379,0.000000,0.000000
12.000000,100.0000,101.6218,80.5340,112.3121,629.183350,-3548.512208,-2919.328858,113.373149,-3662.204034,0.318226,-0.000000,0.000000
13.000000,100.0000,109.8995,76.5962,104.6328,683.911255,-3603.511977,-2919.600722,107.829606,-3711.958168,0.616907,-0.000000,0.000000
14.000000,100.0000,100.3123,81.8832,107.0561,624.391235,-3580.508560,-2956.117325,115.272499,-3696.087544,0.305047,0.000000,0.000000
15.000000,100.0000,103.8147,80.5424,106.7078,645.642883,-3583.343355,-2937.700471,113.384992,-3698.359147,1.629901,0.000000,0.000000
16.000000,100.0000,102.8084,75.1071,104.1211,639.730164,-3608.830580,-2969.100416,105.733266,-3715.330069,0.766778,0.000000,0.000000
17.000000,100.0000,99.2980,80.6736,105.7413,619.805298,-3590.898790,-2971.093492,113.569687,-3704.678361,0.209336,-0.000000,0.000000
18.000000,100.0000,102.6225,83.5804,108.6850,636.875122,-3566.877337,-2930.002214,117.661750,-3685.509269,0.969985,-0.000000,0.000000
19.000000,100.0000,103.0859,75.5536,100.8009,638.370361,-3630.609900,-2992.239539,106.361924,-3737.390140,0.418482,0.000000,0.000000
20.000000,100.0000,100.1609,72.9760,107.7037,623.542969,-3587.795369,-2964.252400,102.733268,-3691.873778,1.346640,0.000000,0.000000
21.000000,100.0000,96.4836,79.8657,106.8926,601.450439,-3583.034810,-2981.584371,112.432248,-3697.153779,1.685931,-0.000000,0.000000
22.000000,100.0000,96.3099,84.5809,111.7384,597.263367,-3545.559511,-2948.296145,119.070279,-3665.868184,1.238352,-0.000000,0.000000
23.000000,100.0000,101.4897,76.5971,109.9030,629.761169,-3569.009929,-2939.248760,107.830892,-3677.645267,0.803548,0.000000,0.000000
24.000000,100.0000,99.9180,73.7073,109.4858,626.081421,-3575.223933,-2949.142512,103.762666,-3680.334554,1.347030,-0.000000,0.000000
25.000000,100.0000,95.5626,85.1894,106.6931,596.772217,-3577.602800,-2980.830584,119.926793,-3698.454860,0.926520,-0.000000,0.000000
26.000000,100.0000,95.3121,76.8022,106.0856,591.828918,-3594.076630,-3002.247712,108.119566,-3702.424594,0.229157,-0.000000,0.000000
27.000000,100.0000,103.6416,69.6061,105.5417,645.956421,-3607.809584,-2961.853164,97.989181,-3705.986633,0.188335,0.000000,0.000000
28.000000,100.0000,101.0196,83.8320,108.1188,632.144165,-3570.363504,-2938.219339,118.015889,-3689.178441,0.797925,0.000000,0.000000
29.000000,100.0000,98.8977,89.5714,112.4097,612.796814,-3533.315550,-2920.518736,126.095732,-3661.581708,2.170042,0.000000,0.000000
30.000000,100.0000,102.2853,73.3999,110.0465,631.795410,-3572.738900,-2940.943490,103.329964,-3676.721460,0.652872,0.000000,0.000000
31.000000,100.0000,101.3880,72.8305,111.5292,635.709595,-3560.357273,-2924.647678,102.528332,-3667.206261,4.321639,-0.000000,0.000000
32.000000,100.0000,94.9494,84.1555,112.9474,594.527832,-3534.337065,-2939.809233,118.471389,-3658.156952,5.349499,-0.000000,0.000000
33.000000,100.0000,95.6994,82.6489,109.1194,594.126709,-3564.148976,-2970.022267,116.350360,-3682.700043,2.199899,-0.000000,0.000000
34.000000,100.0000,109.1931,78.4036,103.5749,676.744751,-3605.585840,-2928.841089,110.373989,-3718.937699,2.977775,-0.000000,0.000000
35.000000,100.0000,103.1649,76.9546,111.7682,641.979614,-3555.529243,-2913.549629,108.334207,-3665.677161,1.814330,0.000000,0.000000
36.000000,100.0000,101.8985,83.8588,114.0562,638.744629,-3531.779031,-2893.034402,118.053608,-3651.117304,1.284816,0.000000,0.000000
37.000000,100.0000,102.6045,90.8139,109.7382,639.424927,-3548.309151,-2908.884224,127.844828,-3678.707274,2.552084,0.000000,0.000000
38.000000,100.0000,105.0022,79.6450,110.4896,651.192261,-3559.898542,-2908.706281,112.121576,-3673.872082,1.853104,0.000000,0.000000
39.000000,100.0000,100.6948,75.4312,113.7608,627.143799,-3545.646911,-2918.503113,106.189582,-3652.989617,1.153285,0.000000,0.000000
40.000000,100.0000,101.8615,86.8778,109.4830,635.427002,-3557.206330,-2921.779328,122.303663,-3680.352837,0.840939,-0.000000,0.000000
41.000000,100.0000,101.0289,82.7538,107.4264,627.273926,-3575.563469,-2948.289544,116.498091,-3693.676854,1.615593,-0.000000,0.000000
42.000000,100.0000,101.4711,77.5002,111.7596,628.940430,-3551.716150,-2922.775721,109.102225,-3665.732571,4.914050,-0.000000,0.000000
43.000000,100.0000,103.6292,79.2045,110.9630,646.377258,-3556.147917,-2909.770659,111.501420,-3670.832846,3.182108,-0.000000,0.000000
44.000000,100.0000,96.5388,87.6739,116.0928,598.964111,-3512.545936,-2913.581825,123.424448,-3638.266025,2.296195,-0.000000,0.000000
45.000000,100.0000,95.8459,80.6252,115.9203,592.759277,-3524.064179,-2931.304902,113.501443,-3639.350677,1.786381,-0.000000,0.000000
46.000000,100.0000,101.6153,75.4398,111.1720,634.101196,-3561.031780,-2926.930584,106.201684,-3669.493007,2.259217,0.000000,0.000000
