# F(k,t) correlation function
# Reference time: 2008.001 ps
# lag_time_ps	F(k,t)
0.000000	446.26174046
1.000000	-18.52431475
2.000000	3.89979986
3.000000	-53.68454764
4.000000	-57.63759253
5.000000	-32.27914753
6.000000	-6.76337793
7.000000	-94.74239728
8.000000	-31.69004786
9.000000	-142.35723161
10.000000	50.59438495
11.000000	26.74986324
12.000000	-48.20951875
13.000000	23.85003344
14.000000	45.05230391
15.000000	-95.55184824
16.000000	-64.04588314
17.000000	-23.99566415
18.000000	14.06955365
19.000000	-40.94947640
20.000000	-36.08961633
21.000000	-15.95566539
22.000000	-9.54505491
23.000000	-38.67584004
24.000000	4.49317315
25.000000	-66.42981146
26.000000	20.02351588
27.000000	12.02763238
28.000000	4.56468920
29.000000	-57.90390148
30.000000	-14.43869805
31.000000	-38.44760856
32.000000	13.34004623
33.000000	-22.28817685
34.000000	29.18757004
35.000000	19.66682391
36.000000	-117.63353317
37.000000	-7.33022581
38.000000	-26.67802997
39.999000	-11.76221679
40.999000	92.06025857
41.999000	29.32208767
42.999000	24.32938443
43.999000	-23.09093051
44.999000	-82.60050996
45.999000	-23.31157189
46.999000	-51.81981589
47.999000	69.53395860
48.999000	-7.50915929
49.999000	-39.02855017
50.999000	64.47319942
51.999000	-29.09594611
52.999000	-49.67117391
53.999000	-19.81581075
54.999000	-84.75328524
55.999000	-0.28590613
56.999000	-27.23744146
57.999000	12.80393588
58.999000	4.12781581
59.999000	27.93840102
60.999000	22.94190997
61.999000	65.16530747
62.999000	37.43949005
63.999000	92.16141234
64.999000	-30.67155872
65.999000	-55.92157694
66.999000	-64.58886796
67.999000	21.72525096
68.999000	46.79230140
69.999000	45.23679516
70.999000	80.23565212
71.999000	42.58940982
72.999000	45.14852475
73.999000	56.23707074
74.999000	-11.52501520
75.999000	43.05119644
76.999000	49.85493444
77.999000	36.34679253
78.999000	-5.76991946
79.999000	18.30552745
80.999000	42.71940320
81.999000	50.75492264
82.999000	44.41684229
83.999000	3.27250795
84.999000	163.89365720
85.999000	-29.28473041
86.999000	-17.52603815
87.999000	26.22941293
88.999000	-47.65675707
89.999000	32.31805865
90.999000	-69.35086375
91.999000	53.54494392
92.999000	15.43284155
93.999000	39.79889333
94.999000	17.53743471
95.999000	-33.07040640
96.999000	-21.26361850
97.999000	-106.74569208
98.999000	-1.05974965
99.999000	-83.48640946
100.999000	-35.86948846
101.999000	15.18743004
102.999000	-83.58586586
103.999000	14.22887687
104.999000	-50.10446865
105.999000	48.16424106
106.999000	-43.33804459
107.999000	-24.89313331
108.999000	14.77531002
109.999000	-6.34869790
110.999000	-22.34389337
111.999000	-15.13356181
112.999000	-24.30352413
113.999000	-43.45996967
114.999000	-41.60083291
115.999000	-9.42934934
116.999000	12.68247614
117.999000	-0.74141751
118.999000	0.34241116
119.999000	17.22968901
120.999000	-66.80549843
121.999000	36.68118741
122.999000	21.05482435
