time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,102.7533,73.0131,109.6884,632.655273,-3573.373375,-2940.718101,102.785443,-3679.027863,2.868886,-0.000000,0.000000
2.000000,100.0000,103.2164,58.0038,107.8730,643.557739,-3606.426773,-2962.869034,81.655901,-3690.773494,2.690769,-0.000000,0.000000
3.000000,100.0000,95.9750,77.1699,106.1880,601.044434,-3591.417146,-2990.372713,108.637210,-3701.754903,1.700730,-0.000000,0.000000
4.000000,100.0000,89.8964,73.9033,110.8769,557.650269,-3565.134736,-3007.484468,104.038605,-3671.385499,2.211576,-0.000000,0.000000
5.000000,100.0000,100.4286,62.1408,104.2777,625.076233,-3626.083167,-3001.006934,87.479788,-3714.297355,0.732736,0.000000,0.000000
6.000000,100.0000,101.2652,71.6384,104.9624,631.950134,-3608.890305,-2976.940171,100.850192,-3709.790113,0.049704,0.000000,0.000000
7.000000,100.0000,97.5436,83.3515,112.8039,605.700134,-3541.536248,-2935.836114,117.339483,-3659.070161,0.194332,0.000000,0.000000
8.000000,100.0000,103.7492,68.7233,112.1524,640.078796,-3566.248616,-2926.169820,96.746384,-3663.223608,0.229450,0.000000,0.000000
9.000000,100.0000,105.2729,66.9516,108.6288,657.727295,-3591.283167,-2933.555872,94.252312,-3685.873258,0.336886,0.000000,0.000000
10.000000,100.0000,96.7614,80.8512,111.4344,604.600952,-3553.482341,-2948.881389,113.819674,-3667.812894,0.511005,0.000000,0.000000
11.000000,100.0000,99.4602,71.8078,108.5353,615.083557,-3584.585513,-2969.501956,101.088651,-3686.478917,0.805282,0.000000,0.000000
12.000000,100.0000,96.4492,64.7960,102.8583,601.289062,-3631.283864,-3029.994801,91.217613,-3723.683415,1.183109,-0.000000,0.000000
13.000000,100.0000,96.9151,71.4784,99.4770,604.854980,-3644.779099,-3039.924118,100.625008,-3746.276434,0.872694,0.000000,0.000000
14.000000,100.0000,99.1516,73.8702,103.7282,614.360107,-3613.673041,-2999.312933,103.991996,-3717.924190,0.260202,0.000000,0.000000
15.000000,100.0000,102.8429,74.2882,114.3364,638.948242,-3544.410130,-2905.461888,104.580536,-3649.343027,0.352846,0.000000,0.000000
16.000000,100.0000,104.3701,76.4330,110.4578,651.049927,-3565.860648,-2914.810722,107.599914,-3674.076399,0.615566,0.000000,0.000000
17.000000,100.0000,95.4081,73.2038,115.4386,590.582336,-3538.851269,-2948.268932,103.053947,-3642.383252,0.477686,0.000000,0.000000
18.000000,100.0000,96.4825,67.0152,107.1072,599.287415,-3600.531825,-3001.244410,94.341862,-3695.755117,0.882126,0.000000,0.000000
19.000000,100.0000,101.6927,70.9384,108.9744,633.886719,-3583.510007,-2949.623289,99.864711,-3683.637177,0.262008,0.000000,0.000000
20.000000,100.0000,97.9633,75.5585,111.1364,608.124878,-3563.207295,-2955.082417,106.368724,-3669.721545,0.146276,0.000000,0.000000
21.000000,100.0000,98.4803,70.9450,112.3595,611.233887,-3561.154126,-2949.920240,99.874036,-3661.902150,0.874153,0.000000,0.000000
22.000000,100.0000,96.8983,75.5370,111.7630,602.121704,-3557.481229,-2955.359524,106.338476,-3665.710638,1.890911,0.000000,0.000000
23.000000,100.0000,98.5574,72.1220,109.3578,608.481506,-3578.864667,-2970.383160,101.531046,-3681.160498,0.765815,0.000000,0.000000
24.000000,100.0000,92.5524,60.8842,114.0355,576.139587,-3564.880320,-2988.740733,85.710774,-3651.248714,0.657802,0.000000,0.000000
25.000000,100.0000,94.4881,71.9636,110.2538,591.243286,-3573.509024,-2982.265738,101.307920,-3675.387802,0.569807,-0.000000,0.000000
26.000000,100.0000,91.7778,79.5618,106.0348,569.693054,-3589.841049,-3020.147995,112.004419,-3702.756893,0.911751,-0.000000,0.000000
27.000000,100.0000,93.5314,65.2968,106.2623,577.489014,-3608.860518,-3031.371504,91.922647,-3701.268677,0.486725,-0.000000,0.000000
28.000000,100.0000,97.2764,63.9875,106.5671,605.937500,-3608.649212,-3002.711712,90.079439,-3699.277656,0.548405,-0.000000,0.000000
29.000000,100.0000,98.4072,72.8598,107.0532,612.080933,-3592.996402,-2980.915470,102.569624,-3696.106377,0.540772,-0.000000,0.000000
30.000000,100.0000,103.6180,73.8765,105.9929,642.495300,-3598.823344,-2956.328044,104.000945,-3703.030781,0.205309,-0.000000,0.000000
31.000000,100.0000,100.2093,72.8640,116.5233,624.685303,-3532.225950,-2907.540647,102.575582,-3635.562451,0.760665,0.000000,0.000000
32.000000,100.0000,98.1782,77.6037,115.0115,610.076172,-3534.076792,-2924.000621,109.247913,-3645.076871,1.752106,0.000000,0.000000
33.000000,100.0000,97.1440,68.5117,111.2360,601.494934,-3572.192168,-2970.697234,96.448495,-3669.082894,0.442554,-0.000000,0.000000
34.000000,100.0000,98.6495,66.2376,108.0988,616.778931,-3594.568907,-2977.789977,93.247099,-3689.308195,1.491756,-0.000000,0.000000
35.000000,100.0000,92.0258,75.1029,108.6261,574.585815,-3579.369234,-3004.783418,105.727431,-3685.890738,0.793553,-0.000000,0.000000
36.000000,100.0000,95.4353,76.2930,115.6774,591.592834,-3531.731310,-2940.138476,107.402798,-3640.879000,1.744707,-0.000000,0.000000
37.000000,100.0000,106.4097,70.1722,114.8502,660.418457,-3545.358805,-2884.940348,98.786097,-3646.095202,1.950319,0.000000,0.000000
38.000000,100.0000,106.6060,80.0814,113.4247,665.456909,-3539.567700,-2874.110791,112.735994,-3655.122801,2.818716,0.000000,0.000000
39.000000,100.0000,102.8638,84.1381,115.2649,637.055420,-3522.863075,-2885.807655,118.446882,-3643.478251,2.167283,0.000000,0.000000
40.000000,100.0000,102.9060,68.0942,113.2184,637.298096,-3558.036395,-2920.738299,95.860768,-3656.433776,2.537052,-0.000000,0.000000
41.000000,100.0000,99.1232,65.2488,111.5426,619.519653,-3574.162218,-2954.642565,91.855139,-3667.120078,1.102713,-0.000000,0.000000
