time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,106.3493,87.0964,110.0240,659.497681,-3552.737895,-2893.240214,122.611499,-3676.866081,1.516805,0.000000,0.000000
2.000000,100.0000,108.0148,85.4298,113.3295,670.199585,-3534.071406,-2863.871821,120.265295,-3655.727838,1.391129,-0.000000,0.000000
3.000000,100.0000,102.5885,84.8477,112.1759,636.315002,-3542.098708,-2905.783706,119.445828,-3663.073378,1.529569,-0.000000,0.000000
4.000000,100.0000,106.7666,84.6833,108.1700,663.973938,-3569.563822,-2905.589884,119.214302,-3688.846374,0.068466,-0.000000,0.000000
5.000000,100.0000,109.1632,85.3894,105.5516,679.223267,-3585.656703,-2906.433436,120.208335,-3705.921689,0.057199,-0.000000,0.000000
6.000000,100.0000,105.6869,86.0235,115.3842,655.826538,-3521.520993,-2865.694455,121.101057,-3642.725804,0.104404,-0.000000,0.000000
7.000000,100.0000,100.0488,78.0121,108.8735,621.907593,-3574.386164,-2952.478571,109.822932,-3684.289967,0.081057,0.000000,0.000000
8.000000,100.0000,102.4447,82.9613,103.5398,639.303589,-3602.157856,-2962.854267,116.790165,-3719.169771,0.222119,0.000000,0.000000
9.000000,100.0000,98.1790,85.8305,105.6264,609.633240,-3584.545410,-2974.912170,120.829389,-3705.431361,0.056777,0.000000,0.000000
10.000000,100.0000,98.4435,80.0171,105.7112,612.154907,-3590.965089,-2978.810182,112.645438,-3704.875641,1.263673,0.000000,0.000000
11.000000,100.0000,91.8022,71.1104,103.9327,570.465210,-3615.311257,-3044.846047,100.106876,-3716.573392,1.155061,0.000000,0.000000
12.000000,100.0000,95.5284,74.8923,99.2715,595.379883,-3641.899201,-3046.519318,105.430936,-3747.660158,0.330061,0.000000,0.000000
13.000000,100.0000,94.6979,78.1850,102.3859,588.539795,-3615.453803,-3026.914008,110.066217,-3726.819730,1.299671,0.000000,0.000000
14.000000,100.0000,95.8255,81.5809,104.5528,594.533081,-3595.577693,-3001.044612,114.846967,-3712.484951,2.060744,0.000000,0.000000
15.000000,100.0000,102.2338,77.5836,105.0514,633.422241,-3598.928903,-2965.506662,109.219641,-3709.205500,1.057233,0.000000,0.000000
16.000000,100.0000,100.6208,74.1070,107.1875,625.766663,-3590.198343,-2964.431680,104.325329,-3695.232061,0.708255,-0.000000,0.000000
17.000000,100.0000,100.2285,87.8730,104.1843,623.618774,-3590.133742,-2966.514967,123.704670,-3714.913587,1.076256,-0.000000,0.000000
18.000000,100.0000,99.8298,89.9665,110.2879,617.247925,-3547.907506,-2930.659581,126.651828,-3675.168141,0.609716,-0.000000,0.000000
19.000000,100.0000,102.2114,76.9169,106.9359,633.594971,-3588.350844,-2954.755873,108.281059,-3696.871001,0.238642,0.000000,0.000000
20.000000,100.0000,99.9268,75.5828,105.9075,625.819702,-3595.951937,-2970.132235,106.402930,-3703.590367,1.234953,0.000000,0.000000
21.000000,100.0000,93.3962,78.0255,104.2304,585.439758,-3604.000092,-3018.560334,109.841803,-3714.609102,0.766491,0.000000,0.000000
22.000000,100.0000,94.9454,82.5864,105.4271,588.243896,-3588.510298,-3000.266402,116.262438,-3706.738562,1.966537,0.000000,0.000000
