# F(k,t) correlation function
# Reference time: 602.001 ps
# lag_time_ps	F(k,t)
0.000000	386.66803417
1.000000	-28.44662191
3.000000	-29.10927537
5.000000	-55.69541635
7.000000	7.01929308
9.000000	79.90524089
11.000000	-104.51309318
13.000000	17.33796351
15.000000	63.14702838
17.000000	-71.72817906
19.000000	16.01161256
21.000000	158.94215856
23.000000	-85.57751349
25.000000	-15.19481031
27.000000	-3.27514870
29.000000	-68.39871661
31.000000	-70.85591071
33.000000	-66.59802649
35.000000	9.44632449
37.000000	53.02941046
39.000000	13.90240569
41.000000	80.09705885
43.000000	-76.62495689
45.000000	65.62008612
47.000000	10.45503128
49.000000	37.81212040
51.000000	-0.44346595
53.000000	-49.07368799
55.000000	-2.49086241
57.000000	22.04038568
59.000000	-45.69916128
61.000000	122.52216054
63.000000	19.02001594
65.000000	-44.46672608
67.000000	-99.51452287
69.000000	6.55592854
71.000000	-33.68807660
73.000000	11.04998242
75.000000	-35.09396550
77.000000	-54.81530389
79.000000	10.41841034
81.000000	-17.46523709
83.000000	-29.91516441
85.000000	-45.40789424
87.000000	1.29151435
89.000000	42.51163748
91.000000	-84.33428380
93.000000	37.77197583
95.000000	-43.02587518
97.000000	34.37507049
99.000000	9.51686718
101.000000	23.91404968
103.000000	-28.59191666
105.000000	4.25100169
107.000000	-57.44195157
109.000000	80.76239820
111.000000	55.87411216
113.000000	7.01284067
115.000000	-0.01591721
117.000000	38.68167515
119.000000	23.37912765
121.000000	28.25533976
123.000000	-23.89727423
125.000000	16.73808843
127.000000	-46.76867989
129.000000	112.24735552
131.000000	-31.66012990
133.000000	-48.90016615
135.000000	-4.34562578
137.000000	-25.15218428
139.000000	3.41131368
141.000000	-11.61037084
143.000000	-79.59617996
145.000000	-47.59455263
147.000000	8.39888733
149.000000	71.13178933
151.000000	91.45980356
153.000000	-17.80892851
155.000000	-44.15487661
157.000000	2.93094746
159.000000	-21.96409632
161.000000	-24.77900883
163.000000	12.85758944
165.000000	47.54806824
167.000000	-32.15598727
169.000000	2.59100161
171.000000	-0.22148875
173.000000	62.32062294
175.000000	-42.46080101
177.000000	45.27934511
179.000000	2.28328324
181.000000	-40.10388416
183.000000	0.74678849
185.000000	-40.63245231
187.000000	-13.36050713
189.000000	56.08603505
191.000000	-26.37718505
193.000000	40.22883713
195.000000	-55.73572421
197.000000	16.86321709
199.000000	6.81661999
201.000000	83.27096347
203.000000	-27.54836540
205.000000	-29.32506868
207.000000	18.79277388
209.000000	41.70065953
211.000000	-8.17673246
213.000000	-51.09955187
215.000000	-33.26604959
217.000000	-21.89111939
219.000000	26.08971424
221.000000	52.84007381
223.000000	-123.54174000
225.000000	-5.94075604
227.000000	-4.60927512
229.000000	61.33803866
231.000000	-3.56015400
233.000000	-37.12178153
235.000000	13.80393319
237.000000	-70.03955819
239.000000	-3.85719248
241.000000	42.65439599
243.000000	-45.16916086
245.000000	-16.75189579
247.000000	8.41785007
249.000000	-22.40226251
251.000000	-12.49275876
253.000000	-17.87887981
255.000000	23.18130039
257.000000	-52.80526601
259.000000	-112.29903856
261.000000	-33.98374781
263.000000	-38.59455211
265.000000	-68.81867510
267.000000	50.03000218
269.000000	31.30400785
271.000000	-35.19489502
273.000000	-16.41711278
275.000000	-33.69614513
277.000000	37.75742678
279.000000	-83.08374681
281.000000	95.06947090
283.000000	-46.32646121
285.000000	-9.92338245
287.000000	-6.39214579
289.000000	40.48630695
291.000000	0.66384935
293.000000	36.97110688
295.000000	59.77243923
297.000000	-15.81684183
299.000000	-23.86059242
301.000000	30.54131941
303.000000	9.57626014
305.000000	18.02675047
307.000000	-75.13839536
309.000000	-14.55015571
311.000000	76.67807024
313.000000	8.96424843
315.000000	9.15066991
317.000000	16.26044264
319.000000	68.65390159
321.000000	27.97833234
323.000000	-61.37819188
325.000000	-22.21096186
327.000000	-17.05060526
329.000000	-35.10549326
331.000000	-16.57653179
333.000000	-18.00283064
335.000000	32.88314635
337.000000	32.88879838
339.000000	-61.27057081
341.000000	7.30194749
343.000000	63.77014765
345.000000	-52.44254587
347.000000	-1.16256505
349.000000	-21.91918251
351.000000	-32.45633451
353.000000	38.54484608
355.000000	-77.70958890
357.000000	-30.11771835
359.000000	-53.24920859
361.000000	3.76124371
363.000000	-7.94026338
365.000000	26.90639015
367.000000	-14.81593473
369.000000	1.48970032
371.000000	0.61513090
373.000000	66.79248216
375.000000	11.96252294
377.000000	-47.19916692
379.000000	64.20184399
381.000000	-41.90650563
383.000000	13.18540647
385.000000	10.98481698
387.000000	-26.04715894
389.000000	-18.71905409
391.000000	-36.10770752
393.000000	-34.66718174
395.000000	-21.11243557
397.000000	-11.75446546
399.000000	-100.24271351
401.000000	-8.72854626
403.000000	-29.60636718
405.000000	-86.12594211
407.000000	-1.60234198
409.000000	-14.39657249
411.000000	72.69503068
413.000000	36.91948146
415.000000	9.79098616
417.000000	-51.15612895
419.000000	-44.44600099
421.000000	-115.95507945
423.000000	-14.19061397
425.000000	-37.99466831
427.000000	-4.20893192
429.000000	22.41312908
431.000000	-11.54359195
433.000000	15.21143760
435.000000	-29.35955369
437.000000	-54.70212105
439.000000	-59.92328422
441.000000	-17.73759390
443.000000	35.86100874
445.000000	-40.20588730
447.000000	26.28245435
449.000000	91.72074622
451.000000	29.76932629
453.000000	45.72846248
455.000000	-37.21301610
457.000000	-5.09253694
459.000000	44.02700258
461.000000	-18.42172155
463.000000	-8.48419104
465.000000	-36.82290328
467.000000	5.35688543
469.000000	6.39521813
471.000000	70.21972176
473.000000	-28.95583155
475.000000	22.13333227
477.000000	-73.67884585
479.000000	-41.28553547
481.000000	-15.91336766
483.000000	-29.39431839
485.000000	-13.34822935
487.000000	-2.21438821
489.000000	20.77017256
491.000000	37.90908364
493.000000	-10.37519446
495.000000	44.92544345
497.000000	29.09594666
499.000000	19.53488992
501.000000	-32.39008440
503.000000	12.72875407
505.000000	72.88891394
507.000000	66.79744099
509.000000	-30.35858974
511.000000	-52.26390562
513.000000	-51.10235099
515.000000	-17.31165983
517.000000	42.08908668
519.000000	16.07038433
521.000000	-19.76925845
523.000000	12.75806324
525.000000	7.23154209
527.000000	42.05341087
529.000000	-7.25270264
531.000000	-24.94549346
533.000000	11.48329017
535.000000	-100.53554653
537.000000	-22.31694549
539.000000	-21.58083877
541.000000	-57.79039184
543.000000	-91.29244136
545.000000	39.57514255
547.000000	-35.17035061
549.000000	-3.70890694
551.000000	-7.08031906
553.000000	138.15592899
555.000000	-42.72170153
557.000000	-23.35079623
559.000000	6.03801566
561.000000	9.38989141
563.000000	29.70009034
565.000000	-20.87086319
567.000000	9.24686633
569.000000	-34.81955677
571.000000	-48.79219552
573.000000	-27.19723833
575.000000	-39.38427453
577.000000	-16.18853979
579.000000	58.51380387
581.000000	-53.09015042
583.000000	-26.02122084
585.000000	45.11657311
587.000000	88.45342413
589.000000	8.83556370
591.000000	-36.92233521
593.000000	58.15776103
595.000000	55.36300155
597.000000	-27.26783196
599.000000	9.01184048
601.000000	-16.90370101
603.000000	-81.25772215
605.000000	-5.59276082
607.000000	-6.40979171
609.000000	-98.75026003
611.000000	-53.41267978
613.000000	1.35605153
615.000000	-38.35407070
617.000000	21.34748348
619.000000	-9.83865180
621.000000	15.89433514
623.000000	67.15325313
625.000000	-48.20740418
627.000000	14.18562653
629.000000	-28.45547410
631.000000	0.33335234
633.000000	7.62969553
635.000000	52.13091623
637.000000	19.69903152
639.000000	6.54311245
641.000000	-13.50457033
643.000000	56.99167475
645.000000	-37.85672833
647.000000	48.24733771
649.000000	10.33591463
651.000000	-57.55613768
653.000000	-43.71198139
655.000000	-0.66300340
657.000000	-35.63895183
659.000000	-37.40924801
661.000000	-12.77877561
663.000000	35.47352229
665.000000	-12.10844767
667.000000	21.15797809
669.000000	60.25270128
671.000000	-3.20705441
673.000000	-60.78232680
675.000000	-97.63565283
677.000000	-4.95779193
679.000000	-28.76343040
681.000000	38.30627721
683.000000	-4.28170571
685.000000	-34.91466385
687.000000	-66.94266707
689.000000	-47.35696565
691.000000	-13.21853841
693.000000	47.09988230
695.000000	-34.61406080
697.000000	2.48717920
699.000000	-24.53550356
701.000000	-83.94550577
703.000000	21.67567620
705.000000	34.37850218
707.000000	-28.52826087
709.000000	55.36293817
711.000000	20.91057224
713.000000	-32.94345743
715.000000	15.17981979
717.000000	46.18024252
719.000000	-19.26903644
721.000000	51.29403831
723.000000	6.87426497
725.000000	17.34639779
727.000000	111.23860302
729.000000	-143.40535218
731.000000	2.66066264
733.000000	4.15109662
735.000000	46.06742298
737.000000	22.34309382
739.000000	-6.05534470
741.000000	-35.99568729
743.000000	34.17017511
745.000000	47.84208100
747.000000	-29.86673734
749.000000	-18.54854905
751.000000	-30.97716753
753.000000	-41.39738419
755.000000	2.44959426
757.000000	67.90464699
759.000000	60.47430507
761.000000	80.19304697
763.000000	-74.97574540
765.000000	-8.79573570
767.000000	11.58711414
769.000000	-41.85734791
771.000000	17.91324094
773.000000	-36.29324493
775.000000	46.39303943
777.000000	16.97623221
779.000000	-84.71210324
781.000000	0.85745581
783.000000	-43.61706788
785.000000	-20.72205435
787.000000	53.23379393
789.000000	-90.43045276
791.000000	-9.79839419
793.000000	39.24673121
795.000000	64.72577313
797.000000	80.78841532
799.000000	-36.63451619
801.000000	20.16095283
803.000000	-9.79043543
805.000000	-19.20406356
807.000000	22.75621637
809.000000	-48.23871266
811.000000	-31.61442831
813.000000	2.01988895
815.000000	17.53336853
817.000000	-8.21197796
819.000000	49.07070632
821.000000	38.69286940
823.000000	45.82646973
825.000000	-37.75039891
827.000000	-5.43863638
829.000000	50.06039147
831.000000	106.97548313
833.000000	23.41959401
835.000000	16.29889455
837.000000	23.24099372
839.000000	-27.73038871
841.000000	3.80512771
843.000000	-24.94436487
845.000000	9.21397650
847.000000	69.64782085
849.000000	26.84081524
851.000000	27.99429930
853.000000	-18.82213524
855.000000	36.43254592
857.000000	27.65945723
859.000000	-21.80577852
861.000000	-3.18786297
863.000000	-6.01231136
865.000000	3.44029924
867.000000	36.28452705
869.000000	-40.90947747
871.000000	-67.99079108
873.000000	-14.45308402
875.000000	-4.43011286
877.000000	53.76859564
879.000000	33.91514593
881.000000	127.32985699
883.000000	68.62299248
885.000000	-10.45830188
887.000000	8.69669971
889.000000	7.78070642
891.000000	89.71324153
893.000000	37.08527182
895.000000	-38.42407146
897.000000	28.43557858
899.000000	-30.85563878
901.000000	35.04768429
903.000000	-40.69044462
905.000000	-3.87735621
907.000000	-98.49964668
909.000000	13.36660254
911.000000	25.75222814
913.000000	-78.60899923
915.000000	-6.70387265
917.000000	-55.53510803
919.000000	20.12812378
921.000000	-11.56799564
923.000000	29.23390319
925.000000	13.74600055
927.000000	54.73142930
929.000000	-48.60761454
931.000000	-15.09805120
933.000000	-46.10977760
935.000000	-26.79669049
937.000000	-108.11738369
939.000000	-22.11853181
941.000000	-3.12480313
943.000000	-64.55006280
945.000000	16.18607308
947.000000	-17.74720611
949.000000	8.36668472
951.000000	-41.36504889
953.000000	29.10286188
955.000000	3.16695874
957.000000	77.01974682
959.000000	14.95794471
961.000000	-23.32861366
963.000000	5.72371071
965.000000	-38.26671075
967.000000	-65.31899289
969.000000	13.55783283
971.000000	-21.47384825
973.000000	-8.88640878
975.000000	-10.28543272
977.000000	-0.64395441
979.000000	-49.70484249
981.000000	-12.05632092
983.000000	48.27353290
985.000000	32.06042128
987.000000	-15.27062373
989.000000	-11.47411430
991.000000	12.43432831
993.000000	17.75994666
995.000000	27.89287877
997.000000	-5.17165210
999.000000	108.21537594
1001.000000	-30.15884838
1003.000000	-24.78548677
1005.000000	92.95785191
1007.000000	44.68410319
1009.000000	79.63393496
1011.000000	18.54801344
1013.000000	-35.56007419
1015.000000	25.62216485
1017.000000	39.54140065
1019.000000	18.07739694
1021.000000	-11.97062741
1023.000000	-19.88465492
1025.000000	-4.20237535
1027.000000	-25.10990177
1029.000000	-31.09708501
1031.000000	-17.30762235
1033.000000	-18.58475726
1035.000000	15.71156624
1037.000000	-47.35156266
1039.000000	101.08642100
1041.000000	-69.85820685
1043.000000	24.54362044
1045.000000	-45.92046047
1047.000000	-36.50018062
1049.000000	24.69510357
1051.000000	35.56447105
1053.000000	-26.82359257
1055.000000	14.13239376
1057.000000	-20.47597505
1059.000000	37.17117345
1061.000000	-15.68544919
1063.000000	-38.09691615
1065.000000	103.84906166
1067.000000	25.81848420
1069.000000	91.18289871
1071.000000	-15.11473761
1073.000000	-22.17293673
1075.000000	24.04860076
1077.000000	-17.58337893
1079.000000	35.68948843
1081.000000	-43.07543194
1083.000000	-43.05190484
1085.000000	27.16894060
1087.000000	-0.57798882
1089.000000	41.90106275
1091.000000	44.84934156
1093.000000	134.56915346
1095.000000	6.43544139
1097.000000	-20.56082520
1099.000000	46.13591336
1101.000000	14.19958139
1103.000000	17.39385447
1105.000000	-35.19421167
1107.000000	-50.40852161
1109.000000	7.85258517
1111.000000	1.77826572
1113.000000	-78.71561447
1115.000000	-23.49643403
1117.000000	-32.60737136
1119.000000	75.90694202
1121.000000	41.81581742
1123.000000	-19.71573431
1125.000000	56.95482465
1127.000000	-13.57846776
1129.000000	-36.30743733
1131.000000	34.21304265
1133.000000	-48.29057933
1135.000000	-11.13531172
1137.000000	-46.05057760
1139.000000	30.96452022
1141.000000	-62.69382622
1143.000000	-16.00358518
1145.000000	-12.56703019
1147.000000	-28.22161123
1149.000000	31.32439207
1151.000000	9.57100762
1153.000000	-33.12204733
1155.000000	69.63516443
1157.000000	-39.72378348
1159.000000	63.95275131
1161.000000	-10.37857219
1163.000000	-13.23795206
1165.000000	-59.72995272
1167.000000	-4.55827807
1169.000000	32.98473339
1171.000000	-50.18470619
1173.000000	-36.87203402
1175.000000	15.66055819
1177.000000	1.94170610
1179.000000	66.06788269
1181.000000	19.77039631
