time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,95.7791,85.4093,107.5870,593.468750,-3569.189031,-2975.720281,120.236369,-3692.632088,3.205729,0.000000,0.000000
2.000000,100.0000,108.2202,77.0415,103.2547,671.113770,-3609.659283,-2938.545514,108.456476,-3721.056510,2.940294,0.000000,0.000000
3.000000,100.0000,100.9449,88.5804,106.3364,627.490112,-3575.252059,-2947.761947,124.700518,-3700.784341,0.831585,0.000000,0.000000
4.000000,100.0000,103.7940,84.8944,108.4829,642.389404,-3566.825774,-2924.436369,119.511570,-3686.818045,0.480454,-0.000000,0.000000
5.000000,100.0000,105.7018,76.8741,105.1257,657.175781,-3599.978413,-2942.802632,108.220898,-3708.716938,0.516690,0.000000,0.000000
6.000000,100.0000,95.8579,82.6265,108.9170,596.594788,-3567.400864,-2970.806076,116.318801,-3684.008744,0.290482,0.000000,0.000000
7.000000,100.0000,97.7503,84.7095,105.6949,608.718994,-3585.320633,-2976.601639,119.251226,-3704.982603,0.410765,0.000000,0.000000
8.000000,100.0000,99.1932,84.4497,108.1064,616.914368,-3570.002652,-2953.088284,118.885468,-3689.258692,0.370308,0.000000,0.000000
9.000000,100.0000,96.0886,86.9541,112.2496,597.554688,-3539.547866,-2941.993179,122.411148,-3662.603268,0.645307,-0.000000,0.000000
10.000000,100.0000,98.5270,82.6306,111.9049,610.280151,-3548.327983,-2938.047832,116.324712,-3664.803781,0.150530,-0.000000,0.000000
11.000000,100.0000,99.3803,77.4897,107.5447,621.400757,-3582.393306,-2960.992550,109.087473,-3692.907486,1.426633,0.000000,0.000000
12.000000,100.0000,100.2351,87.9702,111.2140,625.157959,-3545.096177,-2919.938218,123.841578,-3669.223866,0.286901,0.000000,0.000000
13.000000,100.0000,101.1142,90.3917,111.5480,626.293213,-3538.849062,-2912.555849,127.250423,-3667.085692,0.986361,0.000000,0.000000
14.000000,100.0000,100.2907,81.1108,111.3888,619.994385,-3551.555654,-2931.561270,114.185102,-3668.104797,2.363393,-0.000000,0.000000
15.000000,100.0000,101.3172,79.6568,109.1281,630.903198,-3567.761979,-2936.858781,112.138155,-3682.643798,2.744710,-0.000000,0.000000
16.000000,100.0000,100.4547,86.1742,105.6746,628.211121,-3580.797528,-2952.586407,121.313173,-3705.115539,3.006134,-0.000000,0.000000
17.000000,100.0000,99.7142,90.4207,109.1214,618.451660,-3553.283155,-2934.831495,127.291304,-3682.687291,2.113318,-0.000000,0.000000
18.000000,100.0000,100.3492,77.6586,110.6774,623.823730,-3562.041837,-2938.218107,109.325293,-3672.665865,1.299285,-0.000000,0.000000
19.000000,100.0000,102.4265,84.0982,105.9685,637.750122,-3583.280270,-2945.530148,118.390612,-3703.190693,1.519861,-0.000000,0.000000
20.000000,100.0000,99.4560,85.7660,107.2217,616.958496,-3573.489665,-2956.531169,120.738599,-3695.009222,0.780023,-0.000000,0.000000
21.000000,100.0000,100.5854,76.9533,100.6567,624.490356,-3629.076198,-3004.585842,108.332382,-3738.355706,0.944873,-0.000000,0.000000
22.000000,100.0000,90.8125,81.2986,108.1466,564.162842,-3573.437931,-3009.275089,114.449445,-3688.998027,1.111769,0.000000,0.000000
23.000000,100.0000,98.3655,81.6678,104.8975,609.390625,-3593.783963,-2984.393338,114.969221,-3710.217003,1.465115,0.000000,0.000000
24.000000,100.0000,101.9656,77.1985,105.3854,634.809570,-3597.207904,-2962.398333,108.677465,-3707.012120,1.126590,0.000000,0.000000
25.000000,100.0000,101.9362,85.2048,109.4447,634.259583,-3559.788583,-2925.529001,119.948537,-3680.599885,0.863122,0.000000,0.000000
26.000000,100.0000,96.7468,82.7488,105.0725,598.938477,-3590.603989,-2991.665512,116.491045,-3709.066716,1.971476,0.000000,0.000000
27.000000,100.0000,97.8206,75.8177,101.6112,607.621521,-3624.424829,-3016.803308,106.733733,-3731.977571,0.819147,-0.000000,0.000000
28.000000,100.0000,96.5498,80.8871,104.7739,601.325317,-3596.926246,-2995.600929,113.870252,-3711.030022,0.233958,0.000000,0.000000
29.000000,100.0000,91.9174,82.3842,104.7369,569.898438,-3594.889985,-3024.991548,115.977814,-3711.273117,0.405368,-0.000000,0.000000
30.000000,100.0000,102.0462,79.2598,101.7899,632.723145,-3618.596955,-2985.873811,111.579342,-3730.786389,0.611124,0.000000,0.000000
31.000000,100.0000,99.9165,76.5140,103.1166,621.897583,-3614.214383,-2992.316800,107.713939,-3721.970776,0.041544,0.000000,0.000000
32.000000,100.0000,99.8216,91.4613,109.3068,621.947144,-3552.190042,-2930.242898,128.756166,-3681.490068,0.544282,-0.000000,0.000000
33.000000,100.0000,102.0253,84.7070,110.4936,631.685303,-3553.571725,-2921.886422,119.247711,-3673.846352,1.026887,-0.000000,0.000000
34.000000,100.0000,105.3018,79.4842,107.5278,655.894958,-3579.644740,-2923.749781,111.895297,-3693.017407,1.477533,-0.000000,0.000000
35.000000,100.0000,99.9454,84.1409,105.9349,622.182983,-3584.694280,-2962.511297,118.450788,-3703.410871,0.266549,-0.000000,0.000000
36.000000,100.0000,97.3172,80.8691,108.0757,606.517029,-3575.482053,-2968.965025,113.844903,-3689.458023,0.131837,-0.000000,0.000000
37.000000,100.0000,99.5494,82.9114,109.4061,619.749878,-3562.934596,-2943.184718,116.719881,-3680.849177,1.194120,0.000000,0.000000
38.000000,100.0000,100.7298,84.5811,108.8222,627.392883,-3564.477384,-2937.084501,119.070493,-3684.621795,1.074777,-0.000000,0.000000
39.000000,100.0000,101.1415,83.3715,106.3394,628.219360,-3582.663871,-2954.444511,117.367637,-3700.764686,0.732625,-0.000000,0.000000
40.000000,100.0000,102.8852,83.1185,106.1235,639.030273,-3584.482418,-2945.452145,117.011442,-3702.176432,0.681868,-0.000000,0.000000
41.000000,100.0000,99.5278,80.5882,109.3304,617.138611,-3567.028631,-2949.890021,113.449372,-3681.337757,0.858654,0.000000,0.000000
42.000000,100.0000,100.4343,80.2848,104.8812,624.127869,-3596.154097,-2972.026228,113.022302,-3710.324244,1.148629,0.000000,0.000000
43.000000,100.0000,101.8941,84.4176,103.9681,633.640869,-3597.435674,-2963.794805,118.840282,-3716.340008,0.065034,0.000000,0.000000
44.000000,100.0000,101.0109,85.6898,110.4472,627.193054,-3552.874813,-2925.681759,120.631304,-3674.144336,0.637390,0.000000,0.000000
