time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
0.100500,300.0000,788.8830,351.4766,316.1891,308.800742,-2011.063514,24.677008,-0.000000,0.000000
0.201000,300.0000,289.8439,407.2550,316.3262,356.108543,-2010.422939,3154.482910,-0.000000,0.000000
0.300000,300.0000,578.9377,390.4132,310.1659,341.871806,-2039.440780,1151.800781,0.000000,0.000000
0.400500,300.0000,1691.8407,306.9869,309.2735,270.742722,-2043.684940,1252.710083,0.000000,0.000000
0.501000,300.0000,420.3369,356.0086,308.5089,312.661382,-2047.329967,9059.205078,-0.000000,0.000000
0.600000,300.0000,1652.6212,358.9158,318.9344,315.136309,-1998.283252,449.341248,0.000000,0.000000
0.700500,300.0000,383.9105,415.0293,329.6551,362.666610,-1949.263752,8190.747070,0.000000,0.000000
0.801000,300.0000,1436.1880,328.1043,309.8083,288.843436,-2041.140344,977.484558,-0.000000,0.000000
0.900000,300.0000,990.1700,328.3325,314.0223,289.038695,-2021.218263,3460.166016,-0.000000,0.000000
1.000500,300.0000,720.5248,331.4604,310.2262,291.714042,-2039.154325,4871.536133,-0.000000,0.000000
1.101000,300.0000,1051.7516,408.5802,309.1787,357.227083,-2044.136440,2239.609375,-0.000000,0.000000
1.200000,300.0000,290.2063,414.6372,311.7224,362.336036,-2032.062593,6903.439453,0.000000,0.000000
1.300500,300.0000,1320.6738,330.8097,310.1006,291.157626,-2039.750647,3.525679,-0.000000,0.000000
1.401000,300.0000,301.8118,342.3943,307.7099,301.055012,-2051.146762,6352.174316,-0.000000,0.000000
1.500000,300.0000,965.1939,340.2007,303.2689,299.182382,-2072.518412,1628.336304,0.000000,0.000000
1.600500,300.0000,567.6305,412.2229,320.2399,360.300273,-1992.238783,3837.153076,0.000000,0.000000
1.701000,300.0000,800.3439,361.3865,315.5741,317.238641,-2013.939666,2089.264160,-0.000000,0.000000
1.800000,300.0000,952.2595,326.9501,319.6040,287.855821,-1995.180462,752.335632,-0.000000,0.000000
1.900500,300.0000,369.0158,332.4143,304.6556,292.529706,-2065.816660,4357.086914,-0.000000,0.000000
2.001000,300.0000,946.9282,385.0729,304.1895,337.348986,-2068.066657,302.349365,-0.000000,0.000000
2.100000,300.0000,332.8246,403.6303,306.7335,353.047987,-2055.823253,4081.186768,0.000000,0.000000
2.200500,300.0000,857.1078,346.6882,312.0793,304.718542,-2030.375358,397.900604,0.000000,0.000000
2.301000,300.0000,371.5291,316.8202,306.6379,279.179431,-2056.281481,3383.203369,-0.000000,0.000000
2.400000,300.0000,518.8768,324.9286,308.4520,286.125530,-2047.601654,2200.081543,0.000000,0.000000
2.500500,300.0000,622.2776,385.6073,319.0310,337.801761,-1997.835222,1213.661255,0.000000,0.000000
2.601000,300.0000,430.0201,376.9047,305.2874,330.423183,-2062.772231,2393.290283,-0.000000,0.000000
2.700000,300.0000,772.6331,344.9039,302.3928,303.196458,-2076.766209,14.947310,-0.000000,0.000000
2.800500,300.0000,290.8076,319.0866,310.5204,281.121959,-2037.757474,3019.883545,0.000000,0.000000
2.901000,300.0000,706.1835,368.9071,322.3440,323.632617,-1982.541222,12.694490,-0.000000,0.000000
3.000000,300.0000,395.9565,392.2752,313.9673,343.447806,-2021.476649,1910.521606,-0.000000,0.000000
3.100500,300.0000,542.4752,365.5078,311.7587,320.743622,-2031.891166,887.020020,0.000000,0.000000
3.201000,300.0000,440.0972,324.9040,319.1857,286.104467,-1997.117883,1463.108643,0.000000,0.000000
3.300000,300.0000,351.5223,324.9487,309.3101,286.142776,-2043.510959,2017.802612,0.000000,0.000000
3.400500,300.0000,597.5549,376.1488,307.3837,329.781737,-2052.707960,209.021057,0.000000,0.000000
3.501000,300.0000,304.5044,401.9034,311.0183,351.589115,-2035.396354,1966.627686,0.000000,0.000000
3.600000,300.0000,584.3210,367.7927,298.9022,322.685713,-2093.793737,125.119110,-0.000000,0.000000
3.700500,300.0000,325.0330,337.1007,310.7437,296.534768,-2036.698191,1711.414795,-0.000000,0.000000
3.801000,300.0000,542.2431,348.6205,317.4134,306.366274,-2005.352364,247.981049,0.000000,0.000000
3.900000,300.0000,450.9373,394.1250,315.1995,345.012949,-2015.693752,720.684204,0.000000,0.000000
4.000500,300.0000,377.8928,401.8705,320.8559,351.561386,-1989.394056,1039.169312,-0.000000,0.000000
