time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
0.100500,300.0000,286.9986,390.3019,307.3573,341.777554,-2052.834341,4.327533,0.000000,0.000000
0.201000,300.0000,288.5866,330.2810,309.0217,290.705460,-2044.884556,4.600999,0.000000,0.000000
0.300000,300.0000,296.2186,358.2391,300.2401,314.560356,-2087.247160,12.253665,-0.000000,0.000000
0.400500,300.0000,297.6816,325.5700,307.4330,286.674579,-2052.471849,0.717177,-0.000000,0.000000
0.501000,300.0000,301.3487,326.7428,298.1703,287.678405,-2097.385332,15.482722,0.000000,0.000000
0.600000,300.0000,297.9341,371.6877,296.3252,325.994592,-2106.473076,2.351691,-0.000000,0.000000
0.700500,300.0000,298.2964,328.0498,308.2021,288.796772,-2048.794358,10.540803,0.000000,0.000000
0.801000,300.0000,294.5772,352.3471,298.5667,309.542530,-2095.439083,5.011061,-0.000000,0.000000
0.900000,300.0000,302.6579,309.5518,300.7198,272.944717,-2084.905978,4.327499,-0.000000,0.000000
1.000500,300.0000,292.3508,351.5622,295.8974,308.873677,-2108.587153,8.777457,0.000000,0.000000
1.101000,300.0000,300.6586,361.1616,293.7815,317.047367,-2119.080895,2.281055,0.000000,0.000000
1.200000,300.0000,291.7508,342.4483,302.9972,301.101091,-2073.834495,7.610104,-0.000000,0.000000
1.300500,300.0000,287.3085,343.7676,305.4669,302.226965,-2061.907775,0.867574,0.000000,0.000000
1.401000,300.0000,305.5564,314.0463,292.2138,276.800938,-2126.897281,4.632816,0.000000,0.000000
1.500000,300.0000,289.7583,349.0699,310.3807,306.749418,-2038.420720,2.272538,-0.000000,0.000000
1.600500,300.0000,293.0972,349.2536,292.4844,306.905974,-2125.545492,6.100070,0.000000,0.000000
1.701000,300.0000,283.4558,329.1056,303.0356,289.700066,-2073.648729,3.995946,0.000000,0.000000
1.800000,300.0000,283.9651,330.0764,305.4172,290.530468,-2062.147206,3.515000,-0.000000,0.000000
1.900500,300.0000,294.3389,306.8271,297.0634,270.605419,-2102.831648,5.447300,-0.000000,0.000000
2.001000,300.0000,270.6567,378.7488,312.2766,331.987601,-2029.443227,3.053205,0.000000,0.000000
2.100000,300.0000,285.6564,348.3283,302.4622,306.117134,-2076.428954,4.831007,-0.000000,0.000000
2.200500,300.0000,290.3137,336.4470,304.3155,295.976302,-2067.457901,3.894512,0.000000,0.000000
2.301000,300.0000,298.2734,322.6030,294.0164,284.134336,-2117.912953,5.586376,0.000000,0.000000
2.400000,300.0000,295.0713,311.0314,298.3393,274.214460,-2096.555560,5.909302,0.000000,0.000000
2.500500,300.0000,298.7542,376.4721,285.7389,330.056045,-2159.558916,3.657285,0.000000,0.000000
2.601000,300.0000,294.1525,332.4398,308.6040,292.551477,-2046.876317,7.248631,-0.000000,0.000000
2.700000,300.0000,284.8493,334.2604,314.0176,294.107820,-2021.240542,4.686637,0.000000,0.000000
2.800500,300.0000,297.8187,307.4472,299.7800,271.137968,-2089.496061,4.260647,0.000000,0.000000
2.901000,300.0000,286.3070,364.1284,308.1278,319.570776,-2049.149319,3.325469,-0.000000,0.000000
3.000000,300.0000,288.3626,371.4024,306.9007,325.752300,-2055.021439,4.364833,0.000000,0.000000
3.100500,300.0000,286.0772,336.7893,312.8494,296.268792,-2026.740136,5.101089,-0.000000,0.000000
3.201000,300.0000,296.9653,328.5912,306.5561,289.259967,-2056.673994,1.270295,-0.000000,0.000000
3.300000,300.0000,292.5232,305.3598,318.7861,269.345259,-1998.970982,3.711111,0.000000,0.000000
3.400500,300.0000,285.7287,372.9487,316.8506,327.065389,-2007.975505,5.059733,-0.000000,0.000000
3.501000,300.0000,302.0101,342.7038,307.5955,301.319134,-2051.694107,2.890112,-0.000000,0.000000
3.600000,300.0000,304.5477,355.5963,302.2611,312.310281,-2077.405684,6.103137,0.000000,0.000000
3.700500,300.0000,298.6867,325.9657,313.9003,287.013352,-2021.791606,3.121694,0.000000,0.000000
3.801000,300.0000,291.4327,359.0725,312.2296,315.269641,-2029.665461,9.280888,-0.000000,0.000000
3.900000,300.0000,289.7486,380.2928,323.1515,333.297120,-1978.834122,6.827968,0.000000,0.000000
4.000500,300.0000,296.9129,351.1660,318.9674,308.536053,-1998.130065,5.418694,-0.000000,0.000000
4.101000,300.0000,295.0907,329.1034,310.9357,289.698168,-2035.787893,7.453785,-0.000000,0.000000
4.200000,300.0000,293.6186,318.6783,305.9474,280.772029,-2059.597094,2.256678,0.000000,0.000000
4.300500,300.0000,296.1600,345.6434,305.3566,303.827300,-2062.439018,8.583352,-0.000000,0.000000
4.401000,300.0000,295.8182,358.1620,297.7482,314.494730,-2099.460125,2.872910,-0.000000,0.000000
4.500000,300.0000,288.8641,349.6305,306.9914,307.227287,-2054.586956,6.619440,0.000000,0.000000
4.600500,300.0000,295.3698,311.9264,302.0544,274.982462,-2078.409625,6.025354,-0.000000,0.000000
4.701000,300.0000,285.6566,340.5654,305.3077,299.493767,-2062.674099,6.521672,0.000000,0.000000
4.800000,300.0000,291.6878,351.4448,303.5053,308.773682,-2071.374335,10.866620,-0.000000,0.000000
4.900500,300.0000,290.3852,343.7728,306.6320,302.231385,-2056.309788,2.693787,-0.000000,0.000000
5.001000,300.0000,297.6207,329.7183,298.5472,290.224180,-2095.534800,9.910076,0.000000,0.000000
5.100000,300.0000,294.0447,315.1899,301.9075,277.781625,-2079.123133,1.647811,0.000000,0.000000
5.200500,300.0000,291.0326,350.6077,305.6928,308.060286,-2060.821361,12.141613,-0.000000,0.000000
5.301000,300.0000,291.3167,355.1356,305.8420,311.917897,-2060.103688,3.762354,-0.000000,0.000000
5.400000,300.0000,281.3193,349.2481,301.4581,306.901296,-2081.309164,5.564940,0.000000,0.000000
5.500500,300.0000,291.7947,322.0685,296.2769,283.676553,-2106.711922,4.954074,-0.000000,0.000000
5.601000,300.0000,282.4650,317.8603,303.2886,280.071002,-2072.423161,3.782736,0.000000,0.000000
5.700000,300.0000,283.9645,334.3867,295.2671,294.215718,-2111.706700,6.697946,-0.000000,0.000000
5.800500,300.0000,274.8001,347.8220,302.8227,305.685385,-2074.680490,2.313116,0.000000,0.000000
5.901000,300.0000,278.4934,316.5962,303.8431,278.987392,-2069.740395,5.227294,-0.000000,0.000000
6.000000,300.0000,268.2536,328.4091,313.9089,289.104234,-2021.751363,2.274014,-0.000000,0.000000
6.100500,300.0000,286.8183,311.1828,302.6916,274.344402,-2075.316213,3.227664,0.000000,0.000000
6.201000,300.0000,289.3730,370.6068,299.9341,325.076532,-2088.742571,1.321653,0.000000,0.000000
6.300000,300.0000,291.2689,345.4909,304.6280,303.697286,-2065.949913,2.277034,0.000000,0.000000
6.400500,300.0000,286.6716,341.0112,313.9094,299.874351,-2021.749207,2.249030,0.000000,0.000000
6.501000,300.0000,296.0688,331.3550,315.2944,291.623937,-2015.249595,2.544429,-0.000000,0.000000
6.600000,300.0000,295.2758,332.3886,313.0949,292.507758,-2025.582763,3.190392,-0.000000,0.000000
6.700500,300.0000,303.3887,377.3884,302.8486,330.833572,-2074.555058,3.521570,0.000000,0.000000
6.801000,300.0000,305.7182,352.4717,316.7772,309.648690,-2008.317644,1.742461,0.000000,0.000000
