# F(k,t) correlation function
# Reference time: 401.001 ps
# lag_time_ps	F(k,t)
0.000000	566.11951161
2.000000	-56.78491497
4.000000	28.05478350
6.000000	83.32984775
8.000000	-54.81123155
10.000000	-21.42373088
12.000000	-120.99911685
14.000000	6.75138109
16.000000	-6.81623594
18.000000	-25.78363537
20.000000	43.95119025
22.000000	-12.29739994
24.000000	61.34800132
26.000000	-11.34065037
28.000000	-71.89282862
30.000000	55.13787746
32.000000	31.54382804
34.000000	2.81459148
36.000000	71.31904090
38.000000	-6.65984172
40.000000	5.90012697
42.000000	-32.64085085
44.000000	29.30718871
46.000000	65.87134742
48.000000	19.47000736
50.000000	-7.52822167
52.000000	-40.71921430
54.000000	-31.26548800
56.000000	-13.15966798
58.000000	-82.85551868
60.000000	23.88390807
62.000000	-105.83303903
64.000000	90.21147207
66.000000	-29.32890493
68.000000	-42.29397862
70.000000	-90.45396560
72.000000	-21.89017626
74.000000	36.73054096
76.000000	-9.61240079
78.000000	-14.01988070
80.000000	34.74127655
82.000000	25.68400006
84.000000	-82.54006379
86.000000	-101.58122112
88.000000	-102.64483766
90.000000	6.04982877
92.000000	16.42328146
94.000000	64.08182009
96.000000	58.86088761
98.000000	6.33482776
100.000000	38.93608895
102.000000	10.61418965
104.000000	-69.51354991
106.000000	24.68136282
108.000000	-30.51626793
110.000000	-23.84348193
112.000000	45.47525505
114.000000	-57.66424322
116.000000	21.19957873
118.000000	4.85525342
120.000000	17.94346331
122.000000	-22.96651221
124.000000	-117.50435445
126.000000	-9.64663365
128.000000	-89.05024984
130.000000	-61.59333783
132.000000	-27.25431597
134.000000	-8.17510050
136.000000	57.35166109
138.000000	16.38001627
140.000000	8.52227927
142.000000	-49.65093127
144.000000	-121.42062874
146.000000	45.57146564
148.000000	-54.75518370
150.000000	-32.60764785
152.000000	-66.28703494
154.000000	-24.29806601
156.000000	-5.13308531
158.000000	59.50561336
160.000000	24.12508534
162.000000	-15.77270760
164.000000	7.98668475
166.000000	25.22141651
168.000000	46.92604607
170.000000	18.84772423
172.000000	162.66641816
174.000000	-27.57090100
176.000000	-19.45424763
178.000000	-165.63215125
180.000000	3.31003948
182.000000	-56.97261049
184.000000	-15.36112529
186.000000	-81.98129466
188.000000	-95.84046059
190.000000	51.09603219
192.000000	-76.46199994
194.000000	-78.19278831
196.000000	-23.04667536
198.000000	6.88210744
200.000000	3.90380094
202.000000	101.04601991
204.000000	-36.91287361
206.000000	14.07818596
208.000000	-54.13879489
210.000000	10.28709087
212.000000	35.32123886
214.000000	-136.33413644
216.000000	-63.07285037
218.000000	-133.57377764
220.000000	45.84043776
222.000000	38.94617116
224.000000	-29.09181425
226.000000	115.17854771
228.000000	21.03968389
230.000000	16.81484133
232.000000	44.23948719
234.000000	-115.68844374
236.000000	91.73884903
238.000000	113.06085664
240.000000	-9.21651246
242.000000	-7.68621858
244.000000	-37.56393977
246.000000	-19.78657720
248.000000	19.30545724
250.000000	-61.90220556
252.000000	-83.73301372
254.000000	-36.41235151
256.000000	-28.65894030
258.000000	-15.22322867
260.000000	-28.61653076
262.000000	77.55339378
264.000000	35.58046780
266.000000	34.98216074
268.000000	55.28390121
270.000000	-53.22298770
272.000000	59.68362267
274.000000	42.09916044
276.000000	-18.20654556
278.000000	-5.23864231
280.000000	-17.49646858
282.000000	39.66950923
284.000000	-24.16033687
286.000000	130.97360946
288.000000	-60.85497107
