time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,104.1365,85.8492,105.2847,643.951904,-3586.156156,-2942.204251,120.855702,-3707.673200,0.660966,0.000000,0.000000
2.000000,100.0000,99.7828,76.5127,110.6895,621.396606,-3563.772048,-2942.375441,107.712014,-3672.587686,1.103207,0.000000,0.000000
3.000000,100.0000,101.8058,81.1524,107.3434,636.414185,-3579.230997,-2942.816812,114.243621,-3694.217076,0.742711,0.000000,0.000000
4.000000,100.0000,102.4715,88.4169,108.0521,637.387573,-3564.614488,-2927.226915,124.470345,-3689.611286,0.526410,-0.000000,0.000000
5.000000,100.0000,99.4396,83.8520,109.0253,615.498840,-3564.229281,-2948.730441,118.044157,-3683.308166,1.034649,-0.000000,0.000000
6.000000,100.0000,101.7418,78.3954,104.8289,630.901367,-3598.709197,-2967.807829,110.362506,-3710.667837,1.595688,-0.000000,0.000000
7.000000,100.0000,99.1179,83.4857,112.4550,616.096619,-3542.488673,-2926.392054,117.528371,-3661.292844,1.276537,-0.000000,0.000000
8.000000,100.0000,103.6572,90.4069,117.0293,642.974243,-3504.640589,-2861.666346,127.271861,-3632.390466,0.478090,-0.000000,0.000000
9.000000,100.0000,101.4235,87.4066,113.3966,631.133057,-3531.757649,-2900.624592,123.048083,-3655.301582,0.495909,-0.000000,0.000000
10.000000,100.0000,103.3041,85.7446,109.0123,642.069092,-3561.727994,-2919.658903,120.708368,-3683.392533,0.956445,-0.000000,0.000000
11.000000,100.0000,104.2157,85.1404,111.0131,646.942505,-3549.743985,-2902.801480,119.857886,-3670.511938,0.910311,-0.000000,0.000000
12.000000,100.0000,104.4617,84.2193,109.4143,650.737488,-3561.331371,-2910.593883,118.561170,-3680.796313,0.903409,-0.000000,0.000000
13.000000,100.0000,99.6426,81.4342,112.7311,620.474121,-3544.609642,-2924.135521,114.640392,-3659.533730,0.282994,-0.000000,0.000000
14.000000,100.0000,97.9085,85.1626,106.9395,608.706787,-3575.878630,-2967.171843,119.889058,-3696.847743,1.081080,-0.000000,0.000000
15.000000,100.0000,99.1806,85.5616,110.2776,615.390991,-3553.786229,-2938.395237,120.450804,-3675.234869,0.997748,-0.000000,0.000000
16.000000,100.0000,100.9303,76.2198,105.8963,625.879150,-3595.076220,-2969.197069,107.299688,-3703.663499,1.288037,-0.000000,0.000000
17.000000,100.0000,97.0414,84.6245,109.9523,605.065430,-3556.586977,-2951.521548,119.131539,-3677.328181,1.608944,-0.000000,0.000000
18.000000,100.0000,96.4245,83.6127,107.0199,598.481934,-3577.872865,-2979.390932,117.707276,-3696.323866,0.744891,-0.000000,0.000000
19.000000,100.0000,101.8312,82.6086,108.4312,630.400085,-3570.423666,-2940.023581,116.293675,-3687.153215,0.435163,-0.000000,0.000000
20.000000,100.0000,99.1806,76.6410,111.8480,616.039551,-3556.171664,-2940.132113,107.892743,-3665.167594,1.102922,-0.000000,0.000000
21.000000,100.0000,103.7228,82.5880,109.4406,645.487305,-3560.718934,-2915.231630,116.264611,-3680.626083,3.643043,-0.000000,0.000000
22.000000,100.0000,97.5150,86.4499,108.7024,605.927856,-3560.125276,-2954.197420,121.701299,-3685.396973,3.570657,-0.000000,0.000000
23.000000,100.0000,97.5933,79.8539,106.6088,604.602417,-3584.779857,-2980.177440,112.415760,-3699.005390,1.809907,-0.000000,0.000000
24.000000,100.0000,107.5007,73.7374,100.2818,672.652954,-3636.798906,-2964.145952,103.805037,-3740.868374,0.262792,-0.000000,0.000000
