# F(k,t) correlation function
# Reference time: 1808.001 ps
# lag_time_ps	F(k,t)
1.000000	19.90013112
3.000000	-10.68031927
5.000000	-1.56894418
7.000000	83.43359861
9.000000	8.38733686
11.000000	-92.72850055
13.000000	37.37236657
15.000000	2.53762459
17.000000	17.53401156
19.000000	-26.64205259
21.000000	-83.69590892
23.000000	-37.67923964
25.000000	-52.03688464
27.000000	0.69093672
29.000000	49.52707832
31.000000	17.81216750
33.000000	-39.74729807
35.000000	33.58488542
37.000000	-27.00059114
39.000000	35.96870802
41.000000	30.80190923
42.000000	-61.08686858
43.000000	64.31774048
44.000000	-49.42254080
45.000000	20.65810076
46.000000	84.10918254
47.000000	-4.70722262
48.000000	51.06584950
49.000000	-50.62814138
50.000000	76.76530810
51.000000	138.85949955
52.000000	31.34417621
53.000000	2.43157148
54.000000	-13.53608410
55.000000	33.29880934
56.000000	-27.10483496
57.000000	39.70928475
58.000000	-41.99475216
59.000000	-56.02020875
60.000000	33.71314211
61.000000	-63.90649898
62.000000	-80.50343140
63.000000	-10.80074595
64.000000	-53.94738428
65.000000	-26.66122330
66.000000	42.46979930
67.000000	-49.29460362
68.000000	4.00336676
69.000000	70.39162004
70.000000	-19.30551029
71.000000	90.14140929
72.000000	38.40419583
73.000000	28.06398831
74.000000	42.98257737
75.000000	-17.22768848
76.000000	-34.22576934
77.000000	-73.67758171
78.000000	78.84404378
79.000000	21.07853910
80.000000	35.56644360
81.000000	18.23581178
82.000000	34.26138373
83.000000	38.78084595
84.000000	18.28734926
85.000000	-65.00140335
86.000000	60.31306243
87.000000	36.07624561
88.000000	-5.21813457
89.000000	19.81900811
90.000000	-17.83663788
91.000000	28.58662419
92.000000	29.99733906
93.000000	-42.37281496
94.000000	25.16249997
95.000000	-37.47975136
96.000000	-1.74885691
97.000000	-57.18911210
98.000000	-27.56086708
99.000000	64.86759121
100.000000	41.66940353
101.000000	7.73874076
102.000000	78.70343132
103.000000	30.94295291
104.000000	13.10730457
105.000000	79.25067413
106.000000	-26.31971921
107.000000	-34.84335311
108.000000	19.74315908
109.000000	-20.40185843
110.000000	-14.67407005
111.000000	67.67483836
112.000000	30.81373778
113.000000	10.25260477
114.000000	-54.08325417
115.000000	51.25785496
116.000000	-46.92481167
117.000000	-36.72645823
118.000000	-12.28566317
119.000000	18.13414815
120.000000	94.11099220
121.000000	66.75270219
122.000000	23.84301147
123.000000	41.14218179
124.000000	-43.04844072
125.000000	-77.21788593
126.000000	29.28228462
127.000000	-76.41868985
128.000000	11.40701508
129.000000	-28.13757160
130.000000	-37.27055828
131.000000	0.85420312
132.000000	-29.34650959
133.000000	-156.05274903
134.000000	11.76387099
135.000000	74.18772311
136.000000	51.44151677
137.000000	43.31267817
138.000000	-43.95665983
139.000000	-40.38886430
140.000000	-94.41941950
141.000000	82.33173302
142.000000	-95.03532015
143.000000	-5.43744507
144.000000	-67.56020819
145.000000	-8.60468519
146.000000	43.68225798
147.000000	-28.82693805
148.000000	87.92584636
149.000000	-23.44279308
150.000000	19.60105060
151.000000	-100.26151845
152.000000	59.35246850
153.000000	78.28419680
154.000000	-73.01026645
155.000000	-70.57198272
156.000000	19.30784975
157.000000	-36.67521457
158.000000	19.33108550
159.000000	-2.62392235
160.000000	-86.96058199
161.000000	85.97735517
162.000000	18.68219332
163.000000	-49.36215659
164.000000	-25.69871847
165.000000	-45.89833096
166.000000	-21.80574200
167.000000	-126.17207915
168.000000	1.06903792
169.000000	-45.23218767
170.000000	-38.61368293
171.000000	-14.08860395
172.000000	47.51131093
173.000000	-64.17979900
174.000000	-8.83571238
175.000000	-11.89442596
176.000000	-86.23007555
177.000000	24.18755424
178.000000	-66.61011925
179.000000	-33.37415019
180.000000	-31.60114640
181.000000	111.09434628
182.000000	-7.80201412
183.000000	-50.86810130
184.000000	-76.40891525
185.000000	31.95518041
186.000000	0.80877921
187.000000	-80.49127280
188.000000	-51.46133859
189.000000	33.08932872
190.000000	-53.42618794
191.000000	-94.15932924
192.000000	128.73646940
193.000000	50.80313118
194.000000	-33.32251330
195.000000	-67.93978517
196.000000	-57.72410965
197.000000	-59.26966742
198.000000	-30.39946767
199.000000	16.74449513
200.000000	23.84921183
201.000000	-107.68051522
202.000000	-11.52836311
203.000000	-51.59707306
204.000000	-89.53351710
205.000000	34.13807065
206.000000	87.88655071
207.000000	58.54329428
208.000000	-32.71915007
209.000000	-104.11327307
210.000000	5.42371138
211.000000	-3.37298946
212.000000	-22.87575447
213.000000	21.91967070
214.000000	-11.34280802
215.000000	-0.71921508
216.000000	20.17994622
217.000000	-42.04186865
218.000000	-65.99384515
219.000000	-117.33603060
220.000000	10.29972196
221.000000	-6.23462308
222.000000	-29.74260875
223.000000	52.21416792
224.000000	22.10873484
225.000000	-32.81779422
226.000000	52.28893297
227.000000	-96.06620098
228.000000	102.25107248
229.000000	-22.35715177
230.000000	46.82884690
231.000000	51.47140717
232.000000	-78.24187229
233.000000	-70.59456037
234.000000	46.71831006
235.000000	-31.76792244
236.000000	-111.32996498
237.000000	-13.79792772
238.000000	-16.49509165
239.999000	-19.56418458
240.999000	-33.12981681
