time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,50.0000,3157.9854,2340.8257,3738.7271,3295.337376,3098.294106,794.799194,-1247.746948,532.592041
2.000000,50.0000,1603.7286,1249.9883,1698.9683,1759.692398,582.843523,26.648804,-24.365952,31.977468
3.000000,50.0000,849.8970,797.2966,895.7968,1122.407924,-957.506719,706.607910,-1717.602661,1047.801147
4.000000,50.0000,490.3746,497.2584,496.2768,700.023991,-2032.344581,283.121552,-529.443054,248.667480
5.000000,50.0000,302.6828,318.2735,318.3802,448.054999,-2657.881491,37.174347,-82.298119,47.335236
6.000000,50.0000,203.5440,240.5668,210.4471,338.661960,-3125.091670,578.572266,-1173.427734,595.237183
7.000000,50.0000,148.6213,172.5180,155.5497,242.865128,-3406.597639,140.770660,-283.059357,142.491074
8.000000,50.0000,112.7785,121.8021,129.4782,171.468965,-3556.189594,96.310577,-203.851089,108.328209
9.000000,50.0000,90.8658,95.0273,105.3094,133.776259,-3707.511186,435.851471,-889.591187,453.978210
10.000000,50.0000,74.4525,87.8759,90.6525,123.708849,-3806.892892,347.213074,-707.568359,360.907135
11.000000,50.0000,69.5376,69.3476,84.8957,97.625269,-3847.845816,833.913696,-1663.693115,829.798096
12.000000,50.0000,63.1628,60.3895,80.5336,85.014315,-3879.694232,567.106018,-1172.475220,606.435059
13.000000,50.0000,58.4191,66.8674,75.9696,94.133728,-3913.834795,651.987488,-1304.513062,652.619202
14.000000,50.0000,57.8662,55.2550,73.3489,77.786220,-3933.843996,737.853027,-1481.622314,744.156921
15.000000,50.0000,55.1759,49.3875,72.3314,69.526040,-3941.696122,765.115662,-1495.023315,731.029724
16.000000,50.0000,48.7363,57.3559,71.2992,80.743720,-3949.710510,601.770752,-1232.697144,631.576477
17.000000,50.0000,51.0830,49.4181,67.8694,69.569199,-3976.711540,727.305420,-1462.226929,736.169128
18.000000,50.0000,52.2656,46.1582,68.4444,64.979944,-3972.144908,763.605103,-1540.993164,777.650391
19.000000,50.0000,47.3927,59.7558,71.4028,84.122274,-3948.903818,939.951477,-1921.702393,982.676208
20.000000,50.0000,52.7135,53.9077,69.5176,75.889480,-3963.664642,519.150330,-1064.378418,545.684692
21.000000,50.0000,55.0233,44.5307,67.6174,62.688804,-3978.718629,588.836243,-1191.401611,603.537292
