time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,3164.4310,2361.9013,4187.1956,3325.006953,3517.557003,19.290655,-37.293491,19.860682
2.000000,100.0000,1642.3926,1472.5162,1855.0929,2072.959843,828.402955,42.721157,-138.514145,118.903595
3.000000,100.0000,868.3001,974.3048,1019.3428,1371.594260,-680.163067,135.910385,-148.316559,40.807243
4.000000,100.0000,520.2054,570.6924,604.9273,803.401945,-1705.353912,32.185074,-46.514179,31.806498
5.000000,100.0000,348.7530,375.5879,362.7706,528.740313,-2488.373113,102.704475,-201.700485,99.882965
6.000000,100.0000,258.4181,270.2464,254.8524,380.443993,-2921.674692,385.900818,-769.542419,384.441467
7.000000,100.0000,188.1911,224.2582,199.4430,315.703336,-3178.519791,186.616425,-393.451965,207.703964
8.000000,100.0000,150.7361,198.0868,170.9885,278.860078,-3323.366245,367.712799,-654.631653,291.703247
9.000000,100.0000,133.1114,140.5783,145.7170,197.901477,-3461.575810,293.245117,-611.379700,318.748138
10.000000,100.0000,117.7466,126.1577,130.1274,177.600681,-3552.307802,442.644562,-877.384155,435.843018
11.000000,100.0000,108.4653,126.8482,127.1290,178.572701,-3570.309257,322.184937,-666.732605,345.738495
12.000000,100.0000,109.0698,123.7785,114.9293,174.251235,-3645.595437,556.992737,-1126.167847,570.474182
13.000000,100.0000,108.3096,111.1705,112.5523,156.502159,-3660.672774,231.319717,-436.058838,205.689972
14.000000,100.0000,108.8644,104.4274,112.8410,147.009435,-3658.833854,315.558746,-685.305603,372.182068
15.000000,100.0000,102.3950,117.1523,113.4635,164.923118,-3654.876694,94.935349,-160.229843,69.193123
16.000000,100.0000,105.1564,116.8352,111.7077,164.476756,-3666.064186,83.223930,-164.134811,81.835968
17.000000,100.0000,105.5297,100.7761,109.1872,141.869303,-3682.262264,53.868164,-118.167946,66.071373
18.000000,100.0000,103.5583,108.1301,108.8633,152.222066,-3684.355917,64.547958,-138.033798,74.438698
19.000000,100.0000,101.2866,102.5334,103.4552,144.343158,-3719.729097,419.113190,-833.435913,416.032562
20.000000,100.0000,103.7409,109.3568,106.9795,153.948854,-3696.586951,335.172119,-673.219971,338.824402
21.000000,100.0000,109.0318,109.2121,109.8602,153.745180,-3677.921166,565.884094,-1123.711304,558.308716
22.000000,100.0000,109.3538,107.4637,107.0192,151.283874,-3696.328571,341.852417,-674.786255,333.397461
23.000000,100.0000,104.8834,106.2469,112.6563,149.570857,-3660.010443,211.428513,-419.790283,209.880234
24.000000,100.0000,103.9971,109.8004,109.7400,154.573336,-3678.695535,490.026062,-965.161011,475.968048
25.000000,100.0000,102.5770,108.6122,110.5137,152.900692,-3673.716725,342.637268,-699.402527,357.244415
26.000000,100.0000,104.3602,103.3651,106.8797,145.514038,-3697.237377,153.985474,-279.954712,128.008560
27.000000,100.0000,102.0934,97.1695,111.6486,136.791993,-3666.441978,796.055664,-1542.176636,749.307556
28.000000,100.0000,104.2350,106.5978,102.0531,150.064895,-3729.033344,924.016785,-1921.394897,999.216919
29.000000,100.0000,102.6659,116.2243,108.2045,163.616695,-3688.622761,392.776611,-764.289185,372.564636
30.000000,100.0000,107.8152,100.0693,111.7347,140.874240,-3665.891493,595.636169,-1157.395142,562.566223
31.000000,100.0000,105.8473,106.7848,112.9352,150.328068,-3658.234948,298.868958,-635.669556,338.828033
32.000000,100.0000,96.6754,114.0705,111.5285,160.584676,-3667.210707,313.566162,-601.399475,288.690247
33.000000,100.0000,105.7037,95.2781,110.1236,134.129316,-3676.225411,389.780884,-762.292847,374.088562
34.000000,100.0000,102.9291,94.5754,106.9160,133.140167,-3697.000715,29.603415,-52.313618,24.535807
35.000000,100.0000,96.7984,111.9469,109.3074,157.595230,-3681.486084,337.265442,-676.518677,339.523743
36.000000,100.0000,104.1859,95.0622,102.1620,133.825501,-3728.308316,67.730103,-134.944565,67.328438
37.000000,100.0000,104.9766,82.1170,103.2555,115.601653,-3721.051055,33.419147,-52.483582,22.585590
38.000000,100.0000,95.3618,110.2348,104.7924,155.184962,-3710.908020,42.161770,-91.053505,49.687271
39.000000,100.0000,98.7803,121.0639,104.7061,170.429798,-3711.475839,81.032661,-159.846283,79.356506
40.000000,100.0000,103.1190,88.7964,107.5866,125.004658,-3692.634840,132.686020,-236.317566,105.593788
41.000000,100.0000,104.7577,88.4229,105.7214,124.478792,-3704.808848,92.584160,-181.836349,89.631737
42.000000,100.0000,95.2770,102.5367,99.9520,144.347864,-3743.081810,110.298820,-212.261032,105.954597
43.000000,100.0000,100.5595,108.1589,101.0798,152.262611,-3735.525096,8.766585,-6.559662,1.333198
44.000000,100.0000,107.0972,93.3496,102.3470,131.414548,-3727.078273,367.816620,-768.458252,401.795197
45.000000,100.0000,107.1353,100.4362,101.7318,141.390842,-3731.173309,295.113647,-604.522034,309.593323
46.000000,100.0000,94.8104,104.7363,104.6931,147.444342,-3711.561478,444.763794,-866.451965,423.015533
47.000000,100.0000,96.9370,96.5863,109.5588,135.971017,-3679.863531,231.625214,-470.354645,244.174606
48.000000,100.0000,99.6847,92.1671,102.0013,129.749836,-3729.378280,141.351501,-252.176041,113.121307
49.000000,100.0000,99.2628,104.3307,103.0380,146.873393,-3722.492054,45.669876,-93.171379,48.857460
50.000000,100.0000,96.7945,100.1370,102.9040,140.969603,-3723.379978,42.476585,-95.271172,53.949364
51.000000,100.0000,97.2479,93.0256,104.0118,130.958441,-3716.051520,0.465536,0.427288,1.083962
52.000000,100.0000,99.1444,96.3389,101.5097,135.622673,-3732.654315,100.962708,-171.389496,73.865967
53.000000,100.0000,95.1897,94.2882,104.0205,132.735893,-3715.994117,184.326706,-378.864685,194.987579
54.000000,100.0000,101.8804,105.9488,104.9774,149.151297,-3709.691896,106.178146,-209.627991,104.090652
55.000000,100.0000,99.4956,92.7764,102.6023,130.607527,-3725.382574,227.036469,-493.016724,271.622925
56.000000,100.0000,99.6191,95.2775,103.3938,134.128502,-3720.135579,136.386948,-271.100067,135.149643
57.000000,100.0000,93.8551,110.1260,102.7403,155.031818,-3724.466030,478.363770,-943.537231,465.719238
58.000000,100.0000,96.8759,102.9548,101.7367,144.936345,-3731.140338,106.951820,-217.300110,110.874817
59.000000,100.0000,96.1367,86.2287,101.5858,121.389994,-3732.146928,227.561340,-413.134644,190.400589
60.000000,100.0000,98.7764,94.3808,101.3432,132.866191,-3733.765804,623.156311,-1269.830566,647.980164
61.000000,100.0000,101.9776,109.1201,106.9936,153.615723,-3696.495161,571.198975,-1058.341797,492.948059
62.000000,100.0000,101.5535,101.9021,104.1862,143.454366,-3714.900748,549.885132,-1108.265747,563.789124
63.000000,100.0000,101.3672,96.6576,103.6186,136.071364,-3718.648523,499.301422,-963.273560,467.556122
64.000000,100.0000,96.2082,99.2282,104.1825,139.690146,-3714.925534,140.740311,-276.970123,137.198975
65.000000,100.0000,95.2885,98.6873,105.9345,138.928762,-3703.413307,272.903687,-515.579651,244.373032
66.000000,100.0000,100.3338,92.0946,103.9307,129.647702,-3716.586868,405.077576,-819.763306,414.928802
67.000000,100.0000,99.8963,100.9219,99.8526,142.074575,-3743.749981,425.048737,-838.072021,415.742737
68.000000,100.0000,96.7445,101.5315,101.2369,142.932644,-3734.475489,701.891113,-1385.977417,686.043030
69.000000,100.0000,105.4728,94.9857,101.5395,133.717754,-3732.455803,627.035034,-1251.468750,625.624939
70.000000,100.0000,102.0880,89.2317,99.2147,125.617506,-3748.042923,1112.019653,-2205.319580,1093.395996
71.000000,100.0000,98.3325,103.5431,98.3079,145.764502,-3754.166513,317.957214,-641.111389,323.341675
72.000000,100.0000,97.5145,102.7373,101.8891,144.630160,-3730.125440,448.094940,-902.922974,455.873901
73.000000,100.0000,100.2058,89.9645,96.8323,126.649029,-3764.184968,304.779968,-600.826416,297.757935
74.000000,100.0000,98.7009,92.0300,99.1546,129.556825,-3748.448019,1032.873169,-1961.553223,931.813171
75.000000,100.0000,100.2891,92.5275,96.0109,130.257204,-3769.790990,486.190369,-1054.214600,572.197449
76.000000,100.0000,96.9928,95.0719,98.0022,133.839059,-3756.236704,472.894623,-915.427490,443.170624
