time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
10.000000,100.0000,255.1643,79566.4275,145.0870,112011.000122,-3465.155326,495823.750000,-994115.500000,0.000000
20.000000,100.0000,99.0970,80306.1642,61.6888,113052.377093,-4026.909389,500310.781250,-1000131.750000,0.000000
30.000000,100.0000,96.1897,79235.8458,59.7707,111545.618019,-4042.925965,497737.093750,-996092.625000,0.000000
40.000000,100.0000,97.8279,80064.6469,56.7408,112712.376998,-4068.684045,500096.781250,-999631.937500,0.000000
50.000000,100.0000,97.9021,79610.6451,54.6515,112073.248207,-4086.791790,497669.375000,-996570.500000,0.000000
60.000000,100.0000,101.5513,79284.9376,54.2589,111614.727869,-4090.227692,497790.312500,-996222.500000,0.000000
70.000000,100.0000,101.5444,79075.7454,54.5616,111320.233922,-4087.577899,496566.312500,-994702.125000,0.000000
80.000000,100.0000,104.2610,79748.8067,53.0471,112267.747501,-4100.899833,498912.343750,-997994.625000,0.000000
90.000000,100.0000,97.6950,79683.2082,54.8843,112175.400090,-4084.759317,498839.156250,-997819.812500,0.000000
100.000000,100.0000,101.1474,80203.6567,52.5829,112908.070397,-4105.016085,498968.625000,-998702.937500,0.000000
110.000000,100.0000,105.3928,79777.2194,51.6950,112307.746008,-4112.932295,498395.906250,-997513.562500,0.000000
120.000000,100.0000,101.5019,80467.7196,52.7084,113279.809478,-4103.901240,500746.250000,-1000838.187500,0.000000
130.000000,100.0000,108.6870,79568.9698,57.9523,112014.578976,-4058.315077,498927.156250,-997770.125000,0.000000
140.000000,100.0000,105.6443,79747.3919,52.9291,112265.755877,-4101.944717,499228.562500,-998324.500000,0.000000
150.000000,100.0000,100.4410,79955.4432,54.1611,112558.643624,-4091.084744,498714.875000,-998090.437500,0.000000
160.000000,100.0000,93.9870,80246.8461,52.0449,112968.871018,-4109.805325,498497.187500,-998281.875000,0.000000
170.000000,100.0000,98.6761,79500.9491,48.8441,111918.821773,-4138.753786,499398.968750,-998136.875000,0.000000
180.000000,100.0000,91.4001,79945.3307,49.1818,112544.407597,-4135.662138,499205.375000,-998574.000000,0.000000
190.000000,100.0000,103.9624,79615.0836,48.8016,112079.496544,-4139.142892,498673.781250,-997584.062500,0.000000
200.000000,100.0000,100.9922,79749.7540,50.7985,112269.081056,-4120.985132,500472.000000,-999577.750000,0.000000
210.000000,100.0000,100.5450,80015.3468,51.9920,112642.973841,-4110.277534,501453.500000,-1000910.125000,0.000000
220.000000,100.0000,102.3460,79655.2003,51.8093,112135.971543,-4111.909600,496530.812500,-995486.687500,0.000000
230.000000,100.0000,103.2932,79587.7070,51.1130,112040.956601,-4118.152908,498820.843750,-997678.250000,0.000000
240.000000,100.0000,101.0283,80170.8513,51.6068,112861.888047,-4113.722001,500417.531250,-1000110.937500,0.000000
250.000000,100.0000,103.6840,79810.2326,52.4724,112354.220945,-4105.998349,498612.312500,-997813.187500,0.000000
260.000000,100.0000,102.2543,79704.3088,55.0397,112205.104864,-4083.404975,498384.343750,-997427.125000,0.000000
270.000000,100.0000,97.0701,80381.6135,52.9497,113158.592107,-4101.762389,500483.656250,-1000457.437500,0.000000
280.000000,100.0000,102.5385,79910.7819,52.3288,112495.770826,-4107.275636,499515.843750,-998831.750000,0.000000
290.000000,100.0000,96.9291,80017.9141,48.7272,112646.587998,-4139.825620,500559.500000,-1000036.000000,0.000000
300.000000,100.0000,99.8503,80393.5556,52.7439,113175.403832,-4103.586265,499087.562500,-999083.375000,0.000000
310.000000,100.0000,103.0313,79851.1507,51.6432,112411.823972,-4113.395590,497585.062500,-996803.687500,0.000000
320.000000,100.0000,98.8040,79570.9838,52.7466,112017.414357,-4103.562678,498184.343750,-997004.125000,0.000000
330.000000,100.0000,96.1608,80400.9852,51.2630,113185.863002,-4116.805085,500608.375000,-1000619.937500,0.000000
340.000000,100.0000,96.0438,79651.0056,51.1397,112130.066319,-4117.913131,497455.656250,-996407.125000,0.000000
350.000000,100.0000,98.1583,79784.8434,49.9251,112318.478762,-4128.888332,499995.250000,-999128.625000,0.000000
360.000000,100.0000,100.2198,79629.0609,54.5938,112099.173314,-4087.296343,500717.312500,-999641.062500,0.000000
370.000000,100.0000,100.1341,80226.0067,57.2200,112939.533936,-4064.571456,499790.875000,-999560.812500,0.000000
380.000000,100.0000,95.0206,79349.8374,51.0185,111706.091623,-4119.003421,497602.875000,-996150.062500,0.000000
390.000000,100.0000,98.2547,80090.2849,50.2895,112748.469322,-4125.583561,499880.343750,-999452.812500,0.000000
400.000000,100.0000,104.2917,79167.5275,49.6337,111449.441807,-4131.538941,498376.218750,-996663.750000,0.000000
