time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,3056.9875,2484.4620,4383.6527,3497.543871,3691.300091,5.954236,-10.854689,6.595101
2.000000,100.0000,1615.7150,1438.8028,1610.2389,2025.499298,437.202160,6.811807,-4.841648,1.275038
3.000000,100.0000,891.2197,830.8194,910.2744,1169.600278,-923.966478,21.121403,-33.626266,14.305025
4.000000,100.0000,511.7297,560.6409,571.4687,789.251893,-1802.595506,34.474514,-50.758469,19.875690
5.000000,100.0000,325.8015,447.0485,357.4806,629.340178,-2508.023553,22.061155,-41.384277,20.776217
6.000000,100.0000,241.8447,322.7700,253.3334,454.385004,-2928.344113,2.428653,0.150006,1.461752
7.000000,100.0000,193.1788,204.8284,196.3933,288.350708,-3193.567158,39.811657,-81.164558,42.837795
8.000000,100.0000,168.8364,144.4834,164.2717,203.398938,-3359.136823,55.980064,-113.961075,58.466534
9.000000,100.0000,133.1662,159.3369,139.0179,224.309317,-3500.000517,31.861752,-63.451355,31.744640
10.000000,100.0000,119.6113,165.6097,132.4481,233.139921,-3538.503156,29.144844,-61.104549,33.375183
11.000000,100.0000,120.7637,114.4676,124.8418,161.143782,-3584.168929,15.485277,-29.729387,16.674536
12.000000,100.0000,110.4423,103.9704,119.9462,146.366081,-3614.223199,10.881710,-19.372541,10.181003
13.000000,100.0000,104.4000,129.5467,116.7949,182.371608,-3633.859422,50.441185,-101.362114,51.628448
14.000000,100.0000,103.2234,125.9785,110.9714,177.348427,-3670.779378,46.710239,-95.187538,48.522923
15.000000,100.0000,103.5479,98.5636,112.1596,138.754545,-3663.177336,57.169056,-93.037643,38.132408
16.000000,100.0000,101.8302,103.8248,116.1185,146.161198,-3638.104394,40.072575,-80.161827,40.814152
17.000000,100.0000,94.1711,112.8814,108.6544,158.910742,-3685.707755,26.628572,-56.927437,33.494095
18.000000,100.0000,96.6426,110.0436,109.3419,154.915813,-3681.263286,21.393963,-43.702091,23.397045
19.000000,100.0000,110.0137,101.5206,108.8390,142.917384,-3684.513062,24.716074,-32.386883,10.911196
20.000000,100.0000,102.4741,105.6187,106.4516,148.686563,-3700.031809,17.852386,-28.409370,13.212129
21.000000,100.0000,105.9626,111.4965,102.4248,156.961125,-3726.561304,19.934267,-38.816048,20.529228
22.000000,100.0000,97.9964,96.8055,106.8365,136.279628,-3697.519147,67.003998,-127.970268,61.118420
23.000000,100.0000,96.9788,100.2595,104.2842,141.141988,-3714.254982,69.928619,-124.023392,56.064812
24.000000,100.0000,95.5187,109.3946,101.2936,154.002094,-3734.096408,68.952080,-141.220001,75.460419
25.000000,100.0000,99.1588,97.8952,106.6400,137.813637,-3698.801678,46.048801,-98.705498,53.369255
26.000000,100.0000,98.2786,96.9998,109.2199,136.553190,-3682.051298,69.487251,-110.970123,45.098709
27.000000,100.0000,94.6701,118.2040,102.9296,166.403635,-3723.210251,72.468376,-140.166489,68.903152
28.000000,100.0000,96.8182,108.5450,102.9619,152.806059,-3722.996661,105.410095,-221.627090,117.398819
29.000000,100.0000,109.5242,88.1883,99.7288,124.148533,-3744.581924,51.167896,-96.347488,46.785099
30.000000,100.0000,99.1127,93.0376,106.3254,130.975255,-3700.856450,56.883373,-102.575882,46.264282
31.000000,100.0000,96.8496,123.1877,106.7951,173.419602,-3697.789726,27.719627,-64.765793,38.043499
32.000000,100.0000,98.9929,109.5101,103.4778,154.164740,-3719.579620,71.725739,-141.809753,71.291237
33.000000,100.0000,102.6399,88.7731,102.9605,124.971918,-3723.005649,66.029236,-112.275681,48.077213
34.000000,100.0000,97.3007,104.4319,111.7388,147.015776,-3665.865330,37.473553,-75.181755,37.965561
35.000000,100.0000,99.3906,115.3761,107.6701,162.422674,-3692.092074,29.300047,-68.936119,40.840771
36.000000,100.0000,97.7962,101.9930,103.1207,143.582357,-3721.944028,76.668602,-143.334473,67.111519
37.000000,100.0000,107.1934,103.4647,106.2402,145.654178,-3701.413108,82.110085,-137.172394,57.705200
38.000000,100.0000,103.4654,106.3720,103.5445,149.747028,-3719.139015,61.464855,-127.053116,66.467384
39.000000,100.0000,101.7337,105.8484,104.9553,149.009908,-3709.836811,22.468721,-48.858162,26.725773
40.000000,100.0000,100.8335,102.8391,106.4967,144.773483,-3699.737276,21.848539,-47.546906,26.300631
41.000000,100.0000,96.3163,108.6973,105.2190,153.020507,-3708.104171,28.111631,-47.887123,20.767582
42.000000,100.0000,97.0557,107.9406,109.6825,151.955223,-3679.066295,5.476145,-13.418298,8.640243
43.000000,100.0000,97.4384,84.4651,105.8012,118.907152,-3704.286357,1.768646,-3.151414,3.618578
44.000000,100.0000,101.5861,100.8970,105.3652,142.039491,-3707.144555,20.759962,-41.404423,20.735949
45.000000,100.0000,99.3287,118.3429,103.1797,166.599196,-3721.553285,16.129786,-29.060640,13.323432
46.000000,100.0000,98.0269,99.9824,102.3141,140.751917,-3727.297013,12.772372,-25.099300,12.933414
47.000000,100.0000,106.8150,95.8849,99.0358,134.983674,-3749.248742,24.318682,-45.158199,21.691284
48.000000,100.0000,100.2294,102.1194,102.2007,143.760311,-3728.051488,8.368352,-16.264240,8.805634
49.000000,100.0000,98.4225,100.4328,101.8250,141.385984,-3730.552425,10.946022,-22.012171,11.094250
50.000000,100.0000,98.7853,99.5826,102.8852,140.189123,-3723.504724,4.133125,-6.723213,3.189205
51.000000,100.0000,100.3719,102.5792,101.8261,144.407614,-3730.544585,4.923940,-9.689166,6.235761
52.000000,100.0000,101.0352,106.7655,101.8569,150.301027,-3730.339367,13.299161,-26.027925,13.905354
53.000000,100.0000,101.2164,100.4296,103.8385,141.381512,-3717.195873,1.265295,-2.610483,2.019955
54.000000,100.0000,104.1330,95.4659,100.3788,134.393689,-3740.217980,14.324684,-25.313488,11.298929
55.000000,100.0000,95.9195,105.4519,98.5430,148.451731,-3752.576228,22.351603,-40.023335,18.157953
56.000000,100.0000,102.4434,109.8716,99.4439,154.673577,-3746.499221,11.052336,-29.729912,21.966408
57.000000,100.0000,100.5311,90.4547,101.1516,127.339168,-3735.045140,10.417291,-20.219759,11.746354
58.000000,100.0000,102.5456,100.2355,104.0230,141.108238,-3715.977764,5.571428,-5.988079,3.183287
