time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
10.000000,100.0000,104.1506,100.2917,100.2378,141.187354,-3741.163167,3948.341309,-7515.733887,0.000000
20.000000,100.0000,93.3843,100.7823,101.1546,141.877963,-3735.025070,3438.326660,-7002.158203,0.000000
30.000000,100.0000,104.6433,84.6811,97.4254,119.211278,-3760.149700,3627.104248,-7209.593750,0.000000
40.000000,100.0000,94.4502,81.3087,93.4094,114.463737,-3787.686971,3469.833496,-7053.343750,0.000000
50.000000,100.0000,100.2705,92.3910,96.8883,130.065000,-3763.803004,3573.877930,-7155.302734,0.000000
60.000000,100.0000,103.4204,88.6734,89.9849,124.831561,-3811.582680,3722.071289,-7313.326660,0.000000
70.000000,100.0000,100.4806,86.9826,94.7121,122.451200,-3778.698474,3639.085693,-7206.795898,0.000000
80.000000,100.0000,98.2616,84.8368,92.8392,119.430393,-3791.638682,3618.229248,-7188.757812,0.000000
90.000000,100.0000,105.0442,85.0501,93.1672,119.730719,-3789.363647,3535.815186,-7096.125000,0.000000
100.000000,100.0000,100.7965,84.2847,94.2407,118.653292,-3781.944182,3516.455322,-7097.381348,0.000000
110.000000,100.0000,100.3494,86.1178,87.6877,121.233802,-3827.836910,3569.882080,-7155.459961,0.000000
120.000000,100.0000,97.9210,83.7315,91.2852,117.874462,-3802.462512,3661.832031,-7234.947754,0.000000
130.000000,100.0000,96.5208,93.7136,92.7573,131.926877,-3792.206729,3501.965332,-7095.143555,0.000000
140.000000,100.0000,103.1494,93.6485,93.4999,131.835250,-3787.060196,3509.928955,-7088.495117,0.000000
150.000000,100.0000,93.7897,89.1539,94.3673,125.507908,-3781.071668,3546.762207,-7118.827148,0.000000
160.000000,100.0000,98.8100,76.5751,92.3015,107.799975,-3795.374623,3607.046143,-7165.812500,0.000000
