time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,3216.7492,2193.8997,4187.7044,3088.499796,3518.014378,22.065603,-27.188181,8.767405
2.000000,100.0000,1630.4055,1430.0340,1993.4067,2013.154793,1035.654336,24.120329,-20.690277,4.720747
3.000000,100.0000,905.2065,790.7607,1044.1348,1113.206920,-626.779283,21.064520,-37.163231,18.579412
4.000000,100.0000,564.7149,479.4764,593.7585,674.991096,-1737.498804,3.583802,-5.828995,3.780951
5.000000,100.0000,347.3260,370.4948,380.9684,521.570425,-2421.821420,33.312279,-66.889931,34.620987
6.000000,100.0000,244.3339,328.0805,265.3789,461.860873,-2875.963805,15.569104,-27.992979,12.635454
7.000000,100.0000,182.9806,249.1196,218.1183,350.702321,-3088.610125,26.013060,-49.748047,24.487495
8.000000,100.0000,165.3526,168.1058,179.0642,236.653789,-3281.199608,54.264366,-100.466667,48.438911
9.000000,100.0000,140.2880,149.1493,147.7561,209.967453,-3450.039669,10.181617,-20.489182,10.548596
10.000000,100.0000,125.8166,157.6737,135.1576,221.967802,-3522.521816,32.205479,-69.760223,37.778908
11.000000,100.0000,117.6598,129.5034,122.6689,182.310679,-3597.442040,65.509789,-138.258408,73.432838
12.000000,100.0000,114.2383,117.5163,118.2729,165.435514,-3624.620421,17.486406,-34.890591,17.490875
13.000000,100.0000,109.0928,131.6668,119.3769,185.356261,-3617.753039,59.661598,-110.730957,51.649853
14.000000,100.0000,109.2268,118.2610,116.1227,166.483994,-3638.077979,34.232620,-48.707458,17.489483
15.000000,100.0000,107.0468,102.5843,111.4679,144.414806,-3667.598247,80.572777,-141.348145,62.582287
16.000000,100.0000,102.0168,116.1266,110.7173,163.479255,-3672.409665,95.376976,-179.297409,84.672409
17.000000,100.0000,104.7490,113.7952,108.0898,160.197166,-3689.366233,101.019875,-205.313766,105.477516
18.000000,100.0000,99.8443,104.0614,108.3125,146.494263,-3687.922455,135.354462,-280.943207,146.999146
19.000000,100.0000,99.6685,115.8616,108.0383,163.106111,-3689.700695,134.658920,-262.805420,128.692047
20.000000,100.0000,99.5223,115.1262,108.0552,162.070916,-3689.590924,93.310127,-174.877014,82.937050
21.000000,100.0000,98.0069,95.4399,111.3411,134.357105,-3668.410259,55.256397,-109.345917,54.463715
22.000000,100.0000,97.9181,102.0808,108.0686,143.706037,-3689.503899,63.583935,-137.707977,74.631577
23.000000,100.0000,96.4505,105.8770,103.4543,149.050179,-3719.735509,60.271938,-136.018051,77.010773
24.000000,100.0000,95.2494,109.0611,107.3261,153.532576,-3694.329231,56.299969,-113.881958,58.472359
25.000000,100.0000,102.6798,113.3823,101.8961,159.615818,-3730.078453,125.980988,-228.166245,104.965446
26.000000,100.0000,104.6786,103.7389,100.8902,146.040258,-3736.792788,80.661324,-143.496246,64.512871
27.000000,100.0000,98.8233,96.1111,103.2427,135.302110,-3721.136124,13.285208,-29.330599,16.902525
28.000000,100.0000,97.1423,113.6304,108.3765,159.965179,-3687.507378,15.463231,-41.959415,28.813433
29.000000,100.0000,106.2616,110.0527,103.5853,154.928563,-3718.868929,25.606657,-51.697716,28.689903
30.000000,100.0000,97.5624,99.5844,107.4616,140.191681,-3693.447434,24.778986,-43.185482,20.307693
31.000000,100.0000,101.3308,109.9674,105.2385,154.808436,-3707.976057,78.264336,-148.421127,70.538643
32.000000,100.0000,104.0712,112.4362,103.7704,158.283995,-3717.645546,108.621971,-202.922623,94.891357
33.000000,100.0000,101.7261,103.3744,103.8670,145.527027,-3717.007521,50.766602,-117.703636,68.679482
34.000000,100.0000,102.6777,109.3610,103.1791,153.954828,-3721.557139,41.870789,-96.694328,57.123432
35.000000,100.0000,99.1670,103.3470,104.1087,145.488445,-3715.412348,53.369957,-103.356766,50.922070
36.000000,100.0000,98.3463,103.4133,99.2841,145.581878,-3747.575238,48.587749,-78.465897,34.097153
37.000000,100.0000,98.9211,104.4735,100.5011,147.074345,-3739.398294,71.113358,-117.840324,50.085606
38.000000,100.0000,102.4072,109.8346,103.5392,154.621505,-3719.173797,33.315586,-66.608345,33.678738
39.000000,100.0000,103.6645,102.2771,103.0178,143.982360,-3722.626047,57.763996,-122.844559,66.743935
40.000000,100.0000,102.6727,105.0626,99.4365,147.903702,-3746.548463,5.750563,-14.649507,11.241762
41.000000,100.0000,101.8935,113.7237,103.4821,160.096540,-3719.551540,6.905984,-18.920807,13.072345
42.000000,100.0000,103.2867,103.3110,100.7997,145.437786,-3737.398287,22.173912,-37.748592,17.313591
43.000000,100.0000,101.5625,104.9763,103.0459,147.782168,-3722.439456,29.814835,-48.942261,23.183455
44.000000,100.0000,100.8301,107.2247,105.5135,150.947457,-3706.172077,55.497902,-103.042900,50.629757
45.000000,100.0000,103.2122,108.1463,103.4489,152.244848,-3719.770820,20.835321,-40.160309,19.759296
46.000000,100.0000,105.6785,110.6647,99.4541,155.790149,-3746.430487,37.827911,-83.209419,47.515438
47.000000,100.0000,100.9895,99.3328,100.3524,139.837478,-3740.394916,31.529634,-63.646320,33.690250
48.000000,100.0000,98.3475,105.0652,103.7250,147.907297,-3717.945404,35.085293,-69.026329,34.764843
49.000000,100.0000,100.3495,111.5773,96.7499,157.074886,-3764.746008,38.951813,-68.276802,30.075579
50.000000,100.0000,102.7877,111.4627,100.8594,156.913565,-3736.999226,84.995544,-149.465042,66.000832
51.000000,100.0000,101.8275,96.5190,102.5387,135.876301,-3725.804788,29.703411,-46.395515,18.253811
52.000000,100.0000,99.1802,101.3754,105.0721,142.712942,-3709.068971,6.175437,-12.609988,6.515216
53.000000,100.0000,99.0239,109.7248,100.7291,154.467015,-3737.871127,12.566774,-27.907400,16.126575
54.000000,100.0000,105.9207,105.3206,98.1141,148.266916,-3755.478323,4.480076,-8.309397,5.627166
55.000000,100.0000,99.6582,103.9034,106.5403,146.271820,-3699.452358,3.165589,-3.074327,0.831108
56.000000,100.0000,101.0140,112.6746,103.8329,158.619539,-3717.232647,9.302024,-11.418355,3.627145
57.000000,100.0000,104.7866,105.9202,103.3252,149.110927,-3720.589466,42.270416,-70.945930,29.868141
58.000000,100.0000,101.4941,105.8588,108.0910,149.024474,-3689.358531,24.951612,-56.959797,33.306396
59.000000,100.0000,101.5611,108.7221,104.3069,153.055372,-3714.105051,27.395451,-49.428181,23.652073
60.000000,100.0000,91.5710,108.3967,110.6369,152.597362,-3672.925967,26.131498,-44.365635,20.706738
61.000000,100.0000,97.5076,106.6037,111.7403,150.073156,-3665.855579,12.768210,-20.328959,9.001994
62.000000,100.0000,101.7434,109.0510,108.2316,153.518357,-3688.446808,20.932726,-36.188313,16.520847
63.000000,100.0000,101.0696,114.0408,107.4406,160.542946,-3693.584483,0.862495,-0.289506,0.031644
64.000000,100.0000,105.6595,109.4526,106.3577,154.083823,-3700.644924,5.280604,-8.995035,4.339353
65.000000,100.0000,102.7003,105.8658,106.9342,149.034347,-3696.882494,3.023619,-8.779868,6.483445
66.000000,100.0000,103.7465,114.3373,101.7479,160.960239,-3731.066251,6.488989,-12.851987,6.398014
67.000000,100.0000,103.3924,114.3567,103.3441,160.987560,-3720.464808,6.724746,-12.187783,5.531111
68.000000,100.0000,105.6496,100.8076,105.8035,141.913649,-3704.271423,11.619044,-17.783628,6.827014
69.000000,100.0000,103.5673,101.0167,103.6339,142.207930,-3718.547374,37.702671,-69.933868,33.127228
70.000000,100.0000,98.5683,116.0030,101.3873,163.305262,-3733.471278,6.005280,-13.384945,7.885060
