time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,3149.2057,2304.5579,4267.8557,3244.280778,3589.576322,6.747327,4.789323,2.941364
2.000000,100.0000,1612.1405,1427.8342,1724.5449,2010.058041,623.976987,48.558956,-71.401627,26.788488
3.000000,100.0000,866.2339,921.4539,998.7992,1297.192443,-724.946254,4.829465,-15.329441,12.982924
4.000000,100.0000,513.1058,612.2236,585.9959,861.868297,-1760.024363,25.106968,-59.860783,36.048653
5.000000,100.0000,343.1281,376.6837,382.7868,530.282950,-2415.257556,17.799194,-25.047438,9.570688
6.000000,100.0000,242.8132,258.1941,275.4731,363.477217,-2832.929679,7.745397,-18.470041,11.655357
7.000000,100.0000,195.8695,204.1550,196.8364,287.402764,-3191.374036,3.818842,-9.047827,5.425197
8.000000,100.0000,147.8291,177.0647,171.3002,249.265805,-3321.722417,20.138449,-41.441643,22.396955
9.000000,100.0000,139.3361,150.8484,140.9027,212.359463,-3489.106461,38.392281,-75.602768,38.167862
10.000000,100.0000,121.1369,128.9155,133.8784,181.483015,-3530.049011,32.765820,-69.680428,38.024681
11.000000,100.0000,111.0621,120.6211,124.7611,169.806474,-3584.660319,27.090147,-57.016682,30.775007
12.000000,100.0000,108.3395,113.6967,119.3955,160.058430,-3617.637952,67.196129,-109.760902,44.872169
13.000000,100.0000,109.6186,110.1760,120.1176,155.102217,-3613.161647,34.773567,-65.641487,32.449242
14.000000,100.0000,106.5421,113.3855,118.5720,159.620448,-3622.757114,34.810413,-64.251213,30.161831
15.000000,100.0000,107.8661,107.8465,117.5602,151.822687,-3629.068677,30.220396,-55.186295,26.967049
16.000000,100.0000,106.4903,106.5764,114.6887,150.034690,-3647.115050,26.796452,-45.409248,19.886015
17.000000,100.0000,97.5105,109.4927,119.4133,154.140186,-3617.527429,23.102451,-36.722954,15.331536
18.000000,100.0000,110.7096,107.4952,109.5622,151.328259,-3679.842089,9.864187,-14.243634,5.586291
19.000000,100.0000,105.9824,106.1028,107.7742,149.367965,-3691.415592,43.717911,-73.594589,32.697510
20.000000,100.0000,99.9548,106.6024,104.6753,150.071283,-3711.678699,39.496643,-73.939697,34.871017
21.000000,100.0000,103.3241,100.9855,104.4812,142.164049,-3712.956884,26.291492,-47.794308,22.016768
22.000000,100.0000,105.0252,98.1890,106.5058,138.227247,-3699.677695,52.404510,-100.029564,48.094353
23.000000,100.0000,96.4803,102.2652,110.6789,143.965533,-3672.655719,63.122711,-117.524536,54.742722
24.000000,100.0000,97.6513,106.1234,111.1775,149.397097,-3669.458019,36.101376,-79.620689,44.361145
25.000000,100.0000,103.5614,95.4054,106.7106,134.308527,-3698.340645,99.424057,-183.076065,86.028595
26.000000,100.0000,101.8421,96.2497,109.3243,135.497189,-3681.376578,75.482040,-139.554337,65.880287
27.000000,100.0000,101.9406,112.7621,111.6296,158.742831,-3666.563410,101.601723,-208.128143,107.755356
28.000000,100.0000,102.0698,101.7801,106.8729,143.282631,-3697.282033,116.179604,-231.462875,115.286186
29.000000,100.0000,98.1001,97.1784,108.2741,136.804550,-3688.171438,78.748421,-149.015656,70.970528
30.000000,100.0000,101.5784,97.0341,106.3197,136.601418,-3700.893273,88.193253,-179.760147,92.690681
31.000000,100.0000,101.5839,103.9908,108.5408,146.394775,-3686.443182,91.373062,-176.452133,88.445351
32.000000,100.0000,102.4272,98.9095,107.9966,139.241609,-3689.971236,74.439659,-131.732468,60.674210
33.000000,100.0000,101.3045,105.2085,104.0975,148.109105,-3715.486143,59.311432,-109.201218,50.588905
34.000000,100.0000,101.1094,94.8444,108.3653,133.518865,-3687.579963,55.491081,-113.520454,59.043549
35.000000,100.0000,100.1606,93.2131,102.0569,131.222320,-3729.008225,93.594154,-186.938278,94.699455
36.000000,100.0000,95.3366,107.0704,105.0692,150.730155,-3709.088373,104.397064,-200.313904,96.563087
37.000000,100.0000,98.8270,98.5244,109.4327,138.699418,-3680.677192,82.555496,-166.111923,83.862717
38.000000,100.0000,101.2989,94.8125,105.2287,133.473853,-3708.040855,85.474220,-182.536804,97.946716
39.000000,100.0000,97.5639,104.0206,105.5447,146.436715,-3705.966932,27.835419,-49.761093,22.769993
40.000000,100.0000,100.3462,100.8975,98.8324,142.040200,-3750.621760,16.482233,-26.344849,10.860297
41.000000,100.0000,95.3987,89.0284,103.6640,125.331209,-3718.348805,14.229889,-22.958336,9.286845
42.000000,100.0000,93.8103,96.6300,98.5389,136.032547,-3752.604074,28.646204,-58.613365,30.473801
43.000000,100.0000,93.4825,92.8583,97.5979,130.722859,-3758.978550,29.940355,-51.294842,22.197504
44.000000,100.0000,94.4097,87.6201,98.7107,123.348664,-3751.443338,57.881886,-112.268929,54.664158
45.000000,100.0000,89.9214,100.3429,104.3405,141.259447,-3713.883493,37.830917,-86.764038,52.155167
46.000000,100.0000,98.9618,102.5424,103.7842,144.355823,-3717.554489,62.295303,-129.958618,67.901031
47.000000,100.0000,101.1535,93.4790,103.8492,131.596677,-3717.124756,36.657375,-76.276932,42.994915
48.000000,100.0000,99.2941,95.2636,104.7346,134.108914,-3711.288270,30.480841,-69.846107,41.670151
49.000000,100.0000,97.5930,102.6606,104.5221,144.522272,-3712.687356,38.962761,-69.821022,33.097683
50.000000,100.0000,102.5591,102.1422,99.4701,143.792386,-3746.322674,21.686909,-51.858288,31.153648
51.000000,100.0000,103.7586,91.8666,101.0179,129.326841,-3735.938665,34.786755,-70.023834,35.423893
