time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
10.000000,100.0000,120.8030,147.6527,121.2818,207.860626,-3605.969900,88.578697,-174.940430,87.074379
20.000000,100.0000,106.9717,101.3883,103.6016,142.731179,-3718.760918,216.001831,-414.985352,201.433029
30.000000,100.0000,97.6046,126.0777,98.3512,177.488065,-3753.873229,237.113968,-460.060150,223.552170
40.000000,100.0000,99.3927,110.1640,104.5235,155.085206,-3712.677687,137.445343,-282.049286,146.948120
50.000000,100.0000,103.8282,120.8731,104.8705,170.161223,-3710.394534,220.201385,-399.991425,181.753036
60.000000,100.0000,99.2075,98.2495,92.5740,138.312365,-3793.480205,59.794094,-104.369072,46.482471
70.000000,100.0000,98.7191,95.6540,100.6206,134.658492,-3738.597548,344.430145,-736.679382,394.016022
80.000000,100.0000,107.8978,103.3567,93.0433,145.502112,-3790.222978,234.076187,-454.874207,221.562119
90.000000,100.0000,100.7645,100.1497,97.8508,140.987401,-3757.262472,141.759323,-302.736389,161.685394
100.000000,100.0000,102.1209,108.6733,95.5672,152.986632,-3772.827919,1407.882568,-2712.486572,1308.625610
110.000000,100.0000,104.6105,110.5853,99.4108,155.678289,-3746.721511,93.654312,-177.002472,84.652267
120.000000,100.0000,101.6373,91.8054,97.3393,129.240611,-3760.734701,812.666016,-1604.634766,793.602356
130.000000,100.0000,104.2742,102.0289,107.9856,143.632901,-3690.042890,707.032288,-1424.328857,720.643250
140.000000,100.0000,101.6202,107.4235,103.4103,151.227259,-3720.026396,7.387019,-16.600483,10.670478
150.000000,100.0000,104.4362,101.4270,105.1471,142.785657,-3708.576800,978.377930,-1950.142090,971.935730
160.000000,100.0000,101.6565,96.6054,98.1145,135.997973,-3755.475489,580.001038,-1154.997437,575.243469
170.000000,100.0000,98.3714,114.0083,104.6243,160.497096,-3712.014067,734.516724,-1445.069092,711.160400
180.000000,100.0000,99.4364,104.5899,97.8646,147.238232,-3757.169201,446.331390,-903.416626,457.657715
190.000000,100.0000,100.5457,109.8463,102.6869,154.637963,-3724.820630,288.818756,-577.160828,288.763916
200.000000,100.0000,106.4767,101.8912,97.9116,143.439108,-3756.850326,95.796555,-201.429016,107.415878
210.000000,100.0000,99.1858,88.8602,101.4143,125.094416,-3733.290811,153.636368,-276.925018,130.359314
220.000000,100.0000,97.9891,100.8129,105.9199,141.921033,-3703.508970,36.217541,-66.212585,30.316875
230.000000,100.0000,98.8326,93.4612,101.1174,131.571665,-3735.273645,94.551376,-169.731186,76.857193
240.000000,100.0000,98.4349,91.5654,104.5150,128.902739,-3712.734157,31.904013,-67.716019,37.251442
250.000000,100.0000,91.7754,90.7158,104.8176,127.706746,-3710.742629,129.676895,-257.517487,128.238739
260.000000,100.0000,97.0129,92.4099,101.2045,130.091658,-3734.691449,150.470154,-283.974487,136.675934
270.000000,100.0000,98.1453,94.0295,100.6007,132.371690,-3738.730552,186.802017,-379.186401,192.578613
280.000000,100.0000,106.2171,94.1233,104.8947,132.503639,-3710.235382,70.012177,-133.979355,65.045746
290.000000,100.0000,96.7192,91.9048,109.6812,129.380579,-3679.074830,71.278343,-132.644333,62.122456
300.000000,100.0000,101.7951,96.9227,101.5303,136.444578,-3732.516839,82.451523,-154.452621,72.951164
310.000000,100.0000,98.6792,89.9611,103.2059,126.644261,-3721.379734,341.887146,-713.033020,372.451050
320.000000,100.0000,100.8948,99.3902,108.7011,139.918275,-3685.405096,267.878510,-539.815735,272.995453
330.000000,100.0000,100.6719,89.7501,103.3378,126.347250,-3720.506145,755.701965,-1485.336914,730.120972
340.000000,100.0000,98.6082,80.9883,107.5974,114.012733,-3692.564729,1000.262390,-1916.838745,920.126526
350.000000,100.0000,94.1579,90.2539,106.3972,127.056487,-3700.386967,509.181122,-1050.987061,544.849182
360.000000,100.0000,98.2727,89.6332,110.6598,126.182659,-3672.778519,1393.281128,-2789.712891,1398.329468
370.000000,100.0000,103.4704,82.9278,112.2462,116.743074,-3662.624659,767.813354,-1518.964844,752.790405
380.000000,100.0000,97.2024,78.2397,105.4211,110.143229,-3706.777653,511.268463,-979.868774,472.002319
390.000000,100.0000,92.7321,80.8898,103.7423,113.873947,-3717.831023,114.253983,-222.697830,108.919739
400.000000,100.0000,98.5089,76.5300,98.3052,107.736427,-3754.184715,63.263916,-122.451218,59.641045
410.000000,100.0000,108.1606,84.6135,109.8589,119.116074,-3677.929585,612.762878,-1172.815186,562.427917
420.000000,100.0000,98.9415,74.7097,107.2134,105.173862,-3695.062919,152.361420,-276.151733,126.238625
430.000000,100.0000,105.3336,76.0329,104.6137,107.036632,-3712.084138,139.064148,-294.500336,155.980026
440.000000,100.0000,103.1812,83.2021,108.1471,117.129121,-3688.995089,509.909576,-973.332764,464.714996
450.000000,100.0000,102.6170,77.8566,101.8480,109.603895,-3730.399102,352.188171,-684.291260,333.019409
460.000000,100.0000,103.8222,74.7670,105.1376,105.254565,-3708.639055,1250.247559,-2518.745117,1268.760742
470.000000,100.0000,100.0144,87.6322,104.2068,123.365778,-3714.764805,915.537720,-1834.511108,919.687439
480.000000,100.0000,101.2266,79.7387,105.6209,112.253508,-3705.467712,600.958069,-1184.897827,585.173157
490.000000,100.0000,97.6827,80.6836,107.3614,113.583663,-3694.099928,653.684814,-1264.588989,611.878906
500.000000,100.0000,98.8370,71.2087,110.6532,100.245206,-3672.821024,289.187622,-549.848328,261.785950
510.000000,100.0000,100.6826,77.0864,105.2117,108.519723,-3708.152372,767.248169,-1567.387939,800.707642
520.000000,100.0000,103.8503,92.9976,114.4415,130.918953,-3648.678029,558.904602,-1086.899292,528.675903
530.000000,100.0000,97.0498,77.4716,103.2802,109.061915,-3720.887862,226.261322,-448.579102,222.614166
540.000000,100.0000,94.6406,85.8114,111.1265,120.802475,-3669.784512,561.086914,-1125.673950,565.476135
550.000000,100.0000,100.1229,75.5800,102.6329,106.399082,-3725.179039,1097.118774,-2196.782471,1102.869263
560.000000,100.0000,101.3513,78.0712,103.8520,109.906013,-3717.106564,156.113281,-300.943634,146.494583
570.000000,100.0000,101.4586,72.6522,97.8789,102.277327,-3757.072277,1020.288879,-2019.868530,1000.963745
580.000000,100.0000,98.1762,75.3803,113.4246,106.117868,-3655.123811,367.632782,-736.378479,370.420349
590.000000,100.0000,96.9056,78.8123,110.8440,110.949333,-3671.596022,170.290817,-337.323059,168.534225
600.000000,100.0000,98.3882,73.0480,105.6013,102.834550,-3705.595982,807.915771,-1609.382080,801.897156
610.000000,100.0000,101.7380,74.3580,113.4170,104.678696,-3655.172142,15.106959,-37.478779,24.432184
620.000000,100.0000,104.7181,69.8539,111.8500,98.337999,-3665.154823,1194.934204,-2408.818848,1213.994263
630.000000,100.0000,94.7676,73.4986,112.2782,103.468917,-3662.420739,1911.907715,-3756.029785,1845.135742
640.000000,100.0000,103.9184,71.9005,110.1231,101.219216,-3676.228443,1614.502930,-3283.021729,1669.190430
650.000000,100.0000,102.0043,75.2777,105.6704,105.973443,-3705.143316,1199.979614,-2456.266846,1257.096558
660.000000,100.0000,100.3691,66.6428,109.0264,93.817567,-3683.300964,81.308647,-152.352310,71.764091
670.000000,100.0000,104.8409,72.4934,108.0187,102.053796,-3689.827701,403.012085,-795.938904,393.214447
680.000000,100.0000,104.8314,66.4580,107.7575,93.557341,-3691.524345,846.762085,-1631.736084,786.226379
690.000000,100.0000,100.7669,75.9932,111.5989,106.980768,-3666.759777,928.161621,-1812.081177,884.937378
700.000000,100.0000,99.9950,83.5374,116.7953,117.601141,-3633.856608,160.480728,-295.954498,137.742584
710.000000,100.0000,97.9442,77.1525,113.0243,108.612773,-3657.668051,280.543579,-592.261597,313.461090
720.000000,100.0000,100.8047,76.0333,111.0834,107.037115,-3670.060798,1.146505,-1.225671,0.744961
730.000000,100.0000,95.1686,74.3621,114.8695,104.684508,-3645.973255,317.344299,-652.740051,337.851562
740.000000,100.0000,103.6463,76.2019,106.2768,107.274481,-3701.174206,1620.249390,-3385.107666,1769.023804
750.000000,100.0000,101.3883,69.8274,111.5346,98.300658,-3667.171642,1773.789429,-3468.749023,1697.146484
760.000000,100.0000,101.1893,71.0515,110.8523,100.023957,-3671.542985,877.748779,-1776.755615,900.136902
770.000000,100.0000,105.3360,89.8405,113.4330,126.474542,-3655.070152,465.922974,-993.056763,529.619324
780.000000,100.0000,96.8188,73.9567,115.3094,104.113762,-3643.197579,1151.032837,-2296.155518,1145.226562
790.000000,100.0000,95.7725,82.8494,109.1755,116.632642,-3682.337610,308.548523,-612.567322,305.089233
800.000000,100.0000,104.1567,77.7082,110.8434,109.394993,-3671.600326,69.264977,-140.909454,72.119072
810.000000,100.0000,95.3564,85.3401,107.0729,120.138942,-3695.978564,309.287262,-620.904114,314.167877
820.000000,100.0000,99.8896,73.0334,110.3417,102.814084,-3674.822715,927.755310,-1830.004272,902.676575
830.000000,100.0000,100.5777,74.0041,111.1405,104.180607,-3669.695323,501.058472,-1007.068665,507.036407
840.000000,100.0000,107.9903,78.7995,103.1276,110.931300,-3721.898461,1060.745728,-2098.057861,1037.602539
850.000000,100.0000,97.9839,72.1619,107.6203,101.587212,-3692.415467,65.115456,-144.675049,80.934929
860.000000,100.0000,97.1005,73.6854,109.0465,103.731842,-3683.171123,47.909348,-90.968536,43.720608
870.000000,100.0000,105.5874,85.8210,105.7338,120.815973,-3704.727633,1073.389282,-2111.925537,1040.709473
880.000000,100.0000,94.8048,78.1364,110.8663,109.997858,-3671.453414,1031.488037,-2049.878662,1018.929443
890.000000,100.0000,107.5274,68.3673,103.7830,96.245177,-3717.562015,286.093384,-620.793274,339.052307
900.000000,100.0000,100.9216,74.2371,102.0187,104.508511,-3729.262563,674.640259,-1363.071655,688.670776
910.000000,100.0000,101.9507,79.9645,107.6150,112.571375,-3692.449908,463.425842,-938.343140,479.273712
