time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,50.0000,3109.2772,2623.2897,4062.9194,3692.981006,3404.653515,11.149153,-21.153933,11.191216
2.000000,50.0000,1651.2860,1342.3234,1640.3705,1889.678732,487.185317,1978.843872,-3815.210205,1844.111084
3.000000,50.0000,893.9165,812.8029,840.0107,1144.237153,-1089.574899,477.155457,-898.928589,437.803162
4.000000,50.0000,471.2205,587.5282,552.7707,827.102923,-1858.213439,3254.158447,-6349.459961,3098.092773
5.000000,50.0000,315.6528,374.2467,312.2379,526.852224,-2682.214700,23.432652,-31.250389,11.264710
6.000000,50.0000,210.4385,241.1768,217.6152,339.520779,-3090.983986,1118.838135,-2251.465576,1135.846436
7.000000,50.0000,146.3796,169.9829,166.9970,239.296274,-3344.544244,612.561890,-1238.778564,626.605225
8.000000,50.0000,113.3332,144.6687,125.8058,203.659861,-3578.313573,2533.859375,-5037.563477,2505.935791
9.000000,50.0000,90.3975,106.7593,107.1582,150.292210,-3695.422591,856.820190,-1754.373169,899.142029
10.000000,50.0000,80.2573,73.1727,93.6685,103.010113,-3785.894357,969.688843,-1956.094482,986.829285
11.000000,50.0000,65.5368,75.7951,87.0599,106.701878,-3832.311493,961.153137,-1892.351929,932.971497
12.000000,50.0000,59.1854,73.4774,83.8751,103.439008,-3855.232227,1000.246704,-1975.252930,975.179993
13.000000,50.0000,58.2228,58.0029,78.5208,81.654603,-3894.644067,770.721069,-1531.132446,760.473755
14.000000,50.0000,54.3535,53.2704,76.0280,74.992324,-3913.392836,787.277954,-1560.994873,774.221863
15.000000,50.0000,50.8682,57.7529,71.7942,81.302652,-3945.860961,557.726807,-1115.653564,558.747803
16.000000,50.0000,49.2317,51.1984,71.6420,72.075431,-3947.043667,774.962402,-1570.293457,796.488403
17.000000,50.0000,51.9461,51.4393,71.1282,72.414618,-3951.043747,1392.642700,-2793.474121,1401.412598
18.000000,50.0000,52.1408,52.6018,69.6179,74.051094,-3962.874810,1045.690674,-2085.283936,1039.760742
19.000000,50.0000,50.4739,51.2036,68.9742,72.082806,-3967.951219,1434.635620,-2786.673828,1353.636108
20.000000,50.0000,48.7145,51.4002,70.1973,72.359466,-3958.322437,1538.324951,-3064.155273,1526.182129
21.000000,50.0000,48.9870,49.3552,69.0760,69.480629,-3967.146479,1469.000000,-2981.794434,1513.947266
22.000000,50.0000,50.4019,47.1070,67.6171,66.315733,-3978.720935,1146.741821,-2363.236572,1217.929810
