time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
10.000000,100.0000,118.4101,151.1546,135.2083,212.790413,-3522.224183,2235.882324,-4557.213379,2322.178223
20.000000,100.0000,97.4309,110.2513,109.2856,155.208218,-3681.626649,9415.815430,-18755.296875,9339.850586
30.000000,100.0000,99.5366,103.9254,98.8941,146.302714,-3750.204866,23000.580078,-46334.539062,23335.279297
40.000000,100.0000,95.8473,111.8355,102.0128,157.438363,-3729.301405,14669.162109,-29125.964844,14457.891602
50.000000,100.0000,104.0677,101.4055,100.1264,142.755259,-3741.911071,8543.208008,-17058.601562,8515.789062
60.000000,100.0000,95.1106,103.7645,98.1781,146.076294,-3755.044937,6867.656250,-13672.028320,6805.768555
70.000000,100.0000,93.1601,108.0157,103.2338,152.060933,-3721.194555,11213.863281,-22238.988281,11026.050781
80.000000,100.0000,103.6954,113.2065,97.7068,159.368360,-3758.239218,7725.826660,-15424.814453,7699.401855
90.000000,100.0000,106.1766,112.1000,96.1240,157.810693,-3769.017507,9813.992188,-19532.935547,9719.305664
100.000000,100.0000,96.5572,119.8219,101.0279,168.681266,-3735.872294,14497.844727,-28817.433594,14320.330078
110.000000,100.0000,97.4124,105.4959,96.5862,148.513663,-3765.862198,10419.913086,-20681.457031,10262.968750
120.000000,100.0000,98.2938,109.2289,103.7726,153.768817,-3717.630689,5085.427734,-10148.170898,5063.227539
130.000000,100.0000,97.1512,120.1266,99.9123,169.110232,-3743.348576,5477.051758,-11129.642578,5654.252930
140.000000,100.0000,92.2243,114.3681,99.2193,161.003676,-3748.011537,7393.760742,-14821.598633,7429.113770
150.000000,100.0000,101.3845,92.2601,100.2515,129.880787,-3741.071282,9729.390625,-19545.470703,9816.435547
160.000000,100.0000,96.5759,107.0770,99.4275,150.739451,-3746.609320,13462.702148,-27095.500000,13633.566406
170.000000,100.0000,98.3573,102.2354,96.0606,143.923631,-3769.450866,1566.402832,-3159.908691,1595.193359
180.000000,100.0000,103.3840,103.3310,100.9761,145.465954,-3736.218492,2906.295654,-5830.337402,2924.543945
190.000000,100.0000,99.3260,99.0039,94.4703,139.374472,-3780.362391,13773.215820,-27610.908203,13839.083984
