time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,3847.7962,4022.5316,3924.4543,5662.787685,3275.968165,59344.445312,-122426.117188,0.000000
2.000000,100.0000,2227.4557,3637.2896,1826.5684,5120.456659,784.498486,68082.210938,-135699.890625,0.000000
3.000000,100.0000,1300.6288,3170.5732,938.8483,4463.428743,-858.611962,71313.601562,-140725.734375,0.000000
4.000000,100.0000,809.2420,3114.6879,570.2270,4384.755261,-1806.259901,71151.460938,-142037.484375,0.000000
5.000000,100.0000,520.4414,2739.4673,366.5076,3856.531914,-2474.575406,72029.820312,-143186.187500,0.000000
6.000000,100.0000,343.4106,2757.2350,235.1372,3881.544754,-3009.751459,70446.078125,-141970.484375,0.000000
7.000000,100.0000,253.5387,2667.1836,169.0695,3754.773422,-3333.519728,72205.492188,-143947.343750,0.000000
8.000000,100.0000,189.3495,2709.9529,144.4960,3814.982530,-3468.518759,72003.781250,-143992.234375,0.000000
9.000000,100.0000,144.8729,2564.8411,130.8374,3610.699013,-3548.072706,71723.937500,-143601.687500,0.000000
10.000000,100.0000,136.7604,2685.2455,109.9167,3780.200243,-3677.557461,72171.007812,-144247.562500,0.000000
11.000000,100.0000,124.5499,2576.4740,106.0316,3627.075419,-3702.777523,72215.984375,-144187.671875,0.000000
12.000000,100.0000,120.9593,2648.4560,99.9479,3728.409272,-3743.109750,72002.562500,-144149.984375,0.000000
13.000000,100.0000,108.5061,2644.8231,95.6468,3723.294921,-3772.282183,72233.234375,-144400.171875,0.000000
14.000000,100.0000,102.8093,2584.4491,93.5114,3638.302523,-3786.980649,71909.218750,-144000.968750,0.000000
15.000000,100.0000,90.8737,2605.6847,93.2038,3668.197204,-3789.110252,72516.250000,-144611.546875,0.000000
16.000000,100.0000,97.0744,2602.5035,91.7294,3663.718838,-3799.360492,71736.273438,-143842.453125,0.000000
17.000000,100.0000,99.6865,2578.4491,92.5799,3629.855807,-3793.439046,72248.835938,-144324.953125,0.000000
18.000000,100.0000,98.8491,2596.5776,96.8326,3655.376617,-3764.182705,71955.390625,-144076.000000,0.000000
19.000000,100.0000,93.9840,2573.1684,94.1470,3622.421815,-3782.590725,72028.734375,-144087.343750,0.000000
20.000000,100.0000,94.0029,2623.1679,91.8058,3692.809517,-3798.827869,71800.296875,-143913.843750,0.000000
21.000000,100.0000,100.4211,2563.3420,91.0120,3608.588530,-3804.373905,72304.648438,-144337.921875,0.000000
22.000000,100.0000,103.2301,2678.0517,89.7982,3770.073090,-3812.896518,72373.515625,-144577.609375,0.000000
23.000000,100.0000,101.6253,2535.5904,89.9977,3569.520785,-3811.492255,72017.703125,-144022.312500,0.000000
24.000000,100.0000,97.0329,2634.6764,88.9514,3709.010763,-3818.872460,72313.773438,-144450.234375,0.000000
25.000000,100.0000,95.7835,2582.9425,87.3836,3636.181486,-3830.002551,71789.117188,-143868.156250,0.000000
26.000000,100.0000,98.5407,2616.4029,86.3940,3683.285948,-3837.072661,72529.007812,-144668.265625,0.000000
27.000000,100.0000,98.5732,2614.6815,88.9353,3680.862701,-3818.985834,72012.367188,-144122.078125,0.000000
28.000000,100.0000,97.9355,2535.8979,87.8359,3569.953729,-3826.782711,71972.414062,-143985.921875,0.000000
29.000000,100.0000,94.6477,2731.0769,89.4091,3844.720281,-3815.639240,72476.078125,-144743.343750,0.000000
