time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,100.0826,80.0516,106.7494,618.847168,-3583.630966,-2964.783798,112.693960,-3698.087738,1.763335,0.000000,0.000000
2.000000,100.0000,103.7989,75.0041,110.2657,644.935425,-3568.124532,-2923.189107,105.588273,-3675.311019,1.598577,0.000000,0.000000
3.000000,100.0000,99.1632,78.7326,108.7461,617.640869,-3573.087607,-2955.446738,110.837184,-3685.113753,1.187653,0.000000,0.000000
4.000000,100.0000,100.4329,82.2614,110.5339,625.569824,-3556.377733,-2930.807909,115.804832,-3673.587027,1.404245,-0.000000,0.000000
5.000000,100.0000,101.9249,81.3709,110.4198,634.352539,-3558.932334,-2924.579795,114.551254,-3674.320653,0.837951,-0.000000,0.000000
6.000000,100.0000,104.4665,83.9760,113.2546,647.496460,-3537.670298,-2890.173838,118.218644,-3656.203481,0.314039,0.000000,0.000000
7.000000,100.0000,99.1201,83.5693,112.9379,616.535828,-3540.216988,-2923.681161,117.646046,-3658.217760,0.353794,-0.000000,0.000000
8.000000,100.0000,107.5249,77.4802,106.7185,665.694214,-3588.947235,-2923.253021,109.074138,-3698.289365,0.267686,0.000000,0.000000
9.000000,100.0000,99.7216,76.8432,110.1578,623.155762,-3567.503563,-2944.347801,108.177263,-3676.004926,0.323569,0.000000,0.000000
10.000000,100.0000,102.3662,88.5640,105.6754,639.045288,-3579.985723,-2940.940435,124.677427,-3705.110676,0.448510,-0.000000,0.000000
11.000000,100.0000,101.2053,80.6868,104.6111,624.840698,-3597.801639,-2972.960941,113.588191,-3712.101382,0.712343,0.000000,0.000000
12.000000,100.0000,103.2456,67.2926,102.3620,641.751404,-3631.005615,-2989.254211,94.732261,-3726.978765,1.241023,-0.000000,0.000000
13.000000,100.0000,99.4609,80.7581,108.2319,625.017456,-3573.893673,-2948.876217,113.688586,-3688.444875,0.862442,-0.000000,0.000000
14.000000,100.0000,95.7873,93.0187,108.8485,593.898193,-3553.222420,-2959.324226,130.948621,-3684.451511,0.279506,-0.000000,0.000000
15.000000,100.0000,101.7463,76.6213,108.0225,626.951050,-3581.572316,-2954.621266,107.864976,-3689.803149,0.365856,-0.000000,0.000000
16.000000,100.0000,101.5812,71.4529,109.8728,636.207031,-3576.653931,-2940.446900,100.588987,-3677.840080,0.596455,-0.000000,0.000000
17.000000,100.0000,93.6927,85.7561,109.0714,583.596313,-3561.810975,-2978.214662,120.724639,-3683.010117,0.474468,0.000000,0.000000
18.000000,100.0000,99.1452,75.3734,104.4569,611.695557,-3606.123248,-2994.427691,106.108157,-3713.116892,0.885013,0.000000,0.000000
19.000000,100.0000,101.5446,68.3092,105.5364,632.440918,-3609.591070,-2977.150152,96.163504,-3706.021925,0.267341,0.000000,0.000000
20.000000,100.0000,98.2127,86.5009,106.1642,614.535889,-3579.985208,-2965.449320,121.773154,-3701.910209,0.152548,0.000000,0.000000
21.000000,100.0000,94.8452,86.4220,110.2308,584.315063,-3552.985178,-2968.670114,121.662062,-3675.535778,0.889033,0.000000,0.000000
22.000000,100.0000,98.3565,70.5886,111.4720,608.736450,-3566.286883,-2957.550433,99.372268,-3667.572270,1.913439,0.000000,0.000000
23.000000,100.0000,100.0761,79.2780,110.7106,626.195923,-3560.069390,-2933.873468,111.604910,-3672.452271,0.776286,0.000000,0.000000
24.000000,100.0000,95.2097,89.4246,111.4550,591.814331,-3541.127507,-2949.313176,125.888953,-3667.680929,0.664061,0.000000,0.000000
25.000000,100.0000,100.1811,79.7400,109.4116,616.703369,-3567.988773,-2951.285404,112.255313,-3680.813319,0.571019,-0.000000,0.000000
26.000000,100.0000,104.6940,71.6598,107.7230,653.535522,-3589.956078,-2936.420556,100.880276,-3691.747913,0.911724,-0.000000,0.000000
27.000000,100.0000,104.1218,91.0558,109.8051,649.026978,-3549.604782,-2900.577805,128.185392,-3678.275774,0.486957,-0.000000,0.000000
28.000000,100.0000,100.3802,79.3691,109.1809,619.166138,-3570.019798,-2950.853661,111.733269,-3682.303229,0.549075,-0.000000,0.000000
29.000000,100.0000,96.4504,69.5200,106.4778,601.552246,-3601.451594,-2999.899347,97.868032,-3699.860864,0.541115,-0.000000,0.000000
30.000000,100.0000,91.6361,85.9604,105.6551,572.938110,-3584.024457,-3011.086347,121.012275,-3705.243240,0.206151,-0.000000,0.000000
31.000000,100.0000,101.7408,77.9203,101.8026,627.672119,-3620.249729,-2992.577609,109.693678,-3730.701746,0.759319,0.000000,0.000000
32.000000,100.0000,101.6792,66.6566,102.5172,631.654175,-3630.359512,-2998.705337,93.836964,-3725.947243,1.750691,0.000000,0.000000
33.000000,100.0000,96.2069,75.5234,104.3613,603.796143,-3606.984290,-3003.188147,106.319408,-3713.746402,0.442335,0.000000,0.000000
34.000000,100.0000,95.3944,83.0076,100.9773,593.360413,-3617.863519,-3024.503107,116.855311,-3736.210282,1.491952,-0.000000,0.000000
35.000000,100.0000,96.3502,79.2332,101.4837,595.666077,-3620.491746,-3024.825669,111.541887,-3732.827591,0.793636,-0.000000,0.000000
36.000000,100.0000,101.4228,68.4474,100.1020,631.597168,-3643.972841,-3012.375673,96.358026,-3742.074435,1.744848,-0.000000,0.000000
37.000000,100.0000,95.9489,74.6412,106.2148,600.251221,-3594.551478,-2994.300257,105.077394,-3701.579354,1.950224,-0.000000,0.000000
38.000000,100.0000,89.7117,82.7015,108.0249,556.205444,-3570.544475,-3014.339031,116.424453,-3689.787434,2.818633,-0.000000,0.000000
39.000000,100.0000,104.0729,75.9717,103.6462,646.010681,-3609.349497,-2963.338816,106.950510,-3718.466259,2.166909,-0.000000,0.000000
40.000000,100.0000,97.9657,79.6632,107.1097,610.825745,-3581.054947,-2970.229202,112.147207,-3695.738769,2.536686,-0.000000,0.000000
41.000000,100.0000,99.0553,79.5807,107.7875,613.907104,-3578.195985,-2964.288881,112.031097,-3691.329348,1.102521,-0.000000,0.000000
42.000000,100.0000,105.5652,72.7392,105.3923,655.982300,-3603.885473,-2947.903173,102.399914,-3706.967163,0.682215,-0.000000,0.000000
43.000000,100.0000,100.9469,83.9394,107.0310,631.952393,-3577.016821,-2945.064429,118.167169,-3696.251396,1.067692,-0.000000,0.000000
44.000000,100.0000,95.5594,87.6848,106.6766,589.856079,-3574.677236,-2984.821157,123.439732,-3698.562422,0.445762,0.000000,0.000000
45.000000,100.0000,104.5573,62.5600,99.0774,644.647156,-3660.359495,-3015.712339,88.069891,-3748.968355,0.538915,0.000000,0.000000
46.000000,100.0000,100.3329,65.8311,98.8648,630.160156,-3657.404255,-3027.244099,92.674920,-3750.402800,0.324354,-0.000000,0.000000
47.000000,100.0000,98.1419,93.3854,104.2374,612.481934,-3581.779388,-2969.297454,131.464874,-3714.562948,1.317582,0.000000,0.000000
48.000000,100.0000,101.2342,82.5239,104.7599,623.763062,-3594.038398,-2970.275336,116.174438,-3711.121670,0.909583,0.000000,0.000000
49.000000,100.0000,100.2463,72.4436,104.7639,623.729553,-3608.442111,-2984.712557,101.983688,-3711.095404,0.669393,0.000000,0.000000
50.000000,100.0000,100.3570,81.3762,104.3489,625.432434,-3598.087738,-2972.655304,114.558731,-3713.828064,1.182013,0.000000,0.000000
51.000000,100.0000,104.2122,81.8286,105.1550,646.284241,-3593.079808,-2946.795568,115.195562,-3708.524463,0.248744,0.000000,0.000000
52.000000,100.0000,103.1400,79.6639,103.0488,641.821777,-3610.203024,-2968.381247,112.148154,-3722.420214,0.067535,0.000000,0.000000
53.000000,100.0000,99.2958,86.6554,107.5202,616.025452,-3570.753961,-2954.728509,121.990556,-3693.066347,0.322127,0.000000,0.000000
54.000000,100.0000,108.4325,74.4984,102.4208,670.545776,-3621.059423,-2950.513647,104.876399,-3726.587704,0.652102,0.000000,0.000000
55.000000,100.0000,99.7357,69.0619,108.0693,623.755371,-3591.846445,-2968.091074,97.223004,-3689.499807,0.430724,0.000000,0.000000
56.000000,100.0000,93.4971,89.8041,106.3645,584.650635,-3573.524710,-2988.874075,126.423252,-3700.600640,0.653777,0.000000,0.000000
57.000000,100.0000,96.3308,81.5648,104.2011,594.283936,-3599.476248,-3005.192312,114.824174,-3714.802718,0.502488,0.000000,0.000000
58.000000,100.0000,98.0551,71.8284,104.9075,610.258057,-3608.521937,-2998.263881,101.117589,-3710.151313,0.512397,-0.000000,0.000000
59.000000,100.0000,95.3350,82.1345,105.5498,593.314941,-3590.090540,-2996.775599,115.626207,-3705.933729,0.216809,-0.000000,0.000000
60.000000,100.0000,99.4447,73.1857,103.8628,616.117554,-3613.536773,-2997.419219,103.028352,-3717.035493,0.471028,-0.000000,0.000000
61.000000,100.0000,98.6502,77.0743,104.1879,615.316101,-3606.377884,-2991.061783,108.502721,-3714.889488,0.008450,-0.000000,0.000000
62.000000,100.0000,94.2406,90.8721,109.1710,585.730042,-3554.358642,-2968.628600,127.926695,-3682.366977,0.082920,0.000000,0.000000
63.000000,100.0000,101.4500,72.0427,107.1803,625.476135,-3593.566092,-2968.089957,101.419282,-3695.278994,0.292566,0.000000,0.000000
64.000000,100.0000,95.1064,68.2207,111.7771,594.281250,-3569.495075,-2975.213825,96.038893,-3665.620624,0.086298,-0.000000,0.000000
65.000000,100.0000,93.6296,82.0956,107.0288,585.557495,-3580.511749,-2994.954254,115.571519,-3696.265911,0.184092,-0.000000,0.000000
66.000000,100.0000,100.1661,83.7031,104.8576,621.355835,-3592.213092,-2970.857257,117.834432,-3710.479036,0.430371,-0.000000,0.000000
67.000000,100.0000,95.8379,75.2603,106.8245,594.774292,-3591.176853,-2996.402561,105.949042,-3697.597452,0.471167,0.000000,0.000000
68.000000,100.0000,94.4956,77.1081,112.9802,585.622314,-3548.229219,-2962.606904,108.550205,-3657.948613,1.169933,-0.000000,0.000000
69.000000,100.0000,98.2100,77.2079,111.0435,610.907837,-3560.019512,-2949.111675,108.690719,-3670.316653,1.606698,-0.000000,0.000000
70.000000,100.0000,99.5752,81.8825,105.9280,619.744080,-3588.146541,-2968.402461,115.271488,-3703.455717,0.038372,0.000000,0.000000
71.000000,100.0000,98.1909,82.6146,107.3380,608.527893,-3577.568953,-2969.041060,116.302075,-3694.251976,0.382210,-0.000000,0.000000
