time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
0.100500,100.0000,101.3259,68.9515,107.3925,97.067670,-3693.897638,1.131289,0.000000,0.000000
0.201000,100.0000,98.6727,82.1552,106.5937,115.655386,-3699.103607,2.123819,-0.000000,0.000000
0.300000,100.0000,102.3057,74.6499,101.5576,105.089741,-3732.334985,1.061515,-0.000000,0.000000
0.400500,100.0000,100.1699,71.0876,105.9735,100.074743,-3703.157712,2.662846,0.000000,0.000000
0.501000,100.0000,94.9118,86.0996,107.4291,121.208175,-3693.659042,1.900062,-0.000000,0.000000
0.600000,100.0000,100.8964,65.0834,105.1239,91.622295,-3708.729151,3.130206,-0.000000,0.000000
0.700500,100.0000,97.8184,84.6618,104.5231,119.184058,-3712.680392,2.154642,0.000000,0.000000
0.801000,100.0000,98.4145,62.5739,106.4976,88.089512,-3699.731298,2.730745,0.000000,0.000000
0.900000,100.0000,97.8465,74.2483,107.2656,104.524273,-3694.723581,2.048983,-0.000000,0.000000
1.000500,100.0000,92.9932,84.6148,106.6666,119.117911,-3698.627910,3.193544,-0.000000,0.000000
1.101000,100.0000,99.1069,65.0302,107.2077,91.547349,-3695.100100,2.552462,0.000000,0.000000
1.200000,100.0000,95.8051,85.4910,106.0992,120.351451,-3702.335119,3.251161,-0.000000,0.000000
1.300500,100.0000,97.3384,61.6174,109.4963,86.742887,-3680.267223,2.013021,-0.000000,0.000000
1.401000,100.0000,95.5531,90.3531,108.8117,127.196167,-3684.689774,3.749843,0.000000,0.000000
1.500000,100.0000,96.1176,80.3814,107.4814,113.158238,-3693.318896,4.125447,-0.000000,0.000000
1.600500,100.0000,101.1092,67.1042,107.0312,94.467072,-3696.250191,3.325824,-0.000000,0.000000
1.701000,100.0000,99.1744,82.5806,104.1074,116.254315,-3715.420907,5.201118,0.000000,0.000000
1.800000,100.0000,102.2334,63.0800,106.0235,88.801909,-3702.830629,1.363359,0.000000,0.000000
1.900500,100.0000,97.2068,92.5278,106.7589,130.257567,-3698.025741,4.564192,-0.000000,0.000000
2.001000,100.0000,100.8558,64.1495,107.0702,90.307613,-3695.995670,1.418909,-0.000000,0.000000
2.100000,100.0000,102.0958,72.4179,108.3095,101.947601,-3687.941420,2.903098,0.000000,0.000000
2.200500,100.0000,97.3006,79.0789,109.1214,111.324723,-3682.687048,3.949686,-0.000000,0.000000
2.301000,100.0000,103.3258,71.5608,107.1046,100.740963,-3695.771546,2.382398,-0.000000,0.000000
2.400000,100.0000,94.1609,93.0036,110.9718,130.927366,-3670.776825,4.568079,0.000000,0.000000
2.500500,100.0000,99.0974,61.8790,110.0565,87.111287,-3676.657113,0.380707,0.000000,0.000000
2.601000,100.0000,99.6032,85.0523,107.0616,119.733793,-3696.052248,5.839746,-0.000000,0.000000
2.700000,100.0000,100.3089,80.2921,105.6457,113.032574,-3705.305057,1.084777,-0.000000,0.000000
2.800500,100.0000,101.2116,72.8083,105.7162,102.497195,-3704.842877,3.201483,0.000000,0.000000
2.901000,100.0000,94.4155,84.8622,106.9627,119.466208,-3696.696403,1.073595,-0.000000,0.000000
3.000000,100.0000,101.0667,58.7384,105.1482,82.690003,-3708.569206,0.560731,-0.000000,0.000000
3.100500,100.0000,95.0409,86.9787,107.5724,122.445765,-3692.727423,1.471190,0.000000,0.000000
3.201000,100.0000,103.8811,65.6014,102.8156,92.351447,-3723.966757,0.420732,0.000000,0.000000
3.300000,100.0000,96.6076,74.7132,110.0458,105.178792,-3676.725912,1.366378,-0.000000,0.000000
3.400500,100.0000,98.6249,80.4947,105.5931,113.317779,-3705.650142,0.401038,0.000000,0.000000
3.501000,100.0000,102.2289,65.6085,104.4658,92.361434,-3713.058012,1.474404,0.000000,0.000000
3.600000,100.0000,90.5737,85.9986,110.3244,121.066026,-3674.933479,0.739279,-0.000000,0.000000
3.700500,100.0000,98.0014,64.7985,107.4955,91.221261,-3693.227102,1.463140,-0.000000,0.000000
3.801000,100.0000,97.8867,88.7223,105.9968,124.900324,-3703.005172,1.374777,0.000000,0.000000
3.900000,100.0000,95.9788,78.4693,108.2474,110.466536,-3688.344069,0.969191,-0.000000,0.000000
4.000500,100.0000,101.2990,68.9113,108.6342,97.011038,-3685.838308,1.059316,0.000000,0.000000
4.101000,100.0000,100.8559,86.1229,102.8915,121.240923,-3723.463094,0.867538,-0.000000,0.000000
4.200000,100.0000,94.5645,63.3448,112.0075,89.174755,-3664.148356,0.205814,-0.000000,0.000000
4.300500,100.0000,95.4268,87.6315,107.2791,123.364774,-3694.635466,1.186184,0.000000,0.000000
4.401000,100.0000,100.9533,61.5681,106.6036,86.673617,-3699.039121,0.163917,-0.000000,0.000000
4.500000,100.0000,100.7249,74.1790,108.1432,104.426743,-3689.020142,0.488077,-0.000000,0.000000
4.600500,100.0000,92.7475,80.7614,111.2611,113.693308,-3668.922293,1.257668,0.000000,0.000000
4.701000,100.0000,105.9666,70.5740,104.4611,99.351790,-3713.089231,0.415852,0.000000,0.000000
4.800000,100.0000,97.6400,89.2475,107.7320,125.639763,-3691.689578,2.466653,-0.000000,0.000000
4.900500,100.0000,102.2115,61.0389,106.8467,85.928549,-3697.452909,0.597963,0.000000,0.000000
5.001000,100.0000,96.1495,86.9000,107.6235,122.334997,-3692.394999,2.860561,0.000000,0.000000
5.100000,100.0000,96.9238,76.0562,105.7341,107.069387,-3704.725965,1.699573,-0.000000,0.000000
5.200500,100.0000,96.0999,71.2052,108.2097,100.240281,-3688.588961,2.139834,-0.000000,0.000000
5.301000,100.0000,97.9941,77.9020,102.9782,109.667810,-3722.888421,1.841339,0.000000,0.000000
5.400000,100.0000,101.0586,60.6963,103.3320,85.446221,-3720.544779,2.168511,-0.000000,0.000000
5.500500,100.0000,96.7017,86.6483,103.6035,121.980689,-3718.748910,2.583153,-0.000000,0.000000
5.601000,100.0000,96.4144,64.8207,106.8950,91.252481,-3697.137660,1.720918,0.000000,0.000000
5.700000,100.0000,97.0630,76.5257,107.0214,107.730380,-3696.313919,0.730414,0.000000,0.000000
5.800500,100.0000,98.0540,74.3713,104.7808,104.697468,-3710.984428,1.762377,-0.000000,0.000000
5.901000,100.0000,101.2268,69.5905,103.1250,97.967175,-3721.915239,0.796473,0.000000,0.000000
6.000000,100.0000,93.4418,84.9265,106.7656,119.556696,-3697.981546,1.271043,0.000000,0.000000
6.100500,100.0000,104.9104,64.9007,99.9520,91.365104,-3743.081806,0.801195,-0.000000,0.000000
6.201000,100.0000,100.1379,82.0625,104.3470,115.524944,-3713.841018,1.393384,-0.000000,0.000000
6.300000,100.0000,100.6619,74.6490,103.0553,105.088476,-3722.377412,2.069505,0.000000,0.000000
6.400500,100.0000,97.8591,74.1756,107.0886,104.421971,-3695.875994,0.235061,0.000000,0.000000
6.501000,100.0000,92.2727,81.3697,110.7943,114.549617,-3671.915141,2.245148,-0.000000,0.000000
6.600000,100.0000,97.9326,65.5772,108.5320,92.317439,-3686.500296,0.343424,0.000000,0.000000
6.700500,100.0000,94.6139,81.4275,107.7350,114.630931,-3691.670191,2.163262,0.000000,0.000000
6.801000,100.0000,97.8441,66.4675,106.5866,93.570706,-3699.150299,0.673037,-0.000000,0.000000
6.900000,100.0000,92.8230,73.5157,109.4114,103.493027,-3680.814549,0.929788,-0.000000,0.000000
7.000500,100.0000,96.9178,75.9904,104.4150,106.976852,-3713.392766,1.826325,0.000000,0.000000
7.101000,100.0000,99.7351,68.5391,105.0622,96.487040,-3709.134588,0.544876,0.000000,0.000000
7.200000,100.0000,96.2678,82.3384,106.1057,115.913343,-3702.292619,2.470171,-0.000000,0.000000
7.300500,100.0000,101.3964,67.0661,103.1998,94.413519,-3721.420242,0.350192,-0.000000,0.000000
7.401000,100.0000,96.8008,84.2113,104.5214,118.549862,-3712.691498,2.375821,0.000000,0.000000
7.500000,100.0000,95.7472,72.6946,103.0748,102.337042,-3722.248024,1.347854,0.000000,0.000000
7.600500,100.0000,100.4615,69.1916,100.0778,97.405629,-3742.237343,1.636877,-0.000000,0.000000
7.701000,100.0000,99.0261,77.3346,100.4379,108.869100,-3739.821440,0.870709,0.000000,0.000000
7.800000,100.0000,96.6866,64.9635,106.0412,91.453445,-3702.715085,0.872392,0.000000,0.000000
7.900500,100.0000,92.8025,82.4640,106.7478,116.090117,-3698.098273,1.615203,-0.000000,0.000000
8.001000,100.0000,99.6317,64.2843,105.1617,90.497291,-3708.480529,0.620663,-0.000000,0.000000
8.100000,100.0000,102.7667,74.8665,101.8643,105.394529,-3730.290170,1.970361,0.000000,0.000000
8.200500,100.0000,95.3786,76.5885,105.9920,107.818725,-3703.036606,0.550709,0.000000,0.000000
8.301000,100.0000,100.0557,71.5544,101.8192,100.731933,-3730.591008,1.751347,0.000000,0.000000
8.400000,100.0000,96.4904,82.8248,103.5905,116.597994,-3718.834412,1.337813,-0.000000,0.000000
8.500500,100.0000,96.3683,64.6685,107.6214,91.038198,-3692.408383,0.574569,0.000000,0.000000
8.601000,100.0000,98.6099,80.8020,104.0771,113.750356,-3715.620832,1.965206,0.000000,0.000000
8.700000,100.0000,97.7080,76.0812,105.7289,107.104633,-3704.760006,1.048186,-0.000000,0.000000
8.800500,100.0000,102.9085,74.8285,103.7661,105.341114,-3717.674210,1.002941,-0.000000,0.000000
8.901000,100.0000,100.8326,76.5670,101.7643,107.788528,-3730.956438,2.430534,0.000000,0.000000
9.000000,100.0000,103.2920,66.6034,104.8150,93.762079,-3710.759391,0.612404,-0.000000,0.000000
9.100500,100.0000,95.8957,82.7462,108.7861,116.487349,-3684.855428,3.580717,-0.000000,0.000000
9.201000,100.0000,98.9893,70.8208,108.1161,99.699132,-3689.195705,0.248726,0.000000,0.000000
9.300000,100.0000,101.8186,76.4528,105.9305,107.627669,-3703.439690,3.134273,0.000000,0.000000
9.400500,100.0000,102.1412,77.5327,106.2995,109.148009,-3701.025576,0.808927,-0.000000,0.000000
9.501000,100.0000,108.5789,73.4119,103.3861,103.346842,-3720.186505,2.822492,-0.000000,0.000000
9.600000,100.0000,103.8791,84.3155,104.5072,118.696586,-3712.785046,3.103480,0.000000,0.000000
9.700500,100.0000,100.7271,69.0780,109.9959,97.245807,-3677.047138,0.233088,0.000000,0.000000
9.801000,100.0000,102.7250,81.3772,105.0602,114.560152,-3709.147500,3.173346,-0.000000,0.000000
9.900000,100.0000,97.0908,74.5091,110.7830,104.891462,-3671.987913,0.525048,0.000000,0.000000
10.000500,100.6084,103.8911,78.3328,106.3936,110.274346,-3700.410690,2.253396,19.639742,80.833893
10.100192,100.6707,107.3003,147.8268,101.2626,208.105712,-3734.303436,59.153404,-141.506744,87.347771
10.200692,101.1410,110.8682,76.7259,105.6130,108.012236,-3705.519166,13.354619,-38.608162,80.709579
10.301192,102.0096,99.9400,122.0877,110.2679,171.871042,-3675.296978,150.699814,-261.551971,114.435806
