time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
0.100500,100.0000,102.3901,64.8577,107.9962,91.304589,-3689.974103,0.798251,-0.000000,0.000000
0.201000,100.0000,104.6591,89.5076,102.0509,126.005813,-3729.047967,2.076852,-0.000000,0.000000
0.300000,100.0000,101.1030,72.3322,111.4685,101.826829,-3667.594409,0.685894,0.000000,0.000000
0.400500,100.0000,99.0021,86.8531,111.9715,122.268948,-3664.378560,2.988611,0.000000,0.000000
0.501000,100.0000,100.8353,75.2430,110.0093,105.924669,-3676.960952,0.920995,-0.000000,0.000000
0.600000,100.0000,102.8500,67.6814,112.3488,95.279646,-3661.970171,1.867374,-0.000000,0.000000
0.700500,100.0000,100.4965,90.9822,110.3168,128.081755,-3674.982237,2.306486,0.000000,0.000000
0.801000,100.0000,106.2911,72.1239,109.1329,101.533712,-3682.613127,1.294293,-0.000000,0.000000
0.900000,100.0000,108.9740,90.5826,106.7740,127.519237,-3697.927317,3.565476,-0.000000,0.000000
1.000500,100.0000,104.8941,78.3341,111.7617,110.276143,-3665.718959,0.716108,0.000000,0.000000
1.101000,100.0000,103.8730,79.6680,112.4760,112.153963,-3661.158923,4.169746,0.000000,0.000000
1.200000,100.0000,104.0688,89.8529,108.6861,126.491925,-3685.502193,1.943552,-0.000000,0.000000
1.300500,100.0000,105.6536,71.3758,107.1379,100.480467,-3695.554860,2.544994,-0.000000,0.000000
1.401000,100.0000,100.6331,88.6990,107.5231,124.867569,-3693.047633,2.216438,0.000000,0.000000
1.500000,100.0000,100.5924,70.8525,109.9224,99.743840,-3677.520315,0.942404,-0.000000,0.000000
1.600500,100.0000,103.4466,80.5989,107.5240,113.464425,-3693.041671,4.137430,-0.000000,0.000000
1.701000,100.0000,103.9793,80.6366,106.3174,113.517584,-3700.908441,0.790788,0.000000,0.000000
1.800000,100.0000,103.6039,72.1989,111.0597,101.639269,-3670.212860,2.457533,0.000000,0.000000
