time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
0.100500,100.0000,104.4298,79.3012,107.2683,111.637673,-3694.705961,0.309793,-0.000000,0.000000
0.201000,100.0000,102.3747,85.9741,108.6174,121.031523,-3685.946840,1.640294,-0.000000,0.000000
0.300000,100.0000,99.0510,91.2625,108.3012,128.476289,-3687.995453,0.743312,0.000000,0.000000
0.400500,100.0000,103.8458,80.8966,106.9864,113.883622,-3696.542126,1.285487,0.000000,0.000000
0.501000,100.0000,101.1461,85.8008,106.7270,120.787496,-3698.233459,0.723863,-0.000000,0.000000
0.600000,100.0000,100.4873,77.5548,108.5475,109.179106,-3686.399635,0.562962,-0.000000,0.000000
0.700500,100.0000,97.5264,85.8387,110.4955,120.840904,-3673.834213,1.645254,0.000000,0.000000
0.801000,100.0000,95.6254,87.7285,110.3533,123.501268,-3674.747876,0.634318,0.000000,0.000000
0.900000,100.0000,104.8164,79.6622,104.2193,112.145869,-3714.682297,1.102366,-0.000000,0.000000
1.000500,100.0000,99.4635,87.9338,110.2497,123.790249,-3675.414275,0.604404,-0.000000,0.000000
1.101000,100.0000,97.2733,80.9641,116.2534,113.978649,-3637.257085,0.646214,0.000000,0.000000
1.200000,100.0000,107.4629,90.6384,107.2072,127.597801,-3695.103342,0.999533,-0.000000,0.000000
1.300500,100.0000,105.6269,87.6657,106.0276,123.412920,-3702.803950,0.442218,-0.000000,0.000000
1.401000,100.0000,104.5571,81.6634,109.5659,114.963070,-3679.817661,1.143486,0.000000,0.000000
1.500000,100.0000,102.5271,89.6104,109.4163,126.150589,-3680.783248,0.290253,0.000000,0.000000
1.600500,100.0000,106.3340,79.9113,106.9885,112.496529,-3696.528191,0.934338,-0.000000,0.000000
1.701000,100.0000,100.2863,95.6555,109.3374,134.660638,-3681.292462,0.421943,-0.000000,0.000000
1.800000,100.0000,97.5618,86.1034,111.9250,121.213473,-3664.675740,0.324896,0.000000,0.000000
1.900500,100.0000,98.6247,80.5490,112.4018,113.394205,-3661.632151,1.521957,0.000000,0.000000
2.001000,100.0000,94.6336,88.4833,113.5070,124.563821,-3654.600167,0.172224,-0.000000,0.000000
2.100000,100.0000,101.1139,80.4835,108.3690,113.302076,-3687.556290,0.877892,-0.000000,0.000000
2.200500,100.0000,94.0214,90.9075,110.3814,127.976600,-3674.567204,0.435286,0.000000,0.000000
2.301000,100.0000,101.0965,72.6249,106.4835,102.238882,-3699.823363,0.554440,0.000000,0.000000
2.400000,100.0000,100.8579,78.8135,107.6163,110.951121,-3692.441858,1.134022,-0.000000,0.000000
2.500500,100.0000,99.7147,84.7339,106.7064,119.285546,-3698.368149,0.453560,-0.000000,0.000000
2.601000,100.0000,100.2985,82.9775,107.0544,116.813041,-3696.098943,1.669465,0.000000,0.000000
2.700000,100.0000,97.6447,91.1779,108.6410,128.357180,-3685.794170,0.172148,-0.000000,0.000000
2.800500,100.0000,102.0254,76.1113,107.9538,107.146929,-3690.249074,2.315102,-0.000000,0.000000
2.901000,100.0000,97.5377,87.6054,109.2565,123.327994,-3681.814434,0.264320,0.000000,0.000000
3.000000,100.0000,101.5022,86.0021,105.0507,121.070937,-3709.209962,1.519942,0.000000,0.000000
3.100500,100.0000,99.1311,84.2057,109.6262,118.542083,-3679.429007,1.090475,-0.000000,0.000000
3.201000,100.0000,96.7006,82.6756,110.1861,116.387963,-3675.823157,1.724487,-0.000000,0.000000
3.300000,100.0000,100.5398,73.2156,107.0676,103.070572,-3696.012651,2.652584,0.000000,0.000000
3.400500,100.0000,103.9844,89.0043,103.1202,125.297312,-3721.947410,1.315541,0.000000,0.000000
3.501000,100.0000,104.4205,85.1181,103.8276,119.826526,-3717.267376,3.505299,-0.000000,0.000000
3.600000,100.0000,98.7312,84.3044,109.2032,118.680964,-3682.158584,0.402308,0.000000,0.000000
3.700500,100.0000,104.8786,83.4595,102.4501,117.491514,-3726.393201,3.247360,0.000000,0.000000
3.801000,100.0000,102.0470,81.1540,105.9979,114.245882,-3702.998531,0.764245,-0.000000,0.000000
3.900000,100.0000,99.0763,87.3737,104.4838,123.001753,-3712.939729,0.468565,-0.000000,0.000000
4.000500,100.0000,97.6026,80.6107,105.0045,113.481053,-3709.513599,1.645670,0.000000,0.000000
4.101000,100.0000,100.0164,80.9058,103.2421,113.896477,-3721.139693,0.314149,0.000000,0.000000
4.200000,100.0000,98.7263,78.4529,105.7993,110.443402,-3704.298836,2.701294,-0.000000,0.000000
4.300500,100.0000,101.7550,77.0076,100.9181,108.408809,-3736.606087,0.867677,0.000000,0.000000
4.401000,100.0000,98.5055,87.5392,102.7240,123.234783,-3724.574143,3.706551,0.000000,0.000000
4.500000,100.0000,98.0780,78.4300,104.6976,110.411213,-3711.531931,2.140179,-0.000000,0.000000
4.600500,100.0000,93.6223,80.8722,105.5028,113.849281,-3706.242053,0.986323,-0.000000,0.000000
4.701000,100.0000,99.9691,75.9224,102.6558,106.881030,-3725.027274,2.270207,0.000000,0.000000
4.800000,100.0000,100.2518,81.6680,102.6820,114.969545,-3724.852860,0.198663,0.000000,0.000000
4.900500,100.0000,99.5835,85.5010,100.9120,120.365465,-3736.647105,2.125606,-0.000000,0.000000
5.001000,100.0000,91.9832,74.1205,109.3342,104.344456,-3681.312855,0.371558,-0.000000,0.000000
5.100000,100.0000,102.1341,79.6563,98.6027,112.137474,-3752.172926,1.637768,0.000000,0.000000
5.200500,100.0000,100.2147,74.6942,102.7673,105.152054,-3724.287257,1.152616,-0.000000,0.000000
5.301000,100.0000,96.0353,88.2658,103.8314,124.257661,-3717.242531,0.744746,-0.000000,0.000000
5.400000,100.0000,103.0293,84.8582,99.0541,119.460571,-3749.125598,2.127902,0.000000,0.000000
5.500500,100.0000,96.7935,79.0459,108.2794,111.278262,-3688.136945,0.149880,0.000000,0.000000
5.601000,100.0000,102.3394,82.6109,102.9149,116.296973,-3723.307767,2.173911,0.000000,0.000000
