# turn-on energies from lambda=0 equilibrium snapshots
# lambda_eval=0.09  T=100.0 K  burn_in_ps=1000.0
time_ps  E_coup_turnon_kjmol  E_coup_relaxed_kjmol  E_dse_kjmol
1441.000000  48.90296555  -20709.16406250  10354.57910156
1451.000000  4.48973656  -5679.63134766  2839.81469727
1461.000000  -92.37454987  -4151.64746094  2075.82324219
1471.000000  89.44264221  -4175.08300781  2087.54077148
1481.000000  37.70153809  -8403.62207031  4201.80908203
1491.000000  144.43188477  -12682.78222656  6341.38867188
1501.000000  -55.07644272  -2948.01586914  1474.00744629
1511.000000  -36.49893951  -6780.39160156  3390.19482422
1521.000000  -5.09330893  -381.97393799  190.98690796
1531.000000  15.71769905  -4207.41601562  2103.70727539
1541.000000  18.29426384  -1464.71228027  732.35589600
1551.000000  -18.97891045  -1083.17895508  541.58935547
1561.000000  20.36715889  -2419.20678711  1209.60290527
1571.000000  49.09513092  -1348.79748535  674.39849854
1581.000000  -115.86370087  -3704.67675781  1852.33789062
1591.000000  90.17792511  -11184.72363281  5592.36035156
1601.000000  -41.37997055  -2917.59741211  1458.79821777
1611.000000  62.24760437  -8611.89941406  4305.94824219
1621.000000  -1.62819195  -323.19683838  161.59838867
1631.000000  33.25436783  -1583.51501465  791.75732422
1641.000000  -37.61065674  -4925.54541016  2462.77197266
1651.000000  -63.84616852  -1555.32397461  777.66174316
1661.000000  -17.71812248  -2292.25170898  1146.12548828
1671.000000  7.28261709  -1420.04431152  710.02197266
1681.000000  36.08963776  -9288.82617188  4644.41113281
1691.000000  92.79080200  -9404.75097656  4702.37402344
1701.000000  29.44140053  -4847.31347656  2423.65625000
1711.000000  -37.07667923  -4545.43847656  2272.71850586
1721.000000  8.25396824  -3895.58642578  1947.79272461
1731.000000  -40.22822952  -1853.89343262  926.94641113
1741.000000  -25.97873497  -3113.43579102  1556.71728516
1751.000000  9.20286179  -4898.26367188  2449.13085938
1761.000000  19.51364136  -1405.12585449  702.56268311
1771.000000  -107.23162842  -5668.21386719  2834.10595703
1781.000000  -39.65574646  -5017.22656250  2508.61254883
1791.000000  -77.19263458  -8912.52441406  4456.26074219
1801.000000  23.92824936  -8284.53417969  4142.26611328
1811.000000  -47.74139786  -4653.28417969  2326.64111328
1821.000000  42.34313583  -5896.54785156  2948.27319336
1831.000000  40.37421417  -6896.24951172  3448.12377930
1841.000000  -102.78306580  -2176.84545898  1088.42236328
1851.000000  277.36981201  -10038.88183594  5019.43896484
1861.000000  -46.01671219  -1855.46655273  927.73297119
1871.000000  -25.21631813  -1928.50244141  964.25079346
1881.000000  48.94443512  -2091.89404297  1045.94665527
1891.000000  40.89724731  -1678.44641113  839.22296143
1901.000000  42.85977936  -10874.36328125  5437.17968750
1911.000000  -18.60357475  -10864.53417969  5432.26464844
1921.000000  150.60667419  -12381.48535156  6190.74072266
1931.000000  95.48149872  -6952.91601562  3476.45703125
1941.000000  24.98747444  -4450.49169922  2225.24487305
1951.000000  142.90039062  -6621.42333984  3310.71044922
1961.000000  38.72381592  -1391.43945312  695.71948242
1971.000000  13.87389374  -5053.55224609  2526.77539062
1981.000000  -22.78162766  -2056.02172852  1028.01049805
1991.000000  2.03991771  -1781.62353516  890.81152344
2001.000000  3.21636200  -2076.43847656  1038.21887207
2011.000000  -6.05342484  -5765.07714844  2882.53759766
2021.000000  37.16455460  -565.13854980  282.56915283
2031.000000  -14.89595699  -1024.60375977  512.30163574
2041.000000  0.26259762  -1860.10681152  930.05310059
2051.000000  69.76877594  -27901.16406250  13950.57812500
2061.000000  -344.81359863  -25739.52148438  12869.75585938
2071.000000  258.46817017  -39338.29687500  19669.14062500
2081.000000  32.21547318  -26865.91210938  13432.95214844
2091.000000  356.98605347  -36676.30078125  18338.14453125
2101.000000  -76.95498657  -34536.55468750  17268.27148438
2111.000000  -30.99791908  -41378.45703125  20689.22265625
2121.000000  -213.40115356  -21694.79492188  10847.39355469
2131.000000  118.72329712  -35920.89843750  17960.44140625
2141.000000  71.64319611  -29266.07226562  14633.03027344
2151.000000  -83.81308746  -30537.01757812  15268.50390625
2161.000000  -67.52902222  -13573.54101562  6786.76855469
2171.000000  -233.38514709  -10977.29882812  5488.64697266
2181.000000  -18.27195930  -5149.95507812  2574.97680664
2191.000000  -39.62158585  -4153.55761719  2076.77832031
2201.000000  -16.05888367  -2090.49902344  1045.24914551
2211.000000  23.17534065  -739.90490723  369.95236206
2221.000000  105.16436005  -4908.71289062  2454.35546875
2231.000000  33.13931656  -1117.33801270  558.66882324
2241.000000  -12.67307186  -479.92971802  239.96476746
2250.000000  52.15010834  -4945.99023438  2472.99414062
2260.000000  -63.74113083  -8089.28320312  4044.64062500
2270.000000  -4.35680771  -12617.24414062  6308.61962891
2280.000000  34.55493927  -10258.22460938  5129.11083984
2290.000000  65.76867676  -2215.55517578  1107.77709961
2300.000000  -97.34253693  -9027.15527344  4513.57617188
2310.000000  -30.20426941  -2474.75756836  1237.37829590
2320.000000  -133.30302429  -11440.23144531  5720.11328125
2330.000000  8.41922855  -10982.57226562  5491.28417969
2340.000000  21.79121208  -1518.43493652  759.21728516
2350.000000  21.05575943  -522.91430664  261.45706177
2360.000000  -64.21166992  -2995.74609375  1497.87243652
2370.000000  -38.71069336  -2733.48291016  1366.74108887
2380.000000  -2.81302595  -5767.33447266  2883.66625977
2390.000000  65.86538696  -6416.41943359  3208.20874023
2400.000000  -14.80760193  -20604.38085938  10302.18652344
2410.000000  -56.72986221  -7388.48583984  3694.24194336
2420.000000  -1.19433177  -15099.78613281  7549.89111328
2430.000000  1.48650849  -1882.44030762  941.21984863
2440.000000  110.11704254  -8450.37304688  4225.18554688
2450.000000  -48.87660980  -2435.08520508  1217.54223633
2460.000000  -62.08285904  -9144.89648438  4572.44726562
2470.000000  9.92460632  -4970.22558594  2485.11206055
2480.000000  -27.22064590  -1520.19055176  760.09509277
2490.000000  117.09672546  -14655.49121094  7327.74365234
2500.000000  -34.72742081  -2769.28051758  1384.63977051
2510.000000  -27.41699982  -963.82220459  481.91094971
2520.000000  29.21324348  -1164.63659668  582.31811523
2530.000000  -19.38834000  -1513.60192871  756.80065918
2540.000000  5.77030897  -2408.88671875  1204.44299316
2550.000000  19.13212585  -463.29174805  231.64581299
2560.000000  -105.44653320  -12942.73437500  6471.36572266
2570.000000  -47.69660568  -5189.98876953  2594.99365234
2580.000000  -19.76875877  -7844.31396484  3922.15600586
2590.000000  -15.50973415  -5753.71630859  2876.85742188
2600.000000  -83.19112396  -14687.22558594  7343.61035156
2610.000000  37.16579056  -2048.96411133  1024.48181152
2620.000000  -94.20574951  -5171.73242188  2585.86523438
2630.000000  16.68624878  -3955.96093750  1977.97973633
2640.000000  -26.63995552  -3969.36303711  1984.68090820
2650.000000  -5.27307224  -7217.17871094  3608.58813477
2660.000000  113.89373779  -3473.90454102  1736.95178223
2670.000000  29.31560326  -842.01177979  421.00573730
2680.000000  -30.91800880  -7690.00537109  3845.00146484
2690.000000  5.18480492  -79.82337189  39.91167450
2700.000000  -111.47757721  -5225.52685547  2612.76269531
2710.000000  1.50671458  -1426.87866211  713.43908691
2720.000000  -2.02638817  -177.24987793  88.62491608
2730.000000  37.85804749  -911.71350098  455.85656738
2740.000000  -10.48382187  -308.15139771  154.07563782
2750.000000  5.27578306  -989.48052979  494.74011230
2760.000000  34.59935379  -942.07434082  471.03704834
2770.000000  -16.64199638  -291.93417358  145.96704102
2780.000000  18.81395149  -980.36224365  490.18099976
2790.000000  1.50371218  -410.32946777  205.16468811
2800.000000  8.64980602  -3892.78784180  1946.39318848
2810.000000  -36.56764603  -4554.04052734  2277.01953125
2820.000000  -151.23735046  -17180.38671875  8590.19140625
2830.000000  -54.41709518  -751.94500732  375.97238159
2840.000000  -26.02787971  -7003.73730469  3501.86743164
2850.000000  15.56408882  -4984.18359375  2492.09082031
2860.000000  -87.14564514  -6567.86376953  3283.93115234
2870.000000  -4.01234055  -955.53143311  477.76553345
2880.000000  -27.87180710  -2791.02539062  1395.51232910
2890.000000  -35.20513535  -682.99316406  341.49645996
2900.000000  31.13947296  -1371.99145508  685.99548340
2910.000000  13.81935501  -2505.35986328  1252.67944336
2920.000000  67.56127167  -4301.28662109  2150.64233398
2930.000000  -111.62308502  -4780.76562500  2390.38183594
2940.000000  -38.70042038  -1393.59716797  696.79827881
2950.000000  -9.70756721  -2541.93286133  1270.96606445
2960.000000  58.10315323  -11091.22265625  5545.60937500
2970.000000  25.22955513  -4692.55322266  2346.27587891
2980.000000  -5.40750885  -5732.67773438  2866.33813477
2990.000000  88.14653015  -1666.55468750  833.27703857
3000.000000  -52.28372955  -1274.69262695  637.34606934
3010.000000  12.28789902  -343.56546021  171.78266907
3020.000000  -23.34637260  -2465.30200195  1232.65075684
3030.000000  142.24250793  -9100.52929688  4550.26318359
3040.000000  -70.97032166  -24905.73046875  12452.86035156
3050.000000  80.26779175  -18520.30468750  9260.14843750
3060.000000  -23.85449982  -1779.78601074  889.89270020
3070.000000  31.48000145  -2226.16113281  1113.08020020
3080.000000  51.67635345  -7790.36572266  3895.18164062
3090.000000  -218.64630127  -11628.46777344  5814.23144531
3100.000000  87.51301575  -3834.75927734  1917.37902832
3110.000000  -27.47558403  -6060.03857422  3030.01831055
3120.000000  -91.43900299  -6512.80957031  3256.40356445
3130.000000  131.82708740  -6070.14746094  3035.07250977
3140.000000  -56.87459946  -9693.55957031  4846.77880859
3150.000000  -215.52902222  -11245.94628906  5622.97119141
3160.000000  -39.11708069  -6359.55566406  3179.77685547
3170.000000  -49.89702225  -7228.59570312  3614.29663086
3180.000000  105.56201172  -10101.10644531  5050.55175781
3190.000000  42.08272552  -3140.42919922  1570.21398926
3200.000000  -16.46391678  -11367.33007812  5683.66308594
3210.000000  55.76850510  -8582.05566406  4291.02685547
3220.000000  20.19920158  -6264.28125000  3132.13964844
3230.000000  55.98100662  -11674.86718750  5837.43212891
3240.000000  -91.48688507  -10797.61328125  5398.80517578
3250.000000  -27.75543785  -7396.29052734  3698.14355469
3260.000000  -12.15827560  -48.95963669  24.47981262
3270.000000  -48.97081757  -2028.21875000  1014.10900879
3280.000000  24.63535881  -5864.19628906  2932.09741211
3290.000000  18.01875305  -2955.49584961  1477.74755859
3300.000000  7.92727900  -5907.02978516  2953.51367188
3310.000000  55.04214478  -11168.40917969  5584.20263672
3320.000000  -10.99051189  -2633.16967773  1316.58447266
3330.000000  99.39108276  -10381.99121094  5190.99365234
3340.000000  -9.19929504  -4220.74169922  2110.37011719
3350.000000  101.25746918  -12343.72363281  6171.85986328
3360.000000  -1.47256529  -16268.18457031  8134.08935547
3370.000000  124.08001709  -17402.36132812  8701.17773438
3380.000000  -23.25488091  -1162.15930176  581.07946777
3390.000000  -2.38501167  -3614.53344727  1807.26611328
3400.000000  -87.99943542  -6394.78369141  3197.39086914
3410.000000  41.38475418  -925.70764160  462.85369873
3420.000000  -37.93829346  -5043.84082031  2521.91967773
3430.000000  -26.94946671  -12776.97265625  6388.48388672
3440.000000  22.17996407  -12718.61621094  6359.30615234
3450.000000  -49.03292465  -12199.02734375  6099.51074219
3460.000000  19.03436852  -19896.35546875  9948.17480469
3470.000000  130.65484619  -13068.54492188  6534.27099609
3480.000000  -7.80137968  -3635.13281250  1817.56591797
3490.000000  43.70506287  -2921.11938477  1460.55920410
3500.000000  2.33393359  -840.76074219  420.38024902
3510.000000  -73.29751587  -2669.15087891  1197.19299316
3520.000000  1001.78045654  -2206.57324219  1604.91308594
3530.000000  1183.24804688  -9024.44238281  5110.49609375
3540.000000  -300.41479492  -5379.74365234  2550.41772461
3550.000000  421.86956787  -4293.12695312  2363.39672852
3560.000000  1465.08386230  -6966.60253906  4155.80859375
3570.000000  1073.62036133  -1787.08740234  1428.59765625
3580.000000  619.34344482  -445.12136841  520.19818115
3590.000000  1125.80175781  -2327.32763672  1729.43212891
3600.000000  -713.14727783  -5473.68603516  2356.55126953
3610.000000  -825.50384521  -3072.09863281  1125.94946289
3620.000000  -1399.00048828  -6918.74951172  2821.34497070
3630.000000  -684.20800781  -5137.21777344  2275.41894531
3640.000000  -1531.78051758  -7019.10156250  2755.94409180
3650.000000  -717.10455322  -2866.18310547  1044.12097168
3660.000000  -1484.34094238  -6466.89404297  2520.20361328
3670.000000  -1946.37719727  -11534.09765625  4773.73632812
3680.000000  -1338.73266602  -7191.87109375  2884.05981445
3690.000000  -2091.08129883  -12745.43261719  5320.93017578
3700.000000  -1355.77612305  -5539.23437500  2105.95336914
3710.000000  -261.98223877  -811.08752441  271.12713623
3720.000000  456.19003296  -556.43151855  485.74874878
3730.000000  359.71661377  -879.24102783  607.61529541
3740.000000  414.87161255  -187.01071167  301.79144287
3750.000000  230.51643372  -654.68322754  456.06942749
3760.000000  1004.80169678  -4048.23974609  2523.75805664
3770.000000  -1011.79559326  -4700.52783203  1829.13513184
3780.000000  201.64315796  -2551.56958008  1376.92163086
3790.000000  -1470.07409668  -6859.52880859  2680.86694336
3800.000000  -416.12127686  -2640.28125000  1120.35644531
3810.000000  -403.30227661  -4640.56982422  2176.80346680
3820.000000  817.51214600  -6115.51220703  3440.68896484
3830.000000  -714.39215088  -4814.33544922  2040.83264160
3840.000000  -1110.40173340  -5494.35205078  2214.44140625
3850.000000  -2074.92431641  -17437.25195312  7567.60888672
3860.000000  -2438.15869141  -15610.93750000  6630.32958984
3870.000000  -2260.81835938  -18943.26953125  8345.37500000
3880.000000  -1180.20983887  -5036.53857422  1933.28808594
3890.000000  -1012.08551025  -4218.36279297  1560.89672852
3900.000000  -1075.23400879  -4556.47412109  1728.90832520
3910.000000  -1330.94274902  -7324.26513672  2986.29223633
3920.000000  -560.42077637  -2196.55541992  843.07299805
3930.000000  -67.93177032  -148.57987976  37.68774796
3940.000000  686.66607666  -400.92108154  537.38201904
3950.000000  1721.23986816  -5116.25830078  3402.70971680
3960.000000  189.85856628  -2172.79882812  1210.34777832
3970.000000  -463.05538940  -1330.81787109  451.49496460
3980.000000  1455.92443848  -4109.99023438  2768.04321289
3990.000000  -452.09152222  -1663.30468750  583.29803467
4000.000000  245.99501038  -1203.87585449  763.10137939
4010.000000  1082.78857422  -3819.35400391  2461.57861328
4020.000000  2552.60693359  -15335.68164062  8931.16796875
4030.000000  3143.40527344  -19889.33398438  11482.24023438
4040.000000  3968.28247070  -44188.08984375  24103.69921875
4050.000000  1863.81396484  -9075.50488281  5563.94287109
4060.000000  -158.39756775  -1643.38195801  738.17163086
4070.000000  1061.15197754  -7096.46484375  4099.53906250
4080.000000  537.68450928  -20958.78320312  10762.33496094
4090.000000  548.45159912  -17052.21484375  8874.30371094
4100.000000  237.47105408  -17800.32226562  8870.51757812
4110.000000  -486.60742188  -18024.59765625  8830.38183594
4120.000000  -894.35437012  -23601.37890625  11432.79199219
4130.000000  -163.26419067  -14569.32910156  7149.30664062
4140.000000  87.81919098  -8353.40625000  4174.75976562
4150.000000  -502.67578125  -16592.96093750  7989.55419922
4160.000000  -815.87957764  -41273.84765625  20279.44140625
4170.000000  -575.94360352  -20982.61132812  10224.16113281
4180.000000  1220.96691895  -15266.70312500  8227.87695312
4190.000000  268.13186646  -13820.44335938  6935.99121094
4200.000000  -1240.41540527  -28377.57031250  13585.47265625
4210.000000  -2336.41699219  -33576.49218750  15671.54199219
4220.000000  -771.31719971  -27151.65429688  13236.34179688
4230.000000  -2007.07067871  -33948.42187500  16088.83007812
4240.000000  -667.83599854  -31719.42968750  15572.89453125
4250.000000  -545.36389160  -30346.55273438  14917.08007812
4260.000000  -1317.56750488  -17821.03515625  8325.18847656
4270.000000  -84.32530212  -6294.72167969  3149.62915039
4280.000000  -61.17689896  -6480.48876953  3176.05859375
4290.000000  -565.10528564  -13477.25878906  6485.79248047
4300.000000  -118.73370361  -179.84152222  34.46723175
4310.000000  678.65417480  -1485.95031738  1094.17749023
4320.000000  -106.86933136  -320.63314819  104.59585571
4330.000000  -219.43003845  -1406.43151855  595.86578369
4340.000000  1230.02722168  -2443.03979492  1819.06079102
4350.000000  430.64871216  -228.18406677  325.17355347
4360.000000  1023.37194824  -2852.17578125  1892.79138184
4370.000000  324.81954956  -1018.83020020  668.57885742
4380.000000  -386.19924927  -771.18328857  188.02864075
4390.000000  -1405.21435547  -7506.81054688  3033.74951172
4400.000000  -974.60552979  -3354.34741211  1183.98742676
4410.000000  -1116.88098145  -4322.70068359  1584.14916992
4420.000000  -1481.46936035  -6537.17773438  2570.00317383
4430.000000  -55.33941269  -1691.90258789  835.40893555
4440.000000  -703.39813232  -5652.37548828  2464.10107422
4450.000000  -881.64630127  -3091.76245117  1070.18029785
4460.000000  -478.78771973  -1214.97558594  366.10614014
4470.000000  -759.30346680  -2822.21557617  979.01892090
4480.000000  340.82662964  -144.12152100  236.64411926
4490.000000  621.51416016  -928.23742676  784.31945801
4500.000000  1800.67175293  -8318.26171875  5039.47949219
4510.000000  861.53265381  -6468.59423828  3651.77099609
4520.000000  623.80847168  -3113.78125000  1925.35070801
4530.000000  1182.60522461  -3196.35498047  2133.67358398
4540.000000  426.98483276  -3393.01123047  1863.00402832
4550.000000  1069.15612793  -1525.19372559  1270.73571777
4560.000000  765.30035400  -3007.15405273  1929.95056152
4570.000000  1125.63232422  -10559.84667969  5799.89990234
4580.000000  461.07183838  -52.12762451  245.85145569
4590.000000  -346.66653442  -2690.15771484  1180.52099609
4600.000000  645.45672607  -3373.21533203  1983.95373535
4610.000000  337.84539795  -1161.28735352  767.53472900
4620.000000  942.06335449  -11629.68554688  6235.53613281
4630.000000  -317.51986694  -7603.72216797  3694.09350586
4640.000000  -1337.45178223  -16448.06640625  7535.76562500
4650.000000  -1615.44775391  -20488.15820312  9479.36718750
4660.000000  -2087.34960938  -17653.56445312  7889.14648438
4670.000000  -1287.09802246  -11634.44921875  5200.46826172
4680.000000  -1034.85607910  -5519.90673828  2261.74487305
4690.000000  -2349.41918945  -17112.26367188  7448.29394531
4700.000000  567.23187256  -676.06909180  615.83837891
4710.000001  61.33817673  3.45169258  24.31672668
4720.000001  775.53118896  -621.22985840  688.40112305
4730.000001  -1532.07482910  -7371.98144531  2940.08105469
4740.000001  359.57324219  -3814.19946289  2025.51770020
4750.000001  -145.75704956  -1531.87634277  709.52545166
4760.000001  -2038.48413086  -14387.56738281  6159.38085938
4770.000001  -869.45532227  -6643.17578125  2871.37011719
4780.000001  -1373.43298340  -5482.70507812  2080.82568359
4790.000001  -70.99568939  -2001.27111816  965.63507080
4800.000001  394.45068359  -627.74291992  521.63293457
4810.000001  -828.55102539  -2515.23339844  842.26898193
4820.000001  -567.82574463  -1747.63000488  586.98468018
4830.000001  -1766.52294922  -13635.73437500  5916.93603516
4840.000001  -1532.17346191  -7132.12207031  2802.57177734
4850.000001  -2988.15795898  -20781.32421875  9010.93554688
4860.000001  -3101.82836914  -39137.42968750  17936.82812500
4870.000001  -1056.87182617  -17639.16992188  8243.38085938
4880.000001  -61.02257919  -7890.09814453  3872.68310547
4890.000001  -1459.01794434  -19146.63476562  8869.99804688
4900.000001  -2064.83544922  -22250.00585938  10029.66015625
4910.000001  -2553.48681641  -27077.42578125  12259.36816406
4920.000001  -1205.84350586  -21651.29101562  10277.96289062
4930.000001  -150.87742615  -39615.60546875  19648.17382812
4940.000001  -696.81713867  -21732.30273438  10465.11230469
4950.000001  -277.18688965  -9760.69628906  4777.92578125
4960.000001  -1159.92822266  -14065.86035156  6521.07910156
4970.000001  -878.42468262  -5073.28320312  2139.63403320
4980.000001  -1140.71752930  -5136.52734375  2012.96142578
4990.000001  -1900.35498047  -14730.51171875  6498.65771484
5000.000001  -1049.72888184  -7181.66406250  3058.44897461
5010.000001  -859.98699951  -3539.01684570  1327.99243164
5020.000001  -1085.14440918  -11693.37890625  5411.92675781
5030.000001  -92.88442230  -2953.62011719  1399.23742676
5040.000001  466.14108276  -4367.83447266  2423.32641602
5050.000001  -602.58929443  -9483.74609375  4380.05175781
5060.000001  -556.17437744  -2982.15917969  1207.75561523
5070.000001  -192.19248962  -374.20315552  89.25734711
5080.000001  -955.54400635  -3401.82104492  1226.56042480
5090.000001  -81.60194397  -205.38841248  57.38768768
5100.000001  -2301.70117188  -20118.94531250  8852.20117188
5110.000001  -784.34564209  -2720.70434570  1012.38763428
5120.000001  -822.89276123  -2529.56030273  850.96429443
5130.000001  -3385.97485352  -28007.69531250  12384.82324219
5140.000001  -1639.84680176  -7902.03173828  3161.71997070
5150.000001  -1559.60852051  -21451.56445312  9848.41308594
5160.000001  -2251.63232422  -17391.29882812  7635.89062500
5170.000001  -1691.44812012  -9001.81640625  3638.99438477
5180.000001  -1622.69860840  -19251.80468750  8897.53222656
5190.000001  -1307.57763672  -6990.58398438  2841.29394531
5200.000001  -1202.36535645  -6214.08007812  2497.65087891
5210.000001  -111.78165436  -368.32366943  134.48059082
5220.000001  -589.69116211  -1566.25671387  467.96777344
5230.000001  -447.75393677  -1678.23120117  625.07604980
5240.000001  -558.53039551  -1823.62463379  623.04815674
5250.000001  390.66320801  -844.37182617  605.59210205
5260.000001  562.57647705  -981.52093506  793.61688232
5270.000001  -357.64517212  -11800.30859375  5744.60693359
5280.000001  229.07392883  -3870.15332031  2024.55761719
5290.000001  429.22128296  -4518.24414062  2502.99462891
5300.000001  -437.92562866  -20229.07617188  9883.62207031
5310.000001  -1458.60729980  -13234.94433594  5896.39111328
5320.000001  230.37396240  -1841.27685547  1060.25952148
5330.000001  889.62231445  -2940.13476562  1879.37707520
5340.000001  299.10931396  -4193.32958984  2243.68627930
5350.000001  284.34234619  -2797.51953125  1567.14160156
5360.000001  200.69609070  -3065.94506836  1617.65563965
5370.000001  -1364.17968750  -7897.59130859  3326.72265625
5380.000001  -736.97875977  -2081.45117188  665.20477295
5390.000001  -157.43098450  -4025.11743164  1927.85119629
5400.000001  743.40362549  -4476.85791016  2597.88574219
5410.000001  992.22827148  -14583.02929688  7853.65771484
5420.000001  1616.40869141  -11435.21875000  6478.12011719
5430.000001  -154.30506897  -6281.32324219  3046.22314453
5440.000001  970.27319336  -4210.28173828  2629.13818359
5450.000001  2134.25048828  -9886.30566406  6062.90673828
5460.000001  1809.05688477  -9018.35839844  5430.51220703
5470.000001  802.33758545  -4517.17578125  2688.68847656
5480.000001  393.61935425  30.31842422  180.24974060
5490.000001  638.06359863  -3180.88183594  1904.13684082
5500.000001  -1373.18676758  -11769.71093750  5149.17529297
5510.000001  -859.45367432  -2417.24682617  801.25646973
5520.000001  -1765.98645020  -10313.62597656  4227.98583984
5530.000001  -1368.88574219  -11073.41308594  4906.73779297
5540.000001  -1463.66589355  -7788.67431641  3157.78002930
5550.000001  -1180.51159668  -9382.53027344  4054.88256836
5560.000001  -873.80474854  -9041.03808594  4143.93310547
5570.000001  -2985.50244141  -25497.88867188  11267.20214844
5580.000001  -1445.77783203  -8825.57617188  3709.51977539
5590.000001  -405.81439209  -10857.05859375  5271.22900391
5600.000001  -1177.00036621  -4936.66601562  1867.80566406
5610.000001  -1108.95581055  -15134.19531250  6946.83203125
5620.000001  -2026.44897461  -18744.83789062  8390.90429688
5630.000001  -888.09838867  -4518.31347656  1801.57421875
5640.000001  -1013.65045166  -7736.70654297  3369.08666992
5650.000001  -686.58422852  -12572.12109375  5915.62255859
5660.000001  -1022.63732910  -6584.29248047  2838.39453125
5670.000001  -425.84667969  -2226.27441406  907.96270752
5680.000001  -258.17147827  -4627.59912109  2242.72338867
5690.000001  -863.25524902  -9442.79394531  4259.39257812
5700.000001  -357.76321411  -8847.94042969  4247.48291016
5710.000001  504.69363403  -23587.98046875  11993.70703125
5720.000001  1220.94763184  -10852.47851562  6072.22607422
5730.000001  2730.82788086  -24556.13281250  13609.91894531
5740.000001  2661.03076172  -35091.33593750  18873.72460938
5750.000001  1930.71862793  -11497.70898438  6738.61669922
5760.000001  2326.19970703  -11932.00488281  7103.81689453
5770.000001  1420.70361328  -9005.24218750  5231.71923828
5780.000001  1551.81103516  -9825.23828125  5735.06494141
5790.000001  1517.56811523  -3950.88183594  2720.75317383
5800.000001  233.83433533  -657.90588379  434.61834717
5810.000001  293.40643311  -624.42639160  448.42446899
5820.000001  -492.99453735  -1055.12060547  284.43893433
5830.000001  101.51937103  -3386.26977539  1750.31188965
5840.000001  -11.68912125  -161.40313721  73.20401001
5850.000001  344.15390015  25.30220032  164.58265686
5860.000001  -1018.85638428  -3915.26708984  1437.07983398
5870.000001  -1266.91638184  -5097.21630859  1916.45654297
5880.000001  -1287.23547363  -5348.85351562  2038.07763672
5890.000001  -1965.02734375  -14068.06347656  6058.68652344
5900.000001  -1529.79577637  -10571.39941406  4502.53222656
5910.000001  -1166.03637695  -9646.03613281  4249.72753906
5920.000001  268.95578003  -129.79837036  189.41911316
5930.000001  -233.12112427  -4571.35009766  2128.53051758
5940.000001  371.25250244  -113.72602844  233.60806274
5950.000001  -255.44506836  -455.85638428  99.39799500
5960.000001  640.72821045  -453.47238159  549.48657227
5970.000001  -28.80227661  -34.35351562  1.21697628
5980.000001  386.15679932  -52.46172714  216.62739563
5990.000001  -264.10061646  -2463.02124023  1099.09423828
6000.000001  -820.36572266  -4810.58935547  2063.38085938
6010.000001  -498.09545898  -6204.09423828  2817.91601562
6020.000001  11.30372810  -13994.96191406  5941.16552734
