time_ps,T_bath_K,T_bath_K_std,T_kinetic_K,T_kinetic_K_std,T_v_fictive_K,T_v_fictive_K_std,T_s_fictive_K,T_s_fictive_K_std,E_bond_kjmol,E_bond_kjmol_std,E_nonbonded_kjmol,E_nonbonded_kjmol_std,E_cav_harmonic_kjmol,E_cav_harmonic_kjmol_std,E_cav_coupling_kjmol,E_cav_coupling_kjmol_std,E_cav_dse_kjmol,E_cav_dse_kjmol_std
38.100000,100.0000,0.0000,98.0179,4.3018,181.7834,51.3057,83.8849,14.3854,255.9087,72.2264,-3859.0931,104.4214,506.8917,398.8033,-1011.7892,805.6231,507.4136,408.0238
38.200000,100.0000,0.0000,101.1610,3.4398,175.6293,44.3328,82.4109,13.4880,247.2451,62.4102,-3869.4527,98.8339,586.3539,531.4734,-1173.6409,1066.9928,589.6358,536.5171
38.300000,100.0000,0.0000,101.0382,4.4885,179.5286,50.7831,82.2141,13.2528,252.7345,71.4908,-3870.7984,97.4469,597.4703,480.6176,-1177.4322,954.0790,582.8877,475.3296
38.400000,100.0000,0.0000,99.7349,4.2196,180.7177,48.9158,82.3419,13.2841,254.4085,68.8620,-3869.8356,97.1306,496.3729,358.8138,-1007.0020,734.9565,512.4292,376.5985
38.500000,100.0000,0.0000,99.8209,3.6902,172.2519,44.2427,83.3341,13.3522,242.4905,62.2834,-3862.6063,97.5360,607.7493,509.1942,-1190.8062,978.7601,585.3797,472.1159
38.600000,100.0000,0.0000,98.4663,4.6478,179.6653,54.5973,82.7812,12.3989,252.9268,76.8603,-3866.1973,90.9669,623.3851,474.3822,-1265.3297,981.0378,643.4905,508.3722
38.700000,100.0000,0.0000,98.7451,3.1845,175.5589,45.7945,82.4997,12.8817,247.1460,64.4680,-3868.5355,95.0324,661.3581,614.8274,-1308.8269,1206.7268,649.5778,594.8712
38.800000,100.0000,0.0000,100.2728,3.5609,173.4528,48.2703,82.6025,12.7291,244.1812,67.9533,-3867.6722,93.4542,569.5017,537.8564,-1161.0460,1120.1306,594.7389,585.8395
38.900000,100.0000,0.0000,97.9286,3.5503,182.9462,54.0752,83.0173,13.9196,257.5457,76.1253,-3865.2606,102.2050,571.8813,609.1151,-1123.7948,1172.1539,554.7775,566.3619
39.000000,100.0000,0.0000,100.6335,3.6931,171.6458,43.0190,82.3492,12.8037,241.6373,60.5607,-3869.5723,94.0895,516.7303,429.3291,-1058.2450,918.2915,545.1102,492.1619
39.100000,100.0000,0.0000,99.8916,4.3893,178.9197,54.1436,82.0903,13.2188,251.8773,76.2216,-3871.6428,96.5686,633.5254,573.7858,-1244.4176,1110.4730,613.4895,538.1772
39.200000,100.0000,0.0000,98.8338,4.8046,179.1430,49.5939,82.0353,11.6140,252.1916,69.8167,-3871.3024,85.3341,636.9931,569.3884,-1303.8942,1185.0151,669.6743,618.2492
39.300000,100.0000,0.0000,100.7987,3.7312,171.1763,45.1904,82.3570,12.4973,240.9763,63.6175,-3869.3817,92.1058,638.3611,633.4781,-1254.2404,1233.0805,618.4551,599.6192
39.400000,100.0000,0.0000,98.2290,4.8814,180.5636,53.3178,83.2595,12.5731,254.1915,75.0591,-3862.7194,91.2669,572.8842,594.7604,-1161.9937,1192.6608,591.0368,599.7777
39.500000,100.0000,0.0000,98.5286,3.7380,174.5837,44.9630,83.0329,14.3252,245.7732,63.2975,-3865.3050,104.3616,670.9723,742.2270,-1339.1544,1484.1796,670.3928,742.5198
39.600000,100.0000,0.0000,100.9945,3.7228,172.4986,47.5807,81.9520,12.4359,242.8378,66.9825,-3872.3586,92.1518,652.8973,727.4661,-1297.6485,1411.2848,647.1810,685.5237
39.700000,100.0000,0.0000,99.1791,4.1042,179.7070,53.2678,82.0182,12.7600,252.9856,74.9887,-3871.9786,93.7573,587.4803,528.2995,-1186.0386,1080.1556,601.1737,553.5136
39.800000,100.0000,0.0000,97.3099,3.0135,174.0099,43.6953,84.0967,13.4956,244.9654,61.5129,-3857.0756,97.8888,604.1631,560.9191,-1183.7974,1077.4724,582.8069,519.3118
39.900000,100.0000,0.0000,99.6697,4.0170,176.7140,52.1167,82.3967,12.9663,248.7722,73.3682,-3869.3417,95.7609,590.0059,476.7866,-1193.6238,983.7423,606.7382,508.8351
40.000000,100.0000,0.0000,97.7793,4.6604,179.9239,50.2980,83.4329,12.3698,253.2909,70.8078,-3861.4279,90.8090,643.2357,530.9301,-1263.0036,1023.5868,622.5654,493.8620
40.100000,100.0000,0.0000,100.2567,1.4464,173.5977,44.1815,83.2184,12.5707,244.3852,62.1973,-3863.0853,92.2085,633.1524,551.3922,-1279.1131,1125.5890,648.3568,574.8708
40.200000,100.0000,0.0000,99.5257,3.2093,177.9188,55.2524,82.8897,12.6471,250.4682,77.7825,-3865.5510,93.1512,755.4995,687.9253,-1479.8059,1342.4116,725.9922,654.6257
40.300000,100.0000,0.0000,99.8715,2.6618,178.7028,48.3401,82.6519,12.4149,251.5720,68.0516,-3867.1453,90.9987,725.0068,541.0505,-1447.1422,1086.2572,723.8929,544.7725
40.400000,100.0000,0.0000,101.0022,3.3923,173.6168,48.8546,82.9041,12.3704,244.4120,68.7759,-3865.2495,90.2491,726.0499,527.0085,-1435.1269,1048.8801,710.2074,522.4735
40.500000,100.0000,0.0000,100.8644,3.5465,178.8467,54.0310,82.3234,12.2210,251.7745,76.0631,-3869.5058,90.2575,698.0215,528.4994,-1368.3756,1050.1060,672.2390,521.8627
40.600000,100.0000,0.0000,100.8231,3.0433,176.5479,47.5787,82.1995,12.4634,248.5384,66.9797,-3870.5032,91.6228,675.2004,530.4571,-1346.0998,1080.2412,673.1271,551.6024
40.700000,100.0000,0.0000,98.8126,3.0919,175.4757,52.9257,83.6073,13.1554,247.0289,74.5070,-3860.5232,96.2268,710.1980,637.2290,-1389.4017,1278.1280,681.4452,641.7532
40.800000,100.0000,0.0000,99.9672,3.4898,177.9895,52.4742,82.5125,12.3027,250.5677,73.8715,-3868.0894,89.8587,702.8754,608.4569,-1404.0391,1235.4542,703.6350,628.8843
40.900000,100.0000,0.0000,99.9476,3.6969,177.8360,47.1705,83.1344,13.1112,250.3517,66.4051,-3863.9390,95.7513,808.0548,636.5613,-1586.7154,1282.2091,781.1077,648.1475
41.000000,100.0000,0.0000,100.1087,2.5750,177.8012,55.3510,82.5046,12.2283,250.3026,77.9213,-3868.1009,89.1526,704.5356,602.7423,-1399.7864,1214.3826,697.4300,613.2341
41.100000,100.0000,0.0000,99.1152,3.9879,178.1103,49.1153,83.1629,12.3955,250.7378,69.1429,-3863.3879,90.6822,663.7311,568.7672,-1304.8468,1139.9764,643.0541,571.7490
41.200000,100.0000,0.0000,100.0369,3.1199,175.6710,48.4171,82.5241,12.1593,247.3038,68.1600,-3867.9437,88.9115,692.7914,522.3179,-1372.7923,1047.6316,681.8470,526.4961
41.300000,100.0000,0.0000,98.5330,2.9813,179.5143,54.4512,83.5054,13.5166,252.7143,76.6546,-3861.4146,98.3711,709.0488,537.6086,-1398.2819,1070.3125,691.4161,532.4529
41.400000,100.0000,0.0000,99.9969,4.9233,176.0379,46.1468,82.5419,12.8151,247.8203,64.9639,-3868.1925,94.5393,717.1440,608.7423,-1413.5284,1211.7279,698.3600,602.5344
41.500000,100.0000,0.0000,100.9114,2.7465,176.7950,54.2793,82.3052,12.2675,248.8863,76.4126,-3869.6707,90.7297,752.6201,667.5855,-1495.2159,1325.8100,745.0988,658.0720
41.600000,100.0000,0.0000,98.8552,4.2454,180.3767,55.2712,83.0529,12.0356,253.9284,77.8089,-3863.9913,87.6133,762.9519,621.7135,-1493.9324,1224.1544,733.9722,601.7439
41.700000,100.0000,0.0000,100.1216,3.7728,174.8007,47.7490,83.0442,12.5394,246.0786,67.2194,-3864.3277,91.7683,714.3433,600.2899,-1423.6006,1188.5416,711.8514,589.7972
41.800000,100.0000,0.0000,99.4408,3.3085,176.9365,56.7873,83.2529,13.4885,249.0854,79.9433,-3863.2094,97.7288,731.7398,550.1794,-1429.4327,1075.0870,700.3709,524.7214
41.900000,100.0000,0.0000,100.5244,5.4112,177.6372,52.3140,82.0538,11.9135,250.0719,73.6459,-3871.3042,87.5180,630.2133,419.8154,-1270.0736,845.4899,642.6849,428.1932
42.000000,100.0000,0.0000,99.7950,3.8979,175.0331,50.0522,83.3318,13.3145,246.4058,70.4619,-3862.5074,95.9503,689.0173,517.4671,-1348.3697,1001.6364,661.9560,484.9355
42.100000,100.0000,0.0000,100.1726,2.6756,177.3546,56.4099,83.0463,12.5641,249.6740,79.4120,-3864.2910,91.4781,713.0989,523.5845,-1442.6996,1062.5390,732.2930,540.7260
42.200000,100.0000,0.0000,100.5356,5.8850,177.8839,50.0158,82.5883,12.5951,250.4192,70.4106,-3867.6983,92.3123,693.2260,567.5588,-1377.5672,1123.0344,686.6013,555.8584
42.300000,100.0000,0.0000,101.2262,2.9818,176.2585,52.4979,82.0524,12.2943,248.1310,73.9048,-3871.4369,89.4608,673.1365,577.6037,-1339.5835,1154.8703,668.8680,577.9792
42.400000,100.0000,0.0000,101.1281,3.9972,177.6270,53.2108,82.5684,12.6468,250.0574,74.9084,-3867.8613,92.5785,620.1656,509.3056,-1245.2439,1026.1849,626.8155,517.5044
42.500000,100.0000,0.0000,99.6336,4.2478,179.7969,49.2053,83.3859,12.2849,253.1121,69.2695,-3861.7028,89.7943,688.5460,555.4733,-1346.3308,1086.1621,660.5251,531.6843
42.600000,100.0000,0.0000,100.5201,4.1727,177.5988,52.5610,83.0213,12.2335,250.0178,73.9936,-3864.3042,88.8995,618.2569,507.5200,-1252.2713,1031.1557,636.6752,523.8044
42.700000,100.0000,0.0000,99.8141,2.9686,177.7302,50.6321,83.0898,12.4697,250.2027,71.2783,-3863.9677,91.3676,713.9354,590.4256,-1397.3110,1159.4909,686.0991,569.7211
42.800000,100.0000,0.0000,99.7147,3.5350,179.8898,50.7210,83.4861,12.9260,253.2429,71.4034,-3861.2577,94.1025,652.5781,570.6451,-1296.2509,1142.8056,646.5902,570.6601
42.900000,100.0000,0.0000,100.4546,4.6207,176.5579,55.0294,83.0888,11.9242,248.5525,77.4685,-3863.7291,87.5750,630.9116,609.1826,-1250.2126,1221.6107,621.4254,612.7406
43.000000,100.0000,0.0000,101.3826,3.8594,176.9323,46.4101,82.7007,12.0079,249.0795,65.3346,-3866.5625,87.5508,719.7381,740.4332,-1424.6105,1459.8893,708.0435,719.0071
43.100000,100.0000,0.0000,100.5497,5.0290,178.3598,51.4274,82.8562,12.7297,251.0891,72.3978,-3865.7564,92.6216,694.3364,582.6666,-1397.0336,1187.4323,704.4439,605.3242
43.200000,100.0000,0.0000,101.3731,4.1629,174.5627,50.2206,82.9928,12.9520,245.7437,70.6989,-3864.8783,94.3886,710.8950,620.6708,-1390.8451,1208.2840,684.1041,588.1687
43.300000,100.0000,0.0000,99.4802,3.4273,176.9021,46.6706,83.7882,12.2853,249.0370,65.7014,-3858.7581,89.5766,726.3173,671.2570,-1466.7094,1353.8133,741.8904,683.1480
43.400000,100.0000,0.0000,99.7917,3.7039,175.3792,53.4351,82.9385,12.3365,246.8930,75.2241,-3865.0024,90.3009,760.8757,659.2056,-1497.5185,1310.7683,740.5196,651.4337
43.500000,100.0000,0.0000,99.8159,3.4349,174.9435,46.8626,83.0691,12.9434,246.2798,65.9716,-3864.3088,94.2172,750.1204,573.0164,-1521.6061,1151.8078,773.3312,578.3292
43.600000,100.0000,0.0000,99.3760,4.9151,176.2908,49.4474,83.2199,12.1816,248.1764,69.6104,-3862.8510,88.8365,832.1466,656.2243,-1641.7993,1307.6986,813.0873,651.5976
43.700000,100.0000,0.0000,100.8528,3.0880,176.0814,52.8387,82.4014,12.1347,247.8815,74.3846,-3868.8887,89.5819,838.9571,738.2790,-1692.3094,1472.8259,855.5423,733.8778
43.800000,100.0000,0.0000,99.1747,2.6605,176.8287,46.1673,84.2930,13.7187,248.9337,64.9928,-3855.7830,99.7376,844.3764,685.9037,-1693.8794,1395.7153,853.0637,709.3469
43.900000,100.0000,0.0000,100.3609,4.2975,178.9875,50.9352,83.4788,12.6319,251.9727,71.7049,-3861.1647,91.9267,850.4190,758.4235,-1707.3657,1508.5597,858.8607,749.8789
44.000000,100.0000,0.0000,100.6546,2.6305,177.6777,51.9130,84.0889,12.4951,250.1288,73.0813,-3856.6777,91.1872,814.7846,668.0152,-1646.4410,1363.5247,835.0778,694.7761
44.100000,100.0000,0.0000,102.1833,5.2655,181.8851,48.9337,82.5814,11.6909,256.0518,68.8872,-3867.3026,85.4202,822.9063,652.4844,-1637.7158,1282.7821,817.0098,631.3271
44.200000,100.0000,0.0000,101.6742,3.0677,176.7863,50.9340,83.5500,13.0182,248.8740,71.7031,-3860.8568,95.0225,714.8476,580.0965,-1466.3388,1198.8235,754.6276,618.6038
44.300000,100.0000,0.0000,100.1708,2.5056,180.0148,50.2103,84.4924,13.8063,253.4189,70.6845,-3854.3831,100.3973,667.9245,553.1238,-1325.6788,1090.6757,659.7940,538.8743
44.400000,100.0000,0.0000,100.8788,4.8826,179.4683,48.7275,83.6247,13.0381,252.6496,68.5970,-3860.2768,94.5433,539.1588,396.4682,-1113.7356,815.7717,577.4156,420.0479
44.500000,100.0000,0.0000,102.3434,3.9395,177.3624,50.8605,83.4040,12.4941,249.6849,71.5997,-3861.6784,91.4219,667.4171,515.4810,-1319.6340,1019.6286,653.9593,504.8084
44.600000,100.0000,0.0000,101.2879,1.7495,178.2543,48.6773,84.3218,13.6913,250.9405,68.5263,-3855.5684,99.6616,723.9825,609.2327,-1474.0081,1232.4745,751.9526,624.0436
44.700000,100.0000,0.0000,100.7860,4.8117,179.0837,49.9337,83.9738,12.2276,252.1082,70.2950,-3857.3797,89.1303,787.5783,736.8550,-1557.6401,1464.5445,772.0553,728.1794
44.800000,100.0000,0.0000,101.0727,3.4112,176.0332,49.4222,83.9418,13.2370,247.8138,69.5750,-3858.0829,96.1805,750.5599,724.5810,-1511.8246,1454.5069,762.5642,730.5254
44.900000,100.0000,0.0000,101.1953,3.1279,176.5533,48.5637,83.4220,12.9445,248.5459,68.3664,-3861.7163,93.9822,832.2508,755.9271,-1662.7448,1523.1720,832.8442,768.5101
45.000000,100.0000,0.0000,101.1805,3.9534,178.7364,49.1540,83.5480,13.2430,251.6191,69.1973,-3860.9049,95.5709,878.3793,798.8279,-1755.3093,1601.7447,878.2746,802.9719
45.100000,100.0000,0.0000,101.7643,2.1137,176.0103,47.9506,83.5867,13.4276,247.7816,67.5032,-3860.7713,97.6520,813.5029,737.9096,-1643.4549,1516.0623,832.9382,781.0965
45.200000,100.0000,0.0000,100.7581,4.1941,180.4876,50.4535,83.8214,12.3540,254.0845,71.0268,-3858.5642,90.2984,844.0521,826.3672,-1669.3724,1649.4745,827.7217,822.6832
45.300000,100.0000,0.0000,101.3734,2.2490,177.3393,50.8437,84.0438,13.1316,249.6524,71.5761,-3857.2532,94.9317,822.4096,731.4967,-1663.9701,1504.8982,844.5807,775.4118
45.400000,100.0000,0.0000,100.7521,1.7986,179.7224,49.3812,84.3241,13.1920,253.0073,69.5173,-3855.2364,95.2170,808.6626,685.5446,-1589.6182,1379.9316,784.8268,695.4173
45.500000,100.0000,0.0000,100.9688,4.6857,178.7496,52.0391,83.6199,12.1349,251.6378,73.2589,-3859.9310,88.7512,706.8059,587.5458,-1416.7738,1204.8350,712.2454,617.4492
45.600000,100.0000,0.0000,101.5446,3.0066,176.2597,50.1865,83.1806,12.6584,248.1326,70.6509,-3863.3571,92.1876,749.6730,607.7851,-1483.7596,1237.9276,738.2542,632.6995
45.700000,100.0000,0.0000,99.8612,2.9110,180.0413,48.3787,83.8020,13.4254,253.4562,68.1059,-3859.2133,97.7843,797.1292,651.0804,-1572.6433,1313.4004,778.1960,661.9016
45.800000,100.0000,0.0000,100.7902,3.3058,175.5924,50.3497,83.9365,12.3262,247.1932,70.8807,-3857.6847,89.6689,723.0717,635.3666,-1438.9890,1288.2413,719.2149,655.0128
45.900000,100.0000,0.0000,100.2308,3.0413,176.8329,49.7916,83.7749,12.2151,248.9395,70.0950,-3858.8007,88.7486,663.8618,637.6151,-1309.1013,1273.2486,648.0412,636.0337
46.000000,100.0000,0.0000,98.6187,3.2367,179.9624,52.3177,84.1274,13.1812,253.3452,73.6511,-3856.6740,95.3440,653.0226,632.6552,-1301.8049,1273.4157,650.7596,641.7182
46.100000,100.0000,0.0000,101.0359,2.7610,171.5152,47.0170,83.3663,12.7559,241.4535,66.1889,-3862.0295,92.5997,727.6121,581.3241,-1432.8238,1157.6471,707.4828,577.6242
46.200000,100.0000,0.0000,99.9705,1.8624,178.2680,51.4373,83.2983,12.4454,250.9598,72.4118,-3862.3888,90.5299,746.7023,545.0071,-1482.2813,1082.3683,737.3895,537.5261
46.300000,100.0000,0.0000,100.1669,2.5661,178.1367,53.4920,82.8744,12.0149,250.7750,75.3043,-3865.3416,88.2838,667.2614,507.5175,-1334.4925,1013.2676,669.0749,506.6421
46.400000,100.0000,0.0000,99.6870,3.5578,172.1822,48.3232,84.1615,12.7223,242.3924,68.0278,-3856.2703,92.9877,632.9966,507.2329,-1253.0520,996.8758,622.9172,490.3017
46.500000,100.0000,0.0000,100.0714,2.5628,178.9917,53.7936,81.9473,11.7583,251.9786,75.7289,-3871.9974,86.1309,609.6095,517.7969,-1239.2682,1042.4344,631.7054,525.5057
46.600000,100.0000,0.0000,99.4831,3.4469,174.7894,52.2382,82.9166,11.4547,246.0627,73.5392,-3864.7325,83.5004,634.3513,537.5517,-1273.0070,1066.0262,641.8006,529.4929
46.700000,100.0000,0.0000,99.6621,2.3673,174.9379,48.5119,83.2784,12.4710,246.2719,68.2934,-3862.5446,90.7009,646.6207,586.8568,-1303.1884,1164.6345,659.2527,577.6492
46.800000,100.0000,0.0000,99.5122,4.4993,178.5740,53.8782,82.0737,11.7984,251.3906,75.8479,-3871.0845,86.3789,668.2580,582.6157,-1343.7139,1168.9074,677.4991,588.3458
46.900000,100.0000,0.0000,100.5967,2.4057,171.9404,47.7223,82.6280,11.9670,242.0520,67.1819,-3867.1084,87.7393,709.3308,581.0736,-1440.2251,1168.2611,733.7583,587.4912
47.000000,100.0000,0.0000,99.1297,2.3839,178.8081,49.2350,83.2834,12.4437,251.7202,69.3115,-3862.5312,91.0171,749.9427,547.1225,-1507.8079,1098.3054,759.2959,552.2449
47.100000,100.0000,0.0000,99.1795,2.8939,177.0201,51.3331,83.1484,11.5140,249.2031,72.2651,-3863.0881,84.2791,762.7866,520.5149,-1537.0206,1057.6843,776.6512,538.0697
47.200000,100.0000,0.0000,100.5521,2.5647,173.4058,48.9995,83.0563,11.7062,244.1150,68.9799,-3863.8612,85.8964,758.8566,527.0955,-1521.9027,1077.7416,765.1122,550.9388
47.300000,100.0000,0.0000,100.8184,3.6590,180.1742,50.6360,81.4873,12.5016,253.6434,71.2837,-3875.7352,91.5792,791.2624,597.4987,-1582.0968,1218.4659,792.8075,621.8184
47.400000,100.0000,0.0000,99.4692,2.5752,171.8415,50.4323,82.5162,11.8865,241.9129,70.9970,-3867.8732,86.9144,725.5284,601.6260,-1469.0486,1248.0318,745.3977,646.7681
47.500000,100.0000,0.0000,98.1353,3.6147,172.5227,47.9139,83.6038,12.8727,242.8718,67.4517,-3860.3835,93.8463,728.8206,631.8168,-1450.6276,1274.5635,723.5444,643.5375
47.600000,100.0000,0.0000,97.8119,2.1980,178.4919,53.1486,82.7974,12.0760,251.2751,74.8208,-3865.9235,88.5861,715.4454,619.3632,-1459.9925,1282.0181,746.7336,664.1580
47.700000,100.0000,0.0000,100.8654,2.4439,169.8944,48.3204,82.2189,11.7530,239.1717,68.0239,-3870.0263,86.4717,740.8601,732.7896,-1480.0550,1492.6580,741.0805,759.8905
47.800000,100.0000,0.0000,99.6204,3.5801,175.5253,50.1985,82.8491,11.4449,247.0987,70.6679,-3865.2443,83.7948,744.4574,863.5427,-1517.9157,1743.4894,776.1316,882.5828
47.900000,100.0000,0.0000,99.2447,3.6117,177.6229,53.5539,82.7139,12.2639,250.0517,75.3915,-3866.6521,90.3722,779.4821,789.8892,-1561.7006,1594.2544,784.1258,804.6904
48.000000,100.0000,0.0000,101.1793,2.6508,168.9225,46.4020,82.5037,12.4429,237.8035,65.3232,-3868.2234,90.9126,699.0023,686.2491,-1419.3337,1377.6736,722.5276,692.9173
48.100000,100.0000,0.0000,98.2757,3.5457,178.2094,50.8173,83.5696,12.5163,250.8774,71.5389,-3860.4876,91.6604,697.6047,659.6223,-1404.6631,1328.5163,708.7689,669.2865
48.200000,100.0000,0.0000,99.6476,3.3548,173.4496,52.5141,82.8401,12.8464,244.1767,73.9276,-3866.0072,94.5214,708.3420,677.2224,-1428.9847,1351.3016,722.7006,674.6496
48.300000,100.0000,0.0000,99.7989,3.2102,172.5007,45.7729,82.7709,11.8980,242.8408,64.4376,-3866.0286,87.2072,680.3893,618.6149,-1380.9615,1247.4445,702.7493,630.3061
48.400000,100.0000,0.0000,98.5424,2.0931,179.2039,54.0920,82.2653,12.2282,252.2774,76.1489,-3869.9193,90.0818,686.6070,610.5679,-1371.2089,1205.8303,686.7218,594.9694
48.500000,100.0000,0.0000,99.5935,2.7080,170.7752,49.1864,82.2055,12.4581,240.4116,69.2429,-3870.4584,91.6145,743.6164,692.5805,-1525.1511,1409.9360,784.4950,719.1198
48.600000,100.0000,0.0000,98.5432,2.9428,175.5628,48.7829,82.8356,11.2753,247.1516,68.6750,-3865.2502,82.2746,857.0527,866.2871,-1696.1694,1707.5999,841.5042,841.2078
48.700000,100.0000,0.0000,96.3230,2.0777,177.8180,55.2213,83.4052,12.1864,250.3263,77.7388,-3861.5440,89.4867,727.4596,758.8316,-1492.9011,1545.1314,768.3734,787.6592
48.800000,100.0000,0.0000,100.4537,2.8984,170.3457,46.3320,81.5866,12.2896,239.8070,65.2247,-3874.9184,90.2814,762.2164,758.8671,-1502.9921,1503.0401,743.7140,744.5419
48.900000,100.0000,0.0000,98.4714,3.4418,177.9948,53.1071,82.5637,11.8418,250.5753,74.7625,-3867.4801,86.2114,703.3093,713.8380,-1435.2416,1456.9674,734.5651,744.8919
49.000000,100.0000,0.0000,99.9246,2.7430,174.9629,54.0659,81.4819,11.2731,246.3070,76.1121,-3875.2404,83.1876,740.9265,698.7385,-1464.4476,1397.5572,725.5412,699.4900
49.100000,100.0000,0.0000,100.5143,3.7221,170.4801,45.6945,83.3428,12.4353,239.9963,64.3272,-3862.0946,90.9656,704.3022,665.8080,-1422.7959,1346.7439,720.4234,681.8203
49.200000,100.0000,0.0000,98.3953,2.2059,179.6917,54.8435,82.6740,11.6653,252.9641,77.2069,-3866.6567,85.8956,793.6211,747.2352,-1566.3572,1474.4452,774.7084,729.0125
49.300000,100.0000,0.0000,99.5810,4.3221,170.1889,47.6312,82.4962,12.0347,239.5864,67.0536,-3868.1318,88.6302,791.1179,806.2116,-1576.9447,1609.6414,788.5467,803.2639
49.400000,100.0000,0.0000,99.3525,4.4150,172.3574,45.4639,82.9634,13.9023,242.6391,64.0025,-3865.5964,101.4513,817.9067,828.5844,-1624.5987,1667.2302,809.3040,840.9571
49.500000,100.0000,0.0000,96.7800,3.5054,178.9009,55.1418,83.4813,12.2222,251.8508,77.6268,-3860.9888,89.4931,758.9186,776.6749,-1497.5641,1541.9097,741.2184,765.0807
49.600000,100.0000,0.0000,100.0173,2.9438,167.7159,44.4253,82.9476,12.6038,236.1050,62.5404,-3865.1148,92.9518,707.1924,687.0935,-1394.5847,1375.8633,690.1475,690.6784
49.700000,100.0000,0.0000,99.2192,3.8796,175.1277,50.2744,81.8812,12.2913,246.5390,70.7746,-3872.7741,90.6017,713.5518,680.2630,-1404.4230,1360.7829,693.4994,680.0408
49.800000,100.0000,0.0000,98.5981,3.8092,174.9570,53.5715,82.1555,11.7497,246.2987,75.4162,-3870.4757,86.2291,687.9264,674.8216,-1345.8666,1323.6271,660.7094,650.4357
49.900000,100.0000,0.0000,99.5918,4.5101,169.8547,43.3368,83.1707,13.1728,239.1158,61.0081,-3863.6892,95.9863,711.5335,654.3899,-1393.3072,1304.4491,684.3738,649.3712
50.000000,100.0000,0.0000,98.5237,3.0668,177.9266,53.5192,82.1731,11.2284,250.4792,75.3426,-3870.1761,83.4168,813.3119,709.1134,-1570.6541,1372.6342,760.2112,664.4359
50.100000,100.0000,0.0000,99.3491,2.8866,172.6224,51.6727,82.7942,11.4383,243.0122,72.7431,-3865.6541,83.9259,678.4041,592.3654,-1337.1700,1169.1980,661.1334,577.1596
50.200000,100.0000,0.0000,99.5383,4.1274,173.7263,46.4311,82.5807,11.6475,244.5662,65.3642,-3867.3436,85.9502,690.7309,577.9739,-1318.3816,1112.9807,630.7390,536.0079
50.300000,100.0000,0.0000,98.5930,1.7905,177.7968,56.4081,82.1802,10.8915,250.2965,79.4095,-3869.9678,80.8224,686.8144,567.6291,-1347.9642,1110.2263,663.3724,543.6586
50.400000,100.0000,0.0000,100.0362,3.4680,171.2655,46.0896,82.6952,12.3271,241.1020,64.8834,-3866.8003,90.5578,751.8076,594.6226,-1441.1562,1127.0875,691.9730,534.4107
50.500000,100.0000,0.0000,98.8179,3.6324,177.1123,50.7812,82.8370,12.1108,249.3328,71.4880,-3865.6961,89.5077,714.2611,577.9544,-1401.0217,1130.3082,688.7425,552.8910
50.600000,100.0000,0.0000,99.7858,4.3436,173.9312,53.4586,82.7630,11.3102,244.8546,75.2572,-3865.8696,83.6763,762.9151,659.5315,-1482.3159,1269.0467,722.4156,610.7657
50.700000,100.0000,0.0000,100.1275,3.2162,172.1257,46.3816,83.5936,11.5996,242.3129,65.2945,-3859.9139,85.4139,720.8612,570.3356,-1420.2929,1122.1896,700.7540,551.6373
50.800000,100.0000,0.0000,99.4484,3.5870,178.2188,53.0048,82.9222,12.0107,250.8905,74.6185,-3865.0011,88.4190,768.2369,603.1906,-1507.0575,1156.9267,742.5036,554.3722
50.900000,100.0000,0.0000,100.7575,4.9827,171.8647,50.4035,83.0997,12.8847,241.9455,70.9564,-3864.0843,94.1843,733.0634,545.9525,-1459.8690,1070.1481,727.9822,524.4878
51.000000,100.0000,0.0000,100.8996,3.3796,175.0688,47.2014,83.8877,13.1261,246.4561,66.4487,-3858.4817,96.2226,794.5945,615.8403,-1581.6465,1202.1936,789.4449,586.3313
51.100000,100.0000,0.0000,100.6954,3.4898,178.6816,52.4956,83.2508,12.0181,251.5421,73.9016,-3862.5849,88.1761,715.8638,634.4298,-1414.8391,1231.8518,700.4012,598.3512
51.200000,100.0000,0.0000,102.3901,4.9869,171.0907,47.0935,83.0921,12.2850,240.8558,66.2967,-3863.8915,90.4378,686.6441,626.3944,-1379.5955,1248.0486,694.9382,620.8239
51.300000,100.0000,0.0000,99.4971,3.7874,178.4411,47.8326,83.9506,13.4133,251.2035,67.3372,-3858.1334,97.7933,765.3504,719.2919,-1511.6956,1396.5461,748.2119,678.5622
51.400000,100.0000,0.0000,99.1082,4.6728,175.6135,52.4707,84.3804,12.6886,247.2229,73.8666,-3854.6886,93.0769,732.5628,687.6656,-1480.9058,1390.8084,750.3521,702.5799
51.500000,100.0000,0.0000,101.5906,3.3596,172.2285,46.0222,82.7456,11.6411,242.4576,64.7885,-3866.1476,86.1101,672.5823,624.9680,-1330.3665,1221.1161,659.8282,596.3338
51.600000,100.0000,0.0000,99.8983,2.6065,180.2995,48.8427,83.2629,12.1522,253.8197,68.7592,-3862.5782,89.4224,621.1290,532.7486,-1264.5774,1084.6862,645.8412,551.3069
51.700000,100.0000,0.0000,100.2473,3.5714,174.1315,52.1828,83.5408,12.3488,245.1366,73.4612,-3860.6448,90.8431,639.2925,520.7069,-1282.4908,1032.0317,645.3438,511.4253
