time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,100.1230,92.5662,107.8284,622.408508,-3557.428371,-2935.019862,130.311611,-3691.063180,3.323083,0.000000,0.000000
2.000000,100.0000,102.4075,86.6432,103.4144,633.831787,-3594.617527,-2960.785740,121.973410,-3719.999205,3.409749,0.000000,0.000000
3.000000,100.0000,103.5096,85.5308,108.7043,641.493286,-3560.826693,-2919.333406,120.407391,-3685.384552,4.150963,0.000000,0.000000
4.000000,100.0000,103.2734,90.9147,106.3794,643.266479,-3571.064396,-2927.797916,127.986692,-3700.503100,1.450727,0.000000,0.000000
5.000000,100.0000,98.7822,88.6018,110.9685,611.014465,-3545.642737,-2934.628271,124.730728,-3670.797535,0.424123,0.000000,0.000000
6.000000,100.0000,105.7911,88.5471,103.4403,654.802124,-3594.197241,-2939.395117,124.653640,-3719.828121,0.976458,-0.000000,0.000000
7.000000,100.0000,102.4543,90.6099,106.7553,637.644287,-3568.912123,-2931.267835,127.557701,-3698.049338,1.578290,-0.000000,0.000000
8.000000,100.0000,102.4186,90.0562,106.3618,634.727173,-3573.172826,-2938.445653,126.778087,-3700.618433,0.667112,-0.000000,0.000000
9.000000,100.0000,98.4105,90.3970,107.0663,610.335754,-3567.062212,-2956.726458,127.257992,-3696.021251,1.701185,-0.000000,0.000000
10.000000,100.0000,101.3762,87.7081,103.7830,627.199219,-3593.240388,-2966.041169,123.472639,-3717.562398,0.848970,-0.000000,0.000000
11.000000,100.0000,99.7895,83.6880,103.1253,618.317810,-3602.845836,-2984.528026,117.813206,-3721.913524,1.255244,0.000000,0.000000
12.000000,100.0000,92.7632,78.8613,103.5342,575.693481,-3607.971680,-3032.278199,111.018309,-3719.207042,0.217157,0.000000,0.000000
13.000000,100.0000,94.5835,87.6360,105.4831,590.032959,-3582.159437,-2992.126478,123.371147,-3706.371071,0.840962,0.000000,0.000000
14.000000,100.0000,89.9667,89.5368,104.3927,557.776123,-3586.646330,-3028.870207,126.046909,-3713.539639,0.846409,0.000000,0.000000
15.000000,100.0000,101.6904,79.3106,99.8707,628.802795,-3630.071061,-3001.268265,111.650809,-3743.628022,1.905691,-0.000000,0.000000
16.000000,100.0000,104.9260,78.0279,100.1405,653.469849,-3629.676481,-2976.206632,109.845072,-3741.816029,2.294738,-0.000000,0.000000
17.000000,100.0000,101.0847,90.9387,103.7521,630.277466,-3589.307515,-2959.030049,128.020558,-3717.766471,0.437713,-0.000000,0.000000
18.000000,100.0000,98.5241,90.7196,106.5958,613.154297,-3569.961513,-2956.807216,127.712057,-3699.090114,1.416829,-0.000000,0.000000
19.000000,100.0000,97.3796,86.9643,106.2412,605.524414,-3577.649805,-2972.125391,122.425439,-3701.406868,1.331912,-0.000000,0.000000
20.000000,100.0000,96.5333,85.7492,102.7851,598.525879,-3601.457762,-3002.931883,120.714970,-3724.168877,1.996825,-0.000000,0.000000
21.000000,100.0000,98.5573,80.2730,105.6840,613.292419,-3590.134698,-2976.842279,113.005675,-3705.054078,1.913516,-0.000000,0.000000
22.000000,100.0000,93.5466,85.3267,106.0326,583.041260,-3581.858847,-2998.817588,120.120101,-3702.771022,0.792003,-0.000000,0.000000
23.000000,100.0000,99.3022,93.3570,105.5494,615.384216,-3573.548381,-2958.164164,131.424978,-3705.936657,0.962440,-0.000000,0.000000
24.000000,100.0000,102.2182,83.1295,105.2215,632.873901,-3589.326023,-2956.452122,117.026952,-3708.088076,1.734889,-0.000000,0.000000
25.000000,100.0000,95.3906,85.3845,106.4903,593.291870,-3577.620572,-2984.328702,120.201465,-3699.778849,1.956935,-0.000000,0.000000
26.000000,100.0000,95.2764,89.4269,106.3065,590.029053,-3574.277908,-2984.248856,125.892295,-3700.979897,0.809300,-0.000000,0.000000
27.000000,100.0000,104.3562,87.3334,105.3296,646.862061,-3584.225731,-2937.363671,122.945158,-3707.378228,0.208351,0.000000,0.000000
28.000000,100.0000,100.6150,83.3815,104.4351,625.495361,-3595.415987,-2969.920625,117.381711,-3713.260249,0.463199,0.000000,0.000000
29.000000,100.0000,98.6505,87.2482,104.6280,612.481384,-3589.142067,-2976.660683,122.825215,-3711.989755,0.022295,-0.000000,0.000000
30.000000,100.0000,100.5521,83.0167,106.7335,625.049805,-3579.739325,-2954.689521,116.868236,-3698.191064,1.585050,0.000000,0.000000
31.000000,100.0000,103.4428,84.9864,106.1896,645.606812,-3578.513490,-2932.906678,119.641077,-3701.744103,3.590315,-0.000000,0.000000
32.000000,100.0000,97.8294,91.7155,107.0294,607.896118,-3564.734398,-2956.838280,129.114121,-3696.261566,2.412911,-0.000000,0.000000
33.000000,100.0000,96.8397,94.0697,113.3160,598.780640,-3521.711700,-2922.931061,132.428167,-3655.813498,1.675029,0.000000,0.000000
34.000000,100.0000,101.9484,83.2041,108.5741,635.553406,-3568.307896,-2932.754490,117.132034,-3686.227621,0.787852,0.000000,0.000000
35.000000,100.0000,103.6580,92.2319,108.4419,648.022583,-3557.131488,-2909.108905,129.841066,-3687.083850,0.111900,0.000000,0.000000
36.000000,100.0000,99.2500,88.0441,106.9565,616.271118,-3572.729103,-2956.457985,123.945616,-3696.737211,0.062581,0.000000,0.000000
37.000000,100.0000,101.3259,81.1098,105.5501,630.590332,-3591.076402,-2960.486070,114.183649,-3705.931812,0.673034,-0.000000,0.000000
38.000000,100.0000,99.7603,87.7469,105.3093,619.254150,-3583.385952,-2964.131802,123.527160,-3707.511364,0.597785,0.000000,0.000000
39.000000,100.0000,95.5480,80.7334,103.2913,593.185303,-3606.587734,-3013.402431,113.653811,-3720.814115,0.572381,-0.000000,0.000000
40.000000,100.0000,96.2492,87.5405,103.2651,598.111938,-3597.558651,-2999.446713,123.236596,-3720.987707,0.193657,0.000000,0.000000
41.000000,100.0000,103.5758,87.5915,98.8616,642.358582,-3626.838610,-2984.480028,123.308447,-3750.424503,0.276944,0.000000,0.000000
42.000000,100.0000,96.3680,79.9938,107.0751,597.679871,-3582.975136,-2985.295265,112.612692,-3695.964287,0.376393,0.000000,0.000000
43.000000,100.0000,98.3017,86.2275,109.5712,611.823425,-3557.058338,-2945.234912,121.388227,-3679.783940,1.337210,0.000000,0.000000
44.000000,100.0000,100.8565,92.7395,105.4980,626.567017,-3572.393215,-2945.826199,130.555564,-3706.273753,3.324406,0.000000,0.000000
45.000000,100.0000,100.5579,84.8501,113.5557,622.038086,-3533.651448,-2911.613362,119.449196,-3654.291047,1.191329,-0.000000,0.000000
46.000000,100.0000,104.9960,82.7189,103.2651,657.927490,-3604.062953,-2946.135462,116.448879,-3720.987439,0.476321,-0.000000,0.000000
47.000000,100.0000,96.3121,103.8883,112.5859,598.434326,-3512.878162,-2914.443836,146.250468,-3660.458844,1.330954,-0.000000,0.000000
48.000000,100.0000,105.1316,89.6577,110.1448,646.327881,-3549.162898,-2902.835017,126.217136,-3676.088518,0.709951,0.000000,0.000000
49.000000,100.0000,110.9629,79.2574,105.2878,691.306213,-3595.361457,-2904.055244,111.575913,-3707.652747,0.715177,0.000000,0.000000
50.000000,100.0000,100.8472,94.9487,109.0889,630.619629,-3548.499738,-2917.880109,133.665707,-3682.897129,0.730808,-0.000000,0.000000
51.000000,100.0000,104.4515,94.3076,110.1457,644.180725,-3542.139777,-2897.959052,132.763193,-3676.082932,1.179983,0.000000,0.000000
52.000000,100.0000,107.0328,80.0794,104.7871,664.615784,-3597.851736,-2933.235953,112.733185,-3710.942758,0.358093,0.000000,0.000000
53.000000,100.0000,103.7423,93.2710,109.3229,648.049438,-3549.906327,-2901.856889,131.303870,-3681.385616,0.174614,0.000000,0.000000
54.000000,100.0000,101.1823,95.0426,109.7073,626.248962,-3544.731558,-2918.482596,133.797854,-3678.906306,0.375383,-0.000000,0.000000
55.000000,100.0000,106.7253,88.7410,109.2450,660.278564,-3556.848994,-2896.570430,124.926725,-3681.889004,0.113717,0.000000,0.000000
56.000000,100.0000,110.9187,90.7720,112.9186,691.344971,-3529.563517,-2838.218546,127.785862,-3658.340517,0.992011,-0.000000,0.000000
57.000000,100.0000,99.9508,95.4748,110.3825,621.335632,-3540.000477,-2918.664844,134.406247,-3674.560439,0.153216,-0.000000,0.000000
58.000000,100.0000,101.8114,92.7993,106.6363,628.309021,-3566.807828,-2938.498807,130.639846,-3698.825843,1.378580,-0.000000,0.000000
59.000000,100.0000,103.9784,80.5489,108.3584,645.331726,-3571.654772,-2926.323046,113.394120,-3687.624655,2.576354,-0.000000,0.000000
60.000000,100.0000,100.7167,88.4316,107.8199,627.235779,-3564.431038,-2937.195260,124.491102,-3691.118377,2.196270,-0.000000,0.000000
61.000000,100.0000,97.8408,96.4666,108.1761,604.802979,-3552.663084,-2947.860106,135.802566,-3688.806456,0.341616,-0.000000,0.000000
62.000000,100.0000,101.5962,86.0107,104.1363,627.884521,-3593.627877,-2965.743355,121.083079,-3715.230126,0.519253,0.000000,0.000000
63.000000,100.0000,99.8286,85.3435,110.5518,619.595093,-3551.486323,-2931.891230,120.143732,-3673.472139,1.842420,0.000000,0.000000
64.000000,100.0000,102.0345,88.8554,107.5341,635.026184,-3566.858833,-2931.832649,125.087726,-3692.975973,1.029606,0.000000,0.000000
65.000000,100.0000,97.1019,87.7069,102.9526,605.244385,-3598.156187,-2992.911802,123.470927,-3723.058358,1.431651,0.000000,0.000000
66.000000,100.0000,97.0274,86.6342,102.0425,603.716431,-3605.558485,-3001.842055,121.960805,-3729.104136,1.585772,0.000000,0.000000
67.000000,100.0000,101.9347,89.8566,107.7519,631.431885,-3564.799572,-2933.367687,126.497196,-3691.560204,0.263688,0.000000,0.000000
68.000000,100.0000,100.0736,89.8784,106.3142,623.149353,-3574.288225,-2951.138872,126.527902,-3700.929576,0.113400,0.000000,0.000000
69.000000,100.0000,101.1982,85.5491,99.1871,628.204712,-3627.084204,-2998.879492,120.433140,-3748.229004,0.710807,-0.000000,0.000000
70.000000,100.0000,97.6396,80.6553,100.9350,605.258118,-3620.863157,-3015.605039,113.543885,-3736.493150,2.087295,0.000000,0.000000
71.000000,100.0000,95.5759,78.5057,98.5335,595.290039,-3640.739584,-3045.449544,110.517729,-3752.640816,1.383744,-0.000000,0.000000
