# F(k,t) correlation function
# Reference time: 2209.000 ps
# lag_time_ps	F(k,t)
0.000000	530.96106620
1.000000	-16.06926709
2.000000	-48.08685518
3.000000	-12.69649331
4.000000	48.53208862
5.000000	58.07536305
6.000000	-12.26485718
7.000000	29.25964454
8.000000	27.50535337
9.000000	-25.81290518
10.000000	-74.25664361
11.000000	43.72451815
12.000000	23.20336996
13.000000	-29.16434462
14.000000	59.94868161
15.000000	-55.23263888
16.000000	60.12872006
17.000000	31.65721829
18.000000	-48.31621553
19.000000	-72.41317280
20.000000	33.07730025
21.000000	-20.63658431
22.000000	72.97773185
23.000000	58.36196669
24.000000	-83.61679067
25.000000	0.34728436
26.000000	-8.09929698
27.000000	-18.54750025
28.000000	-30.00854420
29.000000	12.81962720
30.000000	62.35407167
31.000000	-62.69159024
32.000000	46.26129545
33.000000	63.00043222
34.000000	-8.65638413
35.000000	18.33561016
36.000000	-32.22962165
37.000000	-17.25727782
38.000000	-123.30452958
39.000000	-44.04327528
40.000000	5.26938770
41.000000	-49.26139548
42.000000	96.83691556
43.000000	-37.36434769
44.000000	67.80681802
45.000000	19.36384059
46.000000	58.31288581
47.000000	74.82437410
48.000000	79.53007247
49.000000	-33.62005459
50.000000	-63.64030042
51.000000	-130.10838000
52.000000	-30.54182164
53.000000	44.21965439
54.000000	-27.27743801
55.000000	51.25438188
56.000000	64.95361655
57.000000	-51.11727441
58.000000	-35.46505230
59.000000	0.08393200
60.000000	-16.44782503
61.000000	0.45967691
62.000000	-82.67110987
63.000000	97.54398598
64.000000	73.45152584
65.000000	14.44562917
66.000000	-39.67908014
67.000000	-45.16859432
68.000000	-55.36320740
69.000000	46.79096460
70.000000	35.82971446
71.000000	-34.09705952
72.000000	-26.76831714
73.000000	71.51598868
74.000000	-44.53438142
75.000000	-14.44620551
76.000000	67.03189942
77.000000	-95.01045947
78.000000	22.10914091
79.000000	-19.32445471
80.000000	64.81269162
81.000000	38.72579133
82.000000	-64.88067952
83.000000	41.43664947
84.000000	37.07115268
85.000000	-51.46590570
86.000000	-19.46228175
87.000000	-29.50003918
88.000000	-8.96870862
89.000000	-5.63597202
90.000000	-46.49510880
91.000000	-40.12885449
