time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,103.8680,92.4375,103.6974,645.072754,-3585.440219,-2940.367465,130.130534,-3718.127603,2.557769,0.000000,0.000000
2.000000,100.0000,102.0484,86.6179,103.8301,633.163757,-3594.033285,-2960.869528,121.937900,-3717.251448,1.281346,-0.000000,0.000000
3.000000,100.0000,101.5017,88.5504,110.1625,633.378540,-3550.306953,-2916.928413,124.658384,-3675.974646,1.009290,-0.000000,0.000000
4.000000,100.0000,103.0863,94.1659,105.3014,640.235840,-3573.389513,-2933.153673,132.563648,-3707.563445,1.610295,-0.000000,0.000000
5.000000,100.0000,101.1770,88.3954,108.4826,626.494995,-3561.295057,-2934.800062,124.440154,-3686.820129,1.085122,0.000000,0.000000
6.000000,100.0000,103.5874,85.7782,105.8298,643.913086,-3582.861217,-2938.948131,120.755739,-3704.098943,0.480740,-0.000000,0.000000
7.000000,100.0000,97.2343,94.5920,112.2891,604.973572,-3528.955497,-2923.981925,133.163501,-3662.351028,0.233455,0.000000,0.000000
8.000000,100.0000,101.3372,91.5911,108.0863,626.183838,-3560.236682,-2934.052844,128.938903,-3689.389488,0.213241,0.000000,0.000000
9.000000,100.0000,100.1304,86.9839,106.4323,621.495972,-3576.305376,-2954.809404,122.453046,-3700.158073,1.400309,0.000000,0.000000
10.000000,100.0000,100.1031,89.9398,103.8080,623.745483,-3590.180831,-2966.435348,126.614278,-3717.397174,0.602567,0.000000,0.000000
11.000000,100.0000,99.9559,91.6444,101.0700,619.847290,-3605.064007,-2985.216717,129.013926,-3735.590702,1.514218,-0.000000,0.000000
12.000000,100.0000,97.3120,79.7702,99.1836,603.398560,-3634.860874,-3031.462315,112.297921,-3748.252417,1.095109,-0.000000,0.000000
13.000000,100.0000,95.1453,82.0861,105.0313,597.007080,-3593.417414,-2996.410334,115.558101,-3709.337574,0.363508,0.000000,0.000000
14.000000,100.0000,91.3087,91.1009,102.3877,571.088013,-3598.222857,-3027.134844,128.248837,-3726.807810,0.336485,-0.000000,0.000000
15.000000,100.0000,96.4876,86.1107,102.7739,598.195312,-3599.233072,-3001.037759,121.223779,-3724.243558,3.786325,-0.000000,0.000000
16.000000,100.0000,97.1684,81.9038,106.1776,604.698303,-3584.773264,-2980.074960,115.301534,-3701.822814,1.748860,-0.000000,0.000000
17.000000,100.0000,98.0219,88.4943,106.2842,610.826843,-3572.152896,-2961.326052,124.579328,-3701.125698,4.393435,-0.000000,0.000000
18.000000,100.0000,95.4044,90.3867,108.8336,591.424072,-3554.157875,-2962.733802,127.243356,-3684.547764,3.146258,-0.000000,0.000000
19.000000,100.0000,98.0004,80.3270,105.7753,611.349365,-3590.156918,-2978.807553,113.081734,-3704.455540,1.216645,-0.000000,0.000000
20.000000,100.0000,93.2833,92.2603,103.2841,584.711914,-3589.841199,-3005.129285,129.881016,-3720.862044,1.139562,-0.000000,0.000000
