time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
0.100500,100.0000,96.2401,81.7351,110.1456,115.063957,-3676.083625,0.523683,0.000000,0.000000
0.201000,100.0000,102.8205,88.8766,102.6206,125.117607,-3725.260849,1.363382,-0.000000,0.000000
0.300000,100.0000,98.4618,93.2849,106.1116,131.323370,-3702.254247,1.980182,0.000000,0.000000
0.400500,100.0000,102.0916,81.2875,104.9999,114.433866,-3709.543772,1.170025,0.000000,0.000000
0.501000,100.0000,101.0249,86.3332,103.7624,121.537065,-3717.698640,2.980118,-0.000000,0.000000
0.600000,100.0000,99.8622,80.6660,106.1588,113.558972,-3701.945800,0.064108,0.000000,0.000000
0.700500,100.0000,99.7200,87.4393,104.9151,123.094195,-3710.101380,4.670011,0.000000,0.000000
0.801000,100.0000,102.6846,87.7194,101.7716,123.488546,-3730.907966,0.316710,-0.000000,0.000000
0.900000,100.0000,99.5735,80.5319,107.2217,113.370222,-3695.009005,2.034219,-0.000000,0.000000
1.000500,100.0000,96.8258,88.6241,109.3814,124.762071,-3681.008049,2.530399,0.000000,0.000000
1.101000,100.0000,99.6217,82.5055,106.0156,116.148511,-3702.882770,1.961224,0.000000,0.000000
1.200000,100.0000,95.5727,87.5714,109.7939,123.280162,-3678.348360,3.895728,-0.000000,0.000000
1.300500,100.0000,95.3844,86.1284,107.8935,121.248706,-3690.640696,0.406750,-0.000000,0.000000
1.401000,100.0000,103.4406,79.1719,102.8793,111.455626,-3723.544187,3.267038,0.000000,0.000000
1.500000,100.0000,100.2998,89.9643,103.6819,126.648726,-3718.230581,0.058512,0.000000,0.000000
1.600500,100.0000,97.0404,80.2080,108.7496,112.914149,-3685.091607,3.535708,-0.000000,0.000000
1.701000,100.0000,96.9576,90.4562,104.9049,127.341223,-3710.167923,0.296766,0.000000,0.000000
1.800000,100.0000,97.0807,87.4832,105.4996,123.156037,-3706.263171,1.921589,0.000000,0.000000
1.900500,100.0000,101.0739,79.5532,104.7484,111.992347,-3711.197832,1.717369,-0.000000,0.000000
2.001000,100.0000,98.3375,90.6302,105.6982,127.586261,-3704.960926,1.805925,0.000000,0.000000
2.100000,100.0000,102.6343,83.6158,103.3931,117.711631,-3720.140356,2.983306,-0.000000,0.000000
2.200500,100.0000,99.9101,91.0965,104.7068,128.242710,-3711.471524,0.289620,-0.000000,0.000000
2.301000,100.0000,106.2937,77.1187,101.7809,108.565170,-3730.846180,4.060106,-0.000000,0.000000
2.400000,100.0000,100.9802,80.9467,108.2796,113.954142,-3688.135744,0.863744,0.000000,0.000000
2.500500,100.0000,99.8262,94.7663,107.9255,133.408866,-3690.432686,3.327707,-0.000000,0.000000
2.601000,100.0000,103.5281,83.3329,106.0263,117.313360,-3702.812606,1.420616,-0.000000,0.000000
2.700000,100.0000,95.2589,92.8332,111.9396,130.687552,-3664.582423,0.961416,0.000000,0.000000
2.800500,100.0000,99.5388,79.5758,109.3060,112.024129,-3681.494872,2.832263,-0.000000,0.000000
2.901000,100.0000,97.7564,91.7171,107.6171,129.116273,-3692.436810,1.353897,-0.000000,0.000000
3.000000,100.0000,99.2456,90.5811,107.1129,127.517159,-3695.717783,3.225950,0.000000,0.000000
3.100500,100.0000,100.8091,83.5451,105.2925,117.612013,-3707.621811,1.342039,0.000000,0.000000
3.201000,100.0000,95.4797,83.5734,106.6919,117.651921,-3698.462816,2.796904,-0.000000,0.000000
3.300000,100.0000,97.3287,73.9481,105.4020,104.101695,-3706.903167,1.810964,-0.000000,0.000000
3.400500,100.0000,95.5570,90.0365,106.6247,126.750448,-3698.901614,0.989411,0.000000,0.000000
3.501000,100.0000,99.2424,82.4344,103.7424,116.048394,-3717.830263,1.785864,0.000000,0.000000
3.600000,100.0000,104.3751,82.8980,101.4081,116.701140,-3733.332323,0.623503,-0.000000,0.000000
3.700500,100.0000,97.0215,84.1873,106.1906,118.516056,-3701.737514,1.850700,0.000000,0.000000
3.801000,100.0000,97.1399,82.0499,107.2826,115.507135,-3694.612848,1.140511,0.000000,0.000000
3.900000,100.0000,99.0493,92.1177,102.8040,129.680260,-3724.043250,3.724349,-0.000000,0.000000
4.000500,100.0000,99.3321,79.4354,103.3699,111.826516,-3720.293507,0.846495,-0.000000,0.000000
4.101000,100.0000,96.8524,83.9094,104.6964,118.124954,-3711.539595,3.742643,0.000000,0.000000
4.200000,100.0000,98.9959,83.7131,105.6548,117.848594,-3705.245555,1.507744,0.000000,0.000000
4.300500,100.0000,100.8101,81.6935,105.4018,115.005370,-3706.904409,3.024693,-0.000000,0.000000
4.401000,100.0000,98.4615,90.6294,104.8407,127.585042,-3710.590324,2.029199,0.000000,0.000000
4.500000,100.0000,96.4271,77.9130,106.5813,109.683295,-3699.184899,1.352751,0.000000,0.000000
4.600500,100.0000,98.6971,87.2568,104.0847,122.837208,-3715.570747,3.273540,-0.000000,0.000000
4.701000,100.0000,100.5444,81.7778,104.0356,115.124141,-3715.894565,1.171106,-0.000000,0.000000
4.800000,100.0000,102.0510,84.1714,101.9792,118.493681,-3729.524971,4.178295,0.000000,0.000000
