time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
0.100500,100.0000,102.0597,75.9976,108.2261,106.986959,-3688.482642,1.153384,-0.000000,0.000000
0.201000,100.0000,98.6184,90.4870,110.3188,127.384631,-3674.969806,0.590316,-0.000000,0.000000
0.300000,100.0000,100.6352,83.0311,106.1225,116.888431,-3702.182888,2.146910,0.000000,0.000000
0.400500,100.0000,100.4373,80.6843,107.1735,113.584709,-3695.322983,0.488597,0.000000,0.000000
0.501000,100.0000,97.3317,81.0767,108.5771,114.137116,-3686.208147,3.776267,-0.000000,0.000000
0.600000,100.0000,105.2501,76.1257,104.8527,107.167327,-3710.511441,0.803858,-0.000000,0.000000
0.700500,100.0000,100.2675,88.6269,107.8123,124.765991,-3691.168174,3.164273,0.000000,0.000000
0.801000,100.0000,101.4855,77.8161,108.0595,109.546881,-3689.563049,0.889823,-0.000000,0.000000
0.900000,100.0000,100.5933,83.7861,108.5562,117.951347,-3686.343422,0.953054,-0.000000,0.000000
1.000500,100.0000,101.8726,82.5801,108.6358,116.253548,-3685.828088,2.732788,0.000000,0.000000
1.101000,100.0000,102.6982,82.8249,105.9231,116.598114,-3703.488127,1.035743,-0.000000,0.000000
1.200000,100.0000,103.5267,87.4938,104.4160,123.170834,-3713.386025,2.672360,-0.000000,0.000000
1.300500,100.0000,99.5187,76.4061,108.3486,107.562000,-3687.688338,0.803999,0.000000,0.000000
1.401000,100.0000,96.7967,84.1806,106.7178,118.506738,-3698.293441,2.368260,0.000000,0.000000
1.500000,100.0000,100.2352,77.5159,105.3705,109.124378,-3707.109799,1.714136,-0.000000,0.000000
1.600500,100.0000,101.6499,85.3948,105.3107,120.215929,-3707.502243,0.845070,-0.000000,0.000000
1.701000,100.0000,95.8883,81.2577,109.1823,114.391891,-3682.293933,2.151522,0.000000,0.000000
1.800000,100.0000,96.6213,77.1771,109.2246,108.647396,-3682.020842,1.560857,-0.000000,0.000000
1.900500,100.0000,98.9604,83.5355,107.4519,117.598522,-3693.510914,1.539505,-0.000000,0.000000
2.001000,100.0000,102.1675,78.8721,104.2485,111.033584,-3714.490369,1.653929,0.000000,0.000000
2.100000,100.0000,98.6159,87.4105,104.9598,123.053674,-3709.807407,1.787768,-0.000000,0.000000
2.200500,100.0000,95.2800,75.4082,108.2831,106.157117,-3688.113006,2.120089,-0.000000,0.000000
2.301000,100.0000,96.8890,79.7966,104.7115,112.335062,-3711.440205,1.557545,0.000000,0.000000
2.400000,100.0000,94.6103,79.7503,105.7019,112.269871,-3704.937061,1.470347,-0.000000,0.000000
2.500500,100.0000,97.1096,77.9745,108.7536,109.769928,-3685.065218,1.407540,-0.000000,0.000000
2.601000,100.0000,96.9186,86.0340,107.6568,121.115793,-3692.178671,2.170003,0.000000,0.000000
2.700000,100.0000,100.4738,77.6812,105.7337,109.356970,-3704.728645,0.486878,0.000000,0.000000
2.800500,100.0000,101.9112,81.7221,103.7197,115.045668,-3717.980825,2.867915,-0.000000,0.000000
2.901000,100.0000,103.5800,81.8349,102.5142,115.204549,-3725.967254,0.783637,-0.000000,0.000000
3.000000,100.0000,97.9829,82.0943,110.0331,115.569717,-3676.807722,1.064329,0.000000,0.000000
3.100500,100.0000,101.6392,84.3587,103.8138,118.757417,-3717.358559,1.457149,0.000000,0.000000
3.201000,100.0000,101.8441,74.6336,108.1684,105.066735,-3688.856702,0.448384,-0.000000,0.000000
3.300000,100.0000,100.3155,84.0033,108.5775,118.257033,-3686.205628,1.696674,0.000000,0.000000
3.400500,100.0000,107.3601,81.3677,102.7630,114.546773,-3724.315665,0.150357,0.000000,0.000000
3.501000,100.0000,101.6484,85.3377,106.0879,120.135648,-3702.409653,1.384643,-0.000000,0.000000
3.600000,100.0000,100.1979,84.0030,108.3280,118.256665,-3687.821550,0.825790,0.000000,0.000000
3.700500,100.0000,106.6426,78.4348,103.0957,110.417964,-3722.109418,0.895753,-0.000000,0.000000
3.801000,100.0000,103.0684,86.9122,106.4647,122.352193,-3699.946134,0.554285,0.000000,0.000000
3.900000,100.0000,100.0292,82.0171,108.0143,115.460920,-3689.856190,0.610182,0.000000,0.000000
4.000500,100.0000,101.2035,85.3522,106.9657,120.156053,-3696.676995,0.674640,-0.000000,0.000000
4.101000,100.0000,100.3377,76.2927,107.9351,107.402290,-3690.370627,0.503453,-0.000000,0.000000
4.200000,100.0000,103.0687,77.5250,102.5115,109.137184,-3725.985111,1.120958,0.000000,0.000000
4.300500,100.0000,97.3413,80.4705,102.4271,113.283709,-3726.546177,0.014997,-0.000000,0.000000
4.401000,100.0000,98.6696,77.9990,100.2971,109.804469,-3740.765944,1.432167,-0.000000,0.000000
4.500000,100.0000,93.7685,81.7083,104.9985,115.026236,-3709.553246,0.584484,0.000000,0.000000
4.600500,100.0000,98.9487,74.8150,101.8723,105.322089,-3730.237423,0.935148,0.000000,0.000000
4.701000,100.0000,95.5755,82.5809,105.7545,116.254692,-3704.591974,1.019279,-0.000000,0.000000
4.800000,100.0000,96.8932,82.8192,104.3819,116.590178,-3713.610828,0.200581,0.000000,0.000000
4.900500,100.0000,101.8134,79.0140,99.8732,111.233317,-3743.611171,2.407763,0.000000,0.000000
5.001000,100.0000,96.6503,78.0649,106.8031,109.897202,-3697.737130,0.236845,0.000000,0.000000
5.100000,100.0000,100.5913,77.4797,107.3941,109.073398,-3693.887011,1.748549,-0.000000,0.000000
5.200500,100.0000,101.5657,84.1337,104.6733,118.440705,-3711.692086,0.693777,-0.000000,0.000000
5.301000,100.0000,100.3111,81.7712,105.2318,115.114761,-3708.020418,0.551484,-0.000000,0.000000
5.400000,100.0000,102.2170,81.1691,102.0412,114.267129,-3729.112382,1.428141,0.000000,0.000000
