time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,99.8924,77.6143,109.3378,619.461304,-3569.962805,-2950.501501,109.262909,-3681.289885,2.064194,-0.000000,0.000000
2.000000,100.0000,101.3025,79.2045,107.3227,632.287720,-3582.789378,-2950.501658,111.501446,-3694.351895,0.060976,-0.000000,0.000000
3.000000,100.0000,101.1691,88.2339,105.7690,628.105408,-3580.014784,-2951.909376,124.212743,-3704.496849,0.269833,-0.000000,0.000000
4.000000,100.0000,95.6295,80.9155,108.0537,594.777100,-3574.676405,-2979.899305,113.910180,-3689.600512,1.012461,0.000000,0.000000
5.000000,100.0000,96.5037,85.3764,110.7169,600.332397,-3551.842550,-2951.510152,120.190134,-3672.412274,0.379424,0.000000,0.000000
6.000000,100.0000,97.2488,80.7831,107.1609,603.360718,-3581.198488,-2977.837770,113.723861,-3695.405096,0.482081,-0.000000,0.000000
7.000000,100.0000,106.4632,83.9186,107.2926,662.543640,-3575.190826,-2912.647186,118.137825,-3694.547745,1.218241,0.000000,0.000000
8.000000,100.0000,92.9959,79.6633,107.0780,577.555481,-3581.789543,-3004.234062,112.147439,-3695.944932,2.009435,-0.000000,0.000000
9.000000,100.0000,101.3661,81.7316,103.3088,630.366333,-3603.709803,-2973.343470,115.059070,-3720.698236,1.930100,-0.000000,0.000000
10.000000,100.0000,98.8788,83.6967,108.4065,613.961548,-3567.144207,-2953.182659,117.825422,-3687.312813,2.342031,-0.000000,0.000000
11.000000,100.0000,102.7751,87.5009,105.9177,638.231262,-3575.203777,-2936.972515,123.180852,-3703.523180,5.137147,-0.000000,0.000000
12.000000,100.0000,100.4767,80.6806,106.5756,623.777954,-3583.939735,-2960.161781,113.579439,-3699.221668,1.703525,-0.000000,0.000000
13.000000,100.0000,99.7726,77.5662,106.0053,621.682556,-3592.666457,-2970.983901,109.195167,-3702.949969,1.088848,-0.000000,0.000000
14.000000,100.0000,101.5505,87.3985,102.9213,633.455566,-3600.218731,-2966.763165,123.036788,-3723.265650,0.009922,0.000000,0.000000
15.000000,100.0000,97.4111,87.1723,106.2430,603.897705,-3576.814695,-2972.916990,122.718277,-3701.395262,1.861863,-0.000000,0.000000
16.000000,100.0000,100.6050,75.2657,108.5575,623.660461,-3579.956057,-2956.295596,105.956621,-3686.334984,0.422760,-0.000000,0.000000
17.000000,100.0000,99.7836,83.1369,108.6149,622.738342,-3568.497066,-2945.758724,117.037323,-3685.963242,0.428342,0.000000,0.000000
18.000000,100.0000,99.5857,92.8919,109.0678,619.507935,-3551.505552,-2931.997617,130.770179,-3683.033834,0.757815,0.000000,0.000000
19.000000,100.0000,100.0363,81.3790,111.4302,621.253418,-3552.544512,-2931.291094,114.562664,-3667.839394,0.731141,0.000000,0.000000
20.000000,100.0000,99.5901,82.0216,113.0979,621.886292,-3540.739497,-2918.853206,115.467378,-3657.199810,0.992855,-0.000000,0.000000
21.000000,100.0000,102.8190,85.8624,103.1634,640.624329,-3600.375468,-2959.751139,120.874202,-3721.660785,0.410805,-0.000000,0.000000
22.000000,100.0000,99.7566,81.5300,103.6794,617.191101,-3602.501045,-2985.309944,114.775306,-3718.246649,0.970025,-0.000000,0.000000
23.000000,100.0000,99.7005,76.3781,108.4193,621.294922,-3578.375373,-2957.080452,107.522590,-3687.230285,1.333255,-0.000000,0.000000
24.000000,100.0000,103.5456,86.9697,105.4808,648.652710,-3582.492437,-2933.839727,122.433074,-3706.386106,1.460938,-0.000000,0.000000
25.000000,100.0000,93.9416,90.6720,112.3481,582.250854,-3530.345238,-2948.094384,127.645114,-3661.974738,3.983858,0.000000,0.000000
26.000000,100.0000,103.1632,75.5702,104.9637,637.075012,-3598.311133,-2961.236121,106.385292,-3709.781848,5.085506,-0.000000,0.000000
27.000000,100.0000,103.1774,78.0397,107.1041,644.890625,-3580.883369,-2935.992744,109.861678,-3695.774880,5.030368,-0.000000,0.000000
28.000000,100.0000,99.8328,96.6816,106.1562,622.062500,-3562.772943,-2940.710443,136.105246,-3701.962773,3.085040,-0.000000,0.000000
29.000000,100.0000,96.5240,81.9079,110.0598,593.476929,-3557.425239,-2963.948310,115.307287,-3676.635835,3.902841,-0.000000,0.000000
30.000000,100.0000,100.7649,68.7324,101.3755,628.055908,-3630.950418,-3002.894510,96.759278,-3733.549920,5.840026,-0.000000,0.000000
31.000000,100.0000,100.9167,87.8807,106.2611,631.214172,-3574.130552,-2942.916379,123.715624,-3701.276908,3.429801,-0.000000,0.000000
32.000000,100.0000,98.7890,91.8010,105.0507,610.912048,-3578.339189,-2967.427141,129.234365,-3709.209945,1.635026,-0.000000,0.000000
33.000000,100.0000,100.6165,80.1566,115.4559,621.152161,-3527.901029,-2906.748868,112.841792,-3642.274513,1.530639,-0.000000,0.000000
34.000000,100.0000,102.6147,76.7363,108.4757,640.415649,-3577.651382,-2937.235732,108.026852,-3686.864748,1.185681,-0.000000,0.000000
35.000000,100.0000,102.3821,90.3521,106.4386,639.713135,-3572.504660,-2932.791525,127.194725,-3700.116602,0.418192,-0.000000,0.000000
36.000000,100.0000,99.9006,87.6755,107.7467,620.584167,-3567.314037,-2946.729870,123.426733,-3691.594383,0.854792,-0.000000,0.000000
37.000000,100.0000,104.4798,82.3306,110.3395,648.335815,-3558.510706,-2910.174891,115.902300,-3674.836724,0.423588,-0.000000,0.000000
38.000000,100.0000,100.8467,80.0608,108.8876,627.899292,-3570.887975,-2942.988683,112.707006,-3684.198518,0.603622,-0.000000,0.000000
39.000000,100.0000,98.5335,83.4749,106.0214,612.976074,-3583.314491,-2970.338416,117.513208,-3702.844287,2.017659,-0.000000,0.000000
40.000000,100.0000,96.9206,76.9446,100.4975,602.162354,-3627.230828,-3025.068475,108.320095,-3739.422143,3.870601,-0.000000,0.000000
41.000000,100.0000,92.9602,78.7616,103.6712,576.353760,-3605.281202,-3028.927442,110.877965,-3718.301078,2.141738,-0.000000,0.000000
42.000000,100.0000,94.7791,74.2808,104.2110,588.212463,-3609.564349,-3021.351885,104.570036,-3714.737271,0.604925,-0.000000,0.000000
43.000000,100.0000,90.6994,76.6253,99.9232,566.302368,-3635.210621,-3068.908253,107.870573,-3743.275748,0.195119,-0.000000,0.000000
44.000000,100.0000,97.9839,85.7502,98.6561,606.131836,-3630.653925,-3024.522089,120.716325,-3751.811892,0.441403,-0.000000,0.000000
45.000000,100.0000,97.9563,68.9699,99.0200,605.143982,-3652.090786,-3046.946804,97.093522,-3749.355610,0.170913,-0.000000,0.000000
