time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,94.4628,88.0022,108.0278,585.795776,-3563.277628,-2977.481851,123.886643,-3689.768582,2.604716,0.000000,0.000000
2.000000,100.0000,95.2278,71.6958,106.9633,592.578979,-3594.538818,-3001.959838,100.930969,-3696.692293,1.222819,-0.000000,0.000000
3.000000,100.0000,103.0854,79.1387,104.4540,644.245300,-3600.228928,-2955.983627,111.408878,-3713.135674,1.497705,-0.000000,0.000000
4.000000,100.0000,103.3066,84.6842,106.1740,640.063477,-3581.075634,-2941.012157,119.215632,-3701.846277,1.555067,-0.000000,0.000000
5.000000,100.0000,98.0322,77.5132,110.4488,608.793396,-3563.301793,-2954.508397,109.120467,-3674.133758,1.711275,-0.000000,0.000000
6.000000,100.0000,100.6036,81.5501,103.1760,627.064819,-3605.874176,-2978.809357,114.803584,-3721.577383,0.900368,0.000000,0.000000
7.000000,100.0000,93.8527,85.5853,106.3659,580.188477,-3579.745025,-2999.556548,120.484186,-3700.591550,0.362962,0.000000,0.000000
8.000000,100.0000,99.1830,72.2116,103.0527,613.519897,-3620.503296,-3006.983399,101.657175,-3722.394595,0.232887,0.000000,0.000000
9.000000,100.0000,98.9910,75.7107,105.4772,619.736816,-3598.429642,-2978.692826,106.583003,-3706.409696,1.396225,0.000000,0.000000
10.000000,100.0000,97.3343,91.1646,111.2357,605.110718,-3540.209277,-2935.098559,128.338592,-3669.085402,0.537122,0.000000,0.000000
11.000000,100.0000,102.3177,82.8155,108.2844,634.100098,-3570.162453,-2936.062355,116.584987,-3688.104225,1.358156,0.000000,0.000000
12.000000,100.0000,107.2202,80.3905,105.4661,668.339111,-3592.378479,-2924.039368,113.171063,-3706.482578,0.933241,0.000000,0.000000
13.000000,100.0000,103.4049,83.4123,103.4905,648.403809,-3601.777901,-2953.374092,117.425042,-3719.495659,0.292366,-0.000000,0.000000
14.000000,100.0000,100.2222,85.1275,107.1201,625.468628,-3575.494346,-2950.025718,119.839636,-3695.670985,0.336902,-0.000000,0.000000
15.000000,100.0000,103.5204,79.8935,108.7654,645.013672,-3568.763644,-2923.749972,112.471375,-3684.989394,3.754494,-0.000000,0.000000
16.000000,100.0000,96.5909,83.1193,110.3896,601.931396,-3555.771318,-2953.839922,117.012619,-3674.514242,1.729970,-0.000000,0.000000
17.000000,100.0000,100.8458,88.1446,109.8425,627.328857,-3549.561925,-2922.233068,124.087110,-3678.034789,4.386663,-0.000000,0.000000
18.000000,100.0000,99.8805,84.9057,107.6088,618.286499,-3569.816124,-2951.529625,119.527463,-3692.490591,3.146538,-0.000000,0.000000
19.000000,100.0000,102.9430,71.5268,103.6136,640.923828,-3616.779363,-2975.855535,100.693035,-3718.681834,1.210624,-0.000000,0.000000
20.000000,100.0000,103.5472,80.2458,104.2854,650.506042,-3600.145843,-2949.639800,112.967424,-3714.247025,1.134149,-0.000000,0.000000
21.000000,100.0000,100.5547,91.3195,107.0046,625.126465,-3567.164743,-2942.038278,128.556551,-3696.423322,0.702241,0.000000,0.000000
22.000000,100.0000,100.7407,76.1406,107.5428,623.990906,-3585.581086,-2961.590180,107.188234,-3692.919894,0.151784,0.000000,0.000000
23.000000,100.0000,105.5093,79.6668,109.7560,658.108032,-3566.120518,-2908.012486,112.152266,-3678.592430,0.320553,-0.000000,0.000000
24.000000,100.0000,106.0683,91.6427,109.0826,659.115540,-3552.427706,-2893.312167,129.011513,-3682.937929,1.499338,0.000000,0.000000
25.000000,100.0000,101.4415,83.5117,111.8935,629.109863,-3546.065845,-2916.955982,117.564980,-3664.876876,1.246802,0.000000,0.000000
26.000000,100.0000,104.8749,79.4343,107.3543,655.959717,-3581.836129,-2925.876412,111.824994,-3694.146179,0.485102,0.000000,0.000000
27.000000,100.0000,94.1934,86.8153,110.7225,587.239380,-3548.895783,-2961.656403,122.215789,-3672.376330,1.263559,0.000000,0.000000
28.000000,100.0000,94.9118,82.8481,109.1617,589.347107,-3564.844987,-2975.497880,116.630865,-3682.426771,0.949886,0.000000,0.000000
