# F(k,t) correlation function
# Reference time: 803.001 ps
# lag_time_ps	F(k,t)
0.000000	747.20955102
2.000000	418.72130758
4.000000	4.94063942
6.000000	-51.18095993
8.000000	120.92908480
10.000000	189.09796884
12.000000	181.68052276
14.000000	13.26887596
16.000000	-36.26245504
18.000000	-16.75700235
20.000000	54.78208504
22.000000	26.85030777
24.000000	-57.91987963
26.000000	-87.18608805
28.000000	31.12166205
30.000000	28.08434316
32.000000	127.75528855
34.000000	104.39112350
36.000000	82.09580657
38.000000	27.18911294
40.000000	65.06763896
42.000000	60.55248757
44.000000	-76.06637655
46.000000	35.38463545
48.000000	-19.76727879
50.000000	18.90361006
52.000000	-2.29135604
54.000000	34.74232076
56.000000	-31.01808751
58.000000	-15.35245945
60.000000	25.57546699
62.000000	153.05357487
64.000000	66.57471074
66.000000	-19.92220976
68.000000	15.51150756
70.000000	-91.12215317
72.000000	-2.99683765
74.000000	3.56731785
76.000000	38.74911751
78.000000	103.03474163
80.000000	43.72246704
82.000000	-50.33907126
84.000000	-26.59732882
86.000000	-81.31613558
88.000000	5.93527028
90.000000	21.88819128
92.000000	26.97738547
94.000000	-102.86130191
96.000000	17.01413766
98.000000	35.20610133
100.000000	23.51735604
102.000000	65.41009647
104.000000	12.22400464
106.000000	-0.65320987
108.000000	24.33085885
110.000000	-36.21777476
112.000000	3.12369960
114.000000	-76.74567684
116.000000	90.85629010
118.000000	227.59811119
120.000000	83.66604402
122.000000	107.21693946
124.000000	10.01703725
126.000000	-89.05987854
128.000000	-207.41314167
130.000000	-44.32183781
132.000000	-57.70499920
134.000000	-61.04698078
136.000000	-32.29044746
138.000000	-13.62054353
140.000000	-35.71330768
142.000000	16.81698579
144.000000	4.87364508
146.000000	-62.76923859
148.000000	77.75143187
150.000000	-30.89135068
152.000000	-18.62938014
154.000000	-50.36521997
156.000000	31.32139434
158.000000	-134.65760666
160.000000	-9.43068728
162.000000	-31.90792858
164.000000	-26.84740009
166.000000	-25.15479749
168.000000	83.46768781
170.000000	176.87134425
172.000000	60.72880493
174.000000	-123.98362744
176.000000	1.12942029
178.000000	33.13914824
180.000000	56.83675519
182.000000	-10.97724540
184.000000	-70.88363512
186.000000	-34.94895097
188.000000	20.15589797
190.000000	140.58514472
192.000000	180.02488766
194.000000	-48.04241561
196.000000	-202.90492863
198.000000	-171.75933713
200.000000	80.36638452
202.000000	143.20897844
204.000000	53.55121639
206.000000	-33.46163516
208.000000	-72.53309279
210.000000	-54.39714008
212.000000	197.28839897
214.000000	214.88337604
216.000000	106.01968458
218.000000	-144.47488636
220.000000	-124.72517592
222.000000	-98.94140117
224.000000	40.54283051
226.000000	-24.27363527
228.000000	-5.07059850
230.000000	-173.55563170
232.000000	37.85389216
234.000000	-61.61463170
236.000000	-52.63077365
238.000000	-107.97225556
240.000000	-10.83696555
242.000000	-68.05570931
244.000000	-119.75753323
246.000000	-158.23684773
248.000000	-195.52372085
250.000000	52.08886893
252.000000	59.61063081
254.000000	98.31899281
256.000000	180.25230018
258.000000	122.73526802
260.000000	23.87623074
262.000000	23.90977902
264.000000	34.78150913
266.000000	-59.70222856
268.000000	135.58736096
270.000000	166.71970798
272.000000	92.37050224
274.000000	14.56940477
276.000000	87.97631285
278.000000	171.11569478
280.000000	162.35698373
282.000000	80.56429527
284.000000	41.52754604
286.000000	-144.31407735
288.000000	-165.51955225
290.000000	-14.71852827
292.000000	120.02880141
294.000000	214.40518164
296.000000	102.57277936
298.000000	-29.78435305
300.000000	-134.56278024
302.000000	-96.91942723
304.000000	45.06623710
306.000000	53.29819157
308.000000	21.33647057
310.000000	18.26028574
312.000000	-114.51233025
314.000000	-58.88589184
316.000000	74.59717152
318.000000	22.07187748
320.000000	-40.84136949
322.000000	-116.64038718
324.000000	-85.75869614
326.000000	-39.63558348
328.000000	-91.90792085
330.000000	-84.59629180
332.000000	-24.18999203
334.000000	-74.28683195
336.000000	110.48859808
338.000000	92.45244001
340.000000	58.57729022
342.000000	22.06123143
344.000000	-2.46221542
346.000000	35.70251723
348.000000	99.02393276
350.000000	62.33111706
352.000000	140.34675753
354.000000	-6.84482683
356.000000	-28.83286980
358.000000	-107.25074755
360.000000	-17.35296378
362.000000	55.17704099
364.000000	-101.68671565
366.000000	-36.94108400
368.000000	36.44844410
370.000000	54.08542747
372.000000	72.86487430
374.000000	-21.55644144
376.000000	-58.46866136
378.000000	-92.95082846
380.000000	73.21982822
382.000000	102.20586778
384.000000	240.17761177
386.000000	80.91616420
388.000000	-4.13526578
390.000000	38.53027142
392.000000	-141.37446487
394.000000	-39.31642074
