# F(k,t) correlation function
# Reference time: 1406.001 ps
# lag_time_ps	F(k,t)
0.000000	1108.72227695
1.000000	869.93643773
3.000000	597.87745885
5.000000	392.73412573
7.000000	35.13719418
9.000000	22.18618601
11.000000	36.98132129
13.000000	75.72846552
15.000000	155.31427259
17.000000	227.89829636
19.000000	244.27130233
21.000000	189.77695628
23.000000	174.82383984
25.000000	107.18347077
27.000000	13.76686134
29.000000	158.55621542
31.000000	124.89175983
33.000000	104.39375580
35.000000	5.58490789
37.000000	-8.15525392
39.000000	-0.66981209
41.000000	-27.95237521
43.000000	-1.19939246
45.000000	38.62406977
47.000000	-52.25885833
49.000000	26.06058148
51.000000	72.38392275
53.000000	68.27233353
55.000000	25.17354194
57.000000	45.34538019
59.000000	203.81268643
61.000000	144.00094441
63.000000	55.12814412
65.000000	110.23398419
67.000000	67.03497190
69.000000	132.67902299
71.000000	181.36977281
73.000000	123.62220956
75.000000	39.52994134
77.000000	-10.50561247
79.000000	-138.69208945
81.000000	-20.29596479
83.000000	4.36571731
85.000000	162.00307017
87.000000	292.94813833
89.000000	218.74963999
91.000000	426.84154270
93.000000	325.96524944
95.000000	212.97018949
97.000000	264.33494111
99.000000	146.85776240
101.000000	142.30712224
103.000000	118.90325652
105.000000	196.68820308
107.000000	184.13199762
109.000000	102.03026661
111.000000	-12.73676851
113.000000	-5.21562197
115.000000	84.77263643
117.000000	69.72383053
119.000000	41.73035424
121.000000	95.79925887
123.000000	76.55069616
125.000000	21.14569270
127.000000	-33.19500221
129.000000	-28.87984187
131.000000	99.26144022
133.000000	147.87303428
135.000000	95.23965626
137.000000	53.69412757
139.000000	121.80481533
141.000000	137.50387824
143.000000	64.56140464
145.000000	85.40379465
147.000000	47.55470989
149.000000	102.50303316
151.000000	-4.96671229
153.000000	77.93398381
155.000000	26.02635707
157.000000	2.20182658
159.000000	61.23250210
161.000000	89.56642069
163.000000	100.25475756
165.000000	144.61563135
167.000000	-117.50784819
169.000000	-131.01535331
171.000000	-18.90240304
173.000000	-186.62889952
175.000000	30.02942035
177.000000	1.57075656
179.000000	41.48881267
181.000000	-12.68029913
183.000000	-2.52105056
185.000000	0.04488566
187.000000	-42.93912628
189.000000	55.13947360
191.000000	144.60143811
193.000000	225.13033482
195.000000	187.40079535
197.000000	30.20095070
199.000000	34.64121571
201.000000	9.51150929
203.000000	-13.86880619
205.000000	-68.24159722
207.000000	-14.27767873
209.000000	140.95250060
211.000000	106.14934193
213.000000	30.38122957
215.000000	-7.76352558
217.000000	79.62459579
219.000000	69.96037043
221.000000	131.31374326
223.000000	287.64138985
225.000000	218.42699462
227.000000	55.43010884
229.000000	98.74453314
231.000000	140.17379997
233.000000	81.28487872
235.000000	11.59737797
237.000000	21.89568791
239.000000	-10.35381249
241.000000	131.40394754
243.000000	35.45260318
245.000000	87.87864596
247.000000	100.43507877
249.000000	133.00241346
251.000000	104.84385692
253.000000	35.88804406
255.000000	9.69802570
257.000000	11.30213131
259.000000	36.30280741
261.000000	243.31231323
263.000000	154.10764361
265.000000	190.04943507
267.000000	125.06922153
269.000000	21.30468748
271.000000	29.81880829
273.000000	14.47256201
275.000000	99.56232586
277.000000	151.37738576
279.000000	125.57850115
281.000000	227.11604459
283.000000	233.09358922
285.000000	248.51299083
287.000000	71.84616632
289.000000	107.19738310
291.000000	147.23325641
293.000000	34.84220744
295.000000	-13.99779450
297.000000	33.91205414
299.000000	32.55952037
301.000000	16.87534900
303.000000	110.56950145
305.000000	79.23149099
307.000000	257.64568356
309.000000	132.21996777
311.000000	170.44892890
313.000000	110.42460619
315.000000	-11.30579873
317.000000	21.22699048
319.000000	206.46943644
321.000000	92.22948977
323.000000	233.70081272
325.000000	202.25704361
327.000000	104.65972955
329.000000	66.61052733
331.000000	-11.24649542
333.000000	44.27638450
335.000000	113.71931631
337.000000	139.09668116
339.000000	178.76546117
341.000000	200.16542423
343.000000	-35.81624655
345.000000	53.91755151
347.000000	16.17112631
349.000000	105.17180329
351.000000	46.94350776
353.000000	182.45825374
355.000000	58.61825209
357.000000	-96.90021954
359.000000	-41.75416313
361.000000	28.25038872
363.000000	79.60941707
365.000000	55.53941840
367.000000	122.52222837
369.000000	109.59382862
371.000000	134.59955348
373.000000	68.37512229
375.000000	37.77207066
377.000000	21.74518538
379.000000	138.21773898
381.000000	186.77341778
383.000000	82.31836076
385.000000	23.44187562
387.000000	-65.03394544
389.000000	-105.06767103
391.000000	-199.66524775
393.000000	-103.20761961
395.000000	-54.30036907
397.000000	150.78942574
399.000000	41.24598445
401.000000	22.12579665
403.000000	-176.48021202
405.000000	27.77298206
407.000000	110.06831467
409.000000	128.17941144
411.000000	96.22898311
413.000000	73.25067975
415.000000	-34.74466609
417.000000	-51.79287882
419.000000	-127.80724089
421.000000	-117.25534974
423.000000	-73.13153257
425.000000	61.92864518
427.000000	-129.35348302
429.000000	-78.89428080
431.000000	-72.82652791
433.000000	-76.05780134
435.000000	62.07608205
437.000000	179.39260611
439.000000	170.16817339
441.000000	107.85267599
443.000000	39.19972287
444.000000	35.87630230
445.000000	-84.62345306
446.000000	-108.53127546
447.000000	-150.34306105
448.000000	-176.96197841
449.000000	-61.63313308
450.000000	-77.23463191
451.000000	-101.74289599
452.000000	-112.23309652
453.000000	-31.17843912
454.000000	-31.23642828
455.000000	27.42246674
456.000000	51.20990129
457.000000	-17.79759158
458.000000	2.82511652
459.000000	58.62171788
460.000000	110.10759171
461.000000	-18.03642710
462.000000	20.73747513
463.000000	127.42184671
464.000000	123.26224559
465.000000	104.43747385
466.000000	173.63776095
467.000000	29.34431937
468.000000	12.69451835
469.000000	188.04724825
470.000000	80.87396014
471.000000	40.40186977
472.000000	49.26050397
473.000000	-110.61505681
474.000000	-101.77592966
475.000000	-5.42655707
476.000000	45.76945416
477.000000	-46.39977442
478.000000	-35.33171756
479.000000	-30.82490791
480.000000	77.08768581
481.000000	-5.66559960
482.000000	4.73809638
483.000000	-42.73558765
484.000000	74.33456481
485.000000	-81.64058607
486.000000	15.18311924
487.000000	20.36692573
488.000000	21.44864563
489.000000	76.77078965
490.000000	191.87554012
491.000000	206.38419198
492.000000	287.82704817
493.000000	180.50909358
494.000000	301.55849373
495.000000	255.64058428
496.000000	319.65732647
497.000000	345.77284512
498.000000	208.36606922
499.000000	216.12852276
500.000000	90.91039297
501.000000	85.26307381
502.000000	-4.47486307
503.000000	95.47246153
504.000000	121.29880936
505.000000	89.63144240
506.000000	33.93431232
507.000000	75.48006624
508.000000	58.57565756
509.000000	55.25213271
510.000000	90.05888407
511.000000	132.25084420
512.000000	59.91295711
513.000000	117.36367399
514.000000	105.56111154
515.000000	41.11660038
516.000000	50.18809984
517.000000	26.89757736
518.000000	19.15267098
519.000000	-101.06413585
520.000000	-83.90590295
521.000000	-68.42656819
522.000000	-45.89143840
