time_ps,T_bath_K,T_kinetic_K,T_v_fictive_K,T_s_fictive_K,E_kinetic_kjmol,E_potential_kjmol,E_mech_kjmol,E_bond_kjmol,E_nonbonded_kjmol,E_cav_harmonic_kjmol,E_cav_coupling_kjmol,E_cav_dse_kjmol
1.000000,100.0000,99.0667,91.2175,108.0017,618.302673,-3559.275349,-2940.972676,128.413047,-3689.938304,2.248954,0.000000,0.000000
2.000000,100.0000,100.8190,83.5117,107.4397,622.650513,-3572.809263,-2950.158751,117.564998,-3693.590087,3.215035,-0.000000,0.000000
3.000000,100.0000,100.7655,81.3302,112.2690,627.512085,-3544.772994,-2917.260909,114.494011,-3662.479562,3.210964,0.000000,0.000000
4.000000,100.0000,99.6514,83.7576,109.3489,620.856201,-3561.125950,-2940.269749,117.911233,-3681.218076,2.181589,-0.000000,0.000000
5.000000,100.0000,99.8350,90.3608,108.7891,619.921875,-3556.688446,-2936.766571,127.206962,-3684.835912,0.941302,0.000000,0.000000
6.000000,100.0000,97.4018,90.7321,109.1881,602.881958,-3553.678007,-2950.796049,127.729658,-3682.256605,0.850334,-0.000000,0.000000
7.000000,100.0000,95.6814,83.8818,111.7806,594.073914,-3547.263245,-2953.189331,118.086069,-3665.598315,0.249308,-0.000000,0.000000
8.000000,100.0000,99.6410,78.1578,105.2510,620.192139,-3597.701316,-2977.509177,110.028014,-3707.894424,0.165388,0.000000,0.000000
9.000000,100.0000,96.5808,86.1352,104.7938,601.730225,-3587.728752,-2985.998528,121.258266,-3710.898892,1.912546,0.000000,0.000000
10.000000,100.0000,94.0549,84.8247,109.3374,583.694946,-3560.354418,-2976.659472,119.413479,-3681.292252,1.524519,0.000000,0.000000
11.000000,100.0000,99.1581,82.1122,106.2524,614.715820,-3584.620419,-2969.904599,115.594830,-3701.333328,1.117981,0.000000,0.000000
12.000000,100.0000,97.9949,84.6584,104.5014,610.931335,-3593.185208,-2982.253872,119.179279,-3712.823573,0.460091,0.000000,0.000000
13.000000,100.0000,97.6507,88.5689,104.9453,606.949463,-3584.024683,-2977.075220,124.684394,-3709.902864,1.193350,-0.000000,0.000000
14.000000,100.0000,98.3580,86.2815,109.0892,607.148254,-3559.985279,-2952.837025,121.464319,-3682.895236,1.444853,-0.000000,0.000000
15.000000,100.0000,98.3155,78.2840,105.5683,610.139038,-3593.481935,-2983.342897,110.205592,-3705.812378,2.125299,-0.000000,0.000000
16.000000,100.0000,97.2232,86.7920,104.2980,605.616394,-3590.404400,-2984.788006,122.182969,-3714.163616,1.577305,0.000000,0.000000
17.000000,100.0000,98.7304,86.6864,102.8704,611.475037,-3599.538230,-2988.063193,122.034316,-3723.603123,2.031879,0.000000,0.000000
18.000000,100.0000,102.3931,76.2405,102.6276,633.524048,-3615.945395,-2982.421347,107.328912,-3725.214452,1.939251,-0.000000,0.000000
19.000000,100.0000,93.1344,80.1282,103.1709,581.943604,-3607.902818,-3025.959215,112.801823,-3721.611214,0.906667,0.000000,0.000000
20.000000,100.0000,96.9313,94.4354,105.6297,600.654541,-3571.193949,-2970.539408,132.943107,-3705.409860,1.272148,0.000000,0.000000
21.000000,100.0000,104.3988,82.2769,100.9932,645.450867,-3618.729015,-2973.278148,115.826686,-3736.104317,1.548659,0.000000,0.000000
22.000000,100.0000,103.2684,82.2220,101.7649,643.907715,-3614.254200,-2970.346485,115.749439,-3730.952794,0.949132,0.000000,0.000000
23.000000,100.0000,97.0613,90.6831,108.0169,602.952026,-3560.436647,-2957.484621,127.660716,-3689.839594,1.741843,-0.000000,0.000000
24.000000,100.0000,99.1834,76.8032,105.0836,614.229126,-3599.706540,-2985.477414,108.121044,-3708.993671,1.167323,0.000000,0.000000
25.000000,100.0000,102.4213,83.7785,105.1945,639.888977,-3589.209463,-2949.320486,117.940685,-3708.265341,1.115951,0.000000,0.000000
26.000000,100.0000,97.4042,96.0529,108.0183,603.378296,-3552.838479,-2949.460183,135.220094,-3689.830720,1.772747,0.000000,0.000000
27.000000,100.0000,105.4010,82.9158,106.9454,650.304199,-3578.175174,-2927.870974,116.726070,-3696.808976,1.907010,0.000000,0.000000
28.000000,100.0000,102.0728,78.7330,107.2011,636.733582,-3581.872109,-2945.138528,110.837682,-3695.143123,2.433631,0.000000,0.000000
29.000000,100.0000,97.0404,90.9436,104.5144,605.112793,-3583.154706,-2978.041913,128.027370,-3712.737778,1.554553,0.000000,0.000000
30.000000,100.0000,97.7859,79.2125,104.3758,605.579041,-3602.080828,-2996.501787,111.512800,-3713.651040,0.057334,-0.000000,0.000000
31.000000,100.0000,100.6808,79.1960,101.9963,627.389893,-3617.612972,-2990.223079,111.489495,-3729.411611,0.308434,0.000000,0.000000
32.000000,100.0000,101.4486,93.4078,105.8411,630.134460,-3572.160380,-2942.025920,131.496395,-3704.024756,0.368410,-0.000000,0.000000
33.000000,100.0000,107.3665,87.3978,106.5918,664.589111,-3574.968957,-2910.379846,123.035722,-3699.116440,1.110759,0.000000,0.000000
34.000000,100.0000,100.2353,79.7192,111.2637,623.263977,-3556.031980,-2932.768003,112.226092,-3668.905499,0.647263,-0.000000,0.000000
35.000000,100.0000,102.0980,94.2245,106.1226,636.112732,-3568.610501,-2932.497769,132.646211,-3702.182136,0.927734,-0.000000,0.000000
36.000000,100.0000,103.0419,89.7112,105.1664,636.321960,-3581.855110,-2945.533150,126.292464,-3708.450013,0.303751,-0.000000,0.000000
37.000000,100.0000,100.9809,77.2070,107.9805,627.741089,-3580.959940,-2953.218851,108.689424,-3690.076024,0.427760,0.000000,0.000000
38.000000,100.0000,99.2505,91.3700,105.3497,621.236206,-3577.413043,-2956.176837,128.627649,-3707.246362,1.205127,-0.000000,0.000000
