# F(k,t) correlation function
# Reference time: 1406.001 ps
# lag_time_ps	F(k,t)
0.000000	1105.50371412
1.000000	752.48935736
3.000000	684.92275464
5.000000	540.57760726
7.000000	312.53482626
9.000000	36.10100482
11.000000	-87.09098607
13.000000	-176.16993966
15.000000	-140.74850017
17.000000	-55.54896744
19.000000	-80.51464309
21.000000	26.41987461
23.000000	130.39937306
25.000000	126.87987204
27.000000	186.64375636
29.000000	261.70226147
31.000000	145.98792616
33.000000	288.75628050
35.000000	245.29596803
37.000000	208.30901816
39.000000	138.44819242
41.000000	27.76561509
43.000000	-17.59329725
45.000000	-149.02966532
47.000000	31.49645064
49.000000	-18.28086523
51.000000	16.25281653
53.000000	27.97412371
55.000000	14.90468445
57.000000	29.97172558
59.000000	-41.40499053
61.000000	-19.17545411
63.000000	-48.62512369
65.000000	-169.21760634
67.000000	-44.71611564
69.000000	-23.88005465
71.000000	-18.21703745
73.000000	-51.43417758
75.000000	62.22242912
77.000000	1.79583340
79.000000	98.57403256
81.000000	6.82509463
83.000000	119.86245068
85.000000	119.68119962
87.000000	84.25341996
89.000000	7.46736846
91.000000	64.61763699
93.000000	-72.79627329
95.000000	-83.63834841
97.000000	-121.44643584
99.000000	-65.44028824
101.000000	6.06650060
103.000000	-8.44001368
105.000000	-125.70776623
107.000000	95.82597199
109.000000	81.27562138
111.000000	145.33751920
113.000000	168.60360586
115.000000	112.97896567
117.000000	125.15158576
119.000000	98.39557269
121.000000	90.09695932
123.000000	191.92620222
125.000000	273.15693141
127.000000	251.90410254
129.000000	137.70387645
131.000000	219.86029591
133.000000	134.60144216
135.000000	192.58087698
137.000000	46.75140539
139.000000	-31.56905577
141.000000	103.45105010
143.000000	9.47442021
145.000000	-53.67714462
147.000000	-53.87193708
149.000000	36.77974534
151.000000	58.08490423
153.000000	90.10261343
155.000000	88.36407751
157.000000	144.02497290
159.000000	53.81045844
161.000000	-8.69308222
163.000000	56.18502591
165.000000	-50.51474778
167.000000	-67.84312630
169.000000	-147.87060701
171.000000	36.43022630
173.000000	-224.55422111
175.000000	-182.72445515
177.000000	-204.10800262
